Time_Index,NGCC,NGCT,NGST,Coal,Nuclear,Biomass,SolarPV,Wind,Hydro,PHS,Li-ion,Retro_NGCC_CCS,Retro_NGCC_H2,Retro_Coal_TES,Retro_Coal_SMR
1247,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.131462529,0.394226714,1.0,1.0,1.0,1.0,1.0,1.0
1248,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.13263227,0.394226714,1.0,1.0,1.0,1.0,1.0,1.0
1249,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.126515821,0.394226714,1.0,1.0,1.0,1.0,1.0,1.0
1250,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.085023984,0.394226714,1.0,1.0,1.0,1.0,1.0,1.0
1251,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.092661686,0.394226714,1.0,1.0,1.0,1.0,1.0,1.0
1252,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.082907155,0.394226714,1.0,1.0,1.0,1.0,1.0,1.0
1253,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.022838909,0.394226714,1.0,1.0,1.0,1.0,1.0,1.0
1254,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.000849278,0.394226714,1.0,1.0,1.0,1.0,1.0,1.0
1255,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.022290699,0.394226714,1.0,1.0,1.0,1.0,1.0,1.0
1256,1.0,1.0,1.0,1.0,1.0,1.0,0.1736,0.110549986,0.394226714,1.0,1.0,1.0,1.0,1.0,1.0
1257,1.0,1.0,1.0,1.0,1.0,1.0,0.3956,0.206053793,0.394226714,1.0,1.0,1.0,1.0,1.0,1.0
1258,1.0,1.0,1.0,1.0,1.0,1.0,0.5752,0.079323575,0.394226714,1.0,1.0,1.0,1.0,1.0,1.0
1259,1.0,1.0,1.0,1.0,1.0,1.0,0.6762,0.020457854,0.394226714,1.0,1.0,1.0,1.0,1.0,1.0
1260,1.0,1.0,1.0,1.0,1.0,1.0,0.69,0.071740232,0.394226714,1.0,1.0,1.0,1.0,1.0,1.0
1261,1.0,1.0,1.0,1.0,1.0,1.0,0.6997,0.207297921,0.394226714,1.0,1.0,1.0,1.0,1.0,1.0
1262,1.0,1.0,1.0,1.0,1.0,1.0,0.688,0.274561197,0.394226714,1.0,1.0,1.0,1.0,1.0,1.0
1263,1.0,1.0,1.0,1.0,1.0,1.0,0.5822,0.366409332,0.394226714,1.0,1.0,1.0,1.0,1.0,1.0
1264,1.0,1.0,1.0,1.0,1.0,1.0,0.416,0.72545445,0.394226714,1.0,1.0,1.0,1.0,1.0,1.0
1265,1.0,1.0,1.0,1.0,1.0,1.0,0.1969,0.670251787,0.394226714,1.0,1.0,1.0,1.0,1.0,1.0
1266,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.524064481,0.394226714,1.0,1.0,1.0,1.0,1.0,1.0
1267,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.940309823,0.394226714,1.0,1.0,1.0,1.0,1.0,1.0
1268,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.885863662,0.394226714,1.0,1.0,1.0,1.0,1.0,1.0
1269,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.838106751,0.394226714,1.0,1.0,1.0,1.0,1.0,1.0
1270,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.813699961,0.394226714,1.0,1.0,1.0,1.0,1.0,1.0
1271,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.610337973,0.394226714,1.0,1.0,1.0,1.0,1.0,1.0
1272,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.788387656,0.394226714,1.0,1.0,1.0,1.0,1.0,1.0
1273,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.580643475,0.394226714,1.0,1.0,1.0,1.0,1.0,1.0
1274,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.519602239,0.394226714,1.0,1.0,1.0,1.0,1.0,1.0
1275,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.495345533,0.394226714,1.0,1.0,1.0,1.0,1.0,1.0
1276,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.667044401,0.394226714,1.0,1.0,1.0,1.0,1.0,1.0
1277,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.476841271,0.394226714,1.0,1.0,1.0,1.0,1.0,1.0
1278,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.379485399,0.394226714,1.0,1.0,1.0,1.0,1.0,1.0
1279,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.374616683,0.394226714,1.0,1.0,1.0,1.0,1.0,1.0
1280,1.0,1.0,1.0,1.0,1.0,1.0,0.0137,0.54095006,0.394226714,1.0,1.0,1.0,1.0,1.0,1.0
1281,1.0,1.0,1.0,1.0,1.0,1.0,0.1202,0.663096249,0.394226714,1.0,1.0,1.0,1.0,1.0,1.0
1282,1.0,1.0,1.0,1.0,1.0,1.0,0.1691,0.619820237,0.394226714,1.0,1.0,1.0,1.0,1.0,1.0
1283,1.0,1.0,1.0,1.0,1.0,1.0,0.2403,0.621623755,0.394226714,1.0,1.0,1.0,1.0,1.0,1.0
1284,1.0,1.0,1.0,1.0,1.0,1.0,0.2934,0.681752086,0.394226714,1.0,1.0,1.0,1.0,1.0,1.0
1285,1.0,1.0,1.0,1.0,1.0,1.0,0.3407,0.543963909,0.394226714,1.0,1.0,1.0,1.0,1.0,1.0
1286,1.0,1.0,1.0,1.0,1.0,1.0,0.3119,0.681282401,0.394226714,1.0,1.0,1.0,1.0,1.0,1.0
1287,1.0,1.0,1.0,1.0,1.0,1.0,0.1555,0.80690825,0.394226714,1.0,1.0,1.0,1.0,1.0,1.0
1288,1.0,1.0,1.0,1.0,1.0,1.0,0.0634,0.948430657,0.394226714,1.0,1.0,1.0,1.0,1.0,1.0
1289,1.0,1.0,1.0,1.0,1.0,1.0,0.0037,0.899973691,0.394226714,1.0,1.0,1.0,1.0,1.0,1.0
1290,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.600569189,0.394226714,1.0,1.0,1.0,1.0,1.0,1.0
1291,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.764623284,0.394226714,1.0,1.0,1.0,1.0,1.0,1.0
1292,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.792711139,0.394226714,1.0,1.0,1.0,1.0,1.0,1.0
1293,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.522610545,0.394226714,1.0,1.0,1.0,1.0,1.0,1.0
1294,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.286301374,0.394226714,1.0,1.0,1.0,1.0,1.0,1.0
1295,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.322120547,0.394226714,1.0,1.0,1.0,1.0,1.0,1.0
1296,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.304769039,0.394226714,1.0,1.0,1.0,1.0,1.0,1.0
1297,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.462429672,0.394226714,1.0,1.0,1.0,1.0,1.0,1.0
1298,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.516678274,0.394226714,1.0,1.0,1.0,1.0,1.0,1.0
1299,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.438113689,0.394226714,1.0,1.0,1.0,1.0,1.0,1.0
1300,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.288027406,0.394226714,1.0,1.0,1.0,1.0,1.0,1.0
1301,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.331352472,0.394226714,1.0,1.0,1.0,1.0,1.0,1.0
1302,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.112906076,0.394226714,1.0,1.0,1.0,1.0,1.0,1.0
1303,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.094780669,0.394226714,1.0,1.0,1.0,1.0,1.0,1.0
1304,1.0,1.0,1.0,1.0,1.0,1.0,0.0332,0.126305342,0.394226714,1.0,1.0,1.0,1.0,1.0,1.0
1305,1.0,1.0,1.0,1.0,1.0,1.0,0.2203,0.104615062,0.394226714,1.0,1.0,1.0,1.0,1.0,1.0
1306,1.0,1.0,1.0,1.0,1.0,1.0,0.3719,0.084758081,0.394226714,1.0,1.0,1.0,1.0,1.0,1.0
1307,1.0,1.0,1.0,1.0,1.0,1.0,0.5233,0.033529565,0.394226714,1.0,1.0,1.0,1.0,1.0,1.0
1308,1.0,1.0,1.0,1.0,1.0,1.0,0.6031,0.080522284,0.394226714,1.0,1.0,1.0,1.0,1.0,1.0
1309,1.0,1.0,1.0,1.0,1.0,1.0,0.5883,0.115907297,0.394226714,1.0,1.0,1.0,1.0,1.0,1.0
1310,1.0,1.0,1.0,1.0,1.0,1.0,0.5771,0.164164796,0.394226714,1.0,1.0,1.0,1.0,1.0,1.0
1311,1.0,1.0,1.0,1.0,1.0,1.0,0.5169,0.267113596,0.394226714,1.0,1.0,1.0,1.0,1.0,1.0
1312,1.0,1.0,1.0,1.0,1.0,1.0,0.3534,0.40333572,0.394226714,1.0,1.0,1.0,1.0,1.0,1.0
1313,1.0,1.0,1.0,1.0,1.0,1.0,0.153,0.363632619,0.394226714,1.0,1.0,1.0,1.0,1.0,1.0
1314,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.477295607,0.394226714,1.0,1.0,1.0,1.0,1.0,1.0
1315,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.874463499,0.394226714,1.0,1.0,1.0,1.0,1.0,1.0
1316,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.723223984,0.394226714,1.0,1.0,1.0,1.0,1.0,1.0
1317,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.71908164,0.394226714,1.0,1.0,1.0,1.0,1.0,1.0
1318,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.698070884,0.394226714,1.0,1.0,1.0,1.0,1.0,1.0
1319,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.655843914,0.394226714,1.0,1.0,1.0,1.0,1.0,1.0
1320,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.818652272,0.394226714,1.0,1.0,1.0,1.0,1.0,1.0
1321,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.810333014,0.394226714,1.0,1.0,1.0,1.0,1.0,1.0
1322,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.697615147,0.394226714,1.0,1.0,1.0,1.0,1.0,1.0
1323,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.774529159,0.394226714,1.0,1.0,1.0,1.0,1.0,1.0
1324,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.818857253,0.394226714,1.0,1.0,1.0,1.0,1.0,1.0
1325,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.76386416,0.394226714,1.0,1.0,1.0,1.0,1.0,1.0
1326,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.566923618,0.394226714,1.0,1.0,1.0,1.0,1.0,1.0
1327,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.267276257,0.394226714,1.0,1.0,1.0,1.0,1.0,1.0
1328,1.0,1.0,1.0,1.0,1.0,1.0,0.1827,0.468081355,0.394226714,1.0,1.0,1.0,1.0,1.0,1.0
1329,1.0,1.0,1.0,1.0,1.0,1.0,0.4035,0.600181043,0.394226714,1.0,1.0,1.0,1.0,1.0,1.0
1330,1.0,1.0,1.0,1.0,1.0,1.0,0.5658,0.541890323,0.394226714,1.0,1.0,1.0,1.0,1.0,1.0
1331,1.0,1.0,1.0,1.0,1.0,1.0,0.6151,0.755725086,0.394226714,1.0,1.0,1.0,1.0,1.0,1.0
1332,1.0,1.0,1.0,1.0,1.0,1.0,0.6374,0.803825259,0.394226714,1.0,1.0,1.0,1.0,1.0,1.0
1333,1.0,1.0,1.0,1.0,1.0,1.0,0.6374,0.889859438,0.394226714,1.0,1.0,1.0,1.0,1.0,1.0
1334,1.0,1.0,1.0,1.0,1.0,1.0,0.6141,0.903079033,0.394226714,1.0,1.0,1.0,1.0,1.0,1.0
1335,1.0,1.0,1.0,1.0,1.0,1.0,0.5187,0.91741693,0.394226714,1.0,1.0,1.0,1.0,1.0,1.0
1336,1.0,1.0,1.0,1.0,1.0,1.0,0.3729,0.900008559,0.394226714,1.0,1.0,1.0,1.0,1.0,1.0
1337,1.0,1.0,1.0,1.0,1.0,1.0,0.1689,0.973044991,0.394226714,1.0,1.0,1.0,1.0,1.0,1.0
1338,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.784556866,0.394226714,1.0,1.0,1.0,1.0,1.0,1.0
1339,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.764975548,0.394226714,1.0,1.0,1.0,1.0,1.0,1.0
1340,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.760182738,0.394226714,1.0,1.0,1.0,1.0,1.0,1.0
1341,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.931862593,0.394226714,1.0,1.0,1.0,1.0,1.0,1.0
1342,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.958574414,0.394226714,1.0,1.0,1.0,1.0,1.0,1.0
1343,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.973282695,0.394226714,1.0,1.0,1.0,1.0,1.0,1.0
1344,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.876408219,0.394226714,1.0,1.0,1.0,1.0,1.0,1.0
1345,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.029140173,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1346,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.021549443,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1347,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.028266536,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1348,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.029692581,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1349,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.047842748,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1350,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.02966206,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1351,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0216818,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1352,1.0,1.0,1.0,1.0,1.0,1.0,0.103,0.030162193,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1353,1.0,1.0,1.0,1.0,1.0,1.0,0.3367,0.030874155,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1354,1.0,1.0,1.0,1.0,1.0,1.0,0.5029,0.064401291,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1355,1.0,1.0,1.0,1.0,1.0,1.0,0.6295,0.096132919,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1356,1.0,1.0,1.0,1.0,1.0,1.0,0.641,0.251246631,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1357,1.0,1.0,1.0,1.0,1.0,1.0,0.6296,0.439191818,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1358,1.0,1.0,1.0,1.0,1.0,1.0,0.6023,0.687519908,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1359,1.0,1.0,1.0,1.0,1.0,1.0,0.4756,0.797796488,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1360,1.0,1.0,1.0,1.0,1.0,1.0,0.3125,0.612847745,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1361,1.0,1.0,1.0,1.0,1.0,1.0,0.0716,0.361977279,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1362,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.223417595,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1363,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.196194679,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1364,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.282487154,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1365,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.417977035,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1366,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.811601877,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1367,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.680375755,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1368,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.824633181,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1369,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.829335034,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1370,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.827947438,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1371,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.833893955,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1372,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.51296699,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1373,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.581139803,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1374,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.528710842,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1375,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.75202781,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1376,1.0,1.0,1.0,1.0,1.0,1.0,0.0002,0.237527564,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1377,1.0,1.0,1.0,1.0,1.0,1.0,0.2048,0.333715945,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1378,1.0,1.0,1.0,1.0,1.0,1.0,0.3617,0.219828874,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1379,1.0,1.0,1.0,1.0,1.0,1.0,0.4551,0.282157749,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1380,1.0,1.0,1.0,1.0,1.0,1.0,0.4406,0.188298076,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1381,1.0,1.0,1.0,1.0,1.0,1.0,0.3895,0.203046635,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1382,1.0,1.0,1.0,1.0,1.0,1.0,0.3436,0.336254209,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1383,1.0,1.0,1.0,1.0,1.0,1.0,0.2994,0.321963608,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1384,1.0,1.0,1.0,1.0,1.0,1.0,0.1652,0.272109389,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1385,1.0,1.0,1.0,1.0,1.0,1.0,0.012,0.184450239,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1386,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.146148682,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1387,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.425443083,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1388,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.426421762,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1389,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.065949477,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1390,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.037179209,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1391,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.036425985,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1392,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.031942323,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1393,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.013315584,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1394,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.013699913,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1395,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.017431565,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1396,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.018595237,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1397,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.024938842,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1398,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.023324806,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1399,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.029629584,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1400,1.0,1.0,1.0,1.0,1.0,1.0,0.0741,0.020346664,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1401,1.0,1.0,1.0,1.0,1.0,1.0,0.3326,0.045224447,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1402,1.0,1.0,1.0,1.0,1.0,1.0,0.513,0.113456003,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1403,1.0,1.0,1.0,1.0,1.0,1.0,0.6304,0.132276177,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1404,1.0,1.0,1.0,1.0,1.0,1.0,0.6421,0.224611759,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1405,1.0,1.0,1.0,1.0,1.0,1.0,0.6634,0.240549088,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1406,1.0,1.0,1.0,1.0,1.0,1.0,0.6169,0.0,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1407,1.0,1.0,1.0,1.0,1.0,1.0,0.5355,0.279137284,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1408,1.0,1.0,1.0,1.0,1.0,1.0,0.3307,0.0,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1409,1.0,1.0,1.0,1.0,1.0,1.0,0.0844,0.0,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1410,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1411,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.690852761,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1412,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.666681767,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1413,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1414,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1415,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1416,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1417,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1418,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1419,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1420,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1421,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1422,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1423,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1424,1.0,1.0,1.0,1.0,1.0,1.0,0.0709,0.0,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1425,1.0,1.0,1.0,1.0,1.0,1.0,0.2937,0.0,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1426,1.0,1.0,1.0,1.0,1.0,1.0,0.4255,0.0,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1427,1.0,1.0,1.0,1.0,1.0,1.0,0.5184,0.0,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1428,1.0,1.0,1.0,1.0,1.0,1.0,0.5122,0.0,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1429,1.0,1.0,1.0,1.0,1.0,1.0,0.4839,0.071674332,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1430,1.0,1.0,1.0,1.0,1.0,1.0,0.4576,0.0,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1431,1.0,1.0,1.0,1.0,1.0,1.0,0.4155,0.05720973,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1432,1.0,1.0,1.0,1.0,1.0,1.0,0.2268,0.033913467,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1433,1.0,1.0,1.0,1.0,1.0,1.0,0.0106,0.013918933,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1434,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.011696965,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1435,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.008273281,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1436,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.007907723,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1437,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.006915781,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1438,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.006242153,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1439,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.006794127,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1440,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.005869902,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1441,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.005101557,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1442,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.004124256,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1443,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.003758535,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1444,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.002919416,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1445,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.003906269,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1446,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.00568264,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1447,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0051051,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1448,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.002662357,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1449,1.0,1.0,1.0,1.0,1.0,1.0,0.1785,0.00428857,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1450,1.0,1.0,1.0,1.0,1.0,1.0,0.4377,0.010186048,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1451,1.0,1.0,1.0,1.0,1.0,1.0,0.5751,0.026565805,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1452,1.0,1.0,1.0,1.0,1.0,1.0,0.5155,0.026355337,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
