Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4,Load_MW_z5,Load_MW_z6,Load_MW_z7,Load_MW_z8,Load_MW_z9,Load_MW_z10,Load_MW_z11,Load_MW_z12,Load_MW_z13,Load_MW_z14,Load_MW_z15,Load_MW_z16,Load_MW_z17,Load_MW_z18,Subperiods,Hours_per_period,Sub_Weights
,,,,,,,6602,2118.6644,6999.484762,3691.010441,9826.225936,2948.19249,10577.25137,13541.04315,10001.32161,4535.536877,2152.227353,3773.895563,16220.2576,2427.696655,3261.306919,6670.370162,15320.34557,9007.201832,20103.13227,,,
,,,,,,,6603,2056.0012,6888.226002,3614.488537,9599.568527,2889.95884,10520.75308,13815.87425,9844.840048,4499.789914,2109.715863,3862.123239,15921.7456,2508.87601,3263.9077,6720.577745,15317.48057,9047.062085,21525.74929,,,
,,,,,,,6604,2080.8504,6863.11119,3621.754776,9518.027073,2887.855223,10922.16321,14802.64788,9850.589945,4614.224829,2108.180189,4171.298585,16184.8784,2988.637392,3379.136782,6972.670534,15621.76507,9233.478754,23746.14108,,,
,,,,,,,6605,2196.4532,7240.348593,3905.388547,9913.659844,3053.883478,12280.23905,15552.78383,10415.05333,5055.853269,2229.383453,4361.891902,17338.0192,3212.419641,3747.221037,7714.385866,16799.8084,9783.639931,24823.0201,,,
,,,,,,,6606,2468.714,7922.996457,4424.173187,10766.48262,3377.993377,13767.23124,16209.20574,11331.80349,5582.293453,2465.988828,4551.434151,18441.408,3109.793512,4050.797187,8242.216455,17483.14471,10762.65611,25001.59847,,,
,,,,,,,6607,2522.734,8252.803521,4755.218118,11544.42154,3563.478385,13876.75488,16152.91156,11732.21008,5604.074412,2601.39583,4545.40619,18991.9968,3181.253854,4101.849589,8523.586362,17790.06396,11239.31095,25053.73158,,,
,,,,,,,6608,2577.8344,8436.794116,4870.176073,12245.84276,3728.046764,14233.83275,16501.54081,11943.33379,5689.615198,2721.533361,4658.062096,19771.4448,3334.019149,4296.804598,8879.239957,18625.3044,11490.55668,25045.87158,,,
,,,,,,,6609,2726.9296,8780.791091,5049.975585,12816.67243,3891.141059,14854.2041,17191.65974,12352.19359,5904.695182,2840.594788,4862.217931,20955.5424,3437.944792,4513.156667,9375.582857,19678.78063,11660.28985,24865.24993,,,
,,,,,,,6610,2941.9292,9142.640984,5253.080594,13393.38022,4104.121959,15449.26183,17938.62038,12806.82888,6106.342476,2996.074228,5072.113614,22458.0528,3483.834892,4738.682342,9842.249888,20628.39834,11895.15938,24794.69064,,,
,,,,,,,6611,3109.3912,9439.869084,5407.877435,14045.47442,4272.300704,15892.21677,18795.59012,13174.44922,6293.313888,3118.847384,5328.036958,23850.0032,3594.127709,4849.699111,10197.6757,21615.28482,11993.71996,24725.41421,,,
,,,,,,,6612,3306.024,9647.966206,5543.042992,14485.40558,4376.026091,16260.70931,19517.82376,13476.66725,6448.960225,3194.568564,5538.073311,25203.2576,3571.75729,4999.731442,10576.51913,22804.8399,12043.10805,24483.1507,,,
,,,,,,,6613,3494.0136,9871.384704,5688.975613,14881.28386,4500.646419,16556.77181,20278.1442,13798.57524,6597.65534,3285.543383,5757.907438,26348.6592,3645.858805,5051.218161,10759.42866,23624.38194,12093.26673,24259.5236,,,
,,,,,,,6614,3615.0184,9966.120535,5764.397871,15179.4559,4573.567371,16566.93036,20812.24328,13968.06808,6650.736726,3338.776837,5902.698735,27070.616,3693.427921,5071.198667,10873.33238,24204.0837,12073.8097,24319.67415,,,
,,,,,,,6615,3700.37,9990.294216,5791.753974,15342.53699,4615.424997,16571.95511,21073.59943,14064.68907,6706.575697,3369.333568,5959.363327,27551.552,3739.639693,5089.909544,10942.59584,24532.45368,11950.13999,24224.15002,,,
,,,,,,,6616,3764.1136,10024.67542,5837.240624,15470.87759,4664.099744,16566.41953,21014.45354,14182.11761,6765.623145,3404.866907,5922.202614,27758.2992,3673.639135,5069.189854,10798.30515,24242.84004,11815.47807,24552.48885,,,
,,,,,,,6617,3719.8172,9851.005191,5766.229661,15246.9444,4574.580451,16340.10843,21096.28141,14018.42526,6676.308909,3339.516401,5971.945426,27236.456,3655.305726,4896.665935,10422.89441,23327.19678,11671.78533,25262.94749,,,
,,,,,,,6618,3646.35,9724.948899,5688.046759,14963.38188,4488.630322,16571.426,20458.39493,13856.55975,6655.641988,3276.771442,5735.110169,26131.9616,3496.738676,4864.010763,10263.79398,22640.60125,11775.48298,25128.09472,,,
,,,,,,,6619,3571.8024,9893.689529,5750.541403,14934.79841,4522.639746,16896.0182,19631.77356,13941.9585,6807.336882,3301.598861,5463.320728,25353.6192,3233.824518,4770.464507,9963.184272,21978.20167,12094.68407,24197.02023,,,
,,,,,,,6620,3491.8528,9823.957918,5803.401948,14902.15383,4441.794794,16013.2628,18108.68124,13858.37592,6506.054378,3242.580762,5014.315818,24025.7936,2890.014129,4520.665347,9444.817036,20883.23757,11850.34393,22913.76209,,,
,,,,,,,6621,3253.0844,9368.641562,5473.835797,14172.66763,4198.386163,14850.58435,16938.79238,13244.23644,6092.351042,3064.888595,4705.079129,22487.904,2676.766557,4178.901385,8762.33299,19454.22009,11450.67213,21441.87738,,,
,,,,,,,6622,2951.6528,8852.669846,5071.967654,13206.02892,3923.677866,13616.70656,15828.61525,12548.34639,5663.488849,2864.347174,4391.072222,20815.1312,2543.306162,3878.017903,8068.38645,18007.42007,10802.34233,20357.97214,,,
,,,,,,,6623,2649.1408,8312.826988,4641.002443,12162.65291,3640.800292,12661.5979,15310.38272,11816.6431,5285.023796,2657.842051,4249.102576,19082.656,2409.569569,3638.079512,7531.32753,17000.56781,10148.00688,19819.22757,,,
,,,,,,,6624,2476.2768,7368.413332,3990.711386,10597.06186,3202.308668,11197.48111,13870.54035,10446.61868,4690.04278,2337.736199,3856.174631,17960.472,2406.04358,3463.094874,7136.32008,16167.35861,9723.668072,19640.32446,,,
,,,,,,,6625,2314.2168,7617.617448,4046.427424,10849.63548,3294.782783,11578.79504,14543.86386,10782.7282,4862.73476,2405.243773,4046.900616,17160.0176,2388.897686,3315.259248,6902.70207,15643.83191,9485.505273,19678.42479,,,
,,,,,,,6626,2199.6944,7407.729605,3893.320339,10446.15113,3161.697815,11271.9347,14406.7243,10483.53857,4750.452311,2308.089632,4020.341241,16557.4656,2331.527178,3296.909696,6764.509638,15325.10858,9334.672545,20023.68597,,,
,,,,,,,6627,2114.3428,7273.818509,3814.376363,10166.10776,3103.95453,11167.55509,14619.53873,10324.23392,4708.823092,2265.936116,4083.061508,16375.0416,2491.816137,3252.402787,6755.098669,15224.25381,9288.874841,21380.31961,,,
,,,,,,,6628,2117.584,7249.537752,3816.813357,10077.67529,3087.908269,11575.65016,15430.68954,10339.51985,4810.085237,2254.222091,4313.63161,16574.0496,2811.812022,3366.950011,6977.494105,15511.28127,9438.029969,23228.89119,,,
,,,,,,,6629,2205.0964,7610.278313,4063.869127,10449.24565,3254.764898,12893.17755,16319.42882,10853.10677,5232.898977,2376.030081,4550.995238,17762.5696,3029.869657,3715.712708,7619.307745,16448.73866,9954.819443,24331.83273,,,
,,,,,,,6630,2453.5884,8253.333403,4542.965509,11260.81961,3547.740276,14270.64564,16917.04529,11694.94428,5723.096462,2589.906761,4729.839427,18895.8096,2988.975929,3910.527632,8024.041106,16942.30118,10897.6849,24297.75723,,,
,,,,,,,6631,2466.5532,8512.551902,4831.413503,12012.26772,3714.122058,14289.52416,16771.55756,12004.77943,5704.884179,2711.368105,4693.578686,19286.0864,2961.867841,3883.104721,8160.787397,17013.30125,11299.22872,24367.21973,,,
,,,,,,,6632,2426.5784,8575.875308,4873.097362,12526.81925,3819.56412,14421.24235,16769.46034,12049.17965,5706.127878,2788.342485,4695.488867,20075.4848,3036.681298,3937.371117,8328.528676,17305.39816,11564.53807,24477.45743,,,
,,,,,,,6633,2451.4276,8687.523168,4913.860081,12674.21546,3871.973638,14695.20649,17056.59713,12139.17596,5823.923034,2826.602266,4780.130384,21466.3296,3031.405571,4085.710261,8571.153648,17780.87593,11777.09865,24519.23907,,,
,,,,,,,6634,2506.528,8804.38784,5028.693717,12860.08501,3944.428206,14894.84772,17609.05254,12308.91436,5912.096967,2879.495252,4955.052255,23192.1712,3023.538895,4171.135418,8798.038828,18314.90156,12005.80182,24557.81533,,,
,,,,,,,6635,2540.0204,8882.895742,5114.573109,13155.44407,4016.412358,14994.69936,18043.78547,12434.42108,5945.721468,2932.044826,5086.341132,24839.5152,3080.814262,4253.774979,8985.133146,18829.96279,12115.64545,24561.44653,,,
,,,,,,,6636,2585.3972,8916.529705,5132.507936,13345.15018,4070.479854,15089.20921,18586.5422,12464.16231,6008.840848,2971.514958,5249.715465,26379.616,3020.106403,4358.137409,9142.459383,19484.35291,12194.78271,24430.67854,,,
,,,,,,,6637,2706.402,8991.084374,5222.262213,13498.39641,4112.84926,15101.04201,18989.91781,12602.89279,6075.295005,3002.445296,5361.890437,27206.6048,3046.9486,4417.864752,9232.13982,19863.98397,12292.80317,24249.39756,,,
,,,,,,,6638,2771.226,8939.369029,5247.497591,13604.74963,4138.972118,14933.61572,19359.70008,12611.14296,6064.49092,3021.515398,5462.18628,27987.1584,3025.94904,4433.414457,9259.649775,20142.84349,12300.66673,24131.1263,,,
,,,,,,,6639,2803.638,8881.687568,5249.04479,13571.17019,4134.88451,14819.01631,19251.92166,12601.39838,6064.568141,3018.531379,5405.389769,28514.5296,2983.183022,4402.177231,9243.340178,20258.30112,12235.02082,24038.34234,,,
,,,,,,,6640,2868.462,8845.185797,5255.198477,13640.56284,4129.484269,14670.85282,18923.5171,12602.12886,6055.619266,3014.589117,5297.941036,28502.368,2974.313875,4346.044751,9055.307873,19928.02618,12131.83507,24002.66818,,,
,,,,,,,6641,2899.7936,8683.580826,5182.863482,13448.08374,4058.216926,14355.75824,18802.1638,12440.12837,5940.602946,2962.562825,5280.759415,27730.6592,3009.797938,4314.479742,8807.291782,19386.01987,11965.44221,24921.96341,,,
,,,,,,,6642,2867.3816,8601.360486,5123.235589,13312.71972,4021.964062,14703.34168,18483.76947,12352.3646,5960.16359,2936.097658,5158.68779,26826.2784,2968.203255,4339.239862,8853.238251,19201.04624,12048.83305,25063.95423,,,
,,,,,,,6643,2861.9796,8804.017078,5193.872685,13319.77663,4064.193815,15034.68993,17815.76332,12478.7289,6094.313141,2966.926049,4945.857517,26179.5024,2767.861912,4306.346727,8672.629379,18858.65256,12327.55223,24144.55075,,,
,,,,,,,6644,2772.3064,8740.789777,5212.543628,13273.6038,4008.07356,14284.61841,16424.25781,12376.38475,5839.088546,2925.957371,4527.689151,24702.4208,2542.766827,4150.533708,8315.413838,18063.6112,12077.8963,22591.24535,,,
,,,,,,,6645,2613.4876,8438.770475,4984.117818,12834.11504,3845.672319,13327.87368,15265.27769,11977.69323,5506.229106,2807.401886,4201.357421,23048.4432,2383.819783,3890.181687,7790.797679,17139.84527,11611.70137,21170.90778,,,
,,,,,,,6646,2323.9404,7941.95062,4586.756695,11961.2991,3579.933283,12172.44426,14395.9082,11303.85694,5101.808023,2613.408168,3980.095097,21175.5568,2291.775618,3597.646036,7240.327227,16101.97663,10891.61261,20120.32479,,,
,,,,,,,6647,2112.182,7520.880179,4227.925331,11089.8133,3340.939001,11359.26864,13949.86927,10736.32062,4809.108742,2438.938545,3873.471365,19439.7648,2221.628724,3419.400314,6895.73836,15320.41654,10234.23083,19535.07328,,,
,,,,,,,6648,1920.9512,7847.749558,4298.538291,11394.77797,3476.706625,11876.94323,14861.80547,11209.46345,5051.236226,2538.051067,4131.491079,18134.0512,2197.3937,3283.689302,6664.64024,14873.02737,9804.779263,19235.88963,,,
,,,,,,,6649,1879.896,6935.280182,3730.880796,9984.325395,3039.234085,10555.50417,13290.90607,9893.695783,4467.263492,2218.689163,3693.730141,17405.4608,2176.455944,3165.107594,6515.027192,14610.05192,9547.524745,19252.83434,,,
,,,,,,,6650,1839.9212,6824.209189,3610.41119,9669.967022,2976.864086,10305.75904,13244.06849,9696.686458,4390.317035,2173.158073,3688.615,16760.896,2200.093846,3198.453269,6432.262076,14395.18141,9360.404111,19604.65834,,,
,,,,,,,6651,1837.7604,6720.67765,3546.338495,9510.472901,2905.612914,10321.97016,13533.40339,9584.626518,4372.901575,2121.143586,3773.84286,16465.7008,2352.359677,3204.648044,6476.156954,14429.46091,9294.287845,20901.10296,,,
,,,,,,,6652,1817.2328,6738.030156,3553.851156,9458.601441,2913.515133,10708.11312,14380.92104,9624.188368,4461.614717,2126.912331,4028.879392,16631.5408,2632.541286,3255.683307,6665.393213,14683.65358,9440.745487,23022.91017,,,
,,,,,,,6653,1938.2376,7121.646417,3786.971865,9893.756503,3095.087884,12056.89572,15093.68286,10151.13427,4885.793486,2259.463324,4197.435256,17639.848,2785.945186,3583.515841,7279.477289,15736.83547,9940.914959,23918.72202,,,
,,,,,,,6654,2177.006,7739.420973,4234.344972,10681.65563,3373.395989,13408.3726,15628.60698,10946.32137,5352.167549,2462.632662,4356.611041,18826.1568,2894.356581,3860.842046,7757.519399,16418.236,10833.10356,23869.76744,,,
,,,,,,,6655,2222.3828,8076.771112,4549.6066,11496.7534,3563.996325,13551.21282,15777.15395,11352.93385,5389.058835,2601.773935,4419.243844,19412.1248,2944.017508,3910.139332,7943.794823,16607.60623,11290.20339,23822.22008,,,
,,,,,,,6656,2241.83,8177.829691,4619.436436,12077.67012,3671.59205,13843.23892,16131.90075,11464.71551,5454.979096,2680.320523,4530.569653,20259.0144,3051.804341,4093.003121,8228.046821,17124.00091,11598.68743,24111.01916,,,
,,,,,,,6657,2356.3524,8419.896361,4751.928545,12365.61453,3780.294381,14337.62743,16837.61408,11737.31363,5654.980227,2759.674952,4740.8385,21908.5696,3209.122865,4273.435223,8613.827636,17876.85629,11871.97714,24057.35091,,,
,,,,,,,6658,2519.4928,8667.837008,4955.04799,12709.52909,3916.158832,14716.52353,17681.17699,12093.99196,5832.022688,2858.85816,4994.426737,23742.76,3175.350036,4423.763052,8917.186655,18563.29731,12154.06563,24112.14457,,,
,,,,,,,6659,2707.4824,8772.978025,5070.714206,13076.86422,4007.846872,14927.21533,18411.08542,12271.57367,5917.378213,2925.791885,5219.893546,25443.1728,3208.161413,4518.919011,9183.584624,19161.44648,12358.08848,24363.576,,,
,,,,,,,6660,2796.0752,8871.827632,5153.027132,13367.38147,4068.847691,15089.85507,19052.66031,12408.70267,6002.407811,2970.323452,5411.875876,26866.08,3219.881365,4598.058936,9504.525125,19914.55989,12451.31523,24363.46954,,,
,,,,,,,6661,3026.2004,8919.28208,5218.508637,13562.5994,4122.107592,15127.05974,19517.37249,12498.47432,6077.398056,3009.204026,5532.141255,27767.144,3238.814588,4645.067211,9674.184278,20385.27851,12624.49297,24275.36258,,,
,,,,,,,6662,3155.8484,8894.302205,5273.237518,13681.53276,4137.026525,14987.06636,19831.29297,12541.60171,6076.143113,3020.095084,5619.688895,28343.1616,3242.653327,4729.118421,9776.58795,20738.79814,12610.0805,24302.34118,,,
,,,,,,,6663,3252.004,8891.033907,5313.222144,13809.72734,4163.800811,14895.6377,19778.59086,12607.76385,6127.891787,3039.640738,5568.985661,28590.816,3280.317489,4742.597265,9862.960248,20966.93211,12570.7541,24210.54039,,,
,,,,,,,6664,3338.436,8868.25648,5368.076158,13873.80886,4175.675922,14780.71443,19486.86137,12688.90253,6145.265969,3048.309758,5462.261636,28381.8576,3248.050555,4703.118442,9711.787549,20769.30712,12491.61841,24088.21568,,,
,,,,,,,6665,3328.7124,8690.611299,5296.948005,13687.05051,4081.605618,14410.79153,19410.03323,12521.01772,6027.040038,2979.636942,5479.057798,27408.9296,3184.071584,4536.344815,9338.133632,20151.62812,12295.62452,24700.78126,,,
,,,,,,,6666,3170.974,8497.547727,5178.556773,13358.98467,4000.122408,14545.75947,18793.59639,12294.32114,5946.526796,2920.152904,5269.80287,26084.4208,3130.411311,4430.056322,9181.659623,19760.5319,12323.43427,24606.67508,,,
,,,,,,,6667,3078.0596,8590.72843,5158.895945,13130.00854,3977.943117,14677.25366,17970.21333,12250.3679,5989.935265,2903.961669,5008.187651,25111.4928,2871.309806,4339.832844,8922.344045,19309.19114,12549.23614,23619.29951,,,
,,,,,,,6668,2965.698,8532.539111,5155.677165,13121.06782,3919.995431,14002.88528,16613.31285,12140.90904,5748.625554,2861.658938,4603.48217,23725.0704,2611.45328,4177.2801,8599.705124,18725.17284,12280.75581,22136.64823,,,
,,,,,,,6669,2855.4972,8288.437277,4950.476421,12789.90681,3778.621809,13143.88051,15608.36577,11807.57453,5460.277151,2758.453948,4325.542316,22392.8224,2567.522947,3921.777384,8115.975658,17925.15166,11795.09444,20697.21621,,,
,,,,,,,6670,2671.8292,7940.754903,4649.771732,12117.50137,3581.224001,12263.7913,14783.52346,11354.56112,5144.454663,2614.350412,4095.770276,20762.0624,2335.539678,3671.59066,7697.216272,17167.32606,11097.98567,19554.79217,,,
,,,,,,,6671,2451.4276,7559.490996,4298.160847,11254.96696,3356.014671,11541.71163,14155.75112,10818.54489,4874.476255,2449.944024,3944.874845,19155.6256,2325.596768,3459.544232,7270.214394,16363.11345,10425.16918,18924.17971,,,
,,,,,,,6672,2316.3776,7139.264891,3951.627769,10444.23514,3140.813709,10857.48836,13530.71962,10203.1004,4585.649632,2292.843902,3768.14516,17863.1792,2277.782257,3377.619532,6970.918331,15750.99101,9943.487018,18595.39268,,,
,,,,,,,6673,2219.1416,6997.204467,3772.937231,10100.86156,3054.426529,10609.8121,13490.16854,9962.553318,4485.538241,2229.779889,3763.331123,17078.2032,2263.098649,3300.081488,6768.468538,15291.78623,9639.310647,18624.97638,,,
,,,,,,,6674,2053.8404,6808.388793,3608.998709,9715.365836,2953.100504,10351.49233,13398.52964,9672.334603,4401.734196,2155.810281,3746.396749,16276.6432,2303.117389,3217.512261,6608.760581,14933.32527,9459.284538,19041.47406,,,
,,,,,,,6675,1986.8556,6649.271837,3527.084679,9409.870013,2871.69143,10235.81396,13534.61531,9487.995591,4319.322521,2096.380364,3795.049695,15938.3296,2372.888826,3117.534242,6548.246936,14748.41314,9386.973694,20151.04821,,,
,,,,,,,6676,1991.1772,6539.81752,3450.356772,9179.306373,2812.796885,10391.36528,14174.46756,9329.125784,4330.979872,2053.38641,4001.846716,15898.528,2589.600178,3108.426917,6582.141345,14692.53664,9518.539105,22010.93743,,,
,,,,,,,6677,2040.8756,6615.333264,3529.889936,9221.978779,2861.350796,11208.74715,14258.50346,9435.509688,4546.853752,2088.831536,3995.536138,16230.208,2627.839589,3277.235738,6808.552531,14782.26256,9977.624616,23070.17752,,,
,,,,,,,6678,2288.2872,6905.312011,3788.26545,9554.158434,3000.814261,12017.30858,14305.79781,9769.817422,4786.091951,2190.642082,4027.79186,16481.1792,2591.7892,3459.369189,7092.476968,15118.48235,10929.86347,23132.3964,,,
,,,,,,,6679,2227.7848,7196.545245,4059.798531,10258.29818,3154.383364,12098.70641,14549.08413,10103.56103,4797.580059,2302.749966,4126.966111,16855.9776,2668.300538,3534.420711,7295.276552,15406.01155,11405.33772,23513.37559,,,
,,,,,,,6680,2444.9452,7485.148666,4227.1707,11031.15026,3348.662892,12678.48714,15464.62952,10474.95219,5001.554112,2444.577108,4400.925098,18435.88,2794.809004,3627.932008,7498.491951,15971.48129,11754.44242,23850.30978,,,
,,,,,,,6681,2624.2916,7815.974772,4434.246164,11469.88506,3489.857843,13357.90703,16635.18863,10909.26128,5286.782515,2547.651665,4755.090931,20139.6096,2749.199469,3725.519341,7735.577615,16617.56086,12060.90629,23925.0934,,,
,,,,,,,6682,2783.1104,8108.177482,4677.35159,11904.01119,3642.284311,13804.32559,17427.84861,11343.6012,5498.755041,2658.925409,4971.255793,22250.2,2733.612904,3684.100768,7856.465812,17111.4669,12433.78039,24159.19633,,,
,,,,,,,6683,2910.5976,8242.24602,4817.512028,12285.41833,3727.983005,14083.20351,18248.65322,11570.94496,5655.642831,2721.486817,5211.952455,23909.7056,2684.299904,3638.419844,7939.622053,17469.4117,12616.03363,24318.23205,,,
,,,,,,,6684,2975.4216,8294.451216,4930.229489,12436.77541,3760.628696,14203.73967,18676.01315,11705.93553,5715.033521,2745.318689,5332.196102,25177.8288,2586.656715,3620.589095,7979.883986,17841.0857,12792.20361,24480.77105,,,
,,,,,,,6685,2992.708,8284.585764,4958.157682,12457.30858,3774.110937,14151.54097,18867.71873,11699.0063,5725.021209,2755.16094,5386.574674,26043.5136,2507.664132,3615.022596,7994.020831,18014.67129,12939.34484,24419.80729,,,
,,,,,,,6686,3030.522,8250.652509,4984.174659,12432.87212,3760.544473,13967.43398,18820.03188,11693.01208,5728.13046,2745.257205,5351.219342,26597.4192,2495.780007,3579.000145,7984.680892,18241.60071,12955.43334,24375.1173,,,
,,,,,,,6687,3032.6828,8228.309991,5036.521714,12399.32943,3756.975361,13906.30055,18646.73152,11761.52529,5755.779812,2742.651697,5273.498371,26719.0352,2487.905494,3567.310936,7917.042031,18201.09095,12958.61921,24277.7959,,,
,,,,,,,6688,3029.4416,8223.558822,5074.150315,12440.93883,3768.680217,13765.84091,18339.65041,11821.89073,5784.31487,2751.196427,5182.925999,26777.632,2503.771494,3537.339718,7786.100069,18009.13643,12832.74275,24111.71695,,,
