Time_Index,MA_natural_gas_combined_cycle,MA_solar_pv_1,MA_solar_pv_2,CT_natural_gas_combined_cycle,CT_onshore_wind_1,CT_onshore_wind_2,CT_solar_pv_1,CT_solar_pv_2,ME_natural_gas_combined_cycle,ME_onshore_wind_1,ME_onshore_wind_2,MA_battery,CT_battery,ME_battery
2128,1,0.5686,0.5686,1,0.041244794,0.041244794,0.5963,0.5963,1,0.912055016,0.912055016,1,1,1
2129,1,0.3842,0.3842,1,0.066162407,0.066162407,0.4179,0.4179,1,0.875450015,0.875450015,1,1,1
2130,1,0.1565,0.1565,1,0.026785448,0.026785448,0.2005,0.2005,1,0.716716647,0.716716647,1,1,1
2131,1,0.0002,0.0002,1,0.003505862,0.003505862,0.0016,0.0016,1,0.611749649,0.611749649,1,1,1
2132,1,0,0,1,0.017187972,0.017187972,0,0,1,0.640129387,0.640129387,1,1,1
2133,1,0,0,1,0.144890472,0.144890472,0,0,1,0.677114367,0.677114367,1,1,1
2134,1,0,0,1,0.35516566,0.35516566,0,0,1,0.673662007,0.673662007,1,1,1
2135,1,0,0,1,0.339657456,0.339657456,0,0,1,0.63289541,0.63289541,1,1,1
2136,1,0,0,1,0.185523272,0.185523272,0,0,1,0.528594196,0.528594196,1,1,1
2137,1,0,0,1,0.238949671,0.238949671,0,0,1,0.539379835,0.539379835,1,1,1
2138,1,0,0,1,0.269634247,0.269634247,0,0,1,0.548502028,0.548502028,1,1,1
2139,1,0,0,1,0.179665938,0.179665938,0,0,1,0.496563256,0.496563256,1,1,1
2140,1,0,0,1,0.179900318,0.179900318,0,0,1,0.486567646,0.486567646,1,1,1
2141,1,0,0,1,0.086960815,0.086960815,0,0,1,0.438115418,0.438115418,1,1,1
2142,1,0,0,1,0.150634795,0.150634795,0,0,1,0.351016194,0.351016194,1,1,1
2143,1,0.0002,0.0002,1,0.087278418,0.087278418,0,0,1,0.314044803,0.314044803,1,1,1
2144,1,0.0882,0.0882,1,0.123460233,0.123460233,0.0678,0.0678,1,0.286383927,0.286383927,1,1,1
2145,1,0.2562,0.2562,1,0.141507059,0.141507059,0.2867,0.2867,1,0.072176926,0.072176926,1,1,1
2146,1,0.3786,0.3786,1,0.160516262,0.160516262,0.3682,0.3682,1,0.010060212,0.010060212,1,1,1
2147,1,0.4047,0.4047,1,0.340476304,0.340476304,0.4194,0.4194,1,0.034284897,0.034284897,1,1,1
2148,1,0.4264,0.4264,1,0.360727668,0.360727668,0.421,0.421,1,0.068844147,0.068844147,1,1,1
2149,1,0.4633,0.4633,1,0.513843179,0.513843179,0.4735,0.4735,1,0.039966512,0.039966512,1,1,1
2150,1,0.4704,0.4704,1,0.312758833,0.312758833,0.4678,0.4678,1,0.103834927,0.103834927,1,1,1
2151,1,0.4735,0.4735,1,0.146395251,0.146395251,0.4481,0.4481,1,0.100924522,0.100924522,1,1,1
2152,1,0.4192,0.4192,1,0.045733228,0.045733228,0.4137,0.4137,1,0.159699529,0.159699529,1,1,1
2153,1,0.3137,0.3137,1,0.006404813,0.006404813,0.3232,0.3232,1,0.149600059,0.149600059,1,1,1
2154,1,0.1351,0.1351,1,0.001076173,0.001076173,0.1625,0.1625,1,0.170285568,0.170285568,1,1,1
2155,1,0,0,1,0.001361586,0.001361586,0,0,1,0.232281551,0.232281551,1,1,1
2156,1,0,0,1,0.001293278,0.001293278,0,0,1,0.247743279,0.247743279,1,1,1
2157,1,0,0,1,0.009518029,0.009518029,0,0,1,0.313400745,0.313400745,1,1,1
2158,1,0,0,1,0.013602196,0.013602196,0,0,1,0.282964408,0.282964408,1,1,1
2159,1,0,0,1,0.034769718,0.034769718,0,0,1,0.186512381,0.186512381,1,1,1
2160,1,0,0,1,0.109675728,0.109675728,0,0,1,0.090234876,0.090234876,1,1,1
2161,1,0,0,1,0.069986187,0.069986187,0,0,1,0.085392088,0.085392088,1,1,1
2162,1,0,0,1,0.123604722,0.123604722,0,0,1,0.103280418,0.103280418,1,1,1
2163,1,0,0,1,0.215699956,0.215699956,0,0,1,0.091722988,0.091722988,1,1,1
2164,1,0,0,1,0.252839804,0.252839804,0,0,1,0.080681138,0.080681138,1,1,1
2165,1,0,0,1,0.242512465,0.242512465,0,0,1,0.061838664,0.061838664,1,1,1
2166,1,0,0,1,0.164953083,0.164953083,0,0,1,0.056724578,0.056724578,1,1,1
2167,1,0.037,0.037,1,0.105276845,0.105276845,0.0339,0.0339,1,0.076481536,0.076481536,1,1,1
2168,1,0.2248,0.2248,1,0.077280819,0.077280819,0.217,0.217,1,0.091575325,0.091575325,1,1,1
2169,1,0.4018,0.4018,1,0,0,0.365,0.365,1,0.059750438,0.059750438,1,1,1
2170,1,0.5175,0.5175,1,0,0,0.47,0.47,1,0.011902697,0.011902697,1,1,1
2171,1,0.5659,0.5659,1,7.31E-05,7.31E-05,0.4742,0.4742,1,0.003070656,0.003070656,1,1,1
2172,1,0.5358,0.5358,1,0.00338742,0.00338742,0.457,0.457,1,0.009893783,0.009893783,1,1,1
2173,1,0.5103,0.5103,1,0.020116515,0.020116515,0.4717,0.4717,1,0.014050208,0.014050208,1,1,1
2174,1,0.49,0.49,1,0.104255609,0.104255609,0.4841,0.4841,1,0.041219793,0.041219793,1,1,1
2175,1,0.4501,0.4501,1,0.196546018,0.196546018,0.4229,0.4229,1,0.089035392,0.089035392,1,1,1
2176,1,0.3662,0.3662,1,0.311645389,0.311645389,0.3364,0.3364,1,0.116877273,0.116877273,1,1,1
2177,1,0.213,0.213,1,0.158845171,0.158845171,0.1942,0.1942,1,0.128123999,0.128123999,1,1,1
2178,1,0.0551,0.0551,1,0.164603025,0.164603025,0.049,0.049,1,0.120188512,0.120188512,1,1,1
2179,1,0,0,1,0.044712305,0.044712305,0,0,1,0.121357322,0.121357322,1,1,1
2180,1,0,0,1,0.073084287,0.073084287,0,0,1,0.136664465,0.136664465,1,1,1
2181,1,0,0,1,0.101202473,0.101202473,0,0,1,0.130014062,0.130014062,1,1,1
2182,1,0,0,1,0.174380809,0.174380809,0,0,1,0.108862229,0.108862229,1,1,1
2183,1,0,0,1,0.217923999,0.217923999,0,0,1,0.103931203,0.103931203,1,1,1
2184,1,0,0,1,0.431328326,0.431328326,0,0,1,0.054326884,0.054326884,1,1,1
2185,1,0,0,1,0.526444972,0.526444972,0,0,1,0.098600581,0.098600581,1,1,1
2186,1,0,0,1,0.75850749,0.75850749,0,0,1,0.115261734,0.115261734,1,1,1
2187,1,0,0,1,0.894783676,0.894783676,0,0,1,0.142884791,0.142884791,1,1,1
2188,1,0,0,1,0.931936324,0.931936324,0,0,1,0.212624192,0.212624192,1,1,1
2189,1,0,0,1,0.874660432,0.874660432,0,0,1,0.271214068,0.271214068,1,1,1
2190,1,0,0,1,0.730279565,0.730279565,0,0,1,0.368891239,0.368891239,1,1,1
2191,1,0.0202,0.0202,1,0.508605838,0.508605838,0.0353,0.0353,1,0.491808176,0.491808176,1,1,1
2192,1,0.2003,0.2003,1,0.360405654,0.360405654,0.2328,0.2328,1,0.546043754,0.546043754,1,1,1
2193,1,0.3569,0.3569,1,0.865559697,0.865559697,0.3991,0.3991,1,0.531813502,0.531813502,1,1,1
2194,1,0.4826,0.4826,1,0.997548342,0.997548342,0.5443,0.5443,1,0.587571323,0.587571323,1,1,1
2195,1,0.5807,0.5807,1,1,1,0.6581,0.6581,1,0.682862282,0.682862282,1,1,1
2196,1,0.6111,0.6111,1,0.999225259,0.999225259,0.6947,0.6947,1,0.634689093,0.634689093,1,1,1
2197,1,0.6514,0.6514,1,0.959654391,0.959654391,0.7107,0.7107,1,0.681417227,0.681417227,1,1,1
2198,1,0.6594,0.6594,1,0.975988925,0.975988925,0.7251,0.7251,1,0.831447601,0.831447601,1,1,1
2199,1,0.6682,0.6682,1,1,1,0.7135,0.7135,1,0.879980803,0.879980803,1,1,1
2200,1,0.5455,0.5455,1,1,1,0.5933,0.5933,1,0.928339779,0.928339779,1,1,1
2201,1,0.3775,0.3775,1,1,1,0.4316,0.4316,1,0.891042888,0.891042888,1,1,1
2202,1,0.1581,0.1581,1,1,1,0.211,0.211,1,0.945803404,0.945803404,1,1,1
2203,1,0.0085,0.0085,1,0.973414481,0.973414481,0.0362,0.0362,1,0.970251083,0.970251083,1,1,1
2204,1,0,0,1,0.692274332,0.692274332,0,0,1,0.897943377,0.897943377,1,1,1
2205,1,0,0,1,0.978909016,0.978909016,0,0,1,0.938805819,0.938805819,1,1,1
2206,1,0,0,1,0.998888671,0.998888671,0,0,1,0.92493552,0.92493552,1,1,1
2207,1,0,0,1,0.855260193,0.855260193,0,0,1,0.967007875,0.967007875,1,1,1
2208,1,0,0,1,0.552429259,0.552429259,0,0,1,0.92389071,0.92389071,1,1,1
2209,1,0,0,1,0.397631437,0.397631437,0,0,1,0.869675279,0.869675279,1,1,1
2210,1,0,0,1,0.416858375,0.416858375,0,0,1,0.820151448,0.820151448,1,1,1
2211,1,0,0,1,0.577966988,0.577966988,0,0,1,0.807584405,0.807584405,1,1,1
2212,1,0,0,1,0.618615448,0.618615448,0,0,1,0.730221272,0.730221272,1,1,1
2213,1,0,0,1,0.765486717,0.765486717,0,0,1,0.843143702,0.843143702,1,1,1
2214,1,0,0,1,0.662588239,0.662588239,0,0,1,0.947347581,0.947347581,1,1,1
2215,1,0.0496,0.0496,1,0.580062747,0.580062747,0.0713,0.0713,1,0.956148624,0.956148624,1,1,1
2216,1,0.2468,0.2468,1,0.435473859,0.435473859,0.2695,0.2695,1,0.908444881,0.908444881,1,1,1
2217,1,0.4598,0.4598,1,0.54192251,0.54192251,0.478,0.478,1,0.97736454,0.97736454,1,1,1
2218,1,0.625,0.625,1,0.916106462,0.916106462,0.6325,0.6325,1,0.974140763,0.974140763,1,1,1
2219,1,0.7514,0.7514,1,0.948409855,0.948409855,0.7526,0.7526,1,0.98786211,0.98786211,1,1,1
2220,1,0.7624,0.7624,1,0.980751812,0.980751812,0.7707,0.7707,1,0.992689848,0.992689848,1,1,1
2221,1,0.7642,0.7642,1,0.986403823,0.986403823,0.7735,0.7735,1,0.990797043,0.990797043,1,1,1
2222,1,0.7554,0.7554,1,0.956596732,0.956596732,0.7577,0.7577,1,0.994951785,0.994951785,1,1,1
2223,1,0.7045,0.7045,1,0.997791648,0.997791648,0.7077,0.7077,1,0.98063904,0.98063904,1,1,1
2224,1,0.5605,0.5605,1,1,1,0.5966,0.5966,1,0.984585404,0.984585404,1,1,1
2225,1,0.3719,0.3719,1,1,1,0.4238,0.4238,1,0.916905522,0.916905522,1,1,1
2226,1,0.1554,0.1554,1,0.86634624,0.86634624,0.2109,0.2109,1,0.885262251,0.885262251,1,1,1
2227,1,0.01,0.01,1,0.528640687,0.528640687,0.0329,0.0329,1,0.840616822,0.840616822,1,1,1
2228,1,0,0,1,0.795039415,0.795039415,0,0,1,0.815015435,0.815015435,1,1,1
2229,1,0,0,1,0.751122892,0.751122892,0,0,1,0.938581347,0.938581347,1,1,1
2230,1,0,0,1,0.728108585,0.728108585,0,0,1,0.954377413,0.954377413,1,1,1
2231,1,0,0,1,0.277129561,0.277129561,0,0,1,0.984671354,0.984671354,1,1,1
2232,1,0,0,1,0.514240384,0.514240384,0,0,1,0.950216711,0.950216711,1,1,1
2233,1,0,0,1,0.610370815,0.610370815,0,0,1,0.925014377,0.925014377,1,1,1
2234,1,0,0,1,0.707293034,0.707293034,0,0,1,0.784544349,0.784544349,1,1,1
2235,1,0,0,1,0.615058899,0.615058899,0,0,1,0.755298615,0.755298615,1,1,1
2236,1,0,0,1,0.210253894,0.210253894,0,0,1,0.754068971,0.754068971,1,1,1
2237,1,0,0,1,0.260377795,0.260377795,0,0,1,0.657276571,0.657276571,1,1,1
2238,1,0,0,1,0.526750207,0.526750207,0,0,1,0.48626256,0.48626256,1,1,1
2239,1,0.0491,0.0491,1,0.494337678,0.494337678,0.0645,0.0645,1,0.493230253,0.493230253,1,1,1
2240,1,0.2141,0.2141,1,0.623210013,0.623210013,0.2388,0.2388,1,0.443347752,0.443347752,1,1,1
2241,1,0.4515,0.4515,1,0.16141215,0.16141215,0.4697,0.4697,1,0.478293538,0.478293538,1,1,1
2242,1,0.6117,0.6117,1,0.635558605,0.635558605,0.6216,0.6216,1,0.407573462,0.407573462,1,1,1
2243,1,0.6309,0.6309,1,0.946572721,0.946572721,0.6341,0.6341,1,0.364196599,0.364196599,1,1,1
2244,1,0.7525,0.7525,1,0.94533217,0.94533217,0.7604,0.7604,1,0.697602332,0.697602332,1,1,1
2245,1,0.7496,0.7496,1,0.991161346,0.991161346,0.7653,0.7653,1,0.810481012,0.810481012,1,1,1
2246,1,0.7257,0.7257,1,0.998389125,0.998389125,0.7561,0.7561,1,0.921190739,0.921190739,1,1,1
2247,1,0.6541,0.6541,1,1,1,0.6999,0.6999,1,0.967543125,0.967543125,1,1,1
2248,1,0.4976,0.4976,1,1,1,0.562,0.562,1,0.940983415,0.940983415,1,1,1
2249,1,0.3381,0.3381,1,1,1,0.397,0.397,1,0.944266915,0.944266915,1,1,1
2250,1,0.147,0.147,1,1,1,0.1981,0.1981,1,0.916741967,0.916741967,1,1,1
2251,1,0.0018,0.0018,1,1,1,0.024,0.024,1,0.846700251,0.846700251,1,1,1
2252,1,0,0,1,0.997618616,0.997618616,0,0,1,0.853501797,0.853501797,1,1,1
2253,1,0,0,1,0.994185925,0.994185925,0,0,1,0.910622418,0.910622418,1,1,1
2254,1,0,0,1,0.998086751,0.998086751,0,0,1,0.932775259,0.932775259,1,1,1
2255,1,0,0,1,0.657924652,0.657924652,0,0,1,0.990984201,0.990984201,1,1,1
2256,1,0,0,1,0.962484121,0.962484121,0,0,1,0.977195978,0.977195978,1,1,1
2257,1,0,0,1,0.991599917,0.991599917,0,0,1,0.894724727,0.894724727,1,1,1
2258,1,0,0,1,0.954193056,0.954193056,0,0,1,0.924218655,0.924218655,1,1,1
2259,1,0,0,1,0.72434181,0.72434181,0,0,1,0.979826152,0.979826152,1,1,1
2260,1,0,0,1,0.42536217,0.42536217,0,0,1,0.985859513,0.985859513,1,1,1
2261,1,0,0,1,0.535519063,0.535519063,0,0,1,0.987076342,0.987076342,1,1,1
2262,1,0,0,1,0.578804672,0.578804672,0,0,1,0.98782289,0.98782289,1,1,1
2263,1,0.0491,0.0491,1,0.737811685,0.737811685,0.0718,0.0718,1,0.997210741,0.997210741,1,1,1
2264,1,0.2422,0.2422,1,0.556690693,0.556690693,0.2699,0.2699,1,0.925343931,0.925343931,1,1,1
2265,1,0.4257,0.4257,1,0.760000706,0.760000706,0.4642,0.4642,1,0.989134789,0.989134789,1,1,1
2266,1,0.546,0.546,1,0.972604573,0.972604573,0.5714,0.5714,1,0.997454882,0.997454882,1,1,1
2267,1,0.6216,0.6216,1,0.869342744,0.869342744,0.6484,0.6484,1,0.99705863,0.99705863,1,1,1
2268,1,0.5762,0.5762,1,0.852606177,0.852606177,0.6217,0.6217,1,0.987896979,0.987896979,1,1,1
2269,1,0.5653,0.5653,1,0.76187408,0.76187408,0.6372,0.6372,1,0.949284077,0.949284077,1,1,1
2270,1,0.6065,0.6065,1,0.880021572,0.880021572,0.6742,0.6742,1,0.97899884,0.97899884,1,1,1
2271,1,0.6343,0.6343,1,0.826500237,0.826500237,0.697,0.697,1,0.960594893,0.960594893,1,1,1
2272,1,0.5315,0.5315,1,0.835894942,0.835894942,0.5815,0.5815,1,0.978394508,0.978394508,1,1,1
2273,1,0.2983,0.2983,1,0.838548958,0.838548958,0.3161,0.3161,1,0.970323086,0.970323086,1,1,1
2274,1,0.16,0.16,1,0.901864767,0.901864767,0.2137,0.2137,1,0.895030737,0.895030737,1,1,1
2275,1,0.014,0.014,1,0.315919757,0.315919757,0.0404,0.0404,1,0.872410417,0.872410417,1,1,1
2276,1,0,0,1,0.460196376,0.460196376,0,0,1,0.877511561,0.877511561,1,1,1
2277,1,0,0,1,0.896395445,0.896395445,0,0,1,0.792083144,0.792083144,1,1,1
2278,1,0,0,1,0.893864036,0.893864036,0,0,1,0.739928126,0.739928126,1,1,1
2279,1,0,0,1,0.527086258,0.527086258,0,0,1,0.825980067,0.825980067,1,1,1
2280,1,0,0,1,0.765067697,0.765067697,0,0,1,0.907684386,0.907684386,1,1,1
2281,1,0,0,1,0.754010499,0.754010499,0,0,1,0.877112508,0.877112508,1,1,1
2282,1,0,0,1,0.657406449,0.657406449,0,0,1,0.787988305,0.787988305,1,1,1
2283,1,0,0,1,0.565697372,0.565697372,0,0,1,0.690844059,0.690844059,1,1,1
2284,1,0,0,1,0.384382486,0.384382486,0,0,1,0.718586206,0.718586206,1,1,1
2285,1,0,0,1,0.310511202,0.310511202,0,0,1,0.776922405,0.776922405,1,1,1
2286,1,0,0,1,0.326935977,0.326935977,0,0,1,0.823327303,0.823327303,1,1,1
2287,1,0.0569,0.0569,1,0.159133941,0.159133941,0.0772,0.0772,1,0.808087707,0.808087707,1,1,1
2288,1,0.2498,0.2498,1,0.078678884,0.078678884,0.2769,0.2769,1,0.742047608,0.742047608,1,1,1
2289,1,0.4465,0.4465,1,0.042174269,0.042174269,0.4831,0.4831,1,0.875864148,0.875864148,1,1,1
2290,1,0.5542,0.5542,1,0.198822305,0.198822305,0.6311,0.6311,1,0.740602851,0.740602851,1,1,1
2291,1,0.6096,0.6096,1,0.211737916,0.211737916,0.7279,0.7279,1,0.787062228,0.787062228,1,1,1
2292,1,0.6639,0.6639,1,0.510214329,0.510214329,0.745,0.745,1,0.748690844,0.748690844,1,1,1
2293,1,0.7193,0.7193,1,0.623225749,0.623225749,0.764,0.764,1,0.726950407,0.726950407,1,1,1
2294,1,0.737,0.737,1,0.777524769,0.777524769,0.7684,0.7684,1,0.753498971,0.753498971,1,1,1
2295,1,0.6988,0.6988,1,0.76534605,0.76534605,0.7296,0.7296,1,0.862816274,0.862816274,1,1,1
2296,1,0.562,0.562,1,0.883258581,0.883258581,0.6023,0.6023,1,0.892723799,0.892723799,1,1,1
2297,1,0.385,0.385,1,0.962014854,0.962014854,0.435,0.435,1,0.922289252,0.922289252,1,1,1
2298,1,0.1601,0.1601,1,0.870566249,0.870566249,0.2154,0.2154,1,0.879584551,0.879584551,1,1,1
2299,1,0.0192,0.0192,1,0.766178727,0.766178727,0.0465,0.0465,1,0.673972726,0.673972726,1,1,1
2300,1,0,0,1,0.615167737,0.615167737,0,0,1,0.672815204,0.672815204,1,1,1
2301,1,0,0,1,0.700076938,0.700076938,0,0,1,0.797887325,0.797887325,1,1,1
2302,1,0,0,1,0.962304175,0.962304175,0,0,1,0.875704408,0.875704408,1,1,1
2303,1,0,0,1,0.963409901,0.963409901,0,0,1,0.81943959,0.81943959,1,1,1
2304,1,0,0,1,0.928434312,0.928434312,0,0,1,0.726597428,0.726597428,1,1,1
2305,1,0,0,1,0.932800353,0.932800353,0,0,1,0.691079974,0.691079974,1,1,1
2306,1,0,0,1,0.816264093,0.816264093,0,0,1,0.606354475,0.606354475,1,1,1
2307,1,0,0,1,0.599873602,0.599873602,0,0,1,0.600069642,0.600069642,1,1,1
2308,1,0,0,1,0.567400694,0.567400694,0,0,1,0.561338723,0.561338723,1,1,1
2309,1,0,0,1,0.548834383,0.548834383,0,0,1,0.5388906,0.5388906,1,1,1
2310,1,0,0,1,0.529896438,0.529896438,0,0,1,0.545450032,0.545450032,1,1,1
2311,1,0.0555,0.0555,1,0.38897422,0.38897422,0.0779,0.0779,1,0.575666666,0.575666666,1,1,1
2312,1,0.241,0.241,1,0.475962877,0.475962877,0.2745,0.2745,1,0.428089738,0.428089738,1,1,1
2313,1,0.4392,0.4392,1,0.201170787,0.201170787,0.475,0.475,1,0.688214302,0.688214302,1,1,1
2314,1,0.6086,0.6086,1,0.351221025,0.351221025,0.6284,0.6284,1,0.597006738,0.597006738,1,1,1
2315,1,0.7464,0.7464,1,0.483489156,0.483489156,0.7511,0.7511,1,0.527412951,0.527412951,1,1,1
2316,1,0.757,0.757,1,0.690884709,0.690884709,0.7673,0.7673,1,0.592816889,0.592816889,1,1,1
2317,1,0.7343,0.7343,1,0.674337149,0.674337149,0.7677,0.7677,1,0.538183451,0.538183451,1,1,1
2318,1,0.6407,0.6407,1,0.78685838,0.78685838,0.7558,0.7558,1,0.815828443,0.815828443,1,1,1
2319,1,0.5061,0.5061,1,0.98402071,0.98402071,0.6718,0.6718,1,0.873592973,0.873592973,1,1,1
2320,1,0.3957,0.3957,1,0.903760672,0.903760672,0.4877,0.4877,1,0.881642699,0.881642699,1,1,1
2321,1,0.2808,0.2808,1,0.89791584,0.89791584,0.3224,0.3224,1,0.81540525,0.81540525,1,1,1
2322,1,0.1299,0.1299,1,0.913399279,0.913399279,0.1501,0.1501,1,0.738729358,0.738729358,1,1,1
2323,1,0,0,1,0.872227252,0.872227252,0.0021,0.0021,1,0.75633961,0.75633961,1,1,1
2324,1,0,0,1,0.404459774,0.404459774,0,0,1,0.562729239,0.562729239,1,1,1
2325,1,0,0,1,0.709199846,0.709199846,0,0,1,0.570999205,0.570999205,1,1,1
2326,1,0,0,1,0.472842991,0.472842991,0,0,1,0.593666255,0.593666255,1,1,1
2327,1,0,0,1,0.227803484,0.227803484,0,0,1,0.545581639,0.545581639,1,1,1
2328,1,0,0,1,0.066427588,0.066427588,0,0,1,0.486950397,0.486950397,1,1,1
2329,1,0,0,1,0.042624444,0.042624444,0,0,1,0.500508964,0.500508964,1,1,1
2330,1,0,0,1,0.034631681,0.034631681,0,0,1,0.552823305,0.552823305,1,1,1
2331,1,0,0,1,0.025138188,0.025138188,0,0,1,0.469641715,0.469641715,1,1,1
2332,1,0,0,1,0.04262846,0.04262846,0,0,1,0.411257327,0.411257327,1,1,1
2333,1,0,0,1,0.044935986,0.044935986,0,0,1,0.497995079,0.497995079,1,1,1
2334,1,0,0,1,0.059543714,0.059543714,0,0,1,0.628755212,0.628755212,1,1,1
2335,1,0.0464,0.0464,1,0.01316344,0.01316344,0.053,0.053,1,0.687722206,0.687722206,1,1,1
2336,1,0.209,0.209,1,0.191697478,0.191697478,0.2357,0.2357,1,0.47419405,0.47419405,1,1,1
2337,1,0.3667,0.3667,1,0.104705915,0.104705915,0.4154,0.4154,1,0.78217864,0.78217864,1,1,1
2338,1,0.4803,0.4803,1,0.196067035,0.196067035,0.5534,0.5534,1,0.658625841,0.658625841,1,1,1
2339,1,0.4824,0.4824,1,0.483586341,0.483586341,0.5898,0.5898,1,0.764708459,0.764708459,1,1,1
2340,1,0.45,0.45,1,0.573670864,0.573670864,0.5845,0.5845,1,0.767407298,0.767407298,1,1,1
2341,1,0.4528,0.4528,1,0.536878049,0.536878049,0.6481,0.6481,1,0.840754867,0.840754867,1,1,1
2342,1,0.4866,0.4866,1,0.59938544,0.59938544,0.6926,0.6926,1,0.879485726,0.879485726,1,1,1
2343,1,0.5044,0.5044,1,0.588528514,0.588528514,0.665,0.665,1,0.964078307,0.964078307,1,1,1
2344,1,0.4501,0.4501,1,0.644405365,0.644405365,0.5611,0.5611,1,0.928479791,0.928479791,1,1,1
2345,1,0.3317,0.3317,1,0.733738005,0.733738005,0.4108,0.4108,1,0.86791718,0.86791718,1,1,1
2346,1,0.1451,0.1451,1,0.749747097,0.749747097,0.1975,0.1975,1,0.767240405,0.767240405,1,1,1
2347,1,0.0059,0.0059,1,0.759497046,0.759497046,0.0421,0.0421,1,0.744647205,0.744647205,1,1,1
2348,1,0,0,1,0.785305142,0.785305142,0,0,1,0.779281855,0.779281855,1,1,1
2349,1,0,0,1,0.850022435,0.850022435,0,0,1,0.655122697,0.655122697,1,1,1
2350,1,0,0,1,0.948854566,0.948854566,0,0,1,0.552358508,0.552358508,1,1,1
2351,1,0,0,1,0.956380665,0.956380665,0,0,1,0.597885609,0.597885609,1,1,1
2352,1,0,0,1,0.985048413,0.985048413,0,0,1,0.582608342,0.582608342,1,1,1
2353,1,0,0,1,0.968510509,0.968510509,0,0,1,0.531838179,0.531838179,1,1,1
2354,1,0,0,1,0.989876866,0.989876866,0,0,1,0.526962578,0.526962578,1,1,1
2355,1,0,0,1,0.995388389,0.995388389,0,0,1,0.54357326,0.54357326,1,1,1
2356,1,0,0,1,0.991017282,0.991017282,0,0,1,0.476503402,0.476503402,1,1,1
2357,1,0,0,1,0.990352869,0.990352869,0,0,1,0.398805112,0.398805112,1,1,1
2358,1,0,0,1,0.986146748,0.986146748,0,0,1,0.37803036,0.37803036,1,1,1
2359,1,0.0445,0.0445,1,0.989968061,0.989968061,0.0573,0.0573,1,0.31956315,0.31956315,1,1,1
2360,1,0.2149,0.2149,1,0.936056614,0.936056614,0.2177,0.2177,1,0.42311132,0.42311132,1,1,1
2361,1,0.3872,0.3872,1,1,1,0.4045,0.4045,1,0.254698783,0.254698783,1,1,1
2362,1,0.5191,0.5191,1,1,1,0.5333,0.5333,1,0.270733297,0.270733297,1,1,1
2363,1,0.6164,0.6164,1,1,1,0.587,0.587,1,0.315643668,0.315643668,1,1,1
2364,1,0.6094,0.6094,1,1,1,0.6136,0.6136,1,0.4028427,0.4028427,1,1,1
2365,1,0.6213,0.6213,1,1,1,0.6059,0.6059,1,0.449915528,0.449915528,1,1,1
2366,1,0.5855,0.5855,1,1,1,0.5508,0.5508,1,0.511507988,0.511507988,1,1,1
2367,1,0.5484,0.5484,1,1,1,0.5046,0.5046,1,0.512469947,0.512469947,1,1,1
2368,1,0.4324,0.4324,1,0.999761462,0.999761462,0.396,0.396,1,0.600891352,0.600891352,1,1,1
2369,1,0.2942,0.2942,1,1,1,0.3157,0.3157,1,0.55519104,0.55519104,1,1,1
2370,1,0.1239,0.1239,1,0.97358191,0.97358191,0.1728,0.1728,1,0.522832215,0.522832215,1,1,1
2371,1,0.0042,0.0042,1,0.916173577,0.916173577,0.0254,0.0254,1,0.514124274,0.514124274,1,1,1
2372,1,0,0,1,0.504913807,0.504913807,0,0,1,0.656376719,0.656376719,1,1,1
2373,1,0,0,1,0.483559906,0.483559906,0,0,1,0.538660765,0.538660765,1,1,1
2374,1,0,0,1,0.404603273,0.404603273,0,0,1,0.435865611,0.435865611,1,1,1
2375,1,0,0,1,0.559817672,0.559817672,0,0,1,0.442083746,0.442083746,1,1,1
2376,1,0,0,1,0.43195039,0.43195039,0,0,1,0.497571468,0.497571468,1,1,1
2377,1,0,0,1,0.801479816,0.801479816,0,0,1,0.581782818,0.581782818,1,1,1
2378,1,0,0,1,0.83980149,0.83980149,0,0,1,0.595689774,0.595689774,1,1,1
2379,1,0,0,1,0.880831182,0.880831182,0,0,1,0.595840871,0.595840871,1,1,1
2380,1,0,0,1,0.87968725,0.87968725,0,0,1,0.547282517,0.547282517,1,1,1
2381,1,0,0,1,0.983528793,0.983528793,0,0,1,0.512071192,0.512071192,1,1,1
2382,1,0,0,1,0.861405969,0.861405969,0,0,1,0.4476614,0.4476614,1,1,1
2383,1,0.0596,0.0596,1,0.666822255,0.666822255,0.0855,0.0855,1,0.436473608,0.436473608,1,1,1
2384,1,0.2421,0.2421,1,0.637812197,0.637812197,0.2731,0.2731,1,0.2730335,0.2730335,1,1,1
2385,1,0.4408,0.4408,1,0.925808966,0.925808966,0.4671,0.4671,1,0.232217997,0.232217997,1,1,1
2386,1,0.5842,0.5842,1,0.981597066,0.981597066,0.608,0.608,1,0.195289731,0.195289731,1,1,1
2387,1,0.6896,0.6896,1,0.962186873,0.962186873,0.7062,0.7062,1,0.213924885,0.213924885,1,1,1
2388,1,0.6858,0.6858,1,0.838697433,0.838697433,0.6378,0.6378,1,0.212225169,0.212225169,1,1,1
2389,1,0.6341,0.6341,1,0.858128905,0.858128905,0.5752,0.5752,1,0.302501947,0.302501947,1,1,1
2390,1,0.5742,0.5742,1,0.714092791,0.714092791,0.5323,0.5323,1,0.325241268,0.325241268,1,1,1
