Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4,Load_MW_z5,Load_MW_z6
,,,,,,,,2892,12900,18447,10866,16512,23635,11834
,,,,,,,,2893,13859,19780,10818,17236,23411,12112
,,,,,,,,2894,15299,21723,10792,18107,23181,12418
,,,,,,,,2895,16917,23871,10748,19185,22932,12783
,,,,,,,,2896,18384,25818,10678,20045,22889,12982
,,,,,,,,2897,18329,25722,10881,20341,23319,13053
,,,,,,,,2898,18189,25525,11168,20819,24321,13452
,,,,,,,,2899,18980,26635,11290,20546,24884,13353
,,,,,,,,2900,18971,26623,11023,19837,24328,13118
,,,,,,,,2901,18206,25549,10411,18813,23137,12545
,,,,,,,,2902,17104,24002,9680,17684,21471,11829
,,,,,,,,2903,15660,21977,9085,16466,19720,11292
,,,,,,,,2904,14361,20155,8664,15718,18403,11013
,,,,,,,,2905,13510,18960,8464,15251,17593,10823
,,,,,,,,2906,13029,18285,8369,15036,17231,10788
,,,,,,,,2907,12682,17797,8437,15017,17135,10998
,,,,,,,,2908,12586,17663,8656,15427,17498,11323
,,,,,,,,2909,12744,17781,9319,16492,18707,12029
,,,,,,,,2910,12745,16999,10364,17472,20969,12558
,,,,,,,,2911,12705,17100,10812,16690,23223,12492
,,,,,,,,2912,12422,17187,10857,16046,24140,12042
,,,,,,,,2913,11877,16724,10834,15755,24011,12044
,,,,,,,,2914,11807,16794,10839,15825,23963,11919
,,,,,,,,2915,12232,17460,10818,16183,23933,11856
,,,,,,,,2916,12847,18308,10782,16695,23781,11861
,,,,,,,,2917,13677,19434,10764,17423,23752,12045
,,,,,,,,2918,14973,21168,10730,18299,23611,12373
,,,,,,,,2919,16597,23324,10694,19227,23485,12860
,,,,,,,,2920,17990,25265,10670,20230,23626,13117
,,,,,,,,2921,17912,25137,10897,20543,24244,13207
,,,,,,,,2922,17823,25013,11158,20877,25100,13629
,,,,,,,,2923,18716,26266,11234,20641,25281,13605
,,,,,,,,2924,18742,26302,10945,19983,24689,13121
,,,,,,,,2925,18109,25414,10319,18627,23526,12706
,,,,,,,,2926,17122,24028,9764,17742,21899,11966
,,,,,,,,2927,15717,22057,9192,16493,20173,11320
,,,,,,,,2928,14369,20166,8865,16032,18665,10970
,,,,,,,,2929,13639,19141,8491,15278,17782,10747
,,,,,,,,2930,13034,18291,8356,15004,17339,10700
,,,,,,,,2931,12674,17786,8391,14933,17185,10889
,,,,,,,,2932,12580,17655,8644,15396,17450,11164
,,,,,,,,2933,12863,17956,9340,16427,18692,11817
,,,,,,,,2934,12850,17118,10326,17226,20940,12637
,,,,,,,,2935,12724,17157,10850,16708,23260,12660
,,,,,,,,2936,12549,17254,10876,16075,24084,12267
,,,,,,,,2937,11986,16748,10847,15879,23984,11858
,,,,,,,,2938,11933,16847,10873,16068,23923,11790
,,,,,,,,2939,12221,17349,10817,16329,23856,11819
,,,,,,,,2940,12797,18168,10817,16871,23752,11895
,,,,,,,,2941,13504,19139,10802,17470,23664,12258
,,,,,,,,2942,14873,20919,10782,18480,23571,12725
,,,,,,,,2943,16405,22880,10758,19408,23440,12919
,,,,,,,,2944,17536,24619,10757,20361,23516,13060
,,,,,,,,2945,17428,24458,10853,20466,23807,13061
,,,,,,,,2946,17320,24306,10914,20193,24181,13262
,,,,,,,,2947,17866,25072,10838,19711,23918,13062
,,,,,,,,2948,17533,24605,10638,19288,23325,12838
,,,,,,,,2949,17116,24019,10292,18665,22800,12344
,,,,,,,,2950,16433,23061,9750,17606,21575,11690
,,,,,,,,2951,15240,21387,9231,16452,20036,11202
,,,,,,,,2952,14082,19762,8885,15736,18675,10950
,,,,,,,,2953,13359,18748,8631,15294,17968,10906
,,,,,,,,2954,12862,18049,8542,15046,17670,11016
,,,,,,,,2955,12642,17742,8567,14973,17450,11060
,,,,,,,,2956,12556,17621,8807,15418,17800,11270
,,,,,,,,2957,12810,17899,9493,16401,19012,11768
,,,,,,,,2958,12809,17138,10412,17199,21361,12330
,,,,,,,,2959,12586,17077,11015,16639,23739,12224
,,,,,,,,2960,12478,17268,11122,16099,24603,12180
,,,,,,,,2961,12068,16929,11081,15959,24477,12062
,,,,,,,,2962,12047,17075,11084,16157,24286,11897
,,,,,,,,2963,12303,17521,11002,16397,24022,11902
,,,,,,,,2964,12729,18150,10974,16842,23738,11943
,,,,,,,,2965,13291,18927,10950,17600,23604,12152
,,,,,,,,2966,14505,20584,10866,18440,23291,12461
,,,,,,,,2967,15898,22116,10807,19387,23035,12708
,,,,,,,,2968,17118,24041,10838,20238,23100,13055
,,,,,,,,2969,16981,23832,11096,20598,23703,13296
,,,,,,,,2970,17047,23922,11377,21039,24746,13767
,,,,,,,,2971,18175,25506,11471,20838,25175,13660
,,,,,,,,2972,18244,25603,11161,20176,24690,13295
,,,,,,,,2973,17664,24788,10651,19190,23662,12698
,,,,,,,,2974,16733,23483,10027,17968,22078,11949
,,,,,,,,2975,15376,21577,9452,16764,20291,11381
,,,,,,,,2976,14135,19836,9038,15885,18877,11045
,,,,,,,,2977,13362,18752,8926,15707,18104,10886
,,,,,,,,2978,12779,17934,8791,15416,17653,10999
,,,,,,,,2979,12551,17615,8835,15420,17552,10999
,,,,,,,,2980,12465,17493,9103,15803,17884,11254
,,,,,,,,2981,12686,17743,9767,16686,19132,11764
,,,,,,,,2982,12705,17059,10690,17697,21445,12357
,,,,,,,,2983,12635,17238,11292,17279,23796,12483
,,,,,,,,2984,12394,17234,11416,16799,24746,12427
,,,,,,,,2985,11865,16678,11358,16581,24565,12345
,,,,,,,,2986,11813,16743,11203,16687,24391,12230
,,,,,,,,2987,11984,17074,11097,16881,24029,12081
,,,,,,,,2988,12425,17731,11001,17471,23634,12098
,,,,,,,,2989,13118,18664,10878,17995,23352,12174
,,,,,,,,2990,14353,20310,10773,18761,23048,12232
,,,,,,,,2991,15812,21932,10702,19563,22934,12379
,,,,,,,,2992,16586,23803,10664,20422,23070,12685
,,,,,,,,2993,16871,23676,10869,20616,23653,12994
,,,,,,,,2994,16853,23652,11090,20703,24352,13395
,,,,,,,,2995,17782,24954,11107,20404,24450,13262
,,,,,,,,2996,17727,24877,10871,19847,23835,12906
,,,,,,,,2997,17227,24176,10447,19056,22846,12463
,,,,,,,,2998,16491,23143,9939,18049,21673,11835
,,,,,,,,2999,15461,21697,9440,17037,20212,11245
,,,,,,,,3000,14354,20144,9013,16162,19027,10956
,,,,,,,,3001,13608,19096,8733,15455,18056,10975
,,,,,,,,3002,13203,18529,8618,15141,17598,11087
,,,,,,,,3003,12709,17836,8596,14964,17335,11086
,,,,,,,,3004,12803,17968,8710,14991,17442,11178
,,,,,,,,3005,12948,18118,9013,15309,17929,11392
,,,,,,,,3006,12329,16369,9405,15642,18833,11472
,,,,,,,,3007,11043,14748,9812,15227,20072,11588
,,,,,,,,3008,9860,13443,10159,15098,21337,11519
,,,,,,,,3009,9564,13328,10313,15308,22280,11409
,,,,,,,,3010,9668,13979,10439,15538,22852,11349
,,,,,,,,3011,10106,15133,10354,15880,22958,11289
,,,,,,,,3012,10690,15658,10219,16275,22783,11262
,,,,,,,,3013,11501,16323,10098,16975,22409,11192
,,,,,,,,3014,12658,17827,9987,18055,22097,11222
,,,,,,,,3015,14260,19637,9975,19022,21871,11443
,,,,,,,,3016,15362,21558,10031,19500,21925,11884
,,,,,,,,3017,15511,21769,10321,19743,22496,12370
,,,,,,,,3018,15786,22155,10576,20070,23140,12908
,,,,,,,,3019,16965,23809,10646,19778,23247,12872
,,,,,,,,3020,16993,23847,10404,19125,22647,12588
,,,,,,,,3021,16522,23187,10066,18396,21845,12265
,,,,,,,,3022,15824,22205,9600,17525,20797,11746
,,,,,,,,3023,14820,20798,9145,16533,19532,11291
,,,,,,,,3024,13929,19548,8743,15831,18253,10926
,,,,,,,,3025,12270,17218,10175,16975,22035,11879
,,,,,,,,3026,11886,16680,10055,16832,21510,11971
,,,,,,,,3027,11601,16280,10026,16781,21331,12068
,,,,,,,,3028,11501,16141,10128,17013,21464,12143
,,,,,,,,3029,11499,15939,10356,17486,21852,12296
,,,,,,,,3030,10474,13749,10699,17533,22813,12130
,,,,,,,,3031,9261,12259,11121,17134,24198,11876
,,,,,,,,3032,8356,11288,11504,16832,25654,12058
,,,,,,,,3033,8286,11352,11693,16478,26664,11964
,,,,,,,,3034,8281,11545,11692,16157,26970,11886
,,,,,,,,3035,8316,11717,11498,15788,26559,11728
,,,,,,,,3036,8636,12198,11309,15544,25937,11833
,,,,,,,,3037,9291,13121,11086,15430,25340,11944
,,,,,,,,3038,10349,14552,10950,15689,24835,12079
,,,,,,,,3039,11806,16596,10843,16278,24334,12461
,,,,,,,,3040,12926,18180,10873,17158,24292,12925
,,,,,,,,3041,13290,18650,11255,18066,24904,13686
,,,,,,,,3042,14463,20297,12035,19617,26630,14282
,,,,,,,,3043,16013,22472,12307,20233,27648,14178
,,,,,,,,3044,15959,22397,12174,20000,27362,13925
,,,,,,,,3045,15616,21915,11880,19555,26671,13515
,,,,,,,,3046,14953,20984,11428,18686,25558,12947
,,,,,,,,3047,13957,19587,10852,17719,23988,12326
,,,,,,,,3048,12899,18102,10439,17062,22688,12083
,,,,,,,,3049,12154,17058,10242,16740,21856,11861
,,,,,,,,3050,11758,16501,10162,16678,21411,12019
,,,,,,,,3051,11579,16250,10208,16787,21329,12294
,,,,,,,,3052,11565,16230,10372,17297,21561,12497
,,,,,,,,3053,11741,16329,10800,18341,22461,12955
,,,,,,,,3054,11515,15346,11519,19291,24288,13253
,,,,,,,,3055,11196,14687,12110,19132,26511,13185
,,,,,,,,3056,11473,14493,12456,18418,27925,13401
,,,,,,,,3057,11916,14948,12707,17828,28598,13409
,,,,,,,,3058,12198,15399,12766,17396,28927,13289
,,,,,,,,3059,11724,16157,12730,17069,28749,13243
,,,,,,,,3060,11566,17149,12567,16802,28307,13222
,,,,,,,,3061,12033,18259,12396,16695,27896,13272
,,,,,,,,3062,13174,19526,12243,16901,27513,13323
,,,,,,,,3063,14263,20429,12194,17379,27218,13827
,,,,,,,,3064,14853,20882,12288,18183,27278,14220
,,,,,,,,3065,14995,21043,12527,18918,27797,14767
,,,,,,,,3066,15964,22403,13085,20531,29069,15276
,,,,,,,,3067,17480,24531,13171,21212,29363,15038
,,,,,,,,3068,17305,24285,12892,20942,28687,14735
,,,,,,,,3069,16825,23612,12433,20360,27757,14066
,,,,,,,,3070,15888,22296,11694,19172,26071,13250
,,,,,,,,3071,14516,20371,10936,17988,24003,12623
,,,,,,,,3072,13248,18592,10398,17323,22205,12179
,,,,,,,,3073,12380,17373,10143,17030,21046,12032
,,,,,,,,3074,12075,16946,10021,16990,20485,12116
,,,,,,,,3075,11898,16697,10006,17207,20280,12205
,,,,,,,,3076,11873,16662,10164,17806,20421,12450
,,,,,,,,3077,12288,17166,10654,19229,21352,13012
,,,,,,,,3078,12054,17325,11623,20842,23573,13432
,,,,,,,,3079,12059,18075,12495,20578,26545,13266
,,,,,,,,3080,12019,18065,12664,19144,27909,13182
,,,,,,,,3081,12032,18898,12576,18048,27685,12973
,,,,,,,,3082,12322,19786,12489,17410,27358,12813
,,,,,,,,3083,12731,20447,12347,16983,27073,12732
,,,,,,,,3084,14713,21025,12161,16788,26778,12727
,,,,,,,,3085,15120,21161,12006,17043,26452,12887
,,,,,,,,3086,15254,21869,11868,17321,26167,13004
,,,,,,,,3087,15750,22158,11837,17896,25914,13423
,,,,,,,,3088,15819,22199,11879,18404,25975,13781
,,,,,,,,3089,15818,22198,12103,18914,26513,14153
,,,,,,,,3090,16579,23267,12603,20358,27727,14708
,,,,,,,,3091,17835,25028,12725,20975,28246,14592
,,,,,,,,3092,17619,24724,12494,20760,27652,14279
,,,,,,,,3093,17050,23926,12053,20054,26814,13729
,,,,,,,,3094,16051,22525,11318,18853,25201,12996
,,,,,,,,3095,14618,20514,10566,17700,23186,12263
,,,,,,,,3096,13331,18708,10020,16936,21489,11863
,,,,,,,,3097,12486,17522,9700,16545,20328,11698
,,,,,,,,3098,11993,16831,9569,16495,19829,11704
,,,,,,,,3099,11698,16417,9541,16650,19575,11838
,,,,,,,,3100,11654,16354,9680,17151,19633,12021
,,,,,,,,3101,12000,16840,10116,18137,20598,12536
,,,,,,,,3102,12999,18099,11098,20202,22821,13065
,,,,,,,,3103,14344,19840,11994,20119,25933,12967
,,,,,,,,3104,15064,20189,12222,19027,27392,12788
,,,,,,,,3105,15373,21026,12140,17957,27064,12670
,,,,,,,,3106,15501,21132,12028,17510,26641,12646
,,,,,,,,3107,15733,21183,11891,17600,26119,12742
,,,,,,,,3108,15846,20488,11743,17387,25649,12764
,,,,,,,,3109,15922,21133,11650,17101,25282,12826
,,,,,,,,3110,16160,21426,11538,17355,24948,12926
,,,,,,,,3111,16281,22322,11475,17932,24654,13476
,,,,,,,,3112,16306,22883,11588,18467,24659,13687
,,,,,,,,3113,16235,22783,11789,18963,25265,14107
,,,,,,,,3114,16630,23338,12385,20156,26750,14528
,,,,,,,,3115,17797,24976,12655,20692,28284,14491
,,,,,,,,3116,17561,24644,12452,20439,28071,14199
,,,,,,,,3117,16998,23853,11951,19734,27372,13627
,,,,,,,,3118,16025,22489,11321,18517,26043,12818
,,,,,,,,3119,14615,20510,10687,17340,24136,12224
,,,,,,,,3120,13271,18624,10234,16532,22488,11872
,,,,,,,,3121,12475,17507,9984,16148,21500,11693
,,,,,,,,3122,12043,16901,9942,16022,21089,11866
,,,,,,,,3123,11770,16518,9941,16133,21082,12067
,,,,,,,,3124,11713,16438,10118,16588,21358,12289
,,,,,,,,3125,12042,16822,10616,17739,22477,12768
,,,,,,,,3126,12773,17700,11727,19661,24897,13544
,,,,,,,,3127,13569,18666,12638,19848,28151,13772
,,,,,,,,3128,14025,18574,12785,19127,29453,13892
,,,,,,,,3129,14228,17976,12492,17834,28712,13692
,,,,,,,,3130,14273,18537,12295,16902,27861,13535
,,,,,,,,3131,15077,19173,12158,16624,27082,13538
,,,,,,,,3132,15421,19957,11955,16700,26475,13605
,,,,,,,,3133,15472,20082,11835,17710,25911,13846
,,,,,,,,3134,15733,20127,11676,18275,25394,13961
,,,,,,,,3135,16214,21845,11132,18261,25017,14214
,,,,,,,,3136,16415,23029,11542,18507,24828,14473
,,,,,,,,3137,16361,22962,11765,18951,25520,14891
,,,,,,,,3138,16708,23447,12390,20164,26890,15308
,,,,,,,,3139,17898,25117,12774,20854,28411,15213
,,,,,,,,3140,17649,24768,12712,20611,28349,14889
,,,,,,,,3141,17019,23883,12381,19907,27705,14347
,,,,,,,,3142,15986,22434,11732,18764,26343,13515
,,,,,,,,3143,14572,20451,11043,17521,24314,12823
,,,,,,,,3144,13270,18623,10569,16747,22576,12492
,,,,,,,,3145,12380,17373,10282,16321,21503,12357
,,,,,,,,3146,11868,16655,10199,16182,21053,12374
,,,,,,,,3147,11561,16224,10226,16206,20975,12576
,,,,,,,,3148,11514,16159,10406,16629,21299,12802
,,,,,,,,3149,11849,16473,10943,17742,22292,13319
,,,,,,,,3150,12446,16484,11859,19015,24502,13778
,,,,,,,,3151,13028,17203,12743,18773,27715,13791
,,,,,,,,3152,12786,17668,12909,17908,29126,13838
,,,,,,,,3153,12282,17816,12566,17284,28546,13567
,,,,,,,,3154,12512,18301,12230,16894,27736,13240
,,,,,,,,3155,13411,19130,11981,16542,27114,13118
,,,,,,,,3156,13779,18671,11782,16449,26583,12991
,,,,,,,,3157,14291,20776,11602,17008,26237,12997
,,,,,,,,3158,14662,21771,11431,17377,25894,12933
,,,,,,,,3159,15388,22457,11255,17660,25707,13219
,,,,,,,,3160,15976,22505,11220,18135,25873,13586
,,,,,,,,3161,15893,22303,11369,18572,26413,13865
,,,,,,,,3162,16206,22743,11879,19648,27409,14385
,,,,,,,,3163,17204,24144,12138,20212,27891,14301
,,,,,,,,3164,16905,23725,11973,20028,27248,14047
,,,,,,,,3165,16382,22990,11712,19527,26477,13671
,,,,,,,,3166,15526,21789,11250,18732,25295,13021
,,,,,,,,3167,14404,20214,10553,17719,23675,12384
,,,,,,,,3168,13270,18623,10196,16974,22329,12033
,,,,,,,,3169,12377,17369,9903,16567,21355,11947
,,,,,,,,3170,11847,16626,9744,16292,20894,11999
,,,,,,,,3171,11444,16061,9715,16287,20786,12178
,,,,,,,,3172,11283,15834,9802,16498,20992,12254
,,,,,,,,3173,11361,15832,10090,17042,21516,12496
,,,,,,,,3174,11305,15600,10579,17407,22613,12571
,,,,,,,,3175,10521,14777,10978,17007,24275,12455
,,,,,,,,3176,9723,12255,11471,16644,25961,12546
,,,,,,,,3177,9432,12107,11869,16236,27364,12586
,,,,,,,,3178,9721,12315,12028,15963,28018,12536
,,,,,,,,3179,10057,12651,12057,15717,28085,12326
,,,,,,,,3180,11436,13247,11886,15646,27721,12180
,,,,,,,,3181,11926,14180,11702,15681,27108,12103
,,,,,,,,3182,12270,15628,11506,15933,26267,12031
,,,,,,,,3183,13273,17535,11413,16504,25623,12275
,,,,,,,,3184,13659,19155,11428,17262,25431,12630
,,,,,,,,3185,13900,19508,11704,17933,25865,13057
,,,,,,,,3186,14689,20614,12232,19077,26949,13806
,,,,,,,,3187,16130,22637,12528,19716,28291,13759
,,,,,,,,3188,16052,22526,12374,19461,28046,13611
,,,,,,,,3189,15664,21982,12082,18909,27449,13303
,,,,,,,,3190,14985,21030,11649,18167,26413,12819
,,,,,,,,3191,14019,19673,11052,17300,24895,12340
,,,,,,,,3192,13019,18270,10637,16739,23468,11988
,,,,,,,,3193,18104,25407,10521,23450,19489,12526
,,,,,,,,3194,16949,23786,10242,22625,18738,12292
,,,,,,,,3195,16300,22874,10008,21984,18320,12081
,,,,,,,,3196,15790,22139,9914,21456,18136,11858
,,,,,,,,3197,14843,20764,9898,21032,18158,11802
,,,,,,,,3198,13523,19094,9933,20552,18266,11521
,,,,,,,,3199,12046,17178,10231,21215,18880,11479
,,,,,,,,3200,11660,16714,10832,22972,20239,11995
,,,,,,,,3201,12346,17684,11509,25331,21851,12528
,,,,,,,,3202,13512,19343,12270,27732,23156,13141
,,,,,,,,3203,15057,21544,12915,29861,24102,13616
,,,,,,,,3204,16689,23882,13522,31725,24862,14026
,,,,,,,,3205,18435,26396,14114,33441,25705,14452
,,,,,,,,3206,20399,29227,14594,34734,26329,14904
,,,,,,,,3207,22469,32133,14871,35614,26858,15258
,,,,,,,,3208,24280,34561,15091,36195,27339,15658
,,,,,,,,3209,25391,35774,15215,36137,27856,16126
,,,,,,,,3210,25467,35740,14994,34866,27912,16102
,,,,,,,,3211,24935,34992,14660,33805,27564,15919
,,,,,,,,3212,24116,33843,14368,32665,27196,15799
,,,,,,,,3213,23971,33641,13818,30798,26682,15302
,,,,,,,,3214,22896,32131,12830,28542,25209,14371
,,,,,,,,3215,21013,29488,11912,26432,23134,13546
,,,,,,,,3216,19070,26763,11250,24983,21288,12954
,,,,,,,,3217,17634,24747,10742,23663,20067,12583
,,,,,,,,3218,16823,23608,10457,22843,19331,12354
,,,,,,,,3219,16133,22640,10327,22457,18947,12258
,,,,,,,,3220,15742,22061,10461,22427,19075,12356
,,,,,,,,3221,15129,21114,10891,22794,19851,12858
,,,,,,,,3222,14442,20345,11347,22922,20890,13084
,,,,,,,,3223,14233,20250,11968,23414,22477,13315
,,,,,,,,3224,14694,21060,12644,24627,23960,13632
,,,,,,,,3225,15641,22447,13345,26381,25297,13932
,,,,,,,,3226,16824,24193,14021,28529,26334,14114
,,,,,,,,3227,18533,26625,14557,30272,27276,14310
,,,,,,,,3228,20215,29028,15206,31833,28097,14397
,,,,,,,,3229,21930,31470,15693,33368,28857,14676
,,,,,,,,3230,23977,34378,16191,34728,29547,15006
,,,,,,,,3231,25975,37169,16479,35928,30000,15113
,,,,,,,,3232,27632,39312,16519,36513,30215,15143
,,,,,,,,3233,28571,40237,16294,36268,30162,15347
,,,,,,,,3234,28254,39651,15921,35373,29841,15181
,,,,,,,,3235,27387,38434,15687,34944,29123,15238
,,,,,,,,3236,26288,36891,15247,33922,28396,15474
,,,,,,,,3237,25884,36325,14605,32160,27720,15091
,,,,,,,,3238,24364,34192,13503,29802,25906,14368
,,,,,,,,3239,22067,30968,12463,27521,23711,13584
,,,,,,,,3240,19831,27830,11730,25896,21706,13099
,,,,,,,,3241,18367,25776,11198,24769,20411,12842
,,,,,,,,3242,17216,24160,10824,23946,19526,12647
,,,,,,,,3243,16425,23050,10641,23383,19167,12476
,,,,,,,,3244,15986,22413,10650,23213,19218,12499
,,,,,,,,3245,15427,21513,11019,23449,19970,12863
,,,,,,,,3246,14843,20827,11512,23327,21153,13041
,,,,,,,,3247,14476,20510,12012,23760,22667,12901
,,,,,,,,3248,14825,21135,12719,24788,24134,13176
,,,,,,,,3249,15573,22274,13387,26581,25291,13518
,,,,,,,,3250,16750,23994,14003,28665,26136,14156
,,,,,,,,3251,18276,26152,14549,30355,26957,14502
,,,,,,,,3252,19754,28254,15055,31942,27571,14954
,,,,,,,,3253,21419,30645,15576,33537,28431,15492
,,,,,,,,3254,23425,33496,16061,34931,29156,16173
,,,,,,,,3255,25388,36237,16303,36065,29617,16531
,,,,,,,,3256,26899,38229,16368,36623,29907,16863
,,,,,,,,3257,27774,39053,16202,36233,30022,17084
,,,,,,,,3258,27314,38331,15838,35031,29701,16815
,,,,,,,,3259,26219,36794,15438,34344,28930,16571
,,,,,,,,3260,25034,35131,15041,33275,28251,16501
,,,,,,,,3261,24754,34738,14433,31515,27709,15890
,,,,,,,,3262,23347,32764,13283,28980,26061,14849
,,,,,,,,3263,21153,29685,12318,26566,23749,13999
,,,,,,,,3264,19076,26771,11529,24524,21826,13413
,,,,,,,,3265,17482,24533,10988,23089,20465,12971
,,,,,,,,3266,16557,23235,10673,22189,19663,12662
,,,,,,,,3267,15950,22383,10494,21781,19285,12476
,,,,,,,,3268,15601,21854,10596,21821,19336,12527
,,,,,,,,3269,15041,20936,11002,22387,20055,12935
,,,,,,,,3270,14403,20166,11416,22588,21255,13037
,,,,,,,,3271,14162,19981,11805,22859,22622,13136
,,,,,,,,3272,14396,20427,12376,23454,23940,13426
,,,,,,,,3273,14867,21194,12967,24533,25047,13791
,,,,,,,,3274,15654,22329,13579,25866,26054,14425
,,,,,,,,3275,16760,23912,14132,27230,26852,14989
,,,,,,,,3276,18123,25914,14775,28357,27708,15613
,,,,,,,,3277,19581,28013,15337,29592,28452,16354
,,,,,,,,3278,21483,30736,15793,30721,29149,17018
,,,,,,,,3279,23433,33488,15976,31657,29630,17318
,,,,,,,,3280,25078,35670,16064,32250,29867,17475
,,,,,,,,3281,25916,36446,15794,31519,29983,17258
,,,,,,,,3282,25401,35647,15797,31532,29676,16659
,,,,,,,,3283,24536,34433,15327,31033,29026,16195
,,,,,,,,3284,23603,33123,14959,30529,28504,15915
,,,,,,,,3285,23514,32999,14339,28944,28004,15234
,,,,,,,,3286,22314,31314,13320,26802,26388,14254
,,,,,,,,3287,20343,28548,12305,24927,24188,13361
,,,,,,,,3288,18419,25849,11527,23630,22299,12705
,,,,,,,,3289,17028,23897,11012,22670,21091,12394
,,,,,,,,3290,16115,22615,10651,22011,19961,12120
,,,,,,,,3291,15457,21691,10503,21628,19504,11992
,,,,,,,,3292,15088,21142,10539,21787,19522,12012
,,,,,,,,3293,14551,20247,10917,22343,20214,12478
,,,,,,,,3294,13987,19535,11374,22445,21305,12676
,,,,,,,,3295,13675,19241,11888,22583,22667,12683
,,,,,,,,3296,13736,19446,12399,22993,24095,12849
,,,,,,,,3297,14336,20429,12996,23840,25371,13009
,,,,,,,,3298,15263,21736,13735,25079,26617,13373
,,,,,,,,3299,16539,23496,14347,26235,27624,13658
,,,,,,,,3300,17957,25465,14965,27542,28572,14018
,,,,,,,,3301,19553,27741,15504,28756,29379,14476
,,,,,,,,3302,21607,30697,15948,29963,30073,15007
,,,,,,,,3303,23755,33770,16050,30688,30433,15273
,,,,,,,,3304,25409,36071,15954,31086,30540,15333
,,,,,,,,3305,26281,36966,15847,31064,30464,15300
,,,,,,,,3306,25908,36358,15644,30580,30144,15112
,,,,,,,,3307,25137,35276,15329,30599,29458,14922
,,,,,,,,3308,24323,34134,15003,29924,28962,15024
,,,,,,,,3309,24198,33958,14351,28503,28315,14521
,,,,,,,,3310,22751,31928,13351,26454,26712,13610
,,,,,,,,3311,20676,29016,12351,24491,24498,12888
,,,,,,,,3312,18784,26361,11520,23151,22203,12491
,,,,,,,,3313,17290,24264,11021,22017,21068,12243
,,,,,,,,3314,16420,23043,10680,21290,20210,12033
,,,,,,,,3315,15767,22126,10465,20881,19724,11829
,,,,,,,,3316,15410,21593,10534,21001,19686,11887
,,,,,,,,3317,14862,20666,10884,21449,20382,12259
,,,,,,,,3318,14255,19871,11339,21527,21430,12516
,,,,,,,,3319,14089,19791,11731,21662,22778,12562
,,,,,,,,3320,14381,20318,12433,22065,24248,12767
,,,,,,,,3321,15098,21375,13104,22955,25566,12965
,,,,,,,,3322,16129,22845,13712,24021,26709,13337
,,,,,,,,3323,17506,24774,14266,25225,27598,13603
,,,,,,,,3324,18835,26665,14786,26267,28455,14074
,,,,,,,,3325,20311,28789,15302,27430,29178,14617
,,,,,,,,3326,22110,31395,15708,28619,29836,14885
,,,,,,,,3327,24024,34139,15895,29623,30115,15062
,,,,,,,,3328,25674,36451,15965,30126,30412,15306
,,,,,,,,3329,26476,37231,15686,29994,30237,15494
,,,,,,,,3330,26056,36566,15352,29134,29675,15279
,,,,,,,,3331,25072,35185,14903,28968,28785,14998
,,,,,,,,3332,24075,33786,14490,28455,28041,14947
,,,,,,,,3333,23867,33494,13880,27321,27268,14438
,,,,,,,,3334,22711,31871,12975,25730,25726,13593
,,,,,,,,3335,20917,29354,12078,24048,23798,12958
,,,,,,,,3336,19224,26978,11291,22771,22008,12363
,,,,,,,,3337,17905,25128,10761,21631,20606,12104
,,,,,,,,3338,16983,23833,10339,20993,19693,11812
,,,,,,,,3339,16234,22781,10122,20488,19072,11700
,,,,,,,,3340,15727,22038,10027,20333,18794,11537
,,,,,,,,3341,14886,20724,10080,20185,18888,11660
,,,,,,,,3342,13715,19207,10235,19674,19182,11517
,,,,,,,,3343,12319,17416,10570,20060,19930,11429
,,,,,,,,3344,12009,17107,11202,21239,21111,11840
,,,,,,,,3345,12724,18218,11879,22848,22441,12098
,,,,,,,,3346,13994,19987,12568,24557,23417,12489
,,,,,,,,3347,15420,21967,13059,25840,24038,12711
,,,,,,,,3348,16842,23942,13562,26908,24483,13021
,,,,,,,,3349,18474,26233,14020,28050,24795,13223
,,,,,,,,3350,20127,28661,14411,29234,25130,13631
,,,,,,,,3351,21945,31291,14710,30150,25369,13866
,,,,,,,,3352,23692,33687,14828,30596,25548,14253
,,,,,,,,3353,24703,34744,14753,30333,25826,14474
,,,,,,,,3354,24503,34387,14437,29325,25802,14378
,,,,,,,,3355,23768,33355,14076,28918,25359,14112
,,,,,,,,3356,22818,32022,13774,28306,25067,14102
,,,,,,,,3357,22568,31672,13308,27300,24780,13750
,,,,,,,,3358,21523,30205,12423,25751,23649,13026
,,,,,,,,3359,20061,28153,11641,24066,22055,12426
,,,,,,,,3360,18426,25858,10944,22801,20504,11955
