Time_Index,CA_N_utilitypv_losangeles_low_90_0_2_1,CA_N_utilitypv_losangeles_low_90_0_2_2,CA_N_utilitypv_losangeles_low_90_0_2_3,CA_N_utilitypv_losangeles_low_90_0_2_4,CA_S_utilitypv_losangeles_low_90_0_2_1,CA_S_utilitypv_losangeles_low_90_0_2_2,CA_S_utilitypv_losangeles_low_90_0_2_3,CA_S_utilitypv_losangeles_low_90_0_2_4,WECC_N_utilitypv_losangeles_low_70_0_2_1,WECC_N_utilitypv_losangeles_low_70_0_2_2,WECC_N_utilitypv_losangeles_low_70_0_2_3,WECC_N_utilitypv_losangeles_low_70_0_2_4,WECC_N_utilitypv_losangeles_low_70_0_2_5,WECC_N_utilitypv_losangeles_low_70_0_2_6,WECC_N_utilitypv_losangeles_low_70_0_2_7,WECC_N_utilitypv_losangeles_low_70_0_2_8,WECC_NMAZ_utilitypv_losangeles_low_70_0_2_1,WECC_NMAZ_utilitypv_losangeles_low_70_0_2_2,WECC_NMAZ_utilitypv_losangeles_low_70_0_2_3,WECC_NMAZ_utilitypv_losangeles_low_70_0_2_4,WECC_NMAZ_utilitypv_losangeles_low_70_0_2_5,WECC_NMAZ_utilitypv_losangeles_low_70_0_2_6,WECC_NMAZ_utilitypv_losangeles_low_70_0_2_7,WECC_NMAZ_utilitypv_losangeles_low_70_0_2_8,WECC_NMAZ_utilitypv_losangeles_low_70_0_2_9,WECC_NMAZ_utilitypv_losangeles_low_70_0_2_10,WECC_NMAZ_utilitypv_losangeles_low_70_0_2_11,WECC_NMAZ_utilitypv_losangeles_low_70_0_2_12,WECC_NMAZ_utilitypv_losangeles_low_70_0_2_13,WECC_NMAZ_utilitypv_losangeles_low_70_0_2_14,WECC_NMAZ_utilitypv_losangeles_low_70_0_2_15,WECC_NMAZ_utilitypv_losangeles_low_70_0_2_16,WECC_PNW_utilitypv_losangeles_low_70_0_2_1,WECC_PNW_utilitypv_losangeles_low_70_0_2_2,WECC_PNW_utilitypv_losangeles_low_70_0_2_3,WECC_PNW_utilitypv_losangeles_low_70_0_2_4,WECC_WYCO_utilitypv_losangeles_low_70_0_2_1,WECC_WYCO_utilitypv_losangeles_low_70_0_2_2,WECC_WYCO_utilitypv_losangeles_low_70_0_2_3,WECC_WYCO_utilitypv_losangeles_low_70_0_2_4,WECC_WYCO_utilitypv_losangeles_low_70_0_2_5,CA_N_battery_low_0,CA_S_battery_low_0,WECC_N_battery_low_0,WECC_NMAZ_battery_low_0,WECC_PNW_battery_low_0,WECC_WYCO_battery_low_0,CA_N_landbasedwind_ltrg1_low_110_1,CA_N_landbasedwind_ltrg1_low_110_2,CA_N_landbasedwind_ltrg1_low_110_3,CA_N_landbasedwind_ltrg1_low_110_4,CA_N_landbasedwind_ltrg1_low_110_5,CA_S_landbasedwind_ltrg1_low_90_1,CA_S_landbasedwind_ltrg1_low_90_2,CA_S_landbasedwind_ltrg1_low_90_3,CA_S_landbasedwind_ltrg1_low_90_4,CA_S_landbasedwind_ltrg1_low_90_5,CA_S_landbasedwind_ltrg1_low_90_6,CA_S_landbasedwind_ltrg1_low_90_7,CA_S_landbasedwind_ltrg1_low_90_8,CA_S_landbasedwind_ltrg1_low_90_9,CA_S_landbasedwind_ltrg1_low_90_10,WECC_N_landbasedwind_ltrg1_low_70_1,WECC_N_landbasedwind_ltrg1_low_70_2,WECC_N_landbasedwind_ltrg1_low_70_3,WECC_N_landbasedwind_ltrg1_low_70_4,WECC_N_landbasedwind_ltrg1_low_70_5,WECC_N_landbasedwind_ltrg1_low_70_6,WECC_N_landbasedwind_ltrg1_low_70_7,WECC_N_landbasedwind_ltrg1_low_70_8,WECC_N_landbasedwind_ltrg1_low_70_9,WECC_NMAZ_landbasedwind_ltrg1_low_70_1,WECC_NMAZ_landbasedwind_ltrg1_low_70_2,WECC_NMAZ_landbasedwind_ltrg1_low_70_3,WECC_NMAZ_landbasedwind_ltrg1_low_70_4,WECC_NMAZ_landbasedwind_ltrg1_low_70_5,WECC_NMAZ_landbasedwind_ltrg1_low_70_6,WECC_NMAZ_landbasedwind_ltrg1_low_70_7,WECC_NMAZ_landbasedwind_ltrg1_low_70_8,WECC_NMAZ_landbasedwind_ltrg1_low_70_9,WECC_NMAZ_landbasedwind_ltrg1_low_70_10,WECC_PNW_landbasedwind_ltrg1_low_70_1,WECC_PNW_landbasedwind_ltrg1_low_70_2,WECC_PNW_landbasedwind_ltrg1_low_70_3,WECC_PNW_landbasedwind_ltrg1_low_70_4,WECC_PNW_landbasedwind_ltrg1_low_70_5,WECC_PNW_landbasedwind_ltrg1_low_70_6,WECC_PNW_landbasedwind_ltrg1_low_70_7,WECC_PNW_landbasedwind_ltrg1_low_70_8,WECC_WYCO_landbasedwind_ltrg1_low_70_1,WECC_WYCO_landbasedwind_ltrg1_low_70_2,WECC_WYCO_landbasedwind_ltrg1_low_70_3,WECC_WYCO_landbasedwind_ltrg1_low_70_4,WECC_WYCO_landbasedwind_ltrg1_low_70_5,WECC_WYCO_landbasedwind_ltrg1_low_70_6,WECC_WYCO_landbasedwind_ltrg1_low_70_7,WECC_WYCO_landbasedwind_ltrg1_low_70_8
77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.617341399,0.004617875,0.192108437,0.462518096,0.15938656,0.311500788,0.353309065,0.179056808,0.162386477,0.201416612,0.178982779,0.149873078,0.162793219,0.144159779,0.1083,0.148475483,0.072972432,0.30677852,0.043860376,0.192228034,0.216881096,0.342825174,0.234931171,0.144501746,0.191279426,0.11925903,0.049000591,0.046186529,0.136440814,0.05432222,0.450148642,0.071153179,0.042780377,0.166508585,0.155804649,0.244971573,0.156333953,0.051994666,0.121772394,0.065281168,0.241955698,0.046746265,0.621780455,0.575717211,0.508217037,0.514852047,0.694323778,0.480515301,0.418178022,0.42108193
78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212734103,0,0.206472605,0,0.212323964,0,0.208428174,0,0,0,0.20234707,0,0.209118903,0,0,0.196005762,0,0,0,0,0.148574919,0.282481551,0.090386935,0.293442786,0.10600578,1,1,1,1,1,1,0.631816328,0.00586808,0.077537283,0.491353571,0.173744544,0.433685303,0.205796778,0.212404564,0.088521034,0.142156318,0.147366092,0.205904573,0.298317671,0.133223891,0,0.046117246,0.056972086,0.336764872,0.062818781,0.171893135,0.159530282,0.35040766,0.203350157,0.228299394,0.144750386,0.104924612,0.038926743,0.040836744,0.118404537,0.055494525,0.40703696,0.071634665,0.029110799,0.117651582,0.151007518,0.158373892,0.118196875,0.051550537,0.093346179,0.045785598,0.135725081,0.038338467,0.659311354,0.586413741,0.517705202,0.504323363,0.668571115,0.477892369,0.41370368,0.393161774
79,0.280286372,0.240393519,0.273887098,0.2521438,0.117670819,0.198385,0.036718592,0.250211358,0.36517337,0.39425391,0.168408319,0.386319101,0.206975281,0.411213934,0.385119855,0.428381383,0.57141006,0.252188206,0.564746082,0.328228414,0.576512098,0.225872815,0.565292954,0.322449565,0.300824523,0.330510348,0.562492788,0.189267486,0.574375153,0.258374691,0.331597537,0.561031342,0.367813051,0.355469465,0.370809734,0.353311688,0.264640301,0.627657831,0.339265615,0.636860371,0.374741584,1,1,1,1,1,1,0.576541662,0.012670998,0.067041278,0.452058077,0.138803691,0.341810614,0.167746529,0.135693043,0.026347883,0.095755473,0.151578724,0.090032257,0.270347893,0.176267579,0,0.039668221,0.013176524,0.228415728,0.022976991,0.212905064,0.117446057,0.246100724,0.255499542,0.211167097,0.119356565,0.092880651,0.031711705,0.034736551,0.102718167,0.051438387,0.302561134,0.06047963,0.021751134,0.098855227,0.134291321,0.115676649,0.108033255,0.041031715,0.072256155,0.044043772,0.111607946,0.032927193,0.394308686,0.349745154,0.328199983,0.341862679,0.617910564,0.31490612,0.217635393,0.228226244
80,0.622582614,0.575512826,0.606011748,0.60989958,0.451720774,0.51099956,0.260190636,0.572460771,0.674232841,0.695439816,0.346978486,0.687732518,0.345580578,0.705976963,0.685895383,0.705036104,0.804479837,0.550751984,0.798536777,0.60016048,0.819783092,0.544579983,0.798686385,0.597389579,0.551744163,0.604788661,0.797421813,0.517528772,0.818239927,0.534409046,0.608402848,0.796929359,0.688817501,0.678594947,0.698906302,0.6764009,0.347480386,0.830654919,0.467538834,0.83655107,0.545952439,1,1,1,1,1,1,0.530195773,0.223566398,0.206429705,0.318463981,0.173966527,0.029772371,0.166849136,0.106680408,0.039838314,0.096984401,0,0.073998503,0.182278141,0.129195824,0.0122,0.018357709,0.009197251,0.098501697,0.016467741,0.156717196,0.061135925,0.11631456,0.175196916,0.211616725,0.071540728,0.026590155,0.014980813,0.009490627,0.02578244,0.009965578,0.120484427,0.012139739,0.005232746,0.015004765,0.127490133,0.12011572,0.07342194,0.049421601,0.043716677,0.030351724,0.088070996,0.027674731,0.117371291,0.112019494,0.132927135,0.164641708,0.346679091,0.143380776,0.096072257,0.116633952
81,0.825594723,0.791725457,0.808957219,0.813461781,0.655791283,0.691407681,0.3866162,0.784115076,0.879148602,0.885496616,0.465435028,0.878814995,0.463172257,0.854201198,0.878243923,0.870980859,0.929524541,0.757312417,0.922733366,0.769209146,0.936973274,0.739192188,0.92499876,0.768034101,0.692239344,0.771721959,0.924186587,0.718222976,0.937600493,0.691139817,0.776005685,0.923113406,0.879073024,0.873815358,0.880902469,0.874258637,0.567589164,0.879412532,0.590347409,0.887708426,0.651155949,1,1,1,1,1,1,0.50714606,0.310357928,0.122146823,0.157663241,0.155282453,0.056811459,0.012869223,0.064031482,0.013028921,0.013042495,0.029431336,0.108704627,0.068178654,0.025508191,0,0,0.003015666,0.017155493,0.002881749,0.054420684,0.027411941,0.024529248,0.058260404,0.112997435,0.032574914,0.141348749,0.004563423,0.003457946,0.083699055,0.005484088,0.061135408,0.006949759,0.003776515,0.045386981,0.079187118,0.051676173,0.019770689,0.003603294,0.010180044,0.003789571,0.034531526,0.004966876,0.062051833,0.099530324,0.122356668,0.135380909,0.278385162,0.140470088,0.123290755,0.134305701
82,0.912208796,0.873951316,0.890236855,0.898030162,0.736907363,0.750202894,0.490497589,0.856654286,0.965351224,0.960730791,0.609780192,0.95311892,0.629445374,0.948438168,0.949301422,0.938209116,0.965480447,0.821845651,0.957374334,0.824739993,0.964640558,0.802464902,0.956472874,0.825484037,0.792380512,0.822405875,0.953603625,0.79082495,0.970350146,0.768820822,0.82622987,0.951032996,0.948775887,0.943336248,0.942080915,0.941735268,0.691586375,0.913047671,0.697871685,0.90560627,0.701654434,1,1,1,1,1,1,0.321598291,0.107811488,0.070858248,0.021819776,0.097554594,0.058767233,0.00738332,0.030676603,0.01463953,0.00800526,0.072040528,0.108452752,0.037639756,0.017148871,0,0,0.005791371,0.022480637,0.00759756,0.104264349,0.011906989,0.017002393,0.106496453,0.077948749,0.006910001,0.088335186,0.009532694,0.013749067,0.057893846,0.014252294,0.063065171,0.025294676,0.039501496,0.047000282,0.071628027,0.029988693,0.003087007,0.001886442,0.002385683,0.002656129,0.015020933,0.00086077,0.254310727,0.197101831,0.157033622,0.139100283,0.328616381,0.114078015,0.096944749,0.111189336
83,0.927398562,0.891124487,0.906545758,0.921011031,0.800602198,0.754587173,0.571537435,0.878538251,0.96717155,0.965483248,0.743932605,0.963211417,0.735219121,0.980641246,0.959832847,0.97778511,0.99484551,0.849904299,0.988910198,0.847105742,0.978392363,0.83510232,0.987932205,0.851836205,0.818621337,0.848113537,0.985957861,0.83635366,0.984279037,0.791029096,0.853208542,0.982985377,0.977627158,0.968449831,0.971737325,0.964933038,0.904539347,0.936243355,0.827169955,0.904647708,0.800988317,1,1,1,1,1,1,0.313229352,0.037930783,0.044728171,0.018078992,0.098280236,0.18369332,0.062220659,0.039284423,0.094831079,0.039813399,0.185281485,0.350836128,0.059988715,0.071459435,0,0,0.022743311,0.07365486,0.016385773,0.181105152,0.006481939,0.049722508,0.189977139,0.106231213,0.023045851,0.11212188,0.049226813,0.055100836,0.111753106,0.059652202,0.072068088,0.084902465,0.084039643,0.126939818,0.069385849,0.026172744,0.007704046,0.00318775,0.010578363,0.006166335,0.009217239,0.002567685,0.233045042,0.166117847,0.109882176,0.099976845,0.425039083,0.115562327,0.110390127,0.097395018
84,0.940394282,0.90679884,0.920890212,0.946511567,0.766584516,0.75865829,0.475537121,0.894803941,0.985406518,0.975869298,0.820375323,0.970047593,0.810676992,0.994283974,0.967127979,0.988971055,0.992263913,0.77636677,0.985738873,0.867095828,0.981982112,0.827505112,0.983366251,0.876059532,0.832024336,0.865105689,0.981867313,0.838059247,0.989501059,0.832266569,0.869241118,0.979257345,0.992674589,0.986816049,0.98962599,0.982161164,0.939560533,0.944246173,0.880073071,0.892635107,0.849454284,1,1,1,1,1,1,0.601628602,0.065916054,0.085436232,0.039356753,0.16041404,0.447789371,0.167226806,0.126011446,0.251147509,0.155626297,0.480673164,0.608173609,0.251804322,0.276482642,0,0.00118032,0.062707447,0.145084009,0.071304634,0.151450008,0.011025649,0.12272042,0.155750901,0.086941309,0.141307667,0.118269607,0.083340883,0.070205688,0.106736451,0.064583302,0.075185038,0.099504113,0.142448902,0.11109183,0.144062594,0.081646584,0.006829791,0.02042361,0.009556372,0.043213539,0.016647549,0.019150676,0.161118671,0.175155848,0.139491647,0.099493906,0.466044396,0.12166293,0.116395697,0.112757713
85,0.942646384,0.907031,0.925614893,0.951054394,0.708265722,0.594429374,0.463675022,0.885413408,0.99529916,0.989799976,0.904977202,0.980395734,0.877856255,0.980581462,0.977071881,0.980440259,0.998289883,0.692259431,0.993305206,0.870854557,0.981173277,0.744442642,0.990092993,0.87917459,0.840686917,0.854174674,0.98632431,0.784403086,0.990099669,0.831909537,0.851840973,0.981125295,0.993699789,0.990410686,0.99204731,0.985554636,0.842013419,0.903632581,0.811083853,0.899611592,0.841835618,1,1,1,1,1,1,0.596241236,0.115797631,0.081559755,0.064449519,0.130571678,0.107660562,0.289993823,0.167943403,0.298377275,0.426095426,0.151144803,0.375287592,0.400319099,0.227614701,0,0.070879333,0.212415323,0.25258708,0.278216481,0.159332514,0.05487835,0.186128259,0.188412085,0.124560669,0.18711099,0.19586426,0.109482273,0.108845323,0.191417262,0.09303014,0.072113685,0.160710871,0.222537428,0.169446111,0.171011209,0.112433881,0.017451011,0.030617297,0.013688557,0.074833706,0.01436649,0.04629444,0.126314133,0.217664659,0.242989048,0.232141346,0.39294523,0.203602463,0.224298567,0.21670711
86,0.96985513,0.910224199,0.941304684,0.973855436,0.54992485,0.484088004,0.432211757,0.849044681,0.997094631,0.992382586,0.848250747,0.989833236,0.845465243,0.991617858,0.987276077,0.985718906,0.99615252,0.602911353,0.988212645,0.773949623,0.971639991,0.69972384,0.985257804,0.807459295,0.83711791,0.744297266,0.979148865,0.720563531,0.977005839,0.832433522,0.722593188,0.974413991,0.99889183,0.996766746,0.981874704,0.993606985,0.727448821,0.898028731,0.792120814,0.897504926,0.77227962,1,1,1,1,1,1,0.668588698,0.249273047,0.185962558,0.135692924,0.175096929,0.024615534,0.366903275,0.226035818,0.449273616,0.509257019,0.037544493,0.050265018,0.44632116,0.219337791,0,0.093575262,0.203601345,0.22466597,0.305273592,0.112712696,0.084109366,0.210273862,0.155241713,0.220799819,0.09686178,0.102820143,0.094447859,0.094612762,0.126491621,0.082966596,0.065770142,0.117464989,0.138955295,0.118651398,0.212023363,0.125994965,0.002832979,0.029726643,0.004340808,0.082182348,0.01768133,0.058365885,0.232889012,0.321036279,0.362108678,0.341300368,0.374080986,0.325803131,0.320631772,0.284619063
87,0.942512572,0.878215849,0.914710641,0.950873673,0.584189057,0.374972492,0.374354601,0.789734602,0.978073418,0.970379829,0.612944603,0.961721063,0.617958724,0.976566195,0.959482372,0.969557703,0.991944909,0.451281548,0.985515475,0.497530282,0.945569515,0.592213869,0.984291792,0.567998767,0.824206769,0.508082151,0.977927506,0.607530951,0.948697805,0.82847321,0.535229266,0.972556233,0.988842726,0.982760251,0.895745635,0.976189673,0.596973002,0.843825698,0.711387932,0.852003753,0.666412473,1,1,1,1,1,1,0.730762541,0.379597366,0.368138582,0.160789832,0.405715525,0.0239102,0.325984299,0.205901444,0.428653419,0.536462069,0.068839781,0.041404724,0.227440476,0.240172327,0,0.160108909,0.255015999,0.178905547,0.368596107,0.099541463,0.265486509,0.162576661,0.133117959,0.353203177,0.054323032,0.445119351,0.059848472,0.060146831,0.450309932,0.065908663,0.083053209,0.078647539,0.111613855,0.372267008,0.255636394,0.137674719,0.00260881,0.044177026,0.002310683,0.090143174,0.022844441,0.087367125,0.184594303,0.308382303,0.334191322,0.366060764,0.338597178,0.343700737,0.367964923,0.331546247
88,0.925435662,0.835884452,0.892615974,0.933288991,0.60493505,0.361960351,0.330994189,0.706950366,0.939320624,0.941866636,0.594619513,0.930834174,0.516534328,0.941434562,0.925302148,0.927161455,0.865788937,0.340055257,0.863254428,0.335515141,0.865741849,0.427139521,0.863461137,0.382279009,0.776708484,0.3499282,0.861237526,0.48208493,0.867197335,0.778281808,0.360264182,0.858777523,0.970347166,0.962403059,0.915235221,0.955465436,0.689093292,0.68990463,0.693580627,0.725215197,0.635136187,1,1,1,1,1,1,0.827847838,0.687307596,0.536976099,0.312651396,0.427846462,0.025668353,0.404031217,0.077516831,0.567265332,0.629489481,0.004885027,0.02255615,0.134982467,0.329745203,0,0.093696542,0.147587806,0.147902772,0.246107399,0.075806789,0.301033348,0.144072592,0.101360828,0.349985957,0.085021988,0.397945702,0.094442844,0.100885287,0.438257575,0.099670969,0.196213052,0.108644277,0.153721571,0.406085074,0.229437768,0.123247415,0.003015872,0.058594201,0.004476518,0.095141038,0.028908476,0.101231135,0.142658189,0.235806227,0.294206619,0.348743945,0.407515645,0.338117778,0.388674408,0.361506283
89,0.879810393,0.737335384,0.834813595,0.863343537,0.525290728,0.327857375,0.221526742,0.609029055,0.862008512,0.874207437,0.241158456,0.865953922,0.242610618,0.844140172,0.842371583,0.83201921,0.643517792,0.240821078,0.640952468,0.235454947,0.668151736,0.316948205,0.641921997,0.315850198,0.609172106,0.258028716,0.64186734,0.309349895,0.668999314,0.587890208,0.2211162,0.640684366,0.916316271,0.90484333,0.857343674,0.89852798,0.351410151,0.518258691,0.440761358,0.493758351,0.426755279,1,1,1,1,1,1,0.720992088,0.648765862,0.425489098,0.375222087,0.290866941,0.022913989,0.473077714,0.15182519,0.572668195,0.757570207,0.001290267,0.041735284,0.280551732,0.668322265,0,0.297856599,0.109931506,0.100249201,0.183882222,0.078871176,0.460130811,0.114929825,0.118702412,0.322526872,0.16933921,0.243584722,0.130553678,0.148472399,0.31168288,0.137742952,0.329787612,0.146726832,0.162611753,0.287198722,0.288609296,0.147666112,0.006892389,0.058586169,0.009406968,0.056601055,0.030740781,0.067239821,0.071745008,0.103677094,0.14174825,0.210277289,0.447063982,0.232519537,0.325262725,0.324182391
90,0.692767024,0.504754961,0.638589084,0.661028922,0.362042367,0.199754864,0.118027762,0.405611575,0.638023078,0.657568812,0.111435115,0.654790521,0.11524123,0.595084369,0.625324249,0.591718078,0.273509413,0.062029034,0.272289962,0.157964125,0.321936995,0.072976828,0.272670627,0.163431287,0.228289276,0.080009013,0.27403307,0.081505075,0.32432121,0.218020737,0.048364885,0.274487019,0.737420201,0.721060276,0.665973723,0.715931654,0.053285789,0.22556667,0.120480157,0.20563744,0.143060386,1,1,1,1,1,1,0.676437497,0.630683184,0.405475795,0.274795234,0.373292625,0.022439495,0.469298929,0.205622792,0.571090341,0.648027539,0,0.022983238,0.301525354,0.63041985,0,0.185251787,0.154086247,0.127175882,0.236058801,0.097256303,0.499825776,0.1529935,0.098983094,0.266338527,0.347062111,0.191484243,0.168464035,0.189127177,0.236743793,0.198763639,0.57256943,0.223599017,0.192988873,0.227589473,0.332719117,0.19987452,0.018780801,0.149963826,0.032348186,0.110225014,0.02686768,0.164839119,0.068239063,0.101840645,0.100254238,0.153155074,0.490656674,0.193683952,0.269669622,0.26790455
91,0.393560439,0.17587468,0.324133277,0.329753965,0,0,0,0.089840397,0.326433539,0.333069146,0,0.32660538,0,0.218419641,0.296393871,0.192980871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.420630574,0.404030561,0.366720855,0.401600778,0,0,0,0,0,1,1,1,1,1,1,0.647027135,0.85573554,0.488656521,0.089213021,0.554039121,0.068235002,0.357469767,0.223912299,0.29674989,0.507523298,0.003830588,0.068021454,0.196213007,0.527299762,0.122500002,0.285760611,0.059200525,0.148586735,0.108370721,0.160939932,0.415711552,0.133776441,0.176178545,0.182373047,0.373789042,0.149178341,0.288919181,0.31744504,0.179353014,0.326393425,0.31833142,0.337273538,0.292466164,0.178336218,0.303461015,0.262293369,0.04305492,0.258902878,0.059758402,0.178116515,0.035837498,0.227270842,0.03152803,0.086053088,0.126034886,0.166853949,0.557399809,0.185182631,0.262935817,0.326138318
92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.628480136,0.900993645,0.455775291,0.355046332,0.676787853,0.15831393,0.346603841,0.278729916,0.108057097,0.316531897,0.059286412,0.137723401,0.225792706,0.47102192,0.246299967,0.48945719,0.056432873,0.235581636,0.115933329,0.147481918,0.342926979,0.183730602,0.17645435,0.197200865,0.318010747,0.122511864,0.364883065,0.367333353,0.15075776,0.33993867,0.293280721,0.33617121,0.308376968,0.153431803,0.362990469,0.474731982,0.182684198,0.303377807,0.161185637,0.216488004,0.068480358,0.244140998,0.011625411,0.057292376,0.15361619,0.186533391,0.5636608,0.228969455,0.320279837,0.392938614
93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.613494217,0.915736377,0.584091663,0.703117847,0.716571927,0.222955406,0.414078414,0.328103602,0.173438877,0.350635976,0.074474655,0.141523138,0.271991849,0.585935354,0.469199955,0.442042887,0.055343673,0.229709178,0.140898943,0.190093711,0.485906661,0.17247279,0.208252996,0.298292994,0.382300973,0.209820688,0.438295603,0.353715897,0.249259621,0.345744073,0.329826713,0.331127703,0.2944749,0.208454624,0.3929905,0.461033523,0.204948604,0.285403728,0.221713334,0.251253456,0.09209457,0.240449607,0.006306468,0.045573629,0.143556505,0.191153288,0.542186916,0.267540932,0.360240757,0.401979923
94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.582202256,0.919761479,0.551490307,0.720635772,0.724080086,0.347198904,0.558445394,0.300429463,0.250519633,0.377981961,0.192876264,0.212584183,0.528579354,0.466386616,0.499499977,0.643805325,0.132294416,0.249508649,0.215947896,0.176892638,0.54475373,0.192714572,0.224720448,0.323994517,0.393232167,0.26620537,0.44108516,0.294548273,0.274006099,0.268643737,0.288109064,0.27496326,0.204708159,0.220978081,0.321066022,0.357569575,0.231599212,0.258187145,0.248230338,0.202895388,0.132454589,0.213939145,0.045801807,0.082040653,0.177508801,0.226521999,0.565229774,0.281392843,0.365451097,0.412978292
95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.602258027,0.926354587,0.5411219,0.566089034,0.656209111,0.38873601,0.636951566,0.253069073,0.437025368,0.526656151,0.178489715,0.245726928,0.467844397,0.527784467,0.509199977,0.625772536,0.147628412,0.188488916,0.260584414,0.230191082,0.517017186,0.170811966,0.228771493,0.35047096,0.320536315,0.18415004,0.415441751,0.260827959,0.231435359,0.263941646,0.4355672,0.261415809,0.149940044,0.204936177,0.329269379,0.352140367,0.294712186,0.289365202,0.237589017,0.227894574,0.157355487,0.193402424,0.043702826,0.093903139,0.182789534,0.220538348,0.585967064,0.255587876,0.337176383,0.42271024
96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.530520976,0.926483631,0.470479101,0.607862592,0.636988282,0.370472699,0.589132786,0.284135848,0.310720444,0.390183568,0.150818393,0.137075722,0.502176225,0.455341458,0.143199995,0.621935487,0.195363775,0.227764472,0.378563344,0.280670524,0.511155307,0.229011446,0.261046022,0.437977135,0.438481599,0.228709117,0.479897857,0.284110993,0.245131373,0.301565051,0.416469693,0.272934496,0.142326772,0.190928131,0.270850897,0.294580162,0.236986667,0.274672866,0.175624654,0.252133608,0.173620731,0.174874961,0.00080476,0.026775343,0.113779008,0.154253557,0.549334645,0.199882269,0.300161868,0.397362828
97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.458875418,0.924626231,0.413386524,0.569012463,0.655858517,0.484120876,0.489152431,0.3463386,0.110196054,0.203889683,0.290119469,0.231589153,0.3600927,0.333294928,0.0068,0.476033986,0.245346397,0.337122142,0.425113231,0.276685148,0.452996522,0.291488737,0.285707593,0.485599041,0.34850201,0.270017684,0.439109921,0.284573674,0.273250699,0.304139763,0.392105997,0.258466125,0.126542553,0.214298472,0.290636599,0.233284831,0.238541186,0.366464704,0.165254056,0.353892863,0.221773595,0.263669103,0.003932206,0.035346195,0.14305225,0.186996236,0.560374618,0.247738764,0.369224042,0.431624651
98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.42009908,0.916935325,0.415227115,0.398174167,0.660648525,0.614792585,0.494512796,0.359332114,0.107091822,0.167761922,0.402688324,0.391271293,0.440132856,0.295531511,0.170399994,0.381178558,0.318384469,0.484243393,0.469747365,0.284953862,0.443866074,0.395239592,0.329738826,0.49322927,0.305970609,0.20011723,0.406166255,0.24820587,0.22474435,0.266119897,0.37733525,0.232603818,0.126312435,0.196799457,0.259280175,0.214476347,0.31221211,0.368293256,0.211727798,0.391584694,0.300805449,0.310366571,0.116775006,0.108201444,0.195037901,0.258274198,0.547311604,0.359669149,0.482660353,0.49905327
99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.370286942,0.898801267,0.461473703,0.357626855,0.574697196,0.695699215,0.471306443,0.347578287,0.265903383,0.188518673,0.5234797,0.337086052,0.418564379,0.284479856,0.145799994,0.342324942,0.326189607,0.462791026,0.461885542,0.26474455,0.445228636,0.37816301,0.331859469,0.460903943,0.208750069,0.21663712,0.264550209,0.15364255,0.232359871,0.17504862,0.605650842,0.166876033,0.11631538,0.213488787,0.288665473,0.226184338,0.299008429,0.362630248,0.259123921,0.367500037,0.311146647,0.295444489,0.26463896,0.212943614,0.214827567,0.29678762,0.508708954,0.384746194,0.488345921,0.482096314
