Time_Index,ng,coal,biomass,nuclear,None
7177,3.6,1.95,1.02,0.66,0
7178,3.6,1.95,1.02,0.66,0
7179,3.6,1.95,1.02,0.66,0
7180,3.6,1.95,1.02,0.66,0
7181,3.6,1.95,1.02,0.66,0
7182,3.6,1.95,1.02,0.66,0
7183,3.6,1.95,1.02,0.66,0
7184,3.6,1.95,1.02,0.66,0
7185,3.6,1.95,1.02,0.66,0
7186,3.6,1.95,1.02,0.66,0
7187,3.6,1.95,1.02,0.66,0
7188,3.6,1.95,1.02,0.66,0
7189,3.6,1.95,1.02,0.66,0
7190,3.6,1.95,1.02,0.66,0
7191,3.6,1.95,1.02,0.66,0
7192,3.6,1.95,1.02,0.66,0
7193,3.6,1.95,1.02,0.66,0
7194,3.6,1.95,1.02,0.66,0
7195,3.6,1.95,1.02,0.66,0
7196,3.6,1.95,1.02,0.66,0
7197,3.6,1.95,1.02,0.66,0
7198,3.6,1.95,1.02,0.66,0
7199,3.6,1.95,1.02,0.66,0
7200,3.6,1.95,1.02,0.66,0
7201,3.6,1.95,1.02,0.66,0
7202,3.6,1.95,1.02,0.66,0
7203,3.6,1.95,1.02,0.66,0
7204,3.6,1.95,1.02,0.66,0
7205,3.6,1.95,1.02,0.66,0
7206,3.6,1.95,1.02,0.66,0
7207,3.6,1.95,1.02,0.66,0
7208,3.6,1.95,1.02,0.66,0
7209,3.6,1.95,1.02,0.66,0
7210,3.6,1.95,1.02,0.66,0
7211,3.6,1.95,1.02,0.66,0
7212,3.6,1.95,1.02,0.66,0
7213,3.6,1.95,1.02,0.66,0
7214,3.6,1.95,1.02,0.66,0
7215,3.6,1.95,1.02,0.66,0
7216,3.6,1.95,1.02,0.66,0
7217,3.6,1.95,1.02,0.66,0
7218,3.6,1.95,1.02,0.66,0
7219,3.6,1.95,1.02,0.66,0
7220,3.6,1.95,1.02,0.66,0
7221,3.6,1.95,1.02,0.66,0
7222,3.6,1.95,1.02,0.66,0
7223,3.6,1.95,1.02,0.66,0
7224,3.6,1.95,1.02,0.66,0
7225,3.6,1.95,1.02,0.66,0
7226,3.6,1.95,1.02,0.66,0
7227,3.6,1.95,1.02,0.66,0
7228,3.6,1.95,1.02,0.66,0
7229,3.6,1.95,1.02,0.66,0
7230,3.6,1.95,1.02,0.66,0
7231,3.6,1.95,1.02,0.66,0
7232,3.6,1.95,1.02,0.66,0
7233,3.6,1.95,1.02,0.66,0
7234,3.6,1.95,1.02,0.66,0
7235,3.6,1.95,1.02,0.66,0
7236,3.6,1.95,1.02,0.66,0
7237,3.6,1.95,1.02,0.66,0
7238,3.6,1.95,1.02,0.66,0
7239,3.6,1.95,1.02,0.66,0
7240,3.6,1.95,1.02,0.66,0
7241,3.6,1.95,1.02,0.66,0
7242,3.6,1.95,1.02,0.66,0
7243,3.6,1.95,1.02,0.66,0
7244,3.6,1.95,1.02,0.66,0
7245,3.6,1.95,1.02,0.66,0
7246,3.6,1.95,1.02,0.66,0
7247,3.6,1.95,1.02,0.66,0
7248,3.6,1.95,1.02,0.66,0
7249,3.6,1.95,1.02,0.66,0
7250,3.6,1.95,1.02,0.66,0
7251,3.6,1.95,1.02,0.66,0
7252,3.6,1.95,1.02,0.66,0
7253,3.6,1.95,1.02,0.66,0
7254,3.6,1.95,1.02,0.66,0
7255,3.6,1.95,1.02,0.66,0
7256,3.6,1.95,1.02,0.66,0
7257,3.6,1.95,1.02,0.66,0
7258,3.6,1.95,1.02,0.66,0
7259,3.6,1.95,1.02,0.66,0
7260,3.6,1.95,1.02,0.66,0
7261,3.6,1.95,1.02,0.66,0
7262,3.6,1.95,1.02,0.66,0
7263,3.6,1.95,1.02,0.66,0
7264,3.6,1.95,1.02,0.66,0
7265,3.6,1.95,1.02,0.66,0
7266,3.6,1.95,1.02,0.66,0
7267,3.6,1.95,1.02,0.66,0
7268,3.6,1.95,1.02,0.66,0
7269,3.6,1.95,1.02,0.66,0
7270,3.6,1.95,1.02,0.66,0
7271,3.6,1.95,1.02,0.66,0
7272,3.6,1.95,1.02,0.66,0
7273,3.6,1.95,1.02,0.66,0
7274,3.6,1.95,1.02,0.66,0
7275,3.6,1.95,1.02,0.66,0
7276,3.6,1.95,1.02,0.66,0
7277,3.6,1.95,1.02,0.66,0
7278,3.6,1.95,1.02,0.66,0
7279,3.6,1.95,1.02,0.66,0
7280,3.6,1.95,1.02,0.66,0
7281,3.6,1.95,1.02,0.66,0
7282,3.6,1.95,1.02,0.66,0
7283,3.6,1.95,1.02,0.66,0
7284,3.6,1.95,1.02,0.66,0
7285,3.6,1.95,1.02,0.66,0
7286,3.6,1.95,1.02,0.66,0
7287,3.6,1.95,1.02,0.66,0
7288,3.6,1.95,1.02,0.66,0
7289,3.6,1.95,1.02,0.66,0
7290,3.6,1.95,1.02,0.66,0
7291,3.6,1.95,1.02,0.66,0
7292,3.6,1.95,1.02,0.66,0
7293,3.6,1.95,1.02,0.66,0
7294,3.6,1.95,1.02,0.66,0
7295,3.6,1.95,1.02,0.66,0
7296,3.6,1.95,1.02,0.66,0
7297,3.6,1.95,1.02,0.66,0
7298,3.6,1.95,1.02,0.66,0
7299,3.6,1.95,1.02,0.66,0
7300,3.6,1.95,1.02,0.66,0
7301,3.6,1.95,1.02,0.66,0
7302,3.6,1.95,1.02,0.66,0
7303,3.6,1.95,1.02,0.66,0
7304,3.6,1.95,1.02,0.66,0
7305,3.6,1.95,1.02,0.66,0
7306,3.6,1.95,1.02,0.66,0
7307,3.6,1.95,1.02,0.66,0
7308,3.6,1.95,1.02,0.66,0
7309,3.6,1.95,1.02,0.66,0
7310,3.6,1.95,1.02,0.66,0
7311,3.6,1.95,1.02,0.66,0
7312,3.6,1.95,1.02,0.66,0
7313,3.6,1.95,1.02,0.66,0
7314,3.6,1.95,1.02,0.66,0
7315,3.6,1.95,1.02,0.66,0
7316,3.6,1.95,1.02,0.66,0
7317,3.6,1.95,1.02,0.66,0
7318,3.6,1.95,1.02,0.66,0
7319,3.6,1.95,1.02,0.66,0
7320,3.6,1.95,1.02,0.66,0
7321,3.6,1.95,1.02,0.66,0
7322,3.6,1.95,1.02,0.66,0
7323,3.6,1.95,1.02,0.66,0
7324,3.6,1.95,1.02,0.66,0
7325,3.6,1.95,1.02,0.66,0
7326,3.6,1.95,1.02,0.66,0
7327,3.6,1.95,1.02,0.66,0
7328,3.6,1.95,1.02,0.66,0
7329,3.6,1.95,1.02,0.66,0
7330,3.6,1.95,1.02,0.66,0
7331,3.6,1.95,1.02,0.66,0
7332,3.6,1.95,1.02,0.66,0
7333,3.6,1.95,1.02,0.66,0
7334,3.6,1.95,1.02,0.66,0
7335,3.6,1.95,1.02,0.66,0
7336,3.6,1.95,1.02,0.66,0
7337,3.6,1.95,1.02,0.66,0
7338,3.6,1.95,1.02,0.66,0
7339,3.6,1.95,1.02,0.66,0
7340,3.6,1.95,1.02,0.66,0
7341,3.6,1.95,1.02,0.66,0
7342,3.6,1.95,1.02,0.66,0
7343,3.6,1.95,1.02,0.66,0
7344,3.6,1.95,1.02,0.66,0
7345,3.6,1.95,1.02,0.66,0
7346,3.6,1.95,1.02,0.66,0
7347,3.6,1.95,1.02,0.66,0
7348,3.6,1.95,1.02,0.66,0
7349,3.6,1.95,1.02,0.66,0
7350,3.6,1.95,1.02,0.66,0
7351,3.6,1.95,1.02,0.66,0
7352,3.6,1.95,1.02,0.66,0
7353,3.6,1.95,1.02,0.66,0
7354,3.6,1.95,1.02,0.66,0
7355,3.6,1.95,1.02,0.66,0
7356,3.6,1.95,1.02,0.66,0
7357,3.6,1.95,1.02,0.66,0
7358,3.6,1.95,1.02,0.66,0
7359,3.6,1.95,1.02,0.66,0
7360,3.6,1.95,1.02,0.66,0
7361,3.6,1.95,1.02,0.66,0
7362,3.6,1.95,1.02,0.66,0
7363,3.6,1.95,1.02,0.66,0
7364,3.6,1.95,1.02,0.66,0
7365,3.6,1.95,1.02,0.66,0
7366,3.6,1.95,1.02,0.66,0
7367,3.6,1.95,1.02,0.66,0
7368,3.6,1.95,1.02,0.66,0
7369,3.6,1.95,1.02,0.66,0
7370,3.6,1.95,1.02,0.66,0
7371,3.6,1.95,1.02,0.66,0
7372,3.6,1.95,1.02,0.66,0
7373,3.6,1.95,1.02,0.66,0
7374,3.6,1.95,1.02,0.66,0
7375,3.6,1.95,1.02,0.66,0
7376,3.6,1.95,1.02,0.66,0
7377,3.6,1.95,1.02,0.66,0
7378,3.6,1.95,1.02,0.66,0
7379,3.6,1.95,1.02,0.66,0
7380,3.6,1.95,1.02,0.66,0
7381,3.6,1.95,1.02,0.66,0
7382,3.6,1.95,1.02,0.66,0
7383,3.6,1.95,1.02,0.66,0
7384,3.6,1.95,1.02,0.66,0
7385,3.6,1.95,1.02,0.66,0
7386,3.6,1.95,1.02,0.66,0
7387,3.6,1.95,1.02,0.66,0
7388,3.6,1.95,1.02,0.66,0
7389,3.6,1.95,1.02,0.66,0
7390,3.6,1.95,1.02,0.66,0
7391,3.6,1.95,1.02,0.66,0
7392,3.6,1.95,1.02,0.66,0
7393,3.6,1.95,1.02,0.66,0
7394,3.6,1.95,1.02,0.66,0
7395,3.6,1.95,1.02,0.66,0
7396,3.6,1.95,1.02,0.66,0
7397,3.6,1.95,1.02,0.66,0
7398,3.6,1.95,1.02,0.66,0
7399,3.6,1.95,1.02,0.66,0
7400,3.6,1.95,1.02,0.66,0
7401,3.6,1.95,1.02,0.66,0
7402,3.6,1.95,1.02,0.66,0
7403,3.6,1.95,1.02,0.66,0
7404,3.6,1.95,1.02,0.66,0
7405,3.6,1.95,1.02,0.66,0
7406,3.6,1.95,1.02,0.66,0
7407,3.6,1.95,1.02,0.66,0
7408,3.6,1.95,1.02,0.66,0
7409,3.6,1.95,1.02,0.66,0
7410,3.6,1.95,1.02,0.66,0
7411,3.6,1.95,1.02,0.66,0
7412,3.6,1.95,1.02,0.66,0
7413,3.6,1.95,1.02,0.66,0
7414,3.6,1.95,1.02,0.66,0
7415,3.6,1.95,1.02,0.66,0
7416,3.6,1.95,1.02,0.66,0
7417,3.6,1.95,1.02,0.66,0
7418,3.6,1.95,1.02,0.66,0
7419,3.6,1.95,1.02,0.66,0
7420,3.6,1.95,1.02,0.66,0
7421,3.6,1.95,1.02,0.66,0
7422,3.6,1.95,1.02,0.66,0
7423,3.6,1.95,1.02,0.66,0
7424,3.6,1.95,1.02,0.66,0
7425,3.6,1.95,1.02,0.66,0
7426,3.6,1.95,1.02,0.66,0
7427,3.6,1.95,1.02,0.66,0
7428,3.6,1.95,1.02,0.66,0
7429,3.6,1.95,1.02,0.66,0
7430,3.6,1.95,1.02,0.66,0
7431,3.6,1.95,1.02,0.66,0
7432,3.6,1.95,1.02,0.66,0
7433,3.6,1.95,1.02,0.66,0
7434,3.6,1.95,1.02,0.66,0
7435,3.6,1.95,1.02,0.66,0
7436,3.6,1.95,1.02,0.66,0
7437,3.6,1.95,1.02,0.66,0
7438,3.6,1.95,1.02,0.66,0
7439,3.6,1.95,1.02,0.66,0
7440,3.6,1.95,1.02,0.66,0
7441,3.6,1.95,1.02,0.66,0
7442,3.6,1.95,1.02,0.66,0
7443,3.6,1.95,1.02,0.66,0
7444,3.6,1.95,1.02,0.66,0
7445,3.6,1.95,1.02,0.66,0
7446,3.6,1.95,1.02,0.66,0
7447,3.6,1.95,1.02,0.66,0
7448,3.6,1.95,1.02,0.66,0
7449,3.6,1.95,1.02,0.66,0
7450,3.6,1.95,1.02,0.66,0
7451,3.6,1.95,1.02,0.66,0
7452,3.6,1.95,1.02,0.66,0
7453,3.6,1.95,1.02,0.66,0
7454,3.6,1.95,1.02,0.66,0
7455,3.6,1.95,1.02,0.66,0
7456,3.6,1.95,1.02,0.66,0
7457,3.6,1.95,1.02,0.66,0
7458,3.6,1.95,1.02,0.66,0
7459,3.6,1.95,1.02,0.66,0
7460,3.6,1.95,1.02,0.66,0
7461,3.6,1.95,1.02,0.66,0
7462,3.6,1.95,1.02,0.66,0
7463,3.6,1.95,1.02,0.66,0
7464,3.6,1.95,1.02,0.66,0
7465,3.6,1.95,1.02,0.66,0
7466,3.6,1.95,1.02,0.66,0
7467,3.6,1.95,1.02,0.66,0
7468,3.6,1.95,1.02,0.66,0
7469,3.6,1.95,1.02,0.66,0
7470,3.6,1.95,1.02,0.66,0
7471,3.6,1.95,1.02,0.66,0
7472,3.6,1.95,1.02,0.66,0
7473,3.6,1.95,1.02,0.66,0
7474,3.6,1.95,1.02,0.66,0
7475,3.6,1.95,1.02,0.66,0
7476,3.6,1.95,1.02,0.66,0
7477,3.6,1.95,1.02,0.66,0
7478,3.6,1.95,1.02,0.66,0
7479,3.6,1.95,1.02,0.66,0
7480,3.6,1.95,1.02,0.66,0
7481,3.6,1.95,1.02,0.66,0
7482,3.6,1.95,1.02,0.66,0
7483,3.6,1.95,1.02,0.66,0
7484,3.6,1.95,1.02,0.66,0
7485,3.6,1.95,1.02,0.66,0
7486,3.6,1.95,1.02,0.66,0
7487,3.6,1.95,1.02,0.66,0
7488,3.6,1.95,1.02,0.66,0
7489,3.6,1.95,1.02,0.66,0
7490,3.6,1.95,1.02,0.66,0
7491,3.6,1.95,1.02,0.66,0
7492,3.6,1.95,1.02,0.66,0
7493,3.6,1.95,1.02,0.66,0
7494,3.6,1.95,1.02,0.66,0
7495,3.6,1.95,1.02,0.66,0
7496,3.6,1.95,1.02,0.66,0
7497,3.6,1.95,1.02,0.66,0
7498,3.6,1.95,1.02,0.66,0
7499,3.6,1.95,1.02,0.66,0
7500,3.6,1.95,1.02,0.66,0
7501,3.6,1.95,1.02,0.66,0
7502,3.6,1.95,1.02,0.66,0
7503,3.6,1.95,1.02,0.66,0
7504,3.6,1.95,1.02,0.66,0
7505,3.6,1.95,1.02,0.66,0
7506,3.6,1.95,1.02,0.66,0
7507,3.6,1.95,1.02,0.66,0
7508,3.6,1.95,1.02,0.66,0
7509,3.6,1.95,1.02,0.66,0
7510,3.6,1.95,1.02,0.66,0
7511,3.6,1.95,1.02,0.66,0
7512,3.6,1.95,1.02,0.66,0
7513,3.6,1.95,1.02,0.66,0
7514,3.6,1.95,1.02,0.66,0
7515,3.6,1.95,1.02,0.66,0
7516,3.6,1.95,1.02,0.66,0
7517,3.6,1.95,1.02,0.66,0
7518,3.6,1.95,1.02,0.66,0
7519,3.6,1.95,1.02,0.66,0
7520,3.6,1.95,1.02,0.66,0
7521,3.6,1.95,1.02,0.66,0
7522,3.6,1.95,1.02,0.66,0
7523,3.6,1.95,1.02,0.66,0
7524,3.6,1.95,1.02,0.66,0
7525,3.6,1.95,1.02,0.66,0
7526,3.6,1.95,1.02,0.66,0
7527,3.6,1.95,1.02,0.66,0
7528,3.6,1.95,1.02,0.66,0
7529,3.6,1.95,1.02,0.66,0
7530,3.6,1.95,1.02,0.66,0
7531,3.6,1.95,1.02,0.66,0
7532,3.6,1.95,1.02,0.66,0
7533,3.6,1.95,1.02,0.66,0
7534,3.6,1.95,1.02,0.66,0
7535,3.6,1.95,1.02,0.66,0
7536,3.6,1.95,1.02,0.66,0
7537,3.6,1.95,1.02,0.66,0
7538,3.6,1.95,1.02,0.66,0
7539,3.6,1.95,1.02,0.66,0
7540,3.6,1.95,1.02,0.66,0
7541,3.6,1.95,1.02,0.66,0
7542,3.6,1.95,1.02,0.66,0
7543,3.6,1.95,1.02,0.66,0
7544,3.6,1.95,1.02,0.66,0
7545,3.6,1.95,1.02,0.66,0
7546,3.6,1.95,1.02,0.66,0
7547,3.6,1.95,1.02,0.66,0
7548,3.6,1.95,1.02,0.66,0
7549,3.6,1.95,1.02,0.66,0
7550,3.6,1.95,1.02,0.66,0
7551,3.6,1.95,1.02,0.66,0
7552,3.6,1.95,1.02,0.66,0
7553,3.6,1.95,1.02,0.66,0
7554,3.6,1.95,1.02,0.66,0
7555,3.6,1.95,1.02,0.66,0
7556,3.6,1.95,1.02,0.66,0
7557,3.6,1.95,1.02,0.66,0
7558,3.6,1.95,1.02,0.66,0
7559,3.6,1.95,1.02,0.66,0
7560,3.6,1.95,1.02,0.66,0
7561,3.6,1.95,1.02,0.66,0
7562,3.6,1.95,1.02,0.66,0
7563,3.6,1.95,1.02,0.66,0
7564,3.6,1.95,1.02,0.66,0
7565,3.6,1.95,1.02,0.66,0
7566,3.6,1.95,1.02,0.66,0
7567,3.6,1.95,1.02,0.66,0
7568,3.6,1.95,1.02,0.66,0
7569,3.6,1.95,1.02,0.66,0
7570,3.6,1.95,1.02,0.66,0
7571,3.6,1.95,1.02,0.66,0
7572,3.6,1.95,1.02,0.66,0
7573,3.6,1.95,1.02,0.66,0
7574,3.6,1.95,1.02,0.66,0
7575,3.6,1.95,1.02,0.66,0
7576,3.6,1.95,1.02,0.66,0
7577,3.6,1.95,1.02,0.66,0
7578,3.6,1.95,1.02,0.66,0
7579,3.6,1.95,1.02,0.66,0
7580,3.6,1.95,1.02,0.66,0
7581,3.6,1.95,1.02,0.66,0
7582,3.6,1.95,1.02,0.66,0
7583,3.6,1.95,1.02,0.66,0
7584,3.6,1.95,1.02,0.66,0
7585,3.6,1.95,1.02,0.66,0
7586,3.6,1.95,1.02,0.66,0
7587,3.6,1.95,1.02,0.66,0
7588,3.6,1.95,1.02,0.66,0
7589,3.6,1.95,1.02,0.66,0
7590,3.6,1.95,1.02,0.66,0
7591,3.6,1.95,1.02,0.66,0
7592,3.6,1.95,1.02,0.66,0
7593,3.6,1.95,1.02,0.66,0
7594,3.6,1.95,1.02,0.66,0
7595,3.6,1.95,1.02,0.66,0
7596,3.6,1.95,1.02,0.66,0
7597,3.6,1.95,1.02,0.66,0
7598,3.6,1.95,1.02,0.66,0
7599,3.6,1.95,1.02,0.66,0
7600,3.6,1.95,1.02,0.66,0
7601,3.6,1.95,1.02,0.66,0
7602,3.6,1.95,1.02,0.66,0
7603,3.6,1.95,1.02,0.66,0
7604,3.6,1.95,1.02,0.66,0
7605,3.6,1.95,1.02,0.66,0
7606,3.6,1.95,1.02,0.66,0
7607,3.6,1.95,1.02,0.66,0
7608,3.6,1.95,1.02,0.66,0
7609,3.6,1.95,1.02,0.66,0
7610,3.6,1.95,1.02,0.66,0
7611,3.6,1.95,1.02,0.66,0
7612,3.6,1.95,1.02,0.66,0
7613,3.6,1.95,1.02,0.66,0
7614,3.6,1.95,1.02,0.66,0
7615,3.6,1.95,1.02,0.66,0
7616,3.6,1.95,1.02,0.66,0
7617,3.6,1.95,1.02,0.66,0
7618,3.6,1.95,1.02,0.66,0
7619,3.6,1.95,1.02,0.66,0
7620,3.6,1.95,1.02,0.66,0
7621,3.6,1.95,1.02,0.66,0
7622,3.6,1.95,1.02,0.66,0
7623,3.6,1.95,1.02,0.66,0
7624,3.6,1.95,1.02,0.66,0
7625,3.6,1.95,1.02,0.66,0
7626,3.6,1.95,1.02,0.66,0
7627,3.6,1.95,1.02,0.66,0
7628,3.6,1.95,1.02,0.66,0
7629,3.6,1.95,1.02,0.66,0
7630,3.6,1.95,1.02,0.66,0
7631,3.6,1.95,1.02,0.66,0
7632,3.6,1.95,1.02,0.66,0
7633,3.6,1.95,1.02,0.66,0
7634,3.6,1.95,1.02,0.66,0
7635,3.6,1.95,1.02,0.66,0
7636,3.6,1.95,1.02,0.66,0
7637,3.6,1.95,1.02,0.66,0
7638,3.6,1.95,1.02,0.66,0
7639,3.6,1.95,1.02,0.66,0
7640,3.6,1.95,1.02,0.66,0
7641,3.6,1.95,1.02,0.66,0
7642,3.6,1.95,1.02,0.66,0
7643,3.6,1.95,1.02,0.66,0
7644,3.6,1.95,1.02,0.66,0
7645,3.6,1.95,1.02,0.66,0
7646,3.6,1.95,1.02,0.66,0
7647,3.6,1.95,1.02,0.66,0
7648,3.6,1.95,1.02,0.66,0
7649,3.6,1.95,1.02,0.66,0
7650,3.6,1.95,1.02,0.66,0
7651,3.6,1.95,1.02,0.66,0
7652,3.6,1.95,1.02,0.66,0
7653,3.6,1.95,1.02,0.66,0
7654,3.6,1.95,1.02,0.66,0
7655,3.6,1.95,1.02,0.66,0
7656,3.6,1.95,1.02,0.66,0
7657,3.6,1.95,1.02,0.66,0
7658,3.6,1.95,1.02,0.66,0
7659,3.6,1.95,1.02,0.66,0
7660,3.6,1.95,1.02,0.66,0
7661,3.6,1.95,1.02,0.66,0
7662,3.6,1.95,1.02,0.66,0
7663,3.6,1.95,1.02,0.66,0
7664,3.6,1.95,1.02,0.66,0
7665,3.6,1.95,1.02,0.66,0
7666,3.6,1.95,1.02,0.66,0
7667,3.6,1.95,1.02,0.66,0
7668,3.6,1.95,1.02,0.66,0
7669,3.6,1.95,1.02,0.66,0
7670,3.6,1.95,1.02,0.66,0
7671,3.6,1.95,1.02,0.66,0
7672,3.6,1.95,1.02,0.66,0
7673,3.6,1.95,1.02,0.66,0
7674,3.6,1.95,1.02,0.66,0
7675,3.6,1.95,1.02,0.66,0
7676,3.6,1.95,1.02,0.66,0
7677,3.6,1.95,1.02,0.66,0
7678,3.6,1.95,1.02,0.66,0
7679,3.6,1.95,1.02,0.66,0
7680,3.6,1.95,1.02,0.66,0
7681,3.6,1.95,1.02,0.66,0
7682,3.6,1.95,1.02,0.66,0
7683,3.6,1.95,1.02,0.66,0
7684,3.6,1.95,1.02,0.66,0
7685,3.6,1.95,1.02,0.66,0
7686,3.6,1.95,1.02,0.66,0
7687,3.6,1.95,1.02,0.66,0
7688,3.6,1.95,1.02,0.66,0
7689,3.6,1.95,1.02,0.66,0
7690,3.6,1.95,1.02,0.66,0
7691,3.6,1.95,1.02,0.66,0
7692,3.6,1.95,1.02,0.66,0
7693,3.6,1.95,1.02,0.66,0
7694,3.6,1.95,1.02,0.66,0
7695,3.6,1.95,1.02,0.66,0
7696,3.6,1.95,1.02,0.66,0
7697,3.6,1.95,1.02,0.66,0
7698,3.6,1.95,1.02,0.66,0
7699,3.6,1.95,1.02,0.66,0
7700,3.6,1.95,1.02,0.66,0
7701,3.6,1.95,1.02,0.66,0
7702,3.6,1.95,1.02,0.66,0
7703,3.6,1.95,1.02,0.66,0
7704,3.6,1.95,1.02,0.66,0
7705,3.6,1.95,1.02,0.66,0
7706,3.6,1.95,1.02,0.66,0
7707,3.6,1.95,1.02,0.66,0
7708,3.6,1.95,1.02,0.66,0
7709,3.6,1.95,1.02,0.66,0
7710,3.6,1.95,1.02,0.66,0
7711,3.6,1.95,1.02,0.66,0
7712,3.6,1.95,1.02,0.66,0
7713,3.6,1.95,1.02,0.66,0
7714,3.6,1.95,1.02,0.66,0
7715,3.6,1.95,1.02,0.66,0
7716,3.6,1.95,1.02,0.66,0
7717,3.6,1.95,1.02,0.66,0
7718,3.6,1.95,1.02,0.66,0
7719,3.6,1.95,1.02,0.66,0
7720,3.6,1.95,1.02,0.66,0
7721,3.6,1.95,1.02,0.66,0
7722,3.6,1.95,1.02,0.66,0
7723,3.6,1.95,1.02,0.66,0
7724,3.6,1.95,1.02,0.66,0
7725,3.6,1.95,1.02,0.66,0
7726,3.6,1.95,1.02,0.66,0
7727,3.6,1.95,1.02,0.66,0
7728,3.6,1.95,1.02,0.66,0
7729,3.6,1.95,1.02,0.66,0
7730,3.6,1.95,1.02,0.66,0
7731,3.6,1.95,1.02,0.66,0
7732,3.6,1.95,1.02,0.66,0
7733,3.6,1.95,1.02,0.66,0
7734,3.6,1.95,1.02,0.66,0
7735,3.6,1.95,1.02,0.66,0
7736,3.6,1.95,1.02,0.66,0
7737,3.6,1.95,1.02,0.66,0
7738,3.6,1.95,1.02,0.66,0
7739,3.6,1.95,1.02,0.66,0
7740,3.6,1.95,1.02,0.66,0
7741,3.6,1.95,1.02,0.66,0
7742,3.6,1.95,1.02,0.66,0
7743,3.6,1.95,1.02,0.66,0
7744,3.6,1.95,1.02,0.66,0
7745,3.6,1.95,1.02,0.66,0
7746,3.6,1.95,1.02,0.66,0
7747,3.6,1.95,1.02,0.66,0
7748,3.6,1.95,1.02,0.66,0
7749,3.6,1.95,1.02,0.66,0
7750,3.6,1.95,1.02,0.66,0
7751,3.6,1.95,1.02,0.66,0
7752,3.6,1.95,1.02,0.66,0
7753,3.6,1.95,1.02,0.66,0
7754,3.6,1.95,1.02,0.66,0
7755,3.6,1.95,1.02,0.66,0
7756,3.6,1.95,1.02,0.66,0
7757,3.6,1.95,1.02,0.66,0
7758,3.6,1.95,1.02,0.66,0
7759,3.6,1.95,1.02,0.66,0
7760,3.6,1.95,1.02,0.66,0
7761,3.6,1.95,1.02,0.66,0
7762,3.6,1.95,1.02,0.66,0
7763,3.6,1.95,1.02,0.66,0
7764,3.6,1.95,1.02,0.66,0
7765,3.6,1.95,1.02,0.66,0
7766,3.6,1.95,1.02,0.66,0
7767,3.6,1.95,1.02,0.66,0
7768,3.6,1.95,1.02,0.66,0
7769,3.6,1.95,1.02,0.66,0
7770,3.6,1.95,1.02,0.66,0
7771,3.6,1.95,1.02,0.66,0
7772,3.6,1.95,1.02,0.66,0
7773,3.6,1.95,1.02,0.66,0
7774,3.6,1.95,1.02,0.66,0
7775,3.6,1.95,1.02,0.66,0
7776,3.6,1.95,1.02,0.66,0
7777,3.6,1.95,1.02,0.66,0
7778,3.6,1.95,1.02,0.66,0
7779,3.6,1.95,1.02,0.66,0
7780,3.6,1.95,1.02,0.66,0
7781,3.6,1.95,1.02,0.66,0
7782,3.6,1.95,1.02,0.66,0
7783,3.6,1.95,1.02,0.66,0
7784,3.6,1.95,1.02,0.66,0
7785,3.6,1.95,1.02,0.66,0
7786,3.6,1.95,1.02,0.66,0
7787,3.6,1.95,1.02,0.66,0
7788,3.6,1.95,1.02,0.66,0
7789,3.6,1.95,1.02,0.66,0
7790,3.6,1.95,1.02,0.66,0
7791,3.6,1.95,1.02,0.66,0
7792,3.6,1.95,1.02,0.66,0
7793,3.6,1.95,1.02,0.66,0
7794,3.6,1.95,1.02,0.66,0
7795,3.6,1.95,1.02,0.66,0
7796,3.6,1.95,1.02,0.66,0
7797,3.6,1.95,1.02,0.66,0
7798,3.6,1.95,1.02,0.66,0
7799,3.6,1.95,1.02,0.66,0
7800,3.6,1.95,1.02,0.66,0
7801,3.6,1.95,1.02,0.66,0
7802,3.6,1.95,1.02,0.66,0
7803,3.6,1.95,1.02,0.66,0
7804,3.6,1.95,1.02,0.66,0
7805,3.6,1.95,1.02,0.66,0
7806,3.6,1.95,1.02,0.66,0
7807,3.6,1.95,1.02,0.66,0
7808,3.6,1.95,1.02,0.66,0
7809,3.6,1.95,1.02,0.66,0
7810,3.6,1.95,1.02,0.66,0
7811,3.6,1.95,1.02,0.66,0
7812,3.6,1.95,1.02,0.66,0
7813,3.6,1.95,1.02,0.66,0
7814,3.6,1.95,1.02,0.66,0
7815,3.6,1.95,1.02,0.66,0
7816,3.6,1.95,1.02,0.66,0
7817,3.6,1.95,1.02,0.66,0
7818,3.6,1.95,1.02,0.66,0
7819,3.6,1.95,1.02,0.66,0
7820,3.6,1.95,1.02,0.66,0
7821,3.6,1.95,1.02,0.66,0
7822,3.6,1.95,1.02,0.66,0
7823,3.6,1.95,1.02,0.66,0
7824,3.6,1.95,1.02,0.66,0
7825,3.6,1.95,1.02,0.66,0
7826,3.6,1.95,1.02,0.66,0
7827,3.6,1.95,1.02,0.66,0
7828,3.6,1.95,1.02,0.66,0
7829,3.6,1.95,1.02,0.66,0
7830,3.6,1.95,1.02,0.66,0
7831,3.6,1.95,1.02,0.66,0
7832,3.6,1.95,1.02,0.66,0
7833,3.6,1.95,1.02,0.66,0
7834,3.6,1.95,1.02,0.66,0
7835,3.6,1.95,1.02,0.66,0
7836,3.6,1.95,1.02,0.66,0
7837,3.6,1.95,1.02,0.66,0
7838,3.6,1.95,1.02,0.66,0
7839,3.6,1.95,1.02,0.66,0
7840,3.6,1.95,1.02,0.66,0
7841,3.6,1.95,1.02,0.66,0
