Time_Index,MA_natural_gas_combined_cycle,MA_solar_pv,CT_natural_gas_combined_cycle,CT_onshore_wind,CT_solar_pv,ME_natural_gas_combined_cycle,ME_onshore_wind
2152,1,0.4192,1,0.045733228,0.4137,1,0.159699529
2153,1,0.3137,1,0.006404813,0.3232,1,0.149600059
2154,1,0.1351,1,0.001076173,0.1625,1,0.170285568
2155,1,0,1,0.001361586,0,1,0.232281551
2156,1,0,1,0.001293278,0,1,0.247743279
2157,1,0,1,0.009518029,0,1,0.313400745
2158,1,0,1,0.013602196,0,1,0.282964408
2159,1,0,1,0.034769718,0,1,0.186512381
2160,1,0,1,0.109675728,0,1,0.090234876
2161,1,0,1,0.069986187,0,1,0.085392088
2162,1,0,1,0.123604722,0,1,0.103280418
2163,1,0,1,0.215699956,0,1,0.091722988
2164,1,0,1,0.252839804,0,1,0.080681138
2165,1,0,1,0.242512465,0,1,0.061838664
2166,1,0,1,0.164953083,0,1,0.056724578
2167,1,0.037,1,0.105276845,0.0339,1,0.076481536
2168,1,0.2248,1,0.077280819,0.217,1,0.091575325
2169,1,0.4018,1,0,0.365,1,0.059750438
2170,1,0.5175,1,0,0.47,1,0.011902697
2171,1,0.5659,1,7.31E-05,0.4742,1,0.003070656
2172,1,0.5358,1,0.00338742,0.457,1,0.009893783
2173,1,0.5103,1,0.020116515,0.4717,1,0.014050208
2174,1,0.49,1,0.104255609,0.4841,1,0.041219793
2175,1,0.4501,1,0.196546018,0.4229,1,0.089035392
2176,1,0.3662,1,0.311645389,0.3364,1,0.116877273
2177,1,0.213,1,0.158845171,0.1942,1,0.128123999
2178,1,0.0551,1,0.164603025,0.049,1,0.120188512
2179,1,0,1,0.044712305,0,1,0.121357322
2180,1,0,1,0.073084287,0,1,0.136664465
2181,1,0,1,0.101202473,0,1,0.130014062
2182,1,0,1,0.174380809,0,1,0.108862229
2183,1,0,1,0.217923999,0,1,0.103931203
2184,1,0,1,0.431328326,0,1,0.054326884
2185,1,0,1,0.526444972,0,1,0.098600581
2186,1,0,1,0.75850749,0,1,0.115261734
2187,1,0,1,0.894783676,0,1,0.142884791
2188,1,0,1,0.931936324,0,1,0.212624192
2189,1,0,1,0.874660432,0,1,0.271214068
2190,1,0,1,0.730279565,0,1,0.368891239
2191,1,0.0202,1,0.508605838,0.0353,1,0.491808176
2192,1,0.2003,1,0.360405654,0.2328,1,0.546043754
2193,1,0.3569,1,0.865559697,0.3991,1,0.531813502
2194,1,0.4826,1,0.997548342,0.5443,1,0.587571323
2195,1,0.5807,1,1,0.6581,1,0.682862282
2196,1,0.6111,1,0.999225259,0.6947,1,0.634689093
2197,1,0.6514,1,0.959654391,0.7107,1,0.681417227
2198,1,0.6594,1,0.975988925,0.7251,1,0.831447601
2199,1,0.6682,1,1,0.7135,1,0.879980803
2200,1,0.5455,1,1,0.5933,1,0.928339779
2201,1,0.3775,1,1,0.4316,1,0.891042888
2202,1,0.1581,1,1,0.211,1,0.945803404
2203,1,0.0085,1,0.973414481,0.0362,1,0.970251083
2204,1,0,1,0.692274332,0,1,0.897943377
2205,1,0,1,0.978909016,0,1,0.938805819
2206,1,0,1,0.998888671,0,1,0.92493552
2207,1,0,1,0.855260193,0,1,0.967007875
2208,1,0,1,0.552429259,0,1,0.92389071
2209,1,0,1,0.397631437,0,1,0.869675279
2210,1,0,1,0.416858375,0,1,0.820151448
2211,1,0,1,0.577966988,0,1,0.807584405
2212,1,0,1,0.618615448,0,1,0.730221272
2213,1,0,1,0.765486717,0,1,0.843143702
2214,1,0,1,0.662588239,0,1,0.947347581
2215,1,0.0496,1,0.580062747,0.0713,1,0.956148624
2216,1,0.2468,1,0.435473859,0.2695,1,0.908444881
2217,1,0.4598,1,0.54192251,0.478,1,0.97736454
2218,1,0.625,1,0.916106462,0.6325,1,0.974140763
2219,1,0.7514,1,0.948409855,0.7526,1,0.98786211
2220,1,0.7624,1,0.980751812,0.7707,1,0.992689848
2221,1,0.7642,1,0.986403823,0.7735,1,0.990797043
2222,1,0.7554,1,0.956596732,0.7577,1,0.994951785
2223,1,0.7045,1,0.997791648,0.7077,1,0.98063904
2224,1,0.5605,1,1,0.5966,1,0.984585404
2225,1,0.3719,1,1,0.4238,1,0.916905522
2226,1,0.1554,1,0.86634624,0.2109,1,0.885262251
2227,1,0.01,1,0.528640687,0.0329,1,0.840616822
2228,1,0,1,0.795039415,0,1,0.815015435
2229,1,0,1,0.751122892,0,1,0.938581347
2230,1,0,1,0.728108585,0,1,0.954377413
2231,1,0,1,0.277129561,0,1,0.984671354
2232,1,0,1,0.514240384,0,1,0.950216711
2233,1,0,1,0.610370815,0,1,0.925014377
2234,1,0,1,0.707293034,0,1,0.784544349
2235,1,0,1,0.615058899,0,1,0.755298615
2236,1,0,1,0.210253894,0,1,0.754068971
2237,1,0,1,0.260377795,0,1,0.657276571
2238,1,0,1,0.526750207,0,1,0.48626256
2239,1,0.0491,1,0.494337678,0.0645,1,0.493230253
2240,1,0.2141,1,0.623210013,0.2388,1,0.443347752
2241,1,0.4515,1,0.16141215,0.4697,1,0.478293538
2242,1,0.6117,1,0.635558605,0.6216,1,0.407573462
2243,1,0.6309,1,0.946572721,0.6341,1,0.364196599
2244,1,0.7525,1,0.94533217,0.7604,1,0.697602332
2245,1,0.7496,1,0.991161346,0.7653,1,0.810481012
2246,1,0.7257,1,0.998389125,0.7561,1,0.921190739
2247,1,0.6541,1,1,0.6999,1,0.967543125
2248,1,0.4976,1,1,0.562,1,0.940983415
2249,1,0.3381,1,1,0.397,1,0.944266915
2250,1,0.147,1,1,0.1981,1,0.916741967
2251,1,0.0018,1,1,0.024,1,0.846700251
2252,1,0,1,0.997618616,0,1,0.853501797
2253,1,0,1,0.994185925,0,1,0.910622418
2254,1,0,1,0.998086751,0,1,0.932775259
2255,1,0,1,0.657924652,0,1,0.990984201
2256,1,0,1,0.962484121,0,1,0.977195978
2257,1,0,1,0.991599917,0,1,0.894724727
2258,1,0,1,0.954193056,0,1,0.924218655
2259,1,0,1,0.72434181,0,1,0.979826152
2260,1,0,1,0.42536217,0,1,0.985859513
2261,1,0,1,0.535519063,0,1,0.987076342
2262,1,0,1,0.578804672,0,1,0.98782289
2263,1,0.0491,1,0.737811685,0.0718,1,0.997210741
2264,1,0.2422,1,0.556690693,0.2699,1,0.925343931
2265,1,0.4257,1,0.760000706,0.4642,1,0.989134789
2266,1,0.546,1,0.972604573,0.5714,1,0.997454882
2267,1,0.6216,1,0.869342744,0.6484,1,0.99705863
2268,1,0.5762,1,0.852606177,0.6217,1,0.987896979
2269,1,0.5653,1,0.76187408,0.6372,1,0.949284077
2270,1,0.6065,1,0.880021572,0.6742,1,0.97899884
2271,1,0.6343,1,0.826500237,0.697,1,0.960594893
2272,1,0.5315,1,0.835894942,0.5815,1,0.978394508
2273,1,0.2983,1,0.838548958,0.3161,1,0.970323086
2274,1,0.16,1,0.901864767,0.2137,1,0.895030737
2275,1,0.014,1,0.315919757,0.0404,1,0.872410417
2276,1,0,1,0.460196376,0,1,0.877511561
2277,1,0,1,0.896395445,0,1,0.792083144
2278,1,0,1,0.893864036,0,1,0.739928126
2279,1,0,1,0.527086258,0,1,0.825980067
2280,1,0,1,0.765067697,0,1,0.907684386
2281,1,0,1,0.754010499,0,1,0.877112508
2282,1,0,1,0.657406449,0,1,0.787988305
2283,1,0,1,0.565697372,0,1,0.690844059
2284,1,0,1,0.384382486,0,1,0.718586206
2285,1,0,1,0.310511202,0,1,0.776922405
2286,1,0,1,0.326935977,0,1,0.823327303
2287,1,0.0569,1,0.159133941,0.0772,1,0.808087707
2288,1,0.2498,1,0.078678884,0.2769,1,0.742047608
2289,1,0.4465,1,0.042174269,0.4831,1,0.875864148
2290,1,0.5542,1,0.198822305,0.6311,1,0.740602851
2291,1,0.6096,1,0.211737916,0.7279,1,0.787062228
2292,1,0.6639,1,0.510214329,0.745,1,0.748690844
2293,1,0.7193,1,0.623225749,0.764,1,0.726950407
2294,1,0.737,1,0.777524769,0.7684,1,0.753498971
2295,1,0.6988,1,0.76534605,0.7296,1,0.862816274
2296,1,0.562,1,0.883258581,0.6023,1,0.892723799
2297,1,0.385,1,0.962014854,0.435,1,0.922289252
2298,1,0.1601,1,0.870566249,0.2154,1,0.879584551
2299,1,0.0192,1,0.766178727,0.0465,1,0.673972726
2300,1,0,1,0.615167737,0,1,0.672815204
2301,1,0,1,0.700076938,0,1,0.797887325
2302,1,0,1,0.962304175,0,1,0.875704408
2303,1,0,1,0.963409901,0,1,0.81943959
2304,1,0,1,0.928434312,0,1,0.726597428
2305,1,0,1,0.932800353,0,1,0.691079974
2306,1,0,1,0.816264093,0,1,0.606354475
2307,1,0,1,0.599873602,0,1,0.600069642
2308,1,0,1,0.567400694,0,1,0.561338723
2309,1,0,1,0.548834383,0,1,0.5388906
2310,1,0,1,0.529896438,0,1,0.545450032
2311,1,0.0555,1,0.38897422,0.0779,1,0.575666666
2312,1,0.241,1,0.475962877,0.2745,1,0.428089738
2313,1,0.4392,1,0.201170787,0.475,1,0.688214302
2314,1,0.6086,1,0.351221025,0.6284,1,0.597006738
2315,1,0.7464,1,0.483489156,0.7511,1,0.527412951
2316,1,0.757,1,0.690884709,0.7673,1,0.592816889
2317,1,0.7343,1,0.674337149,0.7677,1,0.538183451
2318,1,0.6407,1,0.78685838,0.7558,1,0.815828443
2319,1,0.5061,1,0.98402071,0.6718,1,0.873592973
2320,1,0.3957,1,0.903760672,0.4877,1,0.881642699
2321,1,0.2808,1,0.89791584,0.3224,1,0.81540525
2322,1,0.1299,1,0.913399279,0.1501,1,0.738729358
2323,1,0,1,0.872227252,0.0021,1,0.75633961
2324,1,0,1,0.404459774,0,1,0.562729239
2325,1,0,1,0.709199846,0,1,0.570999205
2326,1,0,1,0.472842991,0,1,0.593666255
2327,1,0,1,0.227803484,0,1,0.545581639
2328,1,0,1,0.066427588,0,1,0.486950397
2329,1,0,1,0.042624444,0,1,0.500508964
2330,1,0,1,0.034631681,0,1,0.552823305
2331,1,0,1,0.025138188,0,1,0.469641715
2332,1,0,1,0.04262846,0,1,0.411257327
2333,1,0,1,0.044935986,0,1,0.497995079
2334,1,0,1,0.059543714,0,1,0.628755212
2335,1,0.0464,1,0.01316344,0.053,1,0.687722206
2336,1,0.209,1,0.191697478,0.2357,1,0.47419405
2337,1,0.3667,1,0.104705915,0.4154,1,0.78217864
2338,1,0.4803,1,0.196067035,0.5534,1,0.658625841
2339,1,0.4824,1,0.483586341,0.5898,1,0.764708459
2340,1,0.45,1,0.573670864,0.5845,1,0.767407298
2341,1,0.4528,1,0.536878049,0.6481,1,0.840754867
2342,1,0.4866,1,0.59938544,0.6926,1,0.879485726
2343,1,0.5044,1,0.588528514,0.665,1,0.964078307
2344,1,0.4501,1,0.644405365,0.5611,1,0.928479791
2345,1,0.3317,1,0.733738005,0.4108,1,0.86791718
2346,1,0.1451,1,0.749747097,0.1975,1,0.767240405
2347,1,0.0059,1,0.759497046,0.0421,1,0.744647205
2348,1,0,1,0.785305142,0,1,0.779281855
2349,1,0,1,0.850022435,0,1,0.655122697
2350,1,0,1,0.948854566,0,1,0.552358508
2351,1,0,1,0.956380665,0,1,0.597885609
2352,1,0,1,0.985048413,0,1,0.582608342
2353,1,0,1,0.968510509,0,1,0.531838179
2354,1,0,1,0.989876866,0,1,0.526962578
2355,1,0,1,0.995388389,0,1,0.54357326
2356,1,0,1,0.991017282,0,1,0.476503402
2357,1,0,1,0.990352869,0,1,0.398805112
2358,1,0,1,0.986146748,0,1,0.37803036
2359,1,0.0445,1,0.989968061,0.0573,1,0.31956315
2360,1,0.2149,1,0.936056614,0.2177,1,0.42311132
2361,1,0.3872,1,1,0.4045,1,0.254698783
2362,1,0.5191,1,1,0.5333,1,0.270733297
2363,1,0.6164,1,1,0.587,1,0.315643668
2364,1,0.6094,1,1,0.6136,1,0.4028427
2365,1,0.6213,1,1,0.6059,1,0.449915528
2366,1,0.5855,1,1,0.5508,1,0.511507988
2367,1,0.5484,1,1,0.5046,1,0.512469947
2368,1,0.4324,1,0.999761462,0.396,1,0.600891352
2369,1,0.2942,1,1,0.3157,1,0.55519104
2370,1,0.1239,1,0.97358191,0.1728,1,0.522832215
2371,1,0.0042,1,0.916173577,0.0254,1,0.514124274
2372,1,0,1,0.504913807,0,1,0.656376719
2373,1,0,1,0.483559906,0,1,0.538660765
2374,1,0,1,0.404603273,0,1,0.435865611
2375,1,0,1,0.559817672,0,1,0.442083746
2376,1,0,1,0.43195039,0,1,0.497571468
2377,1,0,1,0.801479816,0,1,0.581782818
2378,1,0,1,0.83980149,0,1,0.595689774
2379,1,0,1,0.880831182,0,1,0.595840871
2380,1,0,1,0.87968725,0,1,0.547282517
2381,1,0,1,0.983528793,0,1,0.512071192
2382,1,0,1,0.861405969,0,1,0.4476614
2383,1,0.0596,1,0.666822255,0.0855,1,0.436473608
2384,1,0.2421,1,0.637812197,0.2731,1,0.2730335
2385,1,0.4408,1,0.925808966,0.4671,1,0.232217997
2386,1,0.5842,1,0.981597066,0.608,1,0.195289731
2387,1,0.6896,1,0.962186873,0.7062,1,0.213924885
2388,1,0.6858,1,0.838697433,0.6378,1,0.212225169
2389,1,0.6341,1,0.858128905,0.5752,1,0.302501947
2390,1,0.5742,1,0.714092791,0.5323,1,0.325241268
2391,1,0.5271,1,0.506495476,0.5201,1,0.364710987
2392,1,0.4501,1,0.643713951,0.4571,1,0.458459675
2393,1,0.3211,1,0.802486479,0.339,1,0.317824125
2394,1,0.1502,1,0.414806664,0.1788,1,0.338354707
2395,1,0.0118,1,0.449268788,0.0161,1,0.352551579
2396,1,0,1,0.433795214,0,1,0.378010601
2397,1,0,1,0.723540962,0,1,0.339033753
2398,1,0,1,0.847964466,0,1,0.314579666
2399,1,0,1,0.431865871,0,1,0.171525747
2400,1,0,1,0.263614535,0,1,0.185047239
2401,1,0,1,0.383512288,0,1,0.145755634
2402,1,0,1,0.467303038,0,1,0.171004862
2403,1,0,1,0.669023633,0,1,0.137060583
2404,1,0,1,0.578121424,0,1,0.107461967
2405,1,0,1,0.668174863,0,1,0.092926241
2406,1,0,1,0.84716779,0,1,0.117547646
2407,1,0.0674,1,0.639957428,0.0783,1,0.091541469
2408,1,0.2425,1,0.382031947,0.2579,1,0.06851235
2409,1,0.4158,1,0.377838641,0.4056,1,0.033707358
2410,1,0.5463,1,0.241989717,0.5052,1,0.037563592
2411,1,0.6386,1,0.140842691,0.6202,1,0.010733934
2412,1,0.6422,1,0.17344895,0.6711,1,0.042396054
2413,1,0.619,1,0.254069537,0.6594,1,0.067424588
2414,1,0.535,1,0.348766774,0.6022,1,0.222026736
2415,1,0.4947,1,0.318340123,0.4993,1,0.20043698
2416,1,0.436,1,0.412772506,0.4129,1,0.232668549
2417,1,0.31,1,0.438966453,0.3183,1,0.227826118
2418,1,0.141,1,0.478521466,0.1614,1,0.264879882
2419,1,0.0057,1,0.204736024,0.0049,1,0.420176864
2420,1,0,1,0.121209301,0,1,0.391947001
2421,1,0,1,0.262892365,0,1,0.633731902
2422,1,0,1,0.302317798,0,1,0.606936872
2423,1,0,1,0.392155528,0,1,0.802681684
2424,1,0,1,0.485296309,0,1,0.80059278
2425,1,0,1,0.56743139,0,1,0.656539202
2426,1,0,1,0.493387401,0,1,0.603969455
2427,1,0,1,0.537232339,0,1,0.611808419
2428,1,0,1,0.715105534,0,1,0.658338726
2429,1,0,1,0.877000749,0,1,0.734204531
2430,1,0,1,0.858959556,0,1,0.757275045
2431,1,0.0646,1,0.616436839,0.0723,1,0.733292341
2432,1,0.24,1,0.389255017,0.2571,1,0.539027035
2433,1,0.4124,1,0.38474685,0.434,1,0.465032071
2434,1,0.5387,1,0.668079793,0.5476,1,0.492129922
2435,1,0.5942,1,0.445153713,0.6195,1,0.73795259
2436,1,0.5769,1,0.568499982,0.6025,1,0.587795615
2437,1,0.5447,1,0.738960683,0.5788,1,0.767164946
2438,1,0.5418,1,0.373366296,0.5354,1,0.799923062
2439,1,0.534,1,0.478745103,0.5095,1,0.739777803
2440,1,0.4351,1,0.828541756,0.4716,1,0.763988495
2441,1,0.2974,1,0.843423724,0.3522,1,0.555624962
2442,1,0.1269,1,0.512844622,0.1757,1,0.31314072
2443,1,0.0095,1,0.055336319,0.0216,1,0.177619845
2444,1,0,1,0.03674832,0,1,0.149904311
2445,1,0,1,0.053960145,0,1,0.207764819
2446,1,0,1,0.029006636,0,1,0.272393882
2447,1,0,1,0.052046131,0,1,0.328873366
2448,1,0,1,0.100355022,0,1,0.322962523
2449,1,0,1,0.41157797,0,1,0.359508932
2450,1,0,1,0.602612317,0,1,0.368710816
2451,1,0,1,0.720491469,0,1,0.371057957
2452,1,0,1,0.723646641,0,1,0.368630171
2453,1,0,1,0.813915133,0,1,0.415903181
2454,1,0,1,0.716498435,0,1,0.425069541
2455,1,0.0702,1,0.545466542,0.0963,1,0.466659576
2456,1,0.2614,1,0.412251562,0.287,1,0.222585082
2457,1,0.4627,1,0.044421218,0.4836,1,0.100538105
2458,1,0.6166,1,0.140197337,0.625,1,0.098966636
2459,1,0.7112,1,0.201716378,0.7167,1,0.36123094
2460,1,0.716,1,0.365351975,0.7262,1,0.503575087
2461,1,0.7297,1,0.348426342,0.7395,1,0.465883225
2462,1,0.7274,1,0.279339582,0.744,1,0.254765302
2463,1,0.6825,1,0.335944027,0.7054,1,0.413403451
2464,1,0.5492,1,0.282557875,0.5849,1,0.561895967
2465,1,0.3739,1,0.315034628,0.4262,1,0.733503461
2466,1,0.1552,1,0.501161098,0.2129,1,0.478834957
2467,1,0.0324,1,0.575841904,0.0599,1,0.652499914
2468,1,0,1,0.597773373,0,1,0.784204125
2469,1,0,1,0.795206368,0,1,0.95306015
2470,1,0,1,0.925453305,0,1,0.953632832
2471,1,0,1,0.862208605,0,1,0.940352917
2472,1,0,1,0.884268165,0,1,0.914440751
2473,1,0,1,0.824621797,0,1,0.920703053
2474,1,0,1,0.864601195,0,1,0.906419039
2475,1,0,1,0.747781813,0,1,0.859229386
2476,1,0,1,0.897395968,0,1,0.86805892
2477,1,0,1,0.891821504,0,1,0.879754663
2478,1,0,1,0.875600398,0,1,0.93187511
2479,1,0.0727,1,0.454108536,0.0994,1,0.951833069
2480,1,0.2557,1,0.389777452,0.2751,1,0.487469882
2481,1,0.4497,1,0.118936777,0.4564,1,0.325502813
2482,1,0.5925,1,0.102687314,0.6063,1,0.461699486
2483,1,0.704,1,0.135198578,0.717,1,0.492941678
2484,1,0.7225,1,0.255885392,0.7277,1,0.539525628
2485,1,0.701,1,0.090430029,0.6985,1,0.668607116
2486,1,0.6769,1,0.178597078,0.6616,1,0.717204928
2487,1,0.5474,1,0.431952953,0.5647,1,0.704027712
2488,1,0.3879,1,0.515062034,0.4475,1,0.663956642
2489,1,0.2913,1,0.815573871,0.3432,1,0.46064049
2490,1,0.1353,1,0.634752035,0.192,1,0.408913672
2491,1,0.0179,1,0.619311154,0.0412,1,0.547883451
2492,1,0,1,0.982150972,0,1,0.646616697
2493,1,0,1,0.757338047,0,1,0.704160929
2494,1,0,1,0.913762093,0,1,0.63160044
2495,1,0,1,0.932408333,0,1,0.575586855
2496,1,0,1,0.925074697,0,1,0.407315999
2497,1,0,1,0.990617156,0,1,0.4257285
2498,1,0,1,0.95990628,0,1,0.528362393
2499,1,0,1,0.661817312,0,1,0.592677593
2500,1,0,1,0.835044742,0,1,0.579968333
2501,1,0,1,0.827758014,0,1,0.527598023
2502,1,0,1,0.459986866,0,1,0.594735503
2503,1,0.0607,1,0.043116283,0.0579,1,0.517486215
2504,1,0.2295,1,0.119353324,0.2299,1,0.461103737
2505,1,0.3989,1,0.186982363,0.4242,1,0.203917563
2506,1,0.5445,1,0.162299648,0.5574,1,0.212582946
2507,1,0.6313,1,0.047973432,0.6353,1,0.20386833
2508,1,0.5756,1,0.171127975,0.617,1,0.425897062
2509,1,0.4796,1,0.371867865,0.5755,1,0.599613667
2510,1,0.4497,1,0.646259665,0.5562,1,0.531021476
2511,1,0.3945,1,0.82888782,0.3893,1,0.538537502
2512,1,0.3274,1,0.780436099,0.3372,1,0.527096093
2513,1,0.224,1,0.894966424,0.2202,1,0.477329493
2514,1,0.1102,1,0.745465159,0.1251,1,0.594703794
2515,1,0.0001,1,0.499277651,0.0017,1,0.585094213
2516,1,0,1,0.177560896,0,1,0.845246792
2517,1,0,1,0.125584617,0,1,0.666917801
2518,1,0,1,0.371880233,0,1,0.370350748
2519,1,0,1,0.248758137,0,1,0.344562531
2520,1,0,1,0.357238054,0,1,0.397281766
2521,1,0,1,0.670275927,0,1,0.463066339
2522,1,0,1,0.791637063,0,1,0.537189543
2523,1,0,1,0.850343347,0,1,0.577177286
2524,1,0,1,0.830768526,0,1,0.47861889
2525,1,0,1,0.83575666,0,1,0.53229326
2526,1,0,1,0.720085979,0,1,0.62505722
2527,1,0.0551,1,0.254879028,0.0809,1,0.544284105
2528,1,0.2308,1,0.188441843,0.2562,1,0.43602246
2529,1,0.4115,1,0.006096345,0.4358,1,0.264100283
2530,1,0.5502,1,0.002578969,0.5661,1,0.226219833
2531,1,0.6653,1,0.028644908,0.6522,1,0.40397507
2532,1,0.6636,1,0.275457084,0.6494,1,0.63357091
2533,1,0.6573,1,0.502558708,0.6072,1,0.848846376
2534,1,0.6282,1,0.360116273,0.5521,1,0.941271544
2535,1,0.5712,1,0.600508273,0.5665,1,0.905256033
2536,1,0.4475,1,0.835470736,0.5059,1,0.905872762
2537,1,0.3088,1,0.994439244,0.3336,1,0.938071132
2538,1,0.1392,1,0.899679601,0.1808,1,0.924881101
2539,1,0.0306,1,0.816437781,0.0559,1,0.930782199
2540,1,0,1,0.434419274,0,1,0.981320381
2541,1,0,1,0.432913303,0,1,0.949090958
2542,1,0,1,0.796223938,0,1,0.904409111
2543,1,0,1,0.666432261,0,1,0.878076553
2544,1,0,1,0.816844404,0,1,0.886024654
2545,1,0,1,0.847556829,0,1,0.906855583
2546,1,0,1,0.893950105,0,1,0.889461875
2547,1,0,1,0.899584472,0,1,0.897235036
2548,1,0,1,0.877247691,0,1,0.907476962
2549,1,0,1,0.952719688,0,1,0.814849138
2550,1,0,1,0.960523844,0,1,0.747924209
2551,1,0.0631,1,0.975111306,0.0853,1,0.718400896
2552,1,0.2384,1,0.999808609,0.2625,1,0.722193003
2553,1,0.4278,1,1,0.4547,1,0.517734885
2554,1,0.5697,1,1,0.599,1,0.440654993
2555,1,0.6876,1,0.996867299,0.7096,1,0.47235918
2556,1,0.6993,1,0.957846105,0.7198,1,0.474067867
2557,1,0.6955,1,0.907826662,0.6991,1,0.543230414
2558,1,0.6864,1,0.918199122,0.6783,1,0.723340213
2559,1,0.6366,1,0.951994717,0.6732,1,0.798046649
2560,1,0.5082,1,0.716081262,0.5563,1,0.802406669
2561,1,0.3536,1,0.918618083,0.4041,1,0.833866239
2562,1,0.1506,1,0.844124913,0.2055,1,0.880895615
2563,1,0.0365,1,0.91932255,0.0597,1,0.886661351
2564,1,0,1,0.71794802,0,1,0.924427032
2565,1,0,1,1,0,1,0.963136315
2566,1,0,1,1,0,1,0.999079168
2567,1,0,1,0.999719322,0,1,0.999988973
2568,1,0,1,1,0,1,0.993228734
2569,1,0,1,1,0,1,0.969367146
2570,1,0,1,0.999401927,0,1,0.876194239
2571,1,0,1,0.840446055,0,1,0.729236841
2572,1,0,1,0.740907311,0,1,0.660441995
2573,1,0,1,0.83974272,0,1,0.643812776
2574,1,0,1,0.582625568,0,1,0.791162372
2575,1,0.0781,1,0.629124284,0.0913,1,0.687852025
2576,1,0.2608,1,0.49090004,0.2631,1,0.517878771
2577,1,0.4544,1,0.392080009,0.4507,1,0.554159999
2578,1,0.599,1,0.118508637,0.607,1,0.4323816
2579,1,0.7065,1,0.092816167,0.6945,1,0.295100838
2580,1,0.7095,1,0.010389035,0.7035,1,0.187555581
2581,1,0.6849,1,0.004800459,0.6451,1,0.257159412
2582,1,0.697,1,0.021742992,0.6623,1,0.242588431
2583,1,0.4869,1,0.033645563,0.4454,1,0.204955503
2584,1,0.3611,1,0.091753595,0.3532,1,0.090663716
2585,1,0.252,1,0.073397309,0.2602,1,0.037262738
2586,1,0.1208,1,0.177771747,0.1457,1,0.03664995
2587,1,0.0097,1,0.125503883,0.0164,1,0.173653916
2588,1,0,1,0.225670695,0,1,0.273606956
2589,1,0,1,0.218891159,0,1,0.345028669
2590,1,0,1,0.241132259,0,1,0.281041026
2591,1,0,1,0.264220625,0,1,0.202513039
2592,1,0,1,0.19123134,0,1,0.33689782
2593,1,0,1,0.444902152,0,1,0.365752518
2594,1,0,1,0.460135907,0,1,0.379359096
2595,1,0,1,0.514190614,0,1,0.325106531
2596,1,0,1,0.344889462,0,1,0.333932668
2597,1,0,1,0.221222699,0,1,0.384271324
2598,1,0,1,0.323626906,0,1,0.459899426
2599,1,0.073,1,0.296585143,0.0756,1,0.427961826
2600,1,0.2431,1,0.300489902,0.2584,1,0.319929838
2601,1,0.4253,1,0.009009168,0.4477,1,0.080077723
2602,1,0.575,1,0.005413182,0.603,1,0.201652423
2603,1,0.6945,1,0.032803237,0.7172,1,0.25765118
2604,1,0.7176,1,0.059648238,0.7315,1,0.280694634
2605,1,0.7241,1,0.048079468,0.7328,1,0.436991394
2606,1,0.7208,1,0.097284406,0.7283,1,0.446297139
2607,1,0.663,1,0.132096112,0.681,1,0.542639732
2608,1,0.5295,1,0.21807085,0.5637,1,0.615163684
2609,1,0.3579,1,0.262657136,0.4093,1,0.729590952
2610,1,0.1521,1,0.444852829,0.2091,1,0.729057014
2611,1,0.0416,1,0.393538952,0.0674,1,0.717143059
2612,1,0,1,0.307857603,0,1,0.85931164
2613,1,0,1,0.898757994,0,1,0.721602619
2614,1,0,1,0.783025742,0,1,0.519651413
2615,1,0,1,0.695123971,0,1,0.470836759
2616,1,0,1,0.727230906,0,1,0.51728344
2617,1,0,1,0.906098187,0,1,0.602226555
2618,1,0,1,0.964462399,0,1,0.717101514
2619,1,0,1,0.972168505,0,1,0.703789055
2620,1,0,1,0.986720443,0,1,0.664553881
2621,1,0,1,0.910772681,0,1,0.582078278
2622,1,0,1,0.839319825,0,1,0.534162283
2623,1,0.0778,1,0.381622046,0.1059,1,0.536282241
2624,1,0.2571,1,0.143958166,0.2839,1,0.345888674
2625,1,0.4415,1,0.000218557,0.463,1,0.067623883
2626,1,0.5769,1,0.000510002,0.5831,1,0.021597832
2627,1,0.659,1,0.083214864,0.6466,1,0.020723
2628,1,0.648,1,0.379179806,0.6319,1,0.04386403
2629,1,0.6455,1,0.844168305,0.685,1,0.124951094
2630,1,0.6584,1,0.888040662,0.7031,1,0.163836449
2631,1,0.6393,1,0.916626334,0.6401,1,0.313371807
2632,1,0.5194,1,0.972031176,0.5318,1,0.445517898
2633,1,0.3527,1,0.999287188,0.3754,1,0.545267344
2634,1,0.1498,1,0.94767946,0.1825,1,0.638798833
2635,1,0.0324,1,0.873701751,0.0398,1,0.721302986
2636,1,0,1,0.705336988,0,1,0.715687037
2637,1,0,1,0.639790893,0,1,0.814773202
2638,1,0,1,0.219112173,0,1,0.911356688
2639,1,0,1,0.361968666,0,1,0.957081795
2640,1,0,1,0.236685067,0,1,0.963609755
2641,1,0,1,0.259338766,0,1,0.959987164
2642,1,0,1,0.281132579,0,1,0.869126678
2643,1,0,1,0.204233021,0,1,0.886592984
2644,1,0,1,0.215455055,0,1,0.860317469
2645,1,0,1,0.175008059,0,1,0.862108827
2646,1,0,1,0.152520984,0,1,0.782500505
2647,1,0.0573,1,0.071609408,0.0752,1,0.781155348
2648,1,0.1902,1,0.033815674,0.2161,1,0.576450765
2649,1,0.3846,1,0.197519287,0.3905,1,0.456777811
2650,1,0.508,1,0.077234678,0.5169,1,0.396456152
