Time_Index,MA_natural_gas,MA_wind,MA_solar_pv,CT_natural_gas,CT_wind,CT_solar_pv,ME_natural_gas,ME_wind,ME_solar_pv,MA_battery,CT_battery,ME_battery
1685,1.0,0.480793148,0.0,1.0,0.480793148,0.0,1.0,0.974356413,0.0,1.0,1.0,1.0
1686,1.0,0.51872462,0.0,1.0,0.51872462,0.0,1.0,0.960528851,0.0,1.0,1.0,1.0
1687,1.0,0.532529056,0.0,1.0,0.532529056,0.0,1.0,0.916528404,0.0,1.0,1.0,1.0
1688,1.0,0.403577,0.0784,1.0,0.403577,0.079,1.0,0.9120875,0.0784,1.0,1.0,1.0
1689,1.0,0.288212121,0.3412,1.0,0.288212121,0.3487,1.0,0.887858212,0.3412,1.0,1.0,1.0
1690,1.0,0.155730009,0.5422,1.0,0.155730009,0.5498,1.0,0.822203994,0.5422,1.0,1.0,1.0
1691,1.0,0.248360261,0.6945,1.0,0.248360261,0.6995,1.0,0.868247986,0.6945,1.0,1.0,1.0
1692,1.0,0.136244684,0.7433,1.0,0.136244684,0.7507,1.0,0.776632428,0.7433,1.0,1.0,1.0
1693,1.0,0.152369171,0.7488,1.0,0.152369171,0.7584,1.0,0.838494062,0.7488,1.0,1.0,1.0
1694,1.0,0.15664646,0.7431,1.0,0.15664646,0.7463,1.0,0.786086798,0.7431,1.0,1.0,1.0
1695,1.0,0.109205045,0.6884,1.0,0.109205045,0.7059,1.0,0.815203249,0.6884,1.0,1.0,1.0
1696,1.0,0.124641761,0.5364,1.0,0.124641761,0.5699,1.0,0.869581223,0.5364,1.0,1.0,1.0
1697,1.0,0.099795096,0.3355,1.0,0.099795096,0.3757,1.0,0.825406313,0.3355,1.0,1.0,1.0
1698,1.0,0.24032332,0.076,1.0,0.24032332,0.1078,1.0,0.860305727,0.076,1.0,1.0,1.0
1699,1.0,0.626431525,0.0,1.0,0.626431525,0.0,1.0,0.876153111,0.0,1.0,1.0,1.0
1700,1.0,0.381871194,0.0,1.0,0.381871194,0.0,1.0,0.850708008,0.0,1.0,1.0,1.0
1701,1.0,0.455129683,0.0,1.0,0.455129683,0.0,1.0,0.863123059,0.0,1.0,1.0,1.0
1702,1.0,0.775627553,0.0,1.0,0.775627553,0.0,1.0,0.833450198,0.0,1.0,1.0,1.0
1703,1.0,0.841572523,0.0,1.0,0.841572523,0.0,1.0,0.827811897,0.0,1.0,1.0,1.0
1704,1.0,0.714044333,0.0,1.0,0.714044333,0.0,1.0,0.787705243,0.0,1.0,1.0,1.0
1705,1.0,0.465495348,0.0,1.0,0.465495348,0.0,1.0,0.824150741,0.0,1.0,1.0,1.0
1706,1.0,0.395678699,0.0,1.0,0.395678699,0.0,1.0,0.876171708,0.0,1.0,1.0,1.0
1707,1.0,0.505203664,0.0,1.0,0.505203664,0.0,1.0,0.888973594,0.0,1.0,1.0,1.0
1708,1.0,0.441453069,0.0,1.0,0.441453069,0.0,1.0,0.884280205,0.0,1.0,1.0,1.0
1709,1.0,0.235097349,0.0,1.0,0.235097349,0.0,1.0,0.871364713,0.0,1.0,1.0,1.0
1710,1.0,0.283535391,0.0,1.0,0.283535391,0.0,1.0,0.822162032,0.0,1.0,1.0,1.0
1711,1.0,0.645805538,0.0,1.0,0.645805538,0.0,1.0,0.870050192,0.0,1.0,1.0,1.0
1712,1.0,0.48262763,0.0526,1.0,0.48262763,0.0396,1.0,0.734037399,0.0526,1.0,1.0,1.0
1713,1.0,0.245015219,0.2708,1.0,0.245015219,0.2314,1.0,0.393070072,0.2708,1.0,1.0,1.0
1714,1.0,0.841091931,0.4689,1.0,0.841091931,0.448,1.0,0.881939411,0.4689,1.0,1.0,1.0
1715,1.0,0.988655627,0.7172,1.0,0.988655627,0.6663,1.0,0.797717929,0.7172,1.0,1.0,1.0
1716,1.0,0.990291238,0.6904,1.0,0.990291238,0.6944,1.0,0.899888337,0.6904,1.0,1.0,1.0
1717,1.0,0.994036973,0.7406,1.0,0.994036973,0.7372,1.0,0.936072648,0.7406,1.0,1.0,1.0
1718,1.0,1.0,0.7488,1.0,1.0,0.7649,1.0,0.925944149,0.7488,1.0,1.0,1.0
1719,1.0,1.0,0.7112,1.0,1.0,0.7313,1.0,0.969803691,0.7112,1.0,1.0,1.0
1720,1.0,0.999929368,0.557,1.0,0.999929368,0.5886,1.0,0.996433258,0.557,1.0,1.0,1.0
1721,1.0,0.960915685,0.354,1.0,0.960915685,0.3926,1.0,0.996071875,0.354,1.0,1.0,1.0
1722,1.0,0.895500779,0.088,1.0,0.895500779,0.1269,1.0,0.949579,0.088,1.0,1.0,1.0
1723,1.0,0.76709497,0.0,1.0,0.76709497,0.0,1.0,0.953768373,0.0,1.0,1.0,1.0
1724,1.0,0.435475737,0.0,1.0,0.435475737,0.0,1.0,0.932111263,0.0,1.0,1.0,1.0
1725,1.0,0.090656437,0.0,1.0,0.090656437,0.0,1.0,0.958974898,0.0,1.0,1.0,1.0
1726,1.0,0.074931957,0.0,1.0,0.074931957,0.0,1.0,0.956381679,0.0,1.0,1.0,1.0
1727,1.0,0.06550388,0.0,1.0,0.06550388,0.0,1.0,0.941214085,0.0,1.0,1.0,1.0
1728,1.0,0.076071575,0.0,1.0,0.076071575,0.0,1.0,0.866691351,0.0,1.0,1.0,1.0
1729,1.0,0.242902949,0.0,1.0,0.242902949,0.0,1.0,0.768560946,0.0,1.0,1.0,1.0
1730,1.0,0.305609792,0.0,1.0,0.305609792,0.0,1.0,0.642076969,0.0,1.0,1.0,1.0
1731,1.0,0.366039604,0.0,1.0,0.366039604,0.0,1.0,0.576399267,0.0,1.0,1.0,1.0
1732,1.0,0.289276272,0.0,1.0,0.289276272,0.0,1.0,0.507508993,0.0,1.0,1.0,1.0
1733,1.0,0.181570083,0.0,1.0,0.181570083,0.0,1.0,0.429547608,0.0,1.0,1.0,1.0
1734,1.0,0.015158695,0.0,1.0,0.015158695,0.0,1.0,0.4151178,0.0,1.0,1.0,1.0
1735,1.0,0.002629287,0.0,1.0,0.002629287,0.0,1.0,0.361891836,0.0,1.0,1.0,1.0
1736,1.0,0.035349268,0.0473,1.0,0.035349268,0.0287,1.0,0.150719836,0.0473,1.0,1.0,1.0
1737,1.0,0.335926116,0.297,1.0,0.335926116,0.3047,1.0,0.070212089,0.297,1.0,1.0,1.0
1738,1.0,0.0,0.5162,1.0,0.0,0.5333,1.0,0.00240383,0.5162,1.0,1.0,1.0
1739,1.0,0.032872688,0.6557,1.0,0.032872688,0.6153,1.0,0.000771367,0.6557,1.0,1.0,1.0
1740,1.0,0.309798121,0.6814,1.0,0.309798121,0.6478,1.0,0.093227565,0.6814,1.0,1.0,1.0
1741,1.0,0.753643334,0.6802,1.0,0.753643334,0.6655,1.0,0.228318989,0.6802,1.0,1.0,1.0
1742,1.0,0.811525822,0.6721,1.0,0.811525822,0.5906,1.0,0.534530044,0.6721,1.0,1.0,1.0
1743,1.0,0.95241034,0.5062,1.0,0.95241034,0.4254,1.0,0.686148763,0.5062,1.0,1.0,1.0
1744,1.0,1.0,0.379,1.0,1.0,0.3642,1.0,0.764994085,0.379,1.0,1.0,1.0
1745,1.0,1.0,0.2003,1.0,1.0,0.2198,1.0,0.954434991,0.2003,1.0,1.0,1.0
1746,1.0,0.999834955,0.015,1.0,0.999834955,0.0566,1.0,0.96595037,0.015,1.0,1.0,1.0
1747,1.0,0.966009676,0.0,1.0,0.966009676,0.0,1.0,0.936165631,0.0,1.0,1.0,1.0
1748,1.0,0.5206424,0.0,1.0,0.5206424,0.0,1.0,0.991807818,0.0,1.0,1.0,1.0
1749,1.0,0.384480596,0.0,1.0,0.384480596,0.0,1.0,0.987173915,0.0,1.0,1.0,1.0
1750,1.0,0.511512339,0.0,1.0,0.511512339,0.0,1.0,0.981344461,0.0,1.0,1.0,1.0
1751,1.0,0.754252136,0.0,1.0,0.754252136,0.0,1.0,0.980978727,0.0,1.0,1.0,1.0
1752,1.0,0.828727782,0.0,1.0,0.828727782,0.0,1.0,0.959504426,0.0,1.0,1.0,1.0
1753,1.0,0.854124427,0.0,1.0,0.854124427,0.0,1.0,0.909521818,0.0,1.0,1.0,1.0
1754,1.0,0.816929042,0.0,1.0,0.816929042,0.0,1.0,0.822274446,0.0,1.0,1.0,1.0
1755,1.0,0.863291502,0.0,1.0,0.863291502,0.0,1.0,0.594727755,0.0,1.0,1.0,1.0
1756,1.0,0.876287818,0.0,1.0,0.876287818,0.0,1.0,0.564298153,0.0,1.0,1.0,1.0
1757,1.0,0.68124795,0.0,1.0,0.68124795,0.0,1.0,0.509371936,0.0,1.0,1.0,1.0
1758,1.0,0.358041853,0.0,1.0,0.358041853,0.0,1.0,0.495815635,0.0,1.0,1.0,1.0
1759,1.0,0.499465376,0.0,1.0,0.499465376,0.0,1.0,0.540290236,0.0,1.0,1.0,1.0
1760,1.0,0.311755419,0.0178,1.0,0.311755419,0.0475,1.0,0.533105075,0.0178,1.0,1.0,1.0
1761,1.0,0.468940288,0.2828,1.0,0.468940288,0.3083,1.0,0.332566082,0.2828,1.0,1.0,1.0
1762,1.0,0.405288935,0.4612,1.0,0.405288935,0.4876,1.0,0.383409858,0.4612,1.0,1.0,1.0
1763,1.0,0.926289797,0.59,1.0,0.926289797,0.5371,1.0,0.53555882,0.59,1.0,1.0,1.0
1764,1.0,0.949460566,0.4844,1.0,0.949460566,0.4457,1.0,0.502555013,0.4844,1.0,1.0,1.0
1765,1.0,0.778889954,0.5318,1.0,0.778889954,0.6086,1.0,0.525413275,0.5318,1.0,1.0,1.0
1766,1.0,0.617577374,0.6033,1.0,0.617577374,0.6557,1.0,0.672109723,0.6033,1.0,1.0,1.0
1767,1.0,0.901967645,0.5808,1.0,0.901967645,0.658,1.0,0.846388578,0.5808,1.0,1.0,1.0
1768,1.0,0.978049934,0.4795,1.0,0.978049934,0.5115,1.0,0.904241204,0.4795,1.0,1.0,1.0
1769,1.0,0.892829597,0.2821,1.0,0.892829597,0.2812,1.0,0.877197623,0.2821,1.0,1.0,1.0
1770,1.0,0.808615625,0.0584,1.0,0.808615625,0.0769,1.0,0.947265446,0.0584,1.0,1.0,1.0
1771,1.0,0.969441891,0.0,1.0,0.969441891,0.0,1.0,0.917218685,0.0,1.0,1.0,1.0
1772,1.0,0.806326389,0.0,1.0,0.806326389,0.0,1.0,0.825984836,0.0,1.0,1.0,1.0
1773,1.0,0.840030909,0.0,1.0,0.840030909,0.0,1.0,0.6492396,0.0,1.0,1.0,1.0
1774,1.0,0.918922067,0.0,1.0,0.918922067,0.0,1.0,0.578132927,0.0,1.0,1.0,1.0
1775,1.0,0.99034059,0.0,1.0,0.99034059,0.0,1.0,0.54581666,0.0,1.0,1.0,1.0
1776,1.0,0.789673567,0.0,1.0,0.789673567,0.0,1.0,0.504324615,0.0,1.0,1.0,1.0
1777,1.0,0.919458091,0.0,1.0,0.919458091,0.0,1.0,0.523840487,0.0,1.0,1.0,1.0
1778,1.0,0.972206473,0.0,1.0,0.972206473,0.0,1.0,0.614334106,0.0,1.0,1.0,1.0
1779,1.0,0.954320848,0.0,1.0,0.954320848,0.0,1.0,0.654514611,0.0,1.0,1.0,1.0
1780,1.0,0.86345768,0.0,1.0,0.86345768,0.0,1.0,0.725435376,0.0,1.0,1.0,1.0
1781,1.0,0.590666413,0.0,1.0,0.590666413,0.0,1.0,0.776802421,0.0,1.0,1.0,1.0
1782,1.0,0.731688678,0.0,1.0,0.731688678,0.0,1.0,0.74146843,0.0,1.0,1.0,1.0
1783,1.0,0.6558218,0.0,1.0,0.6558218,0.0,1.0,0.737441897,0.0,1.0,1.0,1.0
1784,1.0,0.23438926,0.0098,1.0,0.23438926,0.0242,1.0,0.612990141,0.0098,1.0,1.0,1.0
1785,1.0,0.13641271,0.2113,1.0,0.13641271,0.2168,1.0,0.507357001,0.2113,1.0,1.0,1.0
1786,1.0,0.239269421,0.343,1.0,0.239269421,0.3838,1.0,0.39142406,0.343,1.0,1.0,1.0
1787,1.0,0.721606851,0.4909,1.0,0.721606851,0.5236,1.0,0.561436474,0.4909,1.0,1.0,1.0
1788,1.0,0.820573032,0.5888,1.0,0.820573032,0.5921,1.0,0.655192256,0.5888,1.0,1.0,1.0
1789,1.0,0.988469541,0.5443,1.0,0.988469541,0.6525,1.0,0.686566532,0.5443,1.0,1.0,1.0
1790,1.0,1.0,0.6127,1.0,1.0,0.6696,1.0,0.663481712,0.6127,1.0,1.0,1.0
1791,1.0,1.0,0.627,1.0,1.0,0.6441,1.0,0.753162205,0.627,1.0,1.0,1.0
1792,1.0,0.996278644,0.5153,1.0,0.996278644,0.5578,1.0,0.783627629,0.5153,1.0,1.0,1.0
1793,1.0,0.998883188,0.3325,1.0,0.998883188,0.3759,1.0,0.765244842,0.3325,1.0,1.0,1.0
1794,1.0,0.981682599,0.0824,1.0,0.981682599,0.111,1.0,0.829976797,0.0824,1.0,1.0,1.0
1795,1.0,0.573396862,0.0,1.0,0.573396862,0.0,1.0,0.889208436,0.0,1.0,1.0,1.0
1796,1.0,0.391411662,0.0,1.0,0.391411662,0.0,1.0,0.886256218,0.0,1.0,1.0,1.0
1797,1.0,0.339642644,0.0,1.0,0.339642644,0.0,1.0,0.892308474,0.0,1.0,1.0,1.0
1798,1.0,0.320867211,0.0,1.0,0.320867211,0.0,1.0,0.930563569,0.0,1.0,1.0,1.0
1799,1.0,0.110078298,0.0,1.0,0.110078298,0.0,1.0,0.907315612,0.0,1.0,1.0,1.0
1800,1.0,0.026982566,0.0,1.0,0.026982566,0.0,1.0,0.884655058,0.0,1.0,1.0,1.0
1801,1.0,0.002944378,0.0,1.0,0.002944378,0.0,1.0,0.804891169,0.0,1.0,1.0,1.0
1802,1.0,0.125005767,0.0,1.0,0.125005767,0.0,1.0,0.647734404,0.0,1.0,1.0,1.0
1803,1.0,0.192449555,0.0,1.0,0.192449555,0.0,1.0,0.543383598,0.0,1.0,1.0,1.0
1804,1.0,0.220874771,0.0,1.0,0.220874771,0.0,1.0,0.376742959,0.0,1.0,1.0,1.0
1805,1.0,0.200533658,0.0,1.0,0.200533658,0.0,1.0,0.303992778,0.0,1.0,1.0,1.0
1806,1.0,0.195602,0.0,1.0,0.195602,0.0,1.0,0.234895363,0.0,1.0,1.0,1.0
1807,1.0,0.107150562,0.0,1.0,0.107150562,0.0,1.0,0.253711909,0.0,1.0,1.0,1.0
1808,1.0,0.083813764,0.0002,1.0,0.083813764,0.0,1.0,0.169986278,0.0002,1.0,1.0,1.0
1809,1.0,0.126653433,0.0507,1.0,0.126653433,0.0483,1.0,0.101089194,0.0507,1.0,1.0,1.0
1810,1.0,0.199870557,0.1645,1.0,0.199870557,0.1509,1.0,0.108317897,0.1645,1.0,1.0,1.0
1811,1.0,0.298887491,0.2004,1.0,0.298887491,0.2083,1.0,0.08345367,0.2004,1.0,1.0,1.0
1812,1.0,0.597856641,0.2721,1.0,0.597856641,0.2789,1.0,0.090467319,0.2721,1.0,1.0,1.0
1813,1.0,0.530167341,0.3008,1.0,0.530167341,0.3221,1.0,0.118266769,0.3008,1.0,1.0,1.0
1814,1.0,0.508688331,0.5094,1.0,0.508688331,0.4879,1.0,0.28697747,0.5094,1.0,1.0,1.0
1815,1.0,0.577920854,0.3392,1.0,0.577920854,0.3708,1.0,0.378142476,0.3392,1.0,1.0,1.0
1816,1.0,0.533288956,0.3026,1.0,0.533288956,0.3666,1.0,0.376008034,0.3026,1.0,1.0,1.0
1817,1.0,0.641979694,0.1432,1.0,0.641979694,0.102,1.0,0.692961574,0.1432,1.0,1.0,1.0
1818,1.0,0.812563598,0.0,1.0,0.812563598,0.0,1.0,0.776980162,0.0,1.0,1.0,1.0
1819,1.0,0.808291912,0.0,1.0,0.808291912,0.0,1.0,0.76565814,0.0,1.0,1.0,1.0
1820,1.0,0.285303324,0.0,1.0,0.285303324,0.0,1.0,0.811361372,0.0,1.0,1.0,1.0
1821,1.0,0.116253167,0.0,1.0,0.116253167,0.0,1.0,0.953657568,0.0,1.0,1.0,1.0
1822,1.0,0.145584852,0.0,1.0,0.145584852,0.0,1.0,0.900964141,0.0,1.0,1.0,1.0
1823,1.0,0.820813596,0.0,1.0,0.820813596,0.0,1.0,0.727012992,0.0,1.0,1.0,1.0
1824,1.0,0.336305588,0.0,1.0,0.336305588,0.0,1.0,0.573390245,0.0,1.0,1.0,1.0
1825,1.0,0.946572661,0.0,1.0,0.946572661,0.0,1.0,0.617025197,0.0,1.0,1.0,1.0
1826,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.598135471,0.0,1.0,1.0,1.0
1827,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.550868988,0.0,1.0,1.0,1.0
1828,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.443620265,0.0,1.0,1.0,1.0
1829,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.567015171,0.0,1.0,1.0,1.0
1830,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.612426162,0.0,1.0,1.0,1.0
1831,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.788246334,0.0,1.0,1.0,1.0
1832,1.0,0.966160536,0.0882,1.0,0.966160536,0.0983,1.0,0.819262743,0.0882,1.0,1.0,1.0
1833,1.0,0.997799277,0.3218,1.0,0.997799277,0.3413,1.0,0.897586226,0.3218,1.0,1.0,1.0
1834,1.0,1.0,0.4539,1.0,1.0,0.4658,1.0,0.92540729,0.4539,1.0,1.0,1.0
1835,1.0,1.0,0.5352,1.0,1.0,0.5679,1.0,0.921797156,0.5352,1.0,1.0,1.0
1836,1.0,1.0,0.5652,1.0,1.0,0.5889,1.0,0.896224022,0.5652,1.0,1.0,1.0
1837,1.0,1.0,0.584,1.0,1.0,0.5828,1.0,0.910907388,0.584,1.0,1.0,1.0
1838,1.0,1.0,0.5703,1.0,1.0,0.5741,1.0,0.965128481,0.5703,1.0,1.0,1.0
1839,1.0,1.0,0.5633,1.0,1.0,0.5656,1.0,0.982977688,0.5633,1.0,1.0,1.0
1840,1.0,1.0,0.4633,1.0,1.0,0.4765,1.0,0.994440079,0.4633,1.0,1.0,1.0
1841,1.0,1.0,0.2981,1.0,1.0,0.3272,1.0,1.0,0.2981,1.0,1.0,1.0
1842,1.0,1.0,0.077,1.0,1.0,0.108,1.0,1.0,0.077,1.0,1.0,1.0
1843,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1844,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1845,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1846,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1847,1.0,0.99214679,0.0,1.0,0.99214679,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1848,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
