uranium,coal,natural_gas,none,coal_ccs,natural_gas_ccs,Time_Index
1.06,2.13,3.46,0,2.13,3.46,6772
1.06,2.13,3.46,0,2.13,3.46,6773
1.06,2.13,3.46,0,2.13,3.46,6774
1.06,2.13,3.46,0,2.13,3.46,6775
1.06,2.13,3.46,0,2.13,3.46,6776
1.06,2.13,3.46,0,2.13,3.46,6777
1.06,2.13,3.46,0,2.13,3.46,6778
1.06,2.13,3.46,0,2.13,3.46,6779
1.06,2.13,3.46,0,2.13,3.46,6780
1.06,2.13,3.46,0,2.13,3.46,6781
1.06,2.13,3.46,0,2.13,3.46,6782
1.06,2.13,3.46,0,2.13,3.46,6783
1.06,2.13,3.46,0,2.13,3.46,6784
1.06,2.13,3.46,0,2.13,3.46,6785
1.06,2.13,3.46,0,2.13,3.46,6786
1.06,2.13,3.46,0,2.13,3.46,6787
1.06,2.13,3.46,0,2.13,3.46,6788
1.06,2.13,3.46,0,2.13,3.46,6789
1.06,2.13,3.46,0,2.13,3.46,6790
1.06,2.13,3.46,0,2.13,3.46,6791
1.06,2.13,3.46,0,2.13,3.46,6792
1.06,2.13,3.46,0,2.13,3.46,6793
1.06,2.13,3.46,0,2.13,3.46,6794
1.06,2.13,3.46,0,2.13,3.46,6795
1.06,2.13,3.46,0,2.13,3.46,6796
1.06,2.13,3.46,0,2.13,3.46,6797
1.06,2.13,3.46,0,2.13,3.46,6798
1.06,2.13,3.46,0,2.13,3.46,6799
1.06,2.13,3.46,0,2.13,3.46,6800
1.06,2.13,3.46,0,2.13,3.46,6801
1.06,2.13,3.46,0,2.13,3.46,6802
1.06,2.13,3.46,0,2.13,3.46,6803
1.06,2.13,3.46,0,2.13,3.46,6804
1.06,2.13,3.46,0,2.13,3.46,6805
1.06,2.13,3.46,0,2.13,3.46,6806
1.06,2.13,3.46,0,2.13,3.46,6807
1.06,2.13,3.46,0,2.13,3.46,6808
1.06,2.13,3.46,0,2.13,3.46,6809
1.06,2.13,3.46,0,2.13,3.46,6810
1.06,2.13,3.46,0,2.13,3.46,6811
1.06,2.13,3.46,0,2.13,3.46,6812
1.06,2.13,3.46,0,2.13,3.46,6813
1.06,2.13,3.46,0,2.13,3.46,6814
1.06,2.13,3.46,0,2.13,3.46,6815
1.06,2.13,3.46,0,2.13,3.46,6816
1.06,2.13,3.46,0,2.13,3.46,6817
1.06,2.13,3.46,0,2.13,3.46,6818
1.06,2.13,3.46,0,2.13,3.46,6819
1.06,2.13,3.46,0,2.13,3.46,6820
1.06,2.13,3.46,0,2.13,3.46,6821
1.06,2.13,3.46,0,2.13,3.46,6822
1.06,2.13,3.46,0,2.13,3.46,6823
1.06,2.13,3.46,0,2.13,3.46,6824
1.06,2.13,3.46,0,2.13,3.46,6825
1.06,2.13,3.46,0,2.13,3.46,6826
1.06,2.13,3.46,0,2.13,3.46,6827
1.06,2.13,3.46,0,2.13,3.46,6828
1.06,2.13,3.46,0,2.13,3.46,6829
1.06,2.13,3.46,0,2.13,3.46,6830
1.06,2.13,3.46,0,2.13,3.46,6831
1.06,2.13,3.46,0,2.13,3.46,6832
1.06,2.13,3.46,0,2.13,3.46,6833
1.06,2.13,3.46,0,2.13,3.46,6834
1.06,2.13,3.46,0,2.13,3.46,6835
1.06,2.13,3.46,0,2.13,3.46,6836
1.06,2.13,3.46,0,2.13,3.46,6837
1.06,2.13,3.46,0,2.13,3.46,6838
1.06,2.13,3.46,0,2.13,3.46,6839
1.06,2.13,3.46,0,2.13,3.46,6840
1.06,2.13,3.46,0,2.13,3.46,6841
1.06,2.13,3.46,0,2.13,3.46,6842
1.06,2.13,3.46,0,2.13,3.46,6843
1.06,2.13,3.46,0,2.13,3.46,6844
1.06,2.13,3.46,0,2.13,3.46,6845
1.06,2.13,3.46,0,2.13,3.46,6846
1.06,2.13,3.46,0,2.13,3.46,6847
1.06,2.13,3.46,0,2.13,3.46,6848
1.06,2.13,3.46,0,2.13,3.46,6849
1.06,2.13,3.46,0,2.13,3.46,6850
1.06,2.13,3.46,0,2.13,3.46,6851
1.06,2.13,3.46,0,2.13,3.46,6852
1.06,2.13,3.46,0,2.13,3.46,6853
1.06,2.13,3.46,0,2.13,3.46,6854
1.06,2.13,3.46,0,2.13,3.46,6855
1.06,2.13,3.46,0,2.13,3.46,6856
1.06,2.13,3.46,0,2.13,3.46,6857
1.06,2.13,3.46,0,2.13,3.46,6858
1.06,2.13,3.46,0,2.13,3.46,6859
1.06,2.13,3.46,0,2.13,3.46,6860
1.06,2.13,3.46,0,2.13,3.46,6861
1.06,2.13,3.46,0,2.13,3.46,6862
1.06,2.13,3.46,0,2.13,3.46,6863
1.06,2.13,3.46,0,2.13,3.46,6864
1.06,2.13,3.46,0,2.13,3.46,6865
1.06,2.13,3.46,0,2.13,3.46,6866
1.06,2.13,3.46,0,2.13,3.46,6867
1.06,2.13,3.46,0,2.13,3.46,6868
1.06,2.13,3.46,0,2.13,3.46,6869
1.06,2.13,3.46,0,2.13,3.46,6870
1.06,2.13,3.46,0,2.13,3.46,6871
1.06,2.13,3.46,0,2.13,3.46,6872
1.06,2.13,3.46,0,2.13,3.46,6873
1.06,2.13,3.46,0,2.13,3.46,6874
1.06,2.13,3.46,0,2.13,3.46,6875
1.06,2.13,3.46,0,2.13,3.46,6876
1.06,2.13,3.46,0,2.13,3.46,6877
1.06,2.13,3.46,0,2.13,3.46,6878
1.06,2.13,3.46,0,2.13,3.46,6879
1.06,2.13,3.46,0,2.13,3.46,6880
1.06,2.13,3.46,0,2.13,3.46,6881
1.06,2.13,3.46,0,2.13,3.46,6882
1.06,2.13,3.46,0,2.13,3.46,6883
1.06,2.13,3.46,0,2.13,3.46,6884
1.06,2.13,3.46,0,2.13,3.46,6885
1.06,2.13,3.46,0,2.13,3.46,6886
1.06,2.13,3.46,0,2.13,3.46,6887
1.06,2.13,3.46,0,2.13,3.46,6888
1.06,2.13,3.46,0,2.13,3.46,6889
1.06,2.13,3.46,0,2.13,3.46,6890
1.06,2.13,3.46,0,2.13,3.46,6891
1.06,2.13,3.46,0,2.13,3.46,6892
1.06,2.13,3.46,0,2.13,3.46,6893
1.06,2.13,3.46,0,2.13,3.46,6894
1.06,2.13,3.46,0,2.13,3.46,6895
1.06,2.13,3.46,0,2.13,3.46,6896
1.06,2.13,3.46,0,2.13,3.46,6897
1.06,2.13,3.46,0,2.13,3.46,6898
1.06,2.13,3.46,0,2.13,3.46,6899
1.06,2.13,3.46,0,2.13,3.46,6900
1.06,2.13,3.46,0,2.13,3.46,6901
1.06,2.13,3.46,0,2.13,3.46,6902
1.06,2.13,3.46,0,2.13,3.46,6903
1.06,2.13,3.46,0,2.13,3.46,6904
1.06,2.13,3.46,0,2.13,3.46,6905
1.06,2.13,3.46,0,2.13,3.46,6906
1.06,2.13,3.46,0,2.13,3.46,6907
1.06,2.13,3.46,0,2.13,3.46,6908
1.06,2.13,3.46,0,2.13,3.46,6909
1.06,2.13,3.46,0,2.13,3.46,6910
1.06,2.13,3.46,0,2.13,3.46,6911
1.06,2.13,3.46,0,2.13,3.46,6912
1.06,2.13,3.46,0,2.13,3.46,6913
1.06,2.13,3.46,0,2.13,3.46,6914
1.06,2.13,3.46,0,2.13,3.46,6915
1.06,2.13,3.46,0,2.13,3.46,6916
1.06,2.13,3.46,0,2.13,3.46,6917
1.06,2.13,3.46,0,2.13,3.46,6918
1.06,2.13,3.46,0,2.13,3.46,6919
1.06,2.13,3.46,0,2.13,3.46,6920
1.06,2.13,3.46,0,2.13,3.46,6921
1.06,2.13,3.46,0,2.13,3.46,6922
1.06,2.13,3.46,0,2.13,3.46,6923
1.06,2.13,3.46,0,2.13,3.46,6924
1.06,2.13,3.46,0,2.13,3.46,6925
1.06,2.13,3.46,0,2.13,3.46,6926
1.06,2.13,3.46,0,2.13,3.46,6927
1.06,2.13,3.46,0,2.13,3.46,6928
1.06,2.13,3.46,0,2.13,3.46,6929
1.06,2.13,3.46,0,2.13,3.46,6930
1.06,2.13,3.46,0,2.13,3.46,6931
1.06,2.13,3.46,0,2.13,3.46,6932
1.06,2.13,3.46,0,2.13,3.46,6933
1.06,2.13,3.46,0,2.13,3.46,6934
1.06,2.13,3.46,0,2.13,3.46,6935
1.06,2.13,3.46,0,2.13,3.46,6936
1.06,2.13,3.46,0,2.13,3.46,6937
1.06,2.13,3.46,0,2.13,3.46,6938
1.06,2.13,3.46,0,2.13,3.46,6939
1.06,2.13,3.46,0,2.13,3.46,6940
1.06,2.13,3.46,0,2.13,3.46,6941
1.06,2.13,3.46,0,2.13,3.46,6942
1.06,2.13,3.46,0,2.13,3.46,6943
1.06,2.13,3.46,0,2.13,3.46,6944
1.06,2.13,3.46,0,2.13,3.46,6945
1.06,2.13,3.46,0,2.13,3.46,6946
1.06,2.13,3.46,0,2.13,3.46,6947
1.06,2.13,3.46,0,2.13,3.46,6948
1.06,2.13,3.46,0,2.13,3.46,6949
1.06,2.13,3.46,0,2.13,3.46,6950
1.06,2.13,3.46,0,2.13,3.46,6951
1.06,2.13,3.46,0,2.13,3.46,6952
1.06,2.13,3.46,0,2.13,3.46,6953
1.06,2.13,3.46,0,2.13,3.46,6954
1.06,2.13,3.46,0,2.13,3.46,6955
1.06,2.13,3.46,0,2.13,3.46,6956
1.06,2.13,3.46,0,2.13,3.46,6957
1.06,2.13,3.46,0,2.13,3.46,6958
1.06,2.13,3.46,0,2.13,3.46,6959
1.06,2.13,3.46,0,2.13,3.46,6960
1.06,2.13,3.46,0,2.13,3.46,6961
1.06,2.13,3.46,0,2.13,3.46,6962
1.06,2.13,3.46,0,2.13,3.46,6963
1.06,2.13,3.46,0,2.13,3.46,6964
1.06,2.13,3.46,0,2.13,3.46,6965
1.06,2.13,3.46,0,2.13,3.46,6966
1.06,2.13,3.46,0,2.13,3.46,6967
1.06,2.13,3.46,0,2.13,3.46,6968
1.06,2.13,3.46,0,2.13,3.46,6969
1.06,2.13,3.46,0,2.13,3.46,6970
1.06,2.13,3.46,0,2.13,3.46,6971
1.06,2.13,3.46,0,2.13,3.46,6972
1.06,2.13,3.46,0,2.13,3.46,6973
1.06,2.13,3.46,0,2.13,3.46,6974
1.06,2.13,3.46,0,2.13,3.46,6975
1.06,2.13,3.46,0,2.13,3.46,6976
1.06,2.13,3.46,0,2.13,3.46,6977
1.06,2.13,3.46,0,2.13,3.46,6978
1.06,2.13,3.46,0,2.13,3.46,6979
1.06,2.13,3.46,0,2.13,3.46,6980
1.06,2.13,3.46,0,2.13,3.46,6981
1.06,2.13,3.46,0,2.13,3.46,6982
1.06,2.13,3.46,0,2.13,3.46,6983
1.06,2.13,3.46,0,2.13,3.46,6984
1.06,2.13,3.46,0,2.13,3.46,6985
1.06,2.13,3.46,0,2.13,3.46,6986
1.06,2.13,3.46,0,2.13,3.46,6987
1.06,2.13,3.46,0,2.13,3.46,6988
1.06,2.13,3.46,0,2.13,3.46,6989
1.06,2.13,3.46,0,2.13,3.46,6990
1.06,2.13,3.46,0,2.13,3.46,6991
1.06,2.13,3.46,0,2.13,3.46,6992
1.06,2.13,3.46,0,2.13,3.46,6993
1.06,2.13,3.46,0,2.13,3.46,6994
1.06,2.13,3.46,0,2.13,3.46,6995
1.06,2.13,3.46,0,2.13,3.46,6996
1.06,2.13,3.46,0,2.13,3.46,6997
1.06,2.13,3.46,0,2.13,3.46,6998
1.06,2.13,3.46,0,2.13,3.46,6999
1.06,2.13,3.46,0,2.13,3.46,7000
1.06,2.13,3.46,0,2.13,3.46,7001
1.06,2.13,3.46,0,2.13,3.46,7002
1.06,2.13,3.46,0,2.13,3.46,7003
1.06,2.13,3.46,0,2.13,3.46,7004
1.06,2.13,3.46,0,2.13,3.46,7005
1.06,2.13,3.46,0,2.13,3.46,7006
1.06,2.13,3.46,0,2.13,3.46,7007
1.06,2.13,3.46,0,2.13,3.46,7008
1.06,2.13,3.46,0,2.13,3.46,7009
1.06,2.13,3.46,0,2.13,3.46,7010
1.06,2.13,3.46,0,2.13,3.46,7011
1.06,2.13,3.46,0,2.13,3.46,7012
1.06,2.13,3.46,0,2.13,3.46,7013
1.06,2.13,3.46,0,2.13,3.46,7014
1.06,2.13,3.46,0,2.13,3.46,7015
1.06,2.13,3.46,0,2.13,3.46,7016
1.06,2.13,3.46,0,2.13,3.46,7017
1.06,2.13,3.46,0,2.13,3.46,7018
1.06,2.13,3.46,0,2.13,3.46,7019
1.06,2.13,3.46,0,2.13,3.46,7020
1.06,2.13,3.46,0,2.13,3.46,7021
1.06,2.13,3.46,0,2.13,3.46,7022
1.06,2.13,3.46,0,2.13,3.46,7023
1.06,2.13,3.46,0,2.13,3.46,7024
1.06,2.13,3.46,0,2.13,3.46,7025
1.06,2.13,3.46,0,2.13,3.46,7026
1.06,2.13,3.46,0,2.13,3.46,7027
1.06,2.13,3.46,0,2.13,3.46,7028
1.06,2.13,3.46,0,2.13,3.46,7029
1.06,2.13,3.46,0,2.13,3.46,7030
1.06,2.13,3.46,0,2.13,3.46,7031
1.06,2.13,3.46,0,2.13,3.46,7032
1.06,2.13,3.46,0,2.13,3.46,7033
1.06,2.13,3.46,0,2.13,3.46,7034
1.06,2.13,3.46,0,2.13,3.46,7035
1.06,2.13,3.46,0,2.13,3.46,7036
1.06,2.13,3.46,0,2.13,3.46,7037
1.06,2.13,3.46,0,2.13,3.46,7038
1.06,2.13,3.46,0,2.13,3.46,7039
1.06,2.13,3.46,0,2.13,3.46,7040
1.06,2.13,3.46,0,2.13,3.46,7041
1.06,2.13,3.46,0,2.13,3.46,7042
1.06,2.13,3.46,0,2.13,3.46,7043
1.06,2.13,3.46,0,2.13,3.46,7044
1.06,2.13,3.46,0,2.13,3.46,7045
1.06,2.13,3.46,0,2.13,3.46,7046
1.06,2.13,3.46,0,2.13,3.46,7047
1.06,2.13,3.46,0,2.13,3.46,7048
1.06,2.13,3.46,0,2.13,3.46,7049
1.06,2.13,3.46,0,2.13,3.46,7050
1.06,2.13,3.46,0,2.13,3.46,7051
1.06,2.13,3.46,0,2.13,3.46,7052
1.06,2.13,3.46,0,2.13,3.46,7053
1.06,2.13,3.46,0,2.13,3.46,7054
1.06,2.13,3.46,0,2.13,3.46,7055
1.06,2.13,3.46,0,2.13,3.46,7056
1.06,2.13,3.46,0,2.13,3.46,7057
1.06,2.13,3.46,0,2.13,3.46,7058
1.06,2.13,3.46,0,2.13,3.46,7059
1.06,2.13,3.46,0,2.13,3.46,7060
1.06,2.13,3.46,0,2.13,3.46,7061
1.06,2.13,3.46,0,2.13,3.46,7062
1.06,2.13,3.46,0,2.13,3.46,7063
1.06,2.13,3.46,0,2.13,3.46,7064
1.06,2.13,3.46,0,2.13,3.46,7065
1.06,2.13,3.46,0,2.13,3.46,7066
1.06,2.13,3.46,0,2.13,3.46,7067
1.06,2.13,3.46,0,2.13,3.46,7068
1.06,2.13,3.46,0,2.13,3.46,7069
1.06,2.13,3.46,0,2.13,3.46,7070
1.06,2.13,3.46,0,2.13,3.46,7071
1.06,2.13,3.46,0,2.13,3.46,7072
1.06,2.13,3.46,0,2.13,3.46,7073
1.06,2.13,3.46,0,2.13,3.46,7074
1.06,2.13,3.46,0,2.13,3.46,7075
1.06,2.13,3.46,0,2.13,3.46,7076
1.06,2.13,3.46,0,2.13,3.46,7077
1.06,2.13,3.46,0,2.13,3.46,7078
1.06,2.13,3.46,0,2.13,3.46,7079
1.06,2.13,3.46,0,2.13,3.46,7080
1.06,2.13,3.46,0,2.13,3.46,7081
1.06,2.13,3.46,0,2.13,3.46,7082
1.06,2.13,3.46,0,2.13,3.46,7083
1.06,2.13,3.46,0,2.13,3.46,7084
1.06,2.13,3.46,0,2.13,3.46,7085
1.06,2.13,3.46,0,2.13,3.46,7086
1.06,2.13,3.46,0,2.13,3.46,7087
1.06,2.13,3.46,0,2.13,3.46,7088
1.06,2.13,3.46,0,2.13,3.46,7089
1.06,2.13,3.46,0,2.13,3.46,7090
1.06,2.13,3.46,0,2.13,3.46,7091
1.06,2.13,3.46,0,2.13,3.46,7092
1.06,2.13,3.46,0,2.13,3.46,7093
1.06,2.13,3.46,0,2.13,3.46,7094
1.06,2.13,3.46,0,2.13,3.46,7095
1.06,2.13,3.46,0,2.13,3.46,7096
1.06,2.13,3.46,0,2.13,3.46,7097
1.06,2.13,3.46,0,2.13,3.46,7098
1.06,2.13,3.46,0,2.13,3.46,7099
1.06,2.13,3.46,0,2.13,3.46,7100
1.06,2.13,3.46,0,2.13,3.46,7101
1.06,2.13,3.46,0,2.13,3.46,7102
1.06,2.13,3.46,0,2.13,3.46,7103
1.06,2.13,3.46,0,2.13,3.46,7104
1.06,2.13,3.46,0,2.13,3.46,7105
1.06,2.13,3.46,0,2.13,3.46,7106
1.06,2.13,3.46,0,2.13,3.46,7107
1.06,2.13,3.46,0,2.13,3.46,7108
1.06,2.13,3.46,0,2.13,3.46,7109
1.06,2.13,3.46,0,2.13,3.46,7110
1.06,2.13,3.46,0,2.13,3.46,7111
1.06,2.13,3.46,0,2.13,3.46,7112
1.06,2.13,3.46,0,2.13,3.46,7113
1.06,2.13,3.46,0,2.13,3.46,7114
1.06,2.13,3.46,0,2.13,3.46,7115
1.06,2.13,3.46,0,2.13,3.46,7116
1.06,2.13,3.46,0,2.13,3.46,7117
1.06,2.13,3.46,0,2.13,3.46,7118
1.06,2.13,3.46,0,2.13,3.46,7119
1.06,2.13,3.46,0,2.13,3.46,7120
1.06,2.13,3.46,0,2.13,3.46,7121
1.06,2.13,3.46,0,2.13,3.46,7122
1.06,2.13,3.46,0,2.13,3.46,7123
1.06,2.13,3.46,0,2.13,3.46,7124
1.06,2.13,3.46,0,2.13,3.46,7125
1.06,2.13,3.46,0,2.13,3.46,7126
1.06,2.13,3.46,0,2.13,3.46,7127
1.06,2.13,3.46,0,2.13,3.46,7128
1.06,2.13,3.46,0,2.13,3.46,7129
1.06,2.13,3.46,0,2.13,3.46,7130
1.06,2.13,3.46,0,2.13,3.46,7131
1.06,2.13,3.46,0,2.13,3.46,7132
1.06,2.13,3.46,0,2.13,3.46,7133
1.06,2.13,3.46,0,2.13,3.46,7134
1.06,2.13,3.46,0,2.13,3.46,7135
1.06,2.13,3.46,0,2.13,3.46,7136
1.06,2.13,3.46,0,2.13,3.46,7137
1.06,2.13,3.46,0,2.13,3.46,7138
1.06,2.13,3.46,0,2.13,3.46,7139
1.06,2.13,3.46,0,2.13,3.46,7140
1.06,2.13,3.46,0,2.13,3.46,7141
1.06,2.13,3.46,0,2.13,3.46,7142
1.06,2.13,3.46,0,2.13,3.46,7143
1.06,2.13,3.46,0,2.13,3.46,7144
1.06,2.13,3.46,0,2.13,3.46,7145
1.06,2.13,3.46,0,2.13,3.46,7146
1.06,2.13,3.46,0,2.13,3.46,7147
1.06,2.13,3.46,0,2.13,3.46,7148
1.06,2.13,3.46,0,2.13,3.46,7149
1.06,2.13,3.46,0,2.13,3.46,7150
1.06,2.13,3.46,0,2.13,3.46,7151
1.06,2.13,3.46,0,2.13,3.46,7152
1.06,2.13,3.46,0,2.13,3.46,7153
1.06,2.13,3.46,0,2.13,3.46,7154
1.06,2.13,3.46,0,2.13,3.46,7155
1.06,2.13,3.46,0,2.13,3.46,7156
1.06,2.13,3.46,0,2.13,3.46,7157
1.06,2.13,3.46,0,2.13,3.46,7158
1.06,2.13,3.46,0,2.13,3.46,7159
1.06,2.13,3.46,0,2.13,3.46,7160
1.06,2.13,3.46,0,2.13,3.46,7161
1.06,2.13,3.46,0,2.13,3.46,7162
1.06,2.13,3.46,0,2.13,3.46,7163
1.06,2.13,3.46,0,2.13,3.46,7164
1.06,2.13,3.46,0,2.13,3.46,7165
1.06,2.13,3.46,0,2.13,3.46,7166
1.06,2.13,3.46,0,2.13,3.46,7167
1.06,2.13,3.46,0,2.13,3.46,7168
1.06,2.13,3.46,0,2.13,3.46,7169
1.06,2.13,3.46,0,2.13,3.46,7170
1.06,2.13,3.46,0,2.13,3.46,7171
1.06,2.13,3.46,0,2.13,3.46,7172
1.06,2.13,3.46,0,2.13,3.46,7173
1.06,2.13,3.46,0,2.13,3.46,7174
1.06,2.13,3.46,0,2.13,3.46,7175
1.06,2.13,3.46,0,2.13,3.46,7176
1.06,2.13,3.46,0,2.13,3.46,7177
1.06,2.13,3.46,0,2.13,3.46,7178
1.06,2.13,3.46,0,2.13,3.46,7179
1.06,2.13,3.46,0,2.13,3.46,7180
1.06,2.13,3.46,0,2.13,3.46,7181
1.06,2.13,3.46,0,2.13,3.46,7182
1.06,2.13,3.46,0,2.13,3.46,7183
1.06,2.13,3.46,0,2.13,3.46,7184
1.06,2.13,3.46,0,2.13,3.46,7185
1.06,2.13,3.46,0,2.13,3.46,7186
1.06,2.13,3.46,0,2.13,3.46,7187
1.06,2.13,3.46,0,2.13,3.46,7188
1.06,2.13,3.46,0,2.13,3.46,7189
1.06,2.13,3.46,0,2.13,3.46,7190
1.06,2.13,3.46,0,2.13,3.46,7191
1.06,2.13,3.46,0,2.13,3.46,7192
1.06,2.13,3.46,0,2.13,3.46,7193
1.06,2.13,3.46,0,2.13,3.46,7194
1.06,2.13,3.46,0,2.13,3.46,7195
1.06,2.13,3.46,0,2.13,3.46,7196
1.06,2.13,3.46,0,2.13,3.46,7197
1.06,2.13,3.46,0,2.13,3.46,7198
1.06,2.13,3.46,0,2.13,3.46,7199
1.06,2.13,3.46,0,2.13,3.46,7200
1.06,2.13,3.46,0,2.13,3.46,7201
1.06,2.13,3.46,0,2.13,3.46,7202
1.06,2.13,3.46,0,2.13,3.46,7203
1.06,2.13,3.46,0,2.13,3.46,7204
1.06,2.13,3.46,0,2.13,3.46,7205
1.06,2.13,3.46,0,2.13,3.46,7206
1.06,2.13,3.46,0,2.13,3.46,7207
1.06,2.13,3.46,0,2.13,3.46,7208
1.06,2.13,3.46,0,2.13,3.46,7209
1.06,2.13,3.46,0,2.13,3.46,7210
1.06,2.13,3.46,0,2.13,3.46,7211
1.06,2.13,3.46,0,2.13,3.46,7212
1.06,2.13,3.46,0,2.13,3.46,7213
1.06,2.13,3.46,0,2.13,3.46,7214
1.06,2.13,3.46,0,2.13,3.46,7215
1.06,2.13,3.46,0,2.13,3.46,7216
1.06,2.13,3.46,0,2.13,3.46,7217
1.06,2.13,3.46,0,2.13,3.46,7218
1.06,2.13,3.46,0,2.13,3.46,7219
1.06,2.13,3.46,0,2.13,3.46,7220
1.06,2.13,3.46,0,2.13,3.46,7221
1.06,2.13,3.46,0,2.13,3.46,7222
1.06,2.13,3.46,0,2.13,3.46,7223
1.06,2.13,3.46,0,2.13,3.46,7224
1.06,2.13,3.46,0,2.13,3.46,7225
1.06,2.13,3.46,0,2.13,3.46,7226
1.06,2.13,3.46,0,2.13,3.46,7227
1.06,2.13,3.46,0,2.13,3.46,7228
1.06,2.13,3.46,0,2.13,3.46,7229
1.06,2.13,3.46,0,2.13,3.46,7230
1.06,2.13,3.46,0,2.13,3.46,7231
1.06,2.13,3.46,0,2.13,3.46,7232
1.06,2.13,3.46,0,2.13,3.46,7233
1.06,2.13,3.46,0,2.13,3.46,7234
1.06,2.13,3.46,0,2.13,3.46,7235
1.06,2.13,3.46,0,2.13,3.46,7236
1.06,2.13,3.46,0,2.13,3.46,7237
1.06,2.13,3.46,0,2.13,3.46,7238
1.06,2.13,3.46,0,2.13,3.46,7239
1.06,2.13,3.46,0,2.13,3.46,7240
1.06,2.13,3.46,0,2.13,3.46,7241
1.06,2.13,3.46,0,2.13,3.46,7242
1.06,2.13,3.46,0,2.13,3.46,7243
1.06,2.13,3.46,0,2.13,3.46,7244
1.06,2.13,3.46,0,2.13,3.46,7245
1.06,2.13,3.46,0,2.13,3.46,7246
1.06,2.13,3.46,0,2.13,3.46,7247
1.06,2.13,3.46,0,2.13,3.46,7248
1.06,2.13,3.46,0,2.13,3.46,7249
1.06,2.13,3.46,0,2.13,3.46,7250
1.06,2.13,3.46,0,2.13,3.46,7251
1.06,2.13,3.46,0,2.13,3.46,7252
1.06,2.13,3.46,0,2.13,3.46,7253
1.06,2.13,3.46,0,2.13,3.46,7254
1.06,2.13,3.46,0,2.13,3.46,7255
1.06,2.13,3.46,0,2.13,3.46,7256
1.06,2.13,3.46,0,2.13,3.46,7257
1.06,2.13,3.46,0,2.13,3.46,7258
1.06,2.13,3.46,0,2.13,3.46,7259
1.06,2.13,3.46,0,2.13,3.46,7260
1.06,2.13,3.46,0,2.13,3.46,7261
1.06,2.13,3.46,0,2.13,3.46,7262
1.06,2.13,3.46,0,2.13,3.46,7263
1.06,2.13,3.46,0,2.13,3.46,7264
1.06,2.13,3.46,0,2.13,3.46,7265
1.06,2.13,3.46,0,2.13,3.46,7266
1.06,2.13,3.46,0,2.13,3.46,7267
1.06,2.13,3.46,0,2.13,3.46,7268
1.06,2.13,3.46,0,2.13,3.46,7269
1.06,2.13,3.46,0,2.13,3.46,7270
1.06,2.13,3.46,0,2.13,3.46,7271
1.06,2.13,3.46,0,2.13,3.46,7272
1.06,2.13,3.46,0,2.13,3.46,7273
1.06,2.13,3.46,0,2.13,3.46,7274
1.06,2.13,3.46,0,2.13,3.46,7275
1.06,2.13,3.46,0,2.13,3.46,7276
1.06,2.13,3.46,0,2.13,3.46,7277
1.06,2.13,3.46,0,2.13,3.46,7278
1.06,2.13,3.46,0,2.13,3.46,7279
1.06,2.13,3.46,0,2.13,3.46,7280
1.06,2.13,3.46,0,2.13,3.46,7281
1.06,2.13,3.46,0,2.13,3.46,7282
1.06,2.13,3.46,0,2.13,3.46,7283
1.06,2.13,3.46,0,2.13,3.46,7284
1.06,2.13,3.46,0,2.13,3.46,7285
1.06,2.13,3.46,0,2.13,3.46,7286
1.06,2.13,3.46,0,2.13,3.46,7287
1.06,2.13,3.46,0,2.13,3.46,7288
1.06,2.13,3.46,0,2.13,3.46,7289
1.06,2.13,3.46,0,2.13,3.46,7290
1.06,2.13,3.46,0,2.13,3.46,7291
1.06,2.13,3.46,0,2.13,3.46,7292
1.06,2.13,3.46,0,2.13,3.46,7293
1.06,2.13,3.46,0,2.13,3.46,7294
1.06,2.13,3.46,0,2.13,3.46,7295
1.06,2.13,3.46,0,2.13,3.46,7296
1.06,2.13,3.46,0,2.13,3.46,7297
1.06,2.13,3.46,0,2.13,3.46,7298
1.06,2.13,3.46,0,2.13,3.46,7299
1.06,2.13,3.46,0,2.13,3.46,7300
1.06,2.13,3.46,0,2.13,3.46,7301
1.06,2.13,3.46,0,2.13,3.46,7302
1.06,2.13,3.46,0,2.13,3.46,7303
1.06,2.13,3.46,0,2.13,3.46,7304
1.06,2.13,3.46,0,2.13,3.46,7305
1.06,2.13,3.46,0,2.13,3.46,7306
1.06,2.13,3.46,0,2.13,3.46,7307
1.06,2.13,3.46,0,2.13,3.46,7308
1.06,2.13,3.46,0,2.13,3.46,7309
1.06,2.13,3.46,0,2.13,3.46,7310
1.06,2.13,3.46,0,2.13,3.46,7311
1.06,2.13,3.46,0,2.13,3.46,7312
1.06,2.13,3.46,0,2.13,3.46,7313
1.06,2.13,3.46,0,2.13,3.46,7314
1.06,2.13,3.46,0,2.13,3.46,7315
1.06,2.13,3.46,0,2.13,3.46,7316
1.06,2.13,3.46,0,2.13,3.46,7317
1.06,2.13,3.46,0,2.13,3.46,7318
1.06,2.13,3.46,0,2.13,3.46,7319
1.06,2.13,3.46,0,2.13,3.46,7320
1.06,2.13,3.46,0,2.13,3.46,7321
1.06,2.13,3.46,0,2.13,3.46,7322
1.06,2.13,3.46,0,2.13,3.46,7323
1.06,2.13,3.46,0,2.13,3.46,7324
1.06,2.13,3.46,0,2.13,3.46,7325
1.06,2.13,3.46,0,2.13,3.46,7326
1.06,2.13,3.46,0,2.13,3.46,7327
1.06,2.13,3.46,0,2.13,3.46,7328
1.06,2.13,3.46,0,2.13,3.46,7329
