Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,UseExtremePeriods,ClusterMethod,ScalingMethod,MinPeriods,MaxPeriods,Threshold,nReps,IterativelyAddPeriods,IterateMethod,LoadWeight,ClusterFuelPrices
,,,,300,21269.45329,27594.649,30999.28785,23256.97348,,,,,,,,,,,,,,
,,,,301,20750.52192,26643.82696,30026.10763,22714.33494,,,,,,,,,,,,,,
,,,,302,20137.89473,25888.80439,29173.92919,22348.92679,,,,,,,,,,,,,,
,,,,303,19714.29678,25588.12469,28574.33472,22157.39382,,,,,,,,,,,,,,
,,,,304,19738.83511,26269.25069,28813.53559,22524.74958,,,,,,,,,,,,,,
,,,,305,20293.85122,28489.567,30188.76658,23993.0298,,,,,,,,,,,,,,
,,,,306,21465.18275,30484.19971,32470.10479,26081.75261,,,,,,,,,,,,,,
,,,,307,21713.37066,30498.40954,32961.85275,25881.33686,,,,,,,,,,,,,,
,,,,308,21652.81591,30210.89507,32894.96337,25283.19727,,,,,,,,,,,,,,
,,,,309,21383.08819,29500.75095,32303.06644,24298.73854,,,,,,,,,,,,,,
,,,,310,20902.60572,28400.00512,31420.75977,22880.64141,,,,,,,,,,,,,,
,,,,311,20456.64186,27280.78094,30357.11066,21387.97263,,,,,,,,,,,,,,
,,,,312,19968.56977,26496.9781,29439.19256,20023.93893,,,,,,,,,,,,,,
,,,,313,19770.26672,26350.38163,29062.5807,19357.83956,,,,,,,,,,,,,,
,,,,314,19729.7576,26443.70279,29058.6773,19146.22346,,,,,,,,,,,,,,
,,,,315,19658.19643,26784.02787,29327.62675,19335.23949,,,,,,,,,,,,,,
,,,,316,20006.80921,27506.6784,29930.44947,19929.64429,,,,,,,,,,,,,,
,,,,317,20338.32699,28657.04826,30779.12025,21173.81776,,,,,,,,,,,,,,
,,,,318,21006.92165,30214.87017,32070.34305,23102.35523,,,,,,,,,,,,,,
,,,,319,21654.13415,31602.4182,33346.83051,25318.36371,,,,,,,,,,,,,,
,,,,320,21914.65878,32134.06948,34031.3559,27247.26035,,,,,,,,,,,,,,
,,,,321,21563.5801,30909.50866,33377.23157,27497.22263,,,,,,,,,,,,,,
,,,,322,20770.13017,29295.77716,31808.28223,26901.45998,,,,,,,,,,,,,,
,,,,323,19787.6396,27723.78782,30004.43614,25590.35466,,,,,,,,,,,,,,
,,,,324,18886.76865,26179.0144,28267.79793,24373.19352,,,,,,,,,,,,,,
,,,,325,18005.18842,24916.64358,26765.346,23404.13614,,,,,,,,,,,,,,
,,,,326,17316.04622,24043.51873,25525.13726,22616.36272,,,,,,,,,,,,,,
,,,,327,16657.43244,23717.95874,24797.36325,22347.85216,,,,,,,,,,,,,,
,,,,328,16531.65114,24302.65359,24730.40016,22680.59499,,,,,,,,,,,,,,
,,,,329,16982.7515,26305.68485,25805.0434,24118.15982,,,,,,,,,,,,,,
,,,,330,18321.22271,28351.67002,28347.76269,26642.32095,,,,,,,,,,,,,,
,,,,331,18632.851,28620.46348,28978.89979,26940.94911,,,,,,,,,,,,,,
,,,,332,18607.45959,28700.49968,29036.5033,27153.53914,,,,,,,,,,,,,,
,,,,333,18329.53998,28196.60105,28623.82678,26918.48453,,,,,,,,,,,,,,
,,,,334,18018.32305,27286.00461,27828.32138,26127.20712,,,,,,,,,,,,,,
,,,,335,17439.05617,26129.02707,26725.92517,24998.97511,,,,,,,,,,,,,,
,,,,336,16901.81774,25265.46245,25624.3855,24124.81905,,,,,,,,,,,,,,
,,,,337,16723.33446,24772.18836,25129.01317,23888.6305,,,,,,,,,,,,,,
,,,,338,16653.20222,24526.17264,25043.65428,23986.02291,,,,,,,,,,,,,,
,,,,339,16765.67315,24630.03236,25054.59516,24448.99329,,,,,,,,,,,,,,
,,,,340,16971.00686,24885.98158,25464.14051,25235.18777,,,,,,,,,,,,,,
,,,,341,17352.68471,25613.48647,26250.15446,26436.50848,,,,,,,,,,,,,,
,,,,342,18033.018,26670.08224,27438.5278,28118.06852,,,,,,,,,,,,,,
,,,,343,18853.33772,27946.50846,28917.94312,30122.77222,,,,,,,,,,,,,,
,,,,344,19648.5739,28813.51363,30092.21775,31002.99782,,,,,,,,,,,,,,
,,,,345,19549.65562,27957.22004,29537.6293,28956.49283,,,,,,,,,,,,,,
,,,,346,18638.73166,26264.82368,27923.89021,26431.20306,,,,,,,,,,,,,,
,,,,347,17581.11902,24880.70964,26238.45766,24444.93924,,,,,,,,,,,,,,
,,,,348,16772.50456,24085.57198,24966.61161,22921.90973,,,,,,,,,,,,,,
,,,,349,16180.36125,23411.45254,23985.25322,21749.0762,,,,,,,,,,,,,,
,,,,350,15642.65327,22666.69994,23187.72004,20893.84582,,,,,,,,,,,,,,
,,,,351,15374.6169,22261.81692,22799.16354,20380.11258,,,,,,,,,,,,,,
,,,,352,15385.10779,22840.9256,22809.19379,20444.65018,,,,,,,,,,,,,,
,,,,353,16022.93734,24878.31472,23874.13494,21556.17731,,,,,,,,,,,,,,
,,,,354,17601.2389,27175.68297,26520.26765,24036.56011,,,,,,,,,,,,,,
,,,,355,18103.39801,27865.37027,27348.0857,24226.54522,,,,,,,,,,,,,,
,,,,356,18378.96671,28311.67427,27768.51578,24148.67153,,,,,,,,,,,,,,
,,,,357,18287.47238,28088.6579,27522.03378,23392.74056,,,,,,,,,,,,,,
,,,,358,17916.40212,27500.48106,26906.37123,22414.98042,,,,,,,,,,,,,,
,,,,359,17386.41331,26835.13003,25951.02251,21197.16945,,,,,,,,,,,,,,
,,,,360,16937.02493,26453.62284,25229.51334,20270.01425,,,,,,,,,,,,,,
,,,,361,16596.00584,26561.46914,24872.56008,20005.90782,,,,,,,,,,,,,,
,,,,362,16340.05723,26846.82122,24852.67868,20074.16247,,,,,,,,,,,,,,
,,,,363,16295.90016,27354.4359,25065.18978,20410.86052,,,,,,,,,,,,,,
,,,,364,16334.26698,28262.66988,25514.82353,21217.9815,,,,,,,,,,,,,,
,,,,365,16527.78908,29927.82123,26510.53296,22856.26319,,,,,,,,,,,,,,
,,,,366,17192.44813,31882.69322,28040.67352,25102.14231,,,,,,,,,,,,,,
,,,,367,17975.5638,33174.15131,29347.4225,26931.48564,,,,,,,,,,,,,,
,,,,368,18305.00297,33284.87594,29739.03981,27272.71072,,,,,,,,,,,,,,
,,,,369,18221.31087,32333.22512,29610.47057,26223.60559,,,,,,,,,,,,,,
,,,,370,18274.28393,30726.74351,29068.36733,24880.59653,,,,,,,,,,,,,,
,,,,371,18127.8747,29104.21111,28216.32882,23695.35304,,,,,,,,,,,,,,
,,,,372,17944.19108,27680.71255,27319.50494,22851.36114,,,,,,,,,,,,,,
,,,,373,17626.92115,26681.4554,26405.06813,22070.81787,,,,,,,,,,,,,,
,,,,374,17275.38304,26185.35903,25628.92171,21525.53227,,,,,,,,,,,,,,
,,,,375,16998.38455,26008.1726,25022.49043,21163.56363,,,,,,,,,,,,,,
,,,,376,16864.08268,26318.14112,25057.51334,21277.74136,,,,,,,,,,,,,,
,,,,377,17243.40708,27879.53347,25999.57904,22520.08035,,,,,,,,,,,,,,
,,,,378,18161.06642,29231.83287,27973.40472,24745.76334,,,,,,,,,,,,,,
,,,,379,18163.11539,28936.45778,28249.07576,24588.95312,,,,,,,,,,,,,,
,,,,380,17840.39733,28274.36567,27718.10507,23542.71519,,,,,,,,,,,,,,
,,,,381,17189.25438,26866.31833,26521.17266,21992.0618,,,,,,,,,,,,,,
,,,,382,16379.13847,25269.12064,24912.15016,20176.23989,,,,,,,,,,,,,,
,,,,383,15432.18844,23694.33678,23158.45959,18187.78272,,,,,,,,,,,,,,
,,,,384,14564.9481,22597.16852,21770.64829,16716.84858,,,,,,,,,,,,,,
,,,,385,14084.58198,22102.72734,21019.36985,16053.63299,,,,,,,,,,,,,,
,,,,386,13708.80298,21922.28349,20682.40772,15921.026,,,,,,,,,,,,,,
,,,,387,13637.72353,22030.03894,20726.72764,16135.12331,,,,,,,,,,,,,,
,,,,388,13675.51491,22544.51931,21307.61634,16880.97858,,,,,,,,,,,,,,
,,,,389,14012.87612,24190.39228,22747.62916,18943.11023,,,,,,,,,,,,,,
,,,,390,15151.11071,27093.0688,25530.60054,22451.54532,,,,,,,,,,,,,,
,,,,391,16543.79506,27985.90147,27312.10294,24172.75317,,,,,,,,,,,,,,
,,,,392,16616.41549,27114.52589,26683.47898,23742.77969,,,,,,,,,,,,,,
,,,,393,16411.98243,26162.80778,26248.86511,22942.19655,,,,,,,,,,,,,,
,,,,394,16306.89858,25560.02828,25917.27308,22646.7576,,,,,,,,,,,,,,
,,,,395,16296.0886,24916.34074,25573.4122,22429.85385,,,,,,,,,,,,,,
,,,,396,16242.33339,24270.28814,25178.95792,22352.68598,,,,,,,,,,,,,,
,,,,397,16153.16053,23786.38984,24888.23009,22276.47743,,,,,,,,,,,,,,
,,,,398,16034.39055,23232.34775,24516.40692,22169.58743,,,,,,,,,,,,,,
,,,,399,15938.64664,22867.04549,24280.75062,22127.68401,,,,,,,,,,,,,,
,,,,400,16100.54687,23093.07311,24479.74509,22289.10864,,,,,,,,,,,,,,
,,,,401,16594.2967,24432.32508,25481.41088,22879.65231,,,,,,,,,,,,,,
,,,,402,17421.00863,25794.78826,26965.5777,24921.76972,,,,,,,,,,,,,,
,,,,403,17805.59744,25584.36516,27115.21542,24741.38067,,,,,,,,,,,,,,
,,,,404,17679.78734,24811.05717,26503.36988,23552.82183,,,,,,,,,,,,,,
,,,,405,17424.38069,23619.62369,25366.60767,21750.83135,,,,,,,,,,,,,,
,,,,406,16912.67591,21882.30911,23685.82831,19583.10557,,,,,,,,,,,,,,
,,,,407,16256.26989,20154.93324,22001.26952,17382.75221,,,,,,,,,,,,,,
,,,,408,15673.44736,18929.81026,20710.60751,15804.85758,,,,,,,,,,,,,,
,,,,409,15503.63953,18458.93133,20130.89949,14958.56341,,,,,,,,,,,,,,
,,,,410,15579.34791,18176.32014,20011.24223,14633.78046,,,,,,,,,,,,,,
,,,,411,15776.35638,18228.02729,20284.19617,14708.70664,,,,,,,,,,,,,,
,,,,412,16143.24387,18874.4611,20996.48152,15278.41346,,,,,,,,,,,,,,
,,,,413,16834.13874,20671.67841,22808.9864,16996.07817,,,,,,,,,,,,,,
,,,,414,18327.05197,23870.79892,26059.53091,20142.64614,,,,,,,,,,,,,,
,,,,415,19996.60653,25343.72783,28447.06734,21816.30317,,,,,,,,,,,,,,
,,,,416,20201.30335,25092.57786,28474.16318,21857.44565,,,,,,,,,,,,,,
,,,,417,20076.57121,24867.69058,28337.94691,21977.20335,,,,,,,,,,,,,,
,,,,418,19743.57768,24635.39753,27924.29078,22480.3898,,,,,,,,,,,,,,
,,,,419,19306.77041,24225.49776,27331.6704,22597.42036,,,,,,,,,,,,,,
,,,,420,18814.32749,23725.10898,26547.0973,22665.17568,,,,,,,,,,,,,,
,,,,421,18287.74445,23357.01373,25928.03717,22695.99348,,,,,,,,,,,,,,
,,,,422,17906.8689,22964.66384,25375.87215,22794.18276,,,,,,,,,,,,,,
,,,,423,17536.67919,22819.30927,25072.46032,22864.42001,,,,,,,,,,,,,,
,,,,424,17672.42396,23404.11419,25366.61491,23209.78574,,,,,,,,,,,,,,
,,,,425,18500.52675,25350.08417,26564.8943,24153.66548,,,,,,,,,,,,,,
,,,,426,20125.08346,27913.1929,29410.17594,25649.45569,,,,,,,,,,,,,,
,,,,427,20697.20783,28254.1194,30418.36111,25276.9665,,,,,,,,,,,,,,
,,,,428,20726.62216,28219.80804,30409.83491,24104.27876,,,,,,,,,,,,,,
,,,,429,20541.56484,27571.63859,29924.63562,22464.64408,,,,,,,,,,,,,,
,,,,430,20059.98485,26398.11735,28677.37327,20447.76936,,,,,,,,,,,,,,
,,,,431,19308.31925,25042.46304,27299.66265,18340.21626,,,,,,,,,,,,,,
,,,,432,18706.90699,24337.60396,26302.28899,16721.29029,,,,,,,,,,,,,,
,,,,433,18516.52257,24251.682,25987.78449,15968.82578,,,,,,,,,,,,,,
,,,,434,18450.68794,24511.33465,26092.89094,15738.34902,,,,,,,,,,,,,,
,,,,435,18580.43528,25031.62203,26458.75503,15938.13843,,,,,,,,,,,,,,
,,,,436,18837.71441,26158.16665,27325.77508,16616.90059,,,,,,,,,,,,,,
,,,,437,19470.51813,28519.55873,29280.75169,18665.72354,,,,,,,,,,,,,,
,,,,438,20884.38577,32082.52156,32611.55953,22290.49769,,,,,,,,,,,,,,
,,,,439,22374.40092,33601.58137,34566.36049,24250.17434,,,,,,,,,,,,,,
,,,,440,22115.30633,32598.83476,33731.55985,24261.21151,,,,,,,,,,,,,,
,,,,441,21155.37385,30770.2907,32103.75642,23875.26055,,,,,,,,,,,,,,
,,,,442,20219.56999,28998.95907,30376.01081,23452.92128,,,,,,,,,,,,,,
,,,,443,19362.14061,27398.53727,28679.97916,23056.94534,,,,,,,,,,,,,,
,,,,444,18593.95081,25886.22551,27259.652,22626.13779,,,,,,,,,,,,,,
,,,,445,18000.99132,25100.93237,26129.73798,22331.87855,,,,,,,,,,,,,,
,,,,446,17435.84555,24556.61064,25264.13908,22079.16926,,,,,,,,,,,,,,
,,,,447,16942.86671,24502.52724,24617.34056,21992.75008,,,,,,,,,,,,,,
,,,,448,16903.93603,25099.71987,24624.98115,22096.66337,,,,,,,,,,,,,,
,,,,449,17406.90238,26868.3831,25518.21507,22812.58871,,,,,,,,,,,,,,
,,,,450,18653.66399,28853.42765,28107.876,24969.44778,,,,,,,,,,,,,,
,,,,451,19098.12884,29124.04534,28970.45601,25175.65913,,,,,,,,,,,,,,
,,,,452,18968.48915,28826.78738,28876.24805,24346.68286,,,,,,,,,,,,,,
,,,,453,18615.62139,27932.63049,28071.71942,23059.16135,,,,,,,,,,,,,,
,,,,454,17782.18328,26624.3333,26490.70606,21272.27412,,,,,,,,,,,,,,
,,,,455,16808.67809,25169.541,24686.26582,19400.05701,,,,,,,,,,,,,,
,,,,456,15913.03934,24316.44164,23266.199,17999.11752,,,,,,,,,,,,,,
,,,,457,15346.1856,24177.742,22461.56899,17426.44096,,,,,,,,,,,,,,
,,,,458,15107.70257,24113.24373,22061.35458,17333.10388,,,,,,,,,,,,,,
,,,,459,14950.91133,24471.34428,21952.92779,17561.58816,,,,,,,,,,,,,,
,,,,460,15056.66588,25197.80452,22276.83635,18250.88726,,,,,,,,,,,,,,
,,,,461,15434.47995,26900.96933,23529.52168,20207.46365,,,,,,,,,,,,,,
,,,,462,16581.83577,29679.50613,26170.83955,23609.47624,,,,,,,,,,,,,,
,,,,463,17893.90089,30791.23276,27789.28671,25255.9093,,,,,,,,,,,,,,
,,,,464,17889.56013,29694.66583,27295.0708,24849.09446,,,,,,,,,,,,,,
,,,,465,17692.10727,28197.52161,26843.22006,23839.14628,,,,,,,,,,,,,,
,,,,466,17519.5256,26937.45493,26428.80665,23074.02019,,,,,,,,,,,,,,
,,,,467,17359.85861,25728.57369,26023.66598,22627.56104,,,,,,,,,,,,,,
,,,,468,17070.05255,24928.7591,25509.80276,22328.32678,,,,,,,,,,,,,,
,,,,469,16898.798,24588.46027,25279.00975,22127.70023,,,,,,,,,,,,,,
,,,,470,16717.06812,24269.06849,24891.62918,21976.16954,,,,,,,,,,,,,,
,,,,471,16531.6793,24241.68592,24684.99905,21887.84491,,,,,,,,,,,,,,
,,,,472,16484.92685,24699.70036,24736.27912,21839.17098,,,,,,,,,,,,,,
,,,,473,16703.62285,25976.58392,25383.28604,22148.94197,,,,,,,,,,,,,,
,,,,474,17319.22719,26702.45483,26440.37234,23669.80482,,,,,,,,,,,,,,
,,,,475,17365.05092,26286.39444,26247.86067,23214.92402,,,,,,,,,,,,,,
,,,,476,16951.77492,25610.31204,25531.09391,22128.56515,,,,,,,,,,,,,,
,,,,477,16417.23062,24759.45708,24616.77192,20894.31791,,,,,,,,,,,,,,
,,,,478,15801.59984,23519.40779,23341.60212,19330.5703,,,,,,,,,,,,,,
,,,,479,15072.12841,22005.31251,21935.22227,17689.12015,,,,,,,,,,,,,,
,,,,480,14179.05145,20846.00107,20592.63654,16181.15625,,,,,,,,,,,,,,
,,,,481,13610.79876,20162.85576,19663.48977,15337.09688,,,,,,,,,,,,,,
,,,,482,13260.21884,19786.95999,19115.44124,14866.60889,,,,,,,,,,,,,,
,,,,483,13125.2984,19569.16855,18773.92628,14671.90775,,,,,,,,,,,,,,
,,,,484,13154.94554,19635.1165,18764.15158,14939.49372,,,,,,,,,,,,,,
,,,,485,13396.27728,20076.155,19134.78441,15614.74045,,,,,,,,,,,,,,
,,,,486,13780.14853,20820.06639,19876.86618,16853.86818,,,,,,,,,,,,,,
,,,,487,14358.86132,21735.22781,20796.60537,18329.56945,,,,,,,,,,,,,,
,,,,488,15035.16489,22620.25529,21742.73062,19976.69026,,,,,,,,,,,,,,
,,,,489,15680.42935,23342.18552,22784.44533,21000.53865,,,,,,,,,,,,,,
,,,,490,16398.29749,23799.66096,23524.72136,21499.97946,,,,,,,,,,,,,,
,,,,491,16721.43616,23709.23872,23839.13418,21728.18182,,,,,,,,,,,,,,
,,,,492,16839.49184,23463.28838,23861.50519,21842.82727,,,,,,,,,,,,,,
,,,,493,16759.96421,22987.75764,23476.80978,21765.18173,,,,,,,,,,,,,,
,,,,494,16595.28358,22565.94099,23021.44777,21713.14981,,,,,,,,,,,,,,
,,,,495,16470.26437,22398.92148,22675.28007,21605.33027,,,,,,,,,,,,,,
,,,,496,16552.58156,22676.41744,22691.44222,21550.72197,,,,,,,,,,,,,,
,,,,497,16891.4309,23550.39788,23057.82788,21917.18923,,,,,,,,,,,,,,
,,,,498,17595.77137,24243.32081,24574.95576,23386.53728,,,,,,,,,,,,,,
,,,,499,17657.23181,23949.87313,24620.00133,22956.25324,,,,,,,,,,,,,,
,,,,500,17507.36805,23405.28288,24230.07775,21826.53999,,,,,,,,,,,,,,
,,,,501,17157.53229,22706.49732,23507.82955,20662.69899,,,,,,,,,,,,,,
,,,,502,16636.93748,21808.93093,22513.98997,19217.86268,,,,,,,,,,,,,,
,,,,503,15971.71566,20745.06794,21406.13811,17584.43581,,,,,,,,,,,,,,
,,,,504,15293.31971,19897.8983,20126.42071,16127.34224,,,,,,,,,,,,,,
,,,,505,14727.13101,19565.49305,19276.06826,15104.67519,,,,,,,,,,,,,,
,,,,506,14426.29311,19535.70207,18733.42408,14609.14253,,,,,,,,,,,,,,
,,,,507,14295.3268,19708.31043,18516.81264,14435.48393,,,,,,,,,,,,,,
,,,,508,14259.43522,20215.35519,18534.27038,14535.32682,,,,,,,,,,,,,,
,,,,509,14386.65417,21076.55257,18825.36442,14986.70708,,,,,,,,,,,,,,
,,,,510,14617.87357,22187.83546,19430.86175,15984.12765,,,,,,,,,,,,,,
,,,,511,15159.98695,23648.40057,20366.14871,17258.33556,,,,,,,,,,,,,,
,,,,512,15721.7665,25416.2117,21437.6258,19132.83814,,,,,,,,,,,,,,
,,,,513,16168.89789,26327.92427,22499.3313,20348.36567,,,,,,,,,,,,,,
,,,,514,16156.36281,26342.82859,22873.55801,21039.89187,,,,,,,,,,,,,,
,,,,515,15774.17084,26194.70395,22803.34262,21493.21887,,,,,,,,,,,,,,
,,,,516,15595.3821,26313.50148,22939.71414,21935.53354,,,,,,,,,,,,,,
,,,,517,15427.916,26226.60595,23040.2255,22121.94964,,,,,,,,,,,,,,
,,,,518,15317.96046,26002.5732,23084.32597,22131.08473,,,,,,,,,,,,,,
,,,,519,15188.89746,25965.28882,23149.54595,22057.85926,,,,,,,,,,,,,,
,,,,520,15262.71017,26231.89976,23459.72796,21954.00364,,,,,,,,,,,,,,
,,,,521,15622.6294,27602.22133,24283.05772,22294.72618,,,,,,,,,,,,,,
,,,,522,16386.73704,28587.8389,25808.16674,24101.403,,,,,,,,,,,,,,
,,,,523,16578.48166,28443.93932,26039.23606,23951.08419,,,,,,,,,,,,,,
,,,,524,16389.88525,28020.86176,25692.73373,22754.28805,,,,,,,,,,,,,,
,,,,525,15917.72254,26952.2025,24672.54268,21103.37536,,,,,,,,,,,,,,
,,,,526,15253.07382,25661.49129,23437.35713,19265.34147,,,,,,,,,,,,,,
,,,,527,14461.83679,24210.29692,22034.63764,17387.68752,,,,,,,,,,,,,,
,,,,528,13662.31307,23103.76917,20614.19431,15594.92571,,,,,,,,,,,,,,
,,,,529,13144.09517,22644.07296,19781.04283,14657.93428,,,,,,,,,,,,,,
,,,,530,12872.95674,22530.08056,19431.5186,14225.7754,,,,,,,,,,,,,,
,,,,531,12739.57105,22748.40957,19394.97891,14083.63932,,,,,,,,,,,,,,
,,,,532,12856.23514,23457.59141,19843.70204,14526.66053,,,,,,,,,,,,,,
,,,,533,13310.60129,25146.67876,21126.41811,16046.28579,,,,,,,,,,,,,,
,,,,534,14463.53053,27982.51286,23821.51477,18906.46505,,,,,,,,,,,,,,
,,,,535,15850.49293,29283.30166,25571.43273,20522.77235,,,,,,,,,,,,,,
,,,,536,16020.65218,28940.81909,25572.28788,21079.66268,,,,,,,,,,,,,,
,,,,537,16041.16917,28787.90853,25678.45618,21866.67247,,,,,,,,,,,,,,
,,,,538,16043.94168,28546.36744,25846.78152,22685.48817,,,,,,,,,,,,,,
,,,,539,15970.36952,28073.17358,25801.47163,23223.36646,,,,,,,,,,,,,,
,,,,540,15839.28969,27511.69191,25575.00091,23629.78339,,,,,,,,,,,,,,
,,,,541,15748.19074,26913.1594,25286.24829,23920.73914,,,,,,,,,,,,,,
,,,,542,15550.85874,26351.1116,24911.55538,24020.72724,,,,,,,,,,,,,,
,,,,543,15361.64741,26002.97929,24679.98364,24092.2168,,,,,,,,,,,,,,
,,,,544,15411.68268,26015.57071,24692.75861,24074.90521,,,,,,,,,,,,,,
,,,,545,15801.4363,27215.52032,25191.86156,24348.22924,,,,,,,,,,,,,,
,,,,546,16895.19712,28388.66528,26948.97715,26073.79059,,,,,,,,,,,,,,
,,,,547,17318.91087,27918.97727,27307.40029,25868.1841,,,,,,,,,,,,,,
,,,,548,17237.53186,27063.99825,26773.94971,24428.21358,,,,,,,,,,,,,,
,,,,549,16906.38763,25609.33453,25591.15479,22415.55578,,,,,,,,,,,,,,
,,,,550,16285.47134,23699.98419,23946.44022,20146.6157,,,,,,,,,,,,,,
,,,,551,15461.03362,21814.77669,22114.14991,17792.5473,,,,,,,,,,,,,,
,,,,552,14667.55299,20564.0932,20697.52544,15959.80065,,,,,,,,,,,,,,
,,,,553,14350.66999,19885.20645,19934.83991,14929.04738,,,,,,,,,,,,,,
,,,,554,14381.58014,19604.86793,19705.59046,14379.36443,,,,,,,,,,,,,,
,,,,555,14481.20437,19566.56357,19727.12813,14201.47686,,,,,,,,,,,,,,
,,,,556,14759.58805,19894.10341,20240.4402,14464.55521,,,,,,,,,,,,,,
,,,,557,15494.50288,21422.48579,21743.98533,15906.07496,,,,,,,,,,,,,,
,,,,558,16960.91968,24316.12583,24648.34752,18819.07276,,,,,,,,,,,,,,
,,,,559,18606.79248,25541.91433,26580.49113,20258.45146,,,,,,,,,,,,,,
,,,,560,18601.36291,24991.08964,26227.31804,20851.32385,,,,,,,,,,,,,,
,,,,561,17944.11714,24631.88045,25729.29712,21668.84245,,,,,,,,,,,,,,
,,,,562,17120.82519,24272.95231,25195.47544,22590.27068,,,,,,,,,,,,,,
,,,,563,16544.06379,23650.63715,24647.02552,23316.00077,,,,,,,,,,,,,,
,,,,564,16131.58789,22921.55145,24157.19622,23875.22669,,,,,,,,,,,,,,
,,,,565,15769.78462,22469.01059,23863.85295,24334.37879,,,,,,,,,,,,,,
,,,,566,15553.15757,22001.49995,23520.80347,24528.1935,,,,,,,,,,,,,,
,,,,567,15368.66117,21754.85063,23284.78191,24710.12235,,,,,,,,,,,,,,
,,,,568,15293.14707,21837.61941,23230.23475,24751.63007,,,,,,,,,,,,,,
,,,,569,15634.15138,22775.544,23719.33312,24878.25145,,,,,,,,,,,,,,
,,,,570,16966.82773,25032.34451,25860.38724,26309.02701,,,,,,,,,,,,,,
,,,,571,17620.75067,25183.23904,26721.68648,26094.57264,,,,,,,,,,,,,,
,,,,572,17737.23466,24978.33809,26500.97181,24743.65986,,,,,,,,,,,,,,
,,,,573,17517.39515,24199.62064,25708.58569,22755.3522,,,,,,,,,,,,,,
,,,,574,16989.10189,22879.69642,24293.92477,20483.57032,,,,,,,,,,,,,,
,,,,575,16216.65439,21660.28928,22780.95589,18111.25013,,,,,,,,,,,,,,
,,,,576,15561.2823,20895.5252,21607.98522,16264.3091,,,,,,,,,,,,,,
,,,,577,15207.29364,20735.43229,21045.98514,15164.55005,,,,,,,,,,,,,,
,,,,578,15033.42108,20912.97161,20868.30791,14562.6415,,,,,,,,,,,,,,
,,,,579,15054.99103,21288.50473,21025.16054,14362.70655,,,,,,,,,,,,,,
,,,,580,15212.70541,22253.38696,21604.47762,14652.88638,,,,,,,,,,,,,,
,,,,581,15770.5931,24412.20126,23302.84457,16043.6087,,,,,,,,,,,,,,
,,,,582,17026.27084,28071.6835,26199.3049,18959.56196,,,,,,,,,,,,,,
,,,,583,18414.00914,29332.51579,28004.58287,20322.29277,,,,,,,,,,,,,,
,,,,584,18265.67925,28456.59213,27354.38656,20957.78284,,,,,,,,,,,,,,
,,,,585,17699.2699,26419.75432,26375.645,21928.04963,,,,,,,,,,,,,,
,,,,586,17214.32817,24873.59888,25661.09834,22961.59535,,,,,,,,,,,,,,
,,,,587,16771.00855,23744.19084,25066.32472,23717.86907,,,,,,,,,,,,,,
,,,,588,16526.27398,22826.2133,24574.12404,24282.56765,,,,,,,,,,,,,,
,,,,589,16304.5762,22275.21264,24220.37606,24664.58911,,,,,,,,,,,,,,
,,,,590,16098.85813,21828.34732,23904.32888,24924.18453,,,,,,,,,,,,,,
,,,,591,15880.06317,21597.19226,23679.95484,25034.13546,,,,,,,,,,,,,,
,,,,592,15913.85899,21847.19211,23733.44879,24976.16946,,,,,,,,,,,,,,
,,,,593,16255.79527,23062.12085,24142.50509,25048.62043,,,,,,,,,,,,,,
,,,,594,17298.53441,25253.82448,26106.50729,26429.09958,,,,,,,,,,,,,,
,,,,595,17636.38208,25550.03127,26550.0516,26186.44217,,,,,,,,,,,,,,
,,,,596,17386.09342,25221.25888,26043.33645,24949.6879,,,,,,,,,,,,,,
,,,,597,16966.91917,24363.92722,25010.87634,23050.03888,,,,,,,,,,,,,,
,,,,598,16174.66386,22884.88229,23349.59417,20717.4783,,,,,,,,,,,,,,
,,,,599,15190.80001,21458.25035,21504.53197,18426.2235,,,,,,,,,,,,,,
,,,,600,14303.60854,20481.46603,20106.91684,16511.6899,,,,,,,,,,,,,,
,,,,601,13780.03771,19935.67496,19301.69521,15371.38074,,,,,,,,,,,,,,
,,,,602,13428.93649,19785.34954,18826.22313,14816.27816,,,,,,,,,,,,,,
,,,,603,13204.99749,19896.87393,18658.06299,14598.86468,,,,,,,,,,,,,,
,,,,604,13191.94014,20436.31081,19022.44949,14841.02953,,,,,,,,,,,,,,
,,,,605,13562.87249,21972.03036,20107.44528,16229.68274,,,,,,,,,,,,,,
,,,,606,14634.77434,25047.78243,22579.57413,19059.53096,,,,,,,,,,,,,,
,,,,607,15932.51346,25933.4012,24279.29755,20473.31786,,,,,,,,,,,,,,
,,,,608,16030.63276,25159.51002,24031.33665,21161.98392,,,,,,,,,,,,,,
,,,,609,15891.35503,24678.66258,24106.86519,22264.76041,,,,,,,,,,,,,,
,,,,610,15999.38026,24251.25845,24362.44909,23370.9439,,,,,,,,,,,,,,
,,,,611,16091.22012,23635.73269,24437.43151,24144.93288,,,,,,,,,,,,,,
,,,,612,16113.51654,23014.07448,24433.62884,24621.85938,,,,,,,,,,,,,,
