Time_Index,Hydro_Res_1_1,Hydro_RoR_1_1,PHS_1_1,Li-ion_1,PV_1_0_1,Wind_1_0_1,Wind_1_1_1,Wind_1_2_1,CCGT_old_1,OCGT_old_1,NGST_old_1,Nuclear_old_1,Bio_1,CCGT_1,OCGT_F_1,Coal_1,Hydro_Res_2_2,Hydro_RoR_2_2,PHS_2_2,Li-ion_2,PV_2_0_2,Wind_2_0_2,Wind_2_1_2,Wind_2_2_2,CCGT_old_2,OCGT_old_2,NGST_old_2,Nuclear_old_2,Bio_2,CCGT_2,OCGT_F_2,Coal_2,Hydro_Res_3_3,Hydro_RoR_3_3,PHS_3_3,Li-ion_3,PV_3_0_3,Wind_3_0_3,Wind_3_1_3,Wind_3_2_3,CCGT_old_3,OCGT_old_3,NGST_old_3,Nuclear_old_3,Bio_3,CCGT_3,OCGT_F_3,Coal_3,Hydro_Res_4_4,Hydro_RoR_4_4,Li-ion_4,PV_4_0_4,Wind_4_0_4,Wind_4_1_4,Wind_4_2_4,CCGT_old_4,OCGT_old_4,NGST_old_4,Nuclear_old_4,Bio_4,CCGT_4,OCGT_F_4,Coal_4
829,0.250190246,0.251914164,1.0,1.0,0.787905501,0.359189956,0.418752519,0.642540736,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.317503769,0.152442392,1.0,1.0,0.837465059,0.767786772,0.673785651,0.736575347,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.150054455,0.219561455,1.0,1.0,0.868602049,0.689984602,0.587205049,0.498463291,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.059907421,1.0,0.906336873,0.765162099,0.755416034,0.779938977,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
830,0.250190246,0.251914164,1.0,1.0,0.801074895,0.368590422,0.448721045,0.686395695,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.317503769,0.152442392,1.0,1.0,0.870553348,0.789058405,0.73140052,0.794099857,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.150054455,0.219561455,1.0,1.0,0.894523443,0.695425634,0.593966952,0.51615619,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.059907421,1.0,0.929898759,0.754929584,0.743063664,0.764683172,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
831,0.250190246,0.251914164,1.0,1.0,0.832375418,0.365267991,0.466432868,0.711473523,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.317503769,0.152442392,1.0,1.0,0.875396341,0.80936349,0.770954337,0.804974264,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.150054455,0.219561455,1.0,1.0,0.921686131,0.699687217,0.595304826,0.524355305,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.059907421,1.0,0.943755589,0.743187784,0.723478475,0.745381414,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
832,0.250190246,0.251914164,1.0,1.0,0.812999283,0.34798601,0.462675711,0.715353517,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.317503769,0.152442392,1.0,1.0,0.722358564,0.822832766,0.797718397,0.795967375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.150054455,0.219561455,1.0,1.0,0.885966184,0.700615036,0.591195216,0.519132035,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.059907421,1.0,0.875719971,0.724858544,0.699152232,0.724531593,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
833,0.250190246,0.251914164,1.0,1.0,0.457569557,0.315576436,0.42274917,0.658975246,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.317503769,0.152442392,1.0,1.0,0.229326048,0.792164173,0.761312594,0.724174337,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.150054455,0.219561455,1.0,1.0,0.481742487,0.67929859,0.560166652,0.471141681,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.059907421,1.0,0.402559786,0.69611733,0.664628784,0.693619238,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
834,0.250190246,0.251914164,1.0,1.0,0.043070697,0.335084083,0.405077956,0.534479412,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.317503769,0.152442392,1.0,1.0,0.0,0.807089576,0.744880533,0.538698249,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.150054455,0.219561455,1.0,1.0,0.039790695,0.671674475,0.556836837,0.454619781,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.059907421,1.0,0.018312864,0.680482283,0.624648776,0.629622286,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
835,0.250190246,0.251914164,1.0,1.0,0.0,0.383552338,0.417924566,0.490157305,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.317503769,0.152442392,1.0,1.0,0.0,0.82011505,0.702194334,0.518081771,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.150054455,0.219561455,1.0,1.0,0.0,0.730781695,0.626454969,0.516869401,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.059907421,1.0,0.0,0.770962,0.719432692,0.700698491,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
836,0.250190246,0.251914164,1.0,1.0,0.0,0.401215983,0.370423715,0.431829356,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.317503769,0.152442392,1.0,1.0,0.0,0.818585634,0.684541014,0.490963619,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.150054455,0.219561455,1.0,1.0,0.0,0.733215826,0.626240701,0.504151948,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.059907421,1.0,0.0,0.804035716,0.768276036,0.744833123,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
837,0.250190246,0.251914164,1.0,1.0,0.0,0.40420399,0.287418795,0.352960234,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.317503769,0.152442392,1.0,1.0,0.0,0.804471815,0.650709745,0.476135664,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.150054455,0.219561455,1.0,1.0,0.0,0.709264584,0.595013773,0.445556108,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.059907421,1.0,0.0,0.808344472,0.798350454,0.775442777,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
838,0.250190246,0.251914164,1.0,1.0,0.0,0.407155825,0.209490351,0.267773331,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.317503769,0.152442392,1.0,1.0,0.0,0.782439222,0.612242883,0.446912891,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.150054455,0.219561455,1.0,1.0,0.0,0.676826462,0.541915409,0.374141067,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.059907421,1.0,0.0,0.819097876,0.810483514,0.791794999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
839,0.250190246,0.251914164,1.0,1.0,0.0,0.420829976,0.162933148,0.205769627,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.317503769,0.152442392,1.0,1.0,0.0,0.754460874,0.564546551,0.410975289,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.150054455,0.219561455,1.0,1.0,0.0,0.637897951,0.483023615,0.309552233,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.059907421,1.0,0.0,0.823083864,0.817526329,0.799024353,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
840,0.250190246,0.251914164,1.0,1.0,0.0,0.453219411,0.140668984,0.167210178,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.317503769,0.152442392,1.0,1.0,0.0,0.71189431,0.509725679,0.347222738,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.150054455,0.219561455,1.0,1.0,0.0,0.58984325,0.41815233,0.24135948,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.059907421,1.0,0.0,0.824881639,0.815557411,0.796212582,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
841,0.17326335,0.24275395,1.0,1.0,0.0,0.624490999,0.446708577,0.368611408,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.420156558,0.193157042,1.0,1.0,0.0,0.725187823,0.512511055,0.310742638,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.131102037,0.161606671,1.0,1.0,0.0,0.811016622,0.765380107,0.61209529,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.08373722,1.0,0.0,0.781793531,0.789053949,0.789493004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
842,0.17326335,0.24275395,1.0,1.0,0.0,0.589012559,0.40540789,0.363398733,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.420156558,0.193157042,1.0,1.0,0.0,0.671742125,0.45340117,0.295184268,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.131102037,0.161606671,1.0,1.0,0.0,0.801325836,0.737210334,0.543742808,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.08373722,1.0,0.0,0.800437782,0.7980589,0.794819818,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
843,0.17326335,0.24275395,1.0,1.0,0.0,0.559799189,0.354022425,0.362963459,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.420156558,0.193157042,1.0,1.0,0.0,0.624544512,0.392601423,0.290961173,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.131102037,0.161606671,1.0,1.0,0.0,0.783881287,0.69832991,0.487735757,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.08373722,1.0,0.0,0.80833956,0.805185882,0.798673822,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
844,0.17326335,0.24275395,1.0,1.0,0.0,0.541311995,0.320871761,0.381205196,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.420156558,0.193157042,1.0,1.0,0.0,0.58584644,0.341502432,0.290227309,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.131102037,0.161606671,1.0,1.0,0.0,0.766811017,0.657816002,0.420006123,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.08373722,1.0,0.0,0.807216626,0.802669955,0.802097442,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
845,0.17326335,0.24275395,1.0,1.0,0.0,0.518933287,0.30464788,0.393267745,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.420156558,0.193157042,1.0,1.0,0.0,0.544789835,0.319559778,0.305849888,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.131102037,0.161606671,1.0,1.0,0.0,0.741554635,0.6097192,0.349328763,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.08373722,1.0,0.0,0.798449824,0.794404413,0.800257739,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
846,0.17326335,0.24275395,1.0,1.0,0.0,0.486813933,0.289122308,0.395939352,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.420156558,0.193157042,1.0,1.0,0.012641413,0.516220755,0.324148301,0.326022975,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.131102037,0.161606671,1.0,1.0,0.0,0.709093233,0.567189055,0.303101735,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.08373722,1.0,0.01,0.800058893,0.796151633,0.793959321,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
847,0.17326335,0.24275395,1.0,1.0,0.111294925,0.451672382,0.274162839,0.396792987,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.420156558,0.193157042,1.0,1.0,0.355548114,0.501473186,0.342081121,0.341166741,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.131102037,0.161606671,1.0,1.0,0.200504031,0.68079908,0.52600919,0.257247039,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.08373722,1.0,0.263429566,0.79790841,0.79299208,0.787063023,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
848,0.17326335,0.24275395,1.0,1.0,0.64477881,0.340223428,0.202921072,0.258971319,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.420156558,0.193157042,1.0,1.0,0.877402886,0.295006617,0.219732293,0.278679538,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.131102037,0.161606671,1.0,1.0,0.786437963,0.432924376,0.30858396,0.154880852,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.08373722,1.0,0.75782629,0.498337275,0.510765445,0.519088471,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
849,0.17326335,0.24275395,1.0,1.0,0.925082353,0.092794088,0.082911516,0.199969859,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.420156558,0.193157042,1.0,1.0,0.962804972,0.270646194,0.181791338,0.283414622,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.131102037,0.161606671,1.0,1.0,0.971770541,0.187934717,0.11494002,0.058766623,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.08373722,1.0,0.943028314,0.292974794,0.318076141,0.370771582,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
850,0.17326335,0.24275395,1.0,1.0,0.92260634,0.074411119,0.095553209,0.243732018,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.420156558,0.193157042,1.0,1.0,0.933345272,0.304129155,0.223751564,0.339634899,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.131102037,0.161606671,1.0,1.0,0.963328579,0.174638391,0.119336679,0.070879217,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.08373722,1.0,0.968406757,0.282833946,0.290956309,0.347026815,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
851,0.17326335,0.24275395,1.0,1.0,0.883495368,0.098322834,0.123721739,0.285070134,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.420156558,0.193157042,1.0,1.0,0.892769387,0.327616603,0.265935763,0.391425444,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.131102037,0.161606671,1.0,1.0,0.928827682,0.164836997,0.125052108,0.095512126,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.08373722,1.0,0.953206203,0.242959095,0.243452044,0.302540459,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
852,0.17326335,0.24275395,1.0,1.0,0.851378712,0.134660015,0.165688926,0.34543972,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.420156558,0.193157042,1.0,1.0,0.872930886,0.365519457,0.313858452,0.452623215,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.131102037,0.161606671,1.0,1.0,0.903969234,0.157026515,0.131363354,0.126838805,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.08373722,1.0,0.937944444,0.199269682,0.184283085,0.241416902,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
853,0.17326335,0.24275395,1.0,1.0,0.846279332,0.16945586,0.211528021,0.424456404,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.420156558,0.193157042,1.0,1.0,0.882094229,0.416992604,0.365722676,0.504568328,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.131102037,0.161606671,1.0,1.0,0.902507204,0.160662059,0.142479024,0.152928021,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.08373722,1.0,0.939414067,0.172168812,0.147826064,0.203217485,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
854,0.17326335,0.24275395,1.0,1.0,0.867106574,0.203196305,0.252645331,0.490335566,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.420156558,0.193157042,1.0,1.0,0.909917078,0.474113671,0.425662261,0.542069463,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.131102037,0.161606671,1.0,1.0,0.920914064,0.173737369,0.161625568,0.178845758,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.08373722,1.0,0.953792729,0.153575341,0.130937823,0.177228853,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
855,0.17326335,0.24275395,1.0,1.0,0.886748027,0.235028191,0.290434345,0.543091724,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.420156558,0.193157042,1.0,1.0,0.926215458,0.532208994,0.482998338,0.596005254,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.131102037,0.161606671,1.0,1.0,0.937975488,0.196445787,0.187246412,0.209613411,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.08373722,1.0,0.959695846,0.146661783,0.123626386,0.161535253,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
856,0.17326335,0.24275395,1.0,1.0,0.863206129,0.259778788,0.324285809,0.573840888,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.420156558,0.193157042,1.0,1.0,0.843793638,0.583991873,0.522711594,0.640408821,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.131102037,0.161606671,1.0,1.0,0.910360804,0.23013016,0.219304363,0.242664397,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.08373722,1.0,0.910072373,0.148948795,0.127151488,0.167938893,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
857,0.17326335,0.24275395,1.0,1.0,0.588586998,0.265721589,0.308847654,0.50278716,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.420156558,0.193157042,1.0,1.0,0.36449909,0.566743111,0.483922725,0.547877737,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.131102037,0.161606671,1.0,1.0,0.586840243,0.257548975,0.242563932,0.258317707,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.08373722,1.0,0.502975467,0.158786513,0.145411611,0.181741834,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
858,0.17326335,0.24275395,1.0,1.0,0.09884876,0.338836471,0.387358021,0.563731699,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.420156558,0.193157042,1.0,1.0,0.016632767,0.693775259,0.623926839,0.584495239,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.131102037,0.161606671,1.0,1.0,0.077856747,0.337065778,0.319917306,0.32149267,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.08373722,1.0,0.039307831,0.212555613,0.216246952,0.262310413,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
859,0.17326335,0.24275395,1.0,1.0,0.0,0.437485075,0.465739738,0.626807042,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.420156558,0.193157042,1.0,1.0,0.0,0.760007518,0.717539803,0.554622769,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.131102037,0.161606671,1.0,1.0,0.0,0.482234785,0.443468268,0.404454967,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.08373722,1.0,0.0,0.298493644,0.333637308,0.432773049,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
860,0.17326335,0.24275395,1.0,1.0,0.0,0.471367526,0.48689007,0.583169264,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.420156558,0.193157042,1.0,1.0,0.0,0.788689626,0.732014605,0.520715266,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.131102037,0.161606671,1.0,1.0,0.0,0.569906181,0.513726579,0.425732471,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.08373722,1.0,0.0,0.362318888,0.430431118,0.551740359,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
861,0.17326335,0.24275395,1.0,1.0,0.0,0.470974748,0.465786914,0.521944414,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.420156558,0.193157042,1.0,1.0,0.0,0.80455212,0.728226103,0.499770296,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.131102037,0.161606671,1.0,1.0,0.0,0.622581516,0.54650092,0.421307007,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.08373722,1.0,0.0,0.402178369,0.499408554,0.601523512,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
862,0.17326335,0.24275395,1.0,1.0,0.0,0.456563412,0.41824287,0.465926398,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.420156558,0.193157042,1.0,1.0,0.0,0.809365484,0.706625024,0.448572342,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.131102037,0.161606671,1.0,1.0,0.0,0.649273367,0.55790441,0.411262687,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.08373722,1.0,0.0,0.411177212,0.532404656,0.642792756,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
863,0.17326335,0.24275395,1.0,1.0,0.0,0.445845703,0.386812817,0.429083773,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.420156558,0.193157042,1.0,1.0,0.0,0.807471465,0.698738718,0.438021326,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.131102037,0.161606671,1.0,1.0,0.0,0.6712133,0.568157438,0.398066621,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.08373722,1.0,0.0,0.417640514,0.55413293,0.677416541,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
864,0.17326335,0.24275395,1.0,1.0,0.0,0.440851026,0.367802249,0.416894909,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.420156558,0.193157042,1.0,1.0,0.0,0.798762033,0.683851388,0.425001369,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.131102037,0.161606671,1.0,1.0,0.0,0.683166401,0.568210893,0.378685507,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.08373722,1.0,0.0,0.414521002,0.559914767,0.705638793,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
865,0.17326335,0.24275395,1.0,1.0,0.0,0.447696093,0.350911097,0.387947497,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.420156558,0.193157042,1.0,1.0,0.0,0.792033547,0.673958998,0.387007484,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.131102037,0.161606671,1.0,1.0,0.0,0.687988621,0.562619543,0.35509803,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.08373722,1.0,0.0,0.449148426,0.560675879,0.712250214,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
866,0.17326335,0.24275395,1.0,1.0,0.0,0.46131393,0.328844469,0.360463421,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.420156558,0.193157042,1.0,1.0,0.0,0.787209894,0.6607535,0.372501985,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.131102037,0.161606671,1.0,1.0,0.0,0.687302265,0.553903158,0.331192291,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.08373722,1.0,0.0,0.48260218,0.566384681,0.719906224,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
867,0.17326335,0.24275395,1.0,1.0,0.0,0.477255927,0.306146976,0.315754334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.420156558,0.193157042,1.0,1.0,0.0,0.782757808,0.64627717,0.362455793,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.131102037,0.161606671,1.0,1.0,0.0,0.683941284,0.540458925,0.308924635,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.08373722,1.0,0.0,0.517613781,0.579389583,0.724965509,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
868,0.17326335,0.24275395,1.0,1.0,0.0,0.489694055,0.302203452,0.290949476,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.420156558,0.193157042,1.0,1.0,0.0,0.779186271,0.636335437,0.340227334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.131102037,0.161606671,1.0,1.0,0.0,0.680187094,0.527708189,0.283525605,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.08373722,1.0,0.0,0.549061839,0.597607301,0.728391704,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
869,0.17326335,0.24275395,1.0,1.0,0.0,0.500916559,0.303069495,0.271861415,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.420156558,0.193157042,1.0,1.0,0.0,0.771549599,0.61546789,0.335147239,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.131102037,0.161606671,1.0,1.0,0.0,0.672989128,0.510051741,0.252973122,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.08373722,1.0,0.0,0.598715108,0.614909307,0.729389526,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
870,0.17326335,0.24275395,1.0,1.0,0.0,0.504519701,0.308597886,0.256518731,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.420156558,0.193157042,1.0,1.0,0.011322573,0.765582029,0.58629689,0.31300731,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.131102037,0.161606671,1.0,1.0,0.0,0.656997928,0.485686278,0.232647204,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.08373722,1.0,0.01,0.628010376,0.634796678,0.733802708,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
871,0.17326335,0.24275395,1.0,1.0,0.073582452,0.502603576,0.308310762,0.251560732,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.420156558,0.193157042,1.0,1.0,0.322934581,0.753151319,0.579093552,0.295484644,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.131102037,0.161606671,1.0,1.0,0.168731923,0.642049854,0.455078217,0.203092761,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.08373722,1.0,0.355046522,0.653978086,0.649855267,0.735381969,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
872,0.17326335,0.24275395,1.0,1.0,0.492575817,0.426381561,0.207209282,0.162803867,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.420156558,0.193157042,1.0,1.0,0.819563996,0.577064877,0.403313331,0.204826454,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.131102037,0.161606671,1.0,1.0,0.673650189,0.510651776,0.331897617,0.141577689,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.08373722,1.0,0.879047819,0.470710499,0.455446858,0.455166461,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
873,0.17326335,0.24275395,1.0,1.0,0.818883272,0.207557628,0.095740053,0.100529605,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.420156558,0.193157042,1.0,1.0,0.916904316,0.408383234,0.237356148,0.129080342,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.131102037,0.161606671,1.0,1.0,0.87541123,0.177568403,0.077668544,0.035798047,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.08373722,1.0,0.972572339,0.159228297,0.126215435,0.195816709,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
