Time_Index,CCGT_3,OCGT_F_3,Hydro_Res_3_3,Hydro_RoR_3_3,PHS_3_3,Li-ion_3,PV_3_0_3,Wind_3_0_3,Wind_3_1_3,Wind_3_2_3,CCGT_old_3,OCGT_old_3,NGST_old_3,Nuclear_old_3,Bio_3,Coal_3,Hydro_Res_1_1,Hydro_RoR_1_1,PHS_1_1,Li-ion_1,PV_1_0_1,Wind_1_0_1,Wind_1_1_1,Wind_1_2_1,CCGT_old_1,OCGT_old_1,NGST_old_1,Nuclear_old_1,Bio_1,CCGT_1,OCGT_F_1,Coal_1,Hydro_Res_2_2,Hydro_RoR_2_2,PHS_2_2,Li-ion_2,PV_2_0_2,Wind_2_0_2,Wind_2_1_2,Wind_2_2_2,CCGT_old_2,OCGT_old_2,NGST_old_2,Nuclear_old_2,Bio_2,CCGT_2,OCGT_F_2,Coal_2,Hydro_Res_4_4,Hydro_RoR_4_4,Li-ion_4,PV_4_0_4,Wind_4_0_4,Wind_4_1_4,Wind_4_2_4,CCGT_old_4,OCGT_old_4,NGST_old_4,Nuclear_old_4,Bio_4,CCGT_4,OCGT_F_4,Coal_4
5172,1,1,0.137927049,0.086767972,1,1,0.783325639,0.01,0.01,0,1,1,1,1,1,1,0.365986428,0.225177911,1,1,0.772050822,0.011383381,0,0.01,1,1,1,1,1,1,1,1,0.15457495,0.093764405,1,1,0.825611138,0.01047393,0.01,0.011128751,1,1,1,1,1,1,1,1,0,0.046206923,1,0.882343093,0.237243094,0.138880202,0.026714586,1,1,1,1,1,1,1,1
5173,1,1,0.137927049,0.086767972,1,1,0.775114142,0.018990169,0.014467562,0.024860414,1,1,1,1,1,1,0.365986428,0.225177911,1,1,0.744915013,0.015602604,0.01,0.013823428,1,1,1,1,1,1,1,1,0.15457495,0.093764405,1,1,0.804119258,0.013521451,0.01,0.012929377,1,1,1,1,1,1,1,1,0,0.046206923,1,0.875729221,0.22791744,0.151338011,0.038368319,1,1,1,1,1,1,1,1
5174,1,1,0.137927049,0.086767972,1,1,0.766877183,0.034356598,0.03560045,0.057899286,1,1,1,1,1,1,0.365986428,0.225177911,1,1,0.704363761,0.028769709,0.017091146,0.030342644,1,1,1,1,1,1,1,1,0.15457495,0.093764405,1,1,0.780970632,0.018412049,0.01,0.042146311,1,1,1,1,1,1,1,1,0,0.046206923,1,0.874676146,0.209405543,0.15987696,0.042090697,1,1,1,1,1,1,1,1
5175,1,1,0.137927049,0.086767972,1,1,0.747415014,0.06709186,0.062707479,0.079896972,1,1,1,1,1,1,0.365986428,0.225177911,1,1,0.653341513,0.067049811,0.033359818,0.041556062,1,1,1,1,1,1,1,1,0.15457495,0.093764405,1,1,0.742618794,0.022612044,0.010945897,0.098150799,1,1,1,1,1,1,1,1,0,0.046206923,1,0.84442822,0.220659009,0.161280473,0.055301665,1,1,1,1,1,1,1,1
5176,1,1,0.137927049,0.086767972,1,1,0.691262387,0.082526568,0.104643865,0.118456041,1,1,1,1,1,1,0.365986428,0.225177911,1,1,0.581142805,0.120299971,0.042326161,0.029459158,1,1,1,1,1,1,1,1,0.15457495,0.093764405,1,1,0.668476158,0.036363175,0.031950543,0.087855672,1,1,1,1,1,1,1,1,0,0.046206923,1,0.784049421,0.191806259,0.14878288,0.070415584,1,1,1,1,1,1,1,1
5177,1,1,0.137927049,0.086767972,1,1,0.568340709,0.100514142,0.12016431,0.122463919,1,1,1,1,1,1,0.365986428,0.225177911,1,1,0.468786593,0.15165736,0.057392906,0.017033037,1,1,1,1,1,1,1,1,0.15457495,0.093764405,1,1,0.491053946,0.050656675,0.033442725,0.044809232,1,1,1,1,1,1,1,1,0,0.046206923,1,0.618018565,0.18277938,0.133955753,0.108547461,1,1,1,1,1,1,1,1
5178,1,1,0.137927049,0.086767972,1,1,0.257514727,0.106129645,0.13825356,0.112840533,1,1,1,1,1,1,0.365986428,0.225177911,1,1,0.244734962,0.177302345,0.075642825,0.021917466,1,1,1,1,1,1,1,1,0.15457495,0.093764405,1,1,0.15523717,0.046249683,0.044517243,0.053296639,1,1,1,1,1,1,1,1,0,0.046206923,1,0.205096274,0.165062013,0.148012727,0.137834779,1,1,1,1,1,1,1,1
5179,1,1,0.137927049,0.086767972,1,1,0.018327066,0.129187265,0.181751254,0.145836455,1,1,1,1,1,1,0.365986428,0.225177911,1,1,0.02807542,0.185787264,0.101392392,0.02380325,1,1,1,1,1,1,1,1,0.15457495,0.093764405,1,1,0,0.102266022,0.075692067,0.163059643,1,1,1,1,1,1,1,1,0,0.046206923,1,0,0.178426302,0.198436474,0.172129847,1,1,1,1,1,1,1,1
5180,1,1,0.137927049,0.086767972,1,1,0,0.17337538,0.216318688,0.174177259,1,1,1,1,1,1,0.365986428,0.225177911,1,1,0,0.172533472,0.122872093,0.040958328,1,1,1,1,1,1,1,1,0.15457495,0.093764405,1,1,0,0.171893127,0.083944669,0.173189061,1,1,1,1,1,1,1,1,0,0.046206923,1,0,0.178872804,0.269947905,0.232099887,1,1,1,1,1,1,1,1
5181,1,1,0.137927049,0.086767972,1,1,0,0.213297554,0.223148968,0.188882712,1,1,1,1,1,1,0.365986428,0.225177911,1,1,0,0.160117834,0.104563652,0.040167959,1,1,1,1,1,1,1,1,0.15457495,0.093764405,1,1,0,0.23330589,0.09742495,0.166926525,1,1,1,1,1,1,1,1,0,0.046206923,1,0,0.198126299,0.311872905,0.259962675,1,1,1,1,1,1,1,1
5182,1,1,0.137927049,0.086767972,1,1,0,0.25157977,0.232256696,0.174967871,1,1,1,1,1,1,0.365986428,0.225177911,1,1,0,0.137684743,0.083615208,0.031010924,1,1,1,1,1,1,1,1,0.15457495,0.093764405,1,1,0,0.286220664,0.122934815,0.140249727,1,1,1,1,1,1,1,1,0,0.046206923,1,0,0.223916428,0.324418382,0.243084003,1,1,1,1,1,1,1,1
5183,1,1,0.137927049,0.086767972,1,1,0,0.275628117,0.231869398,0.135815886,1,1,1,1,1,1,0.365986428,0.225177911,1,1,0,0.140381658,0.061999247,0.024331631,1,1,1,1,1,1,1,1,0.15457495,0.093764405,1,1,0,0.314351767,0.125196988,0.117492113,1,1,1,1,1,1,1,1,0,0.046206923,1,0,0.254166255,0.339628889,0.25677738,1,1,1,1,1,1,1,1
5184,1,1,0.137927049,0.086767972,1,1,0,0.287443302,0.238907451,0.136968194,1,1,1,1,1,1,0.365986428,0.225177911,1,1,0,0.175478798,0.057705932,0.017348481,1,1,1,1,1,1,1,1,0.15457495,0.093764405,1,1,0,0.325028064,0.132164074,0.096990467,1,1,1,1,1,1,1,1,0,0.046206923,1,0,0.313091998,0.3341668,0.235221838,1,1,1,1,1,1,1,1
5185,1,1,0.137927049,0.086767972,1,1,0,0.321889868,0.257801794,0.143066952,1,1,1,1,1,1,0.365986428,0.225177911,1,1,0,0.220236516,0.060172155,0.013406394,1,1,1,1,1,1,1,1,0.15457495,0.093764405,1,1,0,0.338383752,0.140800176,0.077427409,1,1,1,1,1,1,1,1,0,0.046206923,1,0,0.34655922,0.345506715,0.242278618,1,1,1,1,1,1,1,1
5186,1,1,0.137927049,0.086767972,1,1,0,0.359626454,0.284512508,0.157988577,1,1,1,1,1,1,0.365986428,0.225177911,1,1,0,0.26960623,0.064194789,0.011257499,1,1,1,1,1,1,1,1,0.15457495,0.093764405,1,1,0,0.356028211,0.145274141,0.0733328,1,1,1,1,1,1,1,1,0,0.046206923,1,0,0.387348311,0.343540615,0.229305028,1,1,1,1,1,1,1,1
5187,1,1,0.137927049,0.086767972,1,1,0,0.394827807,0.294062944,0.148791268,1,1,1,1,1,1,0.365986428,0.225177911,1,1,0,0.320450524,0.075872244,0.01,1,1,1,1,1,1,1,1,0.15457495,0.093764405,1,1,0,0.365337678,0.129515742,0.068168013,1,1,1,1,1,1,1,1,0,0.046206923,1,0,0.403935546,0.355879067,0.228749779,1,1,1,1,1,1,1,1
5188,1,1,0.137927049,0.086767972,1,1,0,0.405213401,0.285286444,0.146479979,1,1,1,1,1,1,0.365986428,0.225177911,1,1,0,0.362002865,0.09093382,0.011229074,1,1,1,1,1,1,1,1,0.15457495,0.093764405,1,1,0,0.369837107,0.127643788,0.063744134,1,1,1,1,1,1,1,1,0,0.046206923,1,0,0.426128014,0.351005595,0.210680617,1,1,1,1,1,1,1,1
5189,1,1,0.137927049,0.086767972,1,1,0,0.395526515,0.27028486,0.141156427,1,1,1,1,1,1,0.365986428,0.225177911,1,1,0,0.39200485,0.10437134,0.011589491,1,1,1,1,1,1,1,1,0.15457495,0.093764405,1,1,0.01,0.366934665,0.124097646,0.061632414,1,1,1,1,1,1,1,1,0,0.046206923,1,0,0.441697276,0.3573451,0.199186807,1,1,1,1,1,1,1,1
5190,1,1,0.137927049,0.086767972,1,1,0.086627477,0.36895216,0.248657297,0.129566091,1,1,1,1,1,1,0.365986428,0.225177911,1,1,0.050288671,0.400936203,0.113174473,0.010185159,1,1,1,1,1,1,1,1,0.15457495,0.093764405,1,1,0.159351581,0.363460295,0.122575489,0.073868779,1,1,1,1,1,1,1,1,0,0.046206923,1,0.145185768,0.435254322,0.343061565,0.189418548,1,1,1,1,1,1,1,1
5191,1,1,0.137927049,0.086767972,1,1,0.403555925,0.213614191,0.137530814,0.076631805,1,1,1,1,1,1,0.365986428,0.225177911,1,1,0.282703452,0.3222402,0.096447469,0.01,1,1,1,1,1,1,1,1,0.15457495,0.093764405,1,1,0.442258779,0.173555513,0.068400734,0.049865782,1,1,1,1,1,1,1,1,0,0.046206923,1,0.533698805,0.230280066,0.176162691,0.101146095,1,1,1,1,1,1,1,1
5192,1,1,0.137927049,0.086767972,1,1,0.612939213,0.094069111,0.046856096,0.013451079,1,1,1,1,1,1,0.365986428,0.225177911,1,1,0.507206899,0.113330442,0.025408535,0,1,1,1,1,1,1,1,1,0.15457495,0.093764405,1,1,0.621254752,0.041239636,0.014204398,0.01,1,1,1,1,1,1,1,1,0,0.046206923,1,0.733867954,0.119431395,0.087178423,0.03831933,1,1,1,1,1,1,1,1
5193,1,1,0.137927049,0.086767972,1,1,0.72935798,0.081329377,0.04045879,0.01,1,1,1,1,1,1,0.365986428,0.225177911,1,1,0.618696988,0.099154011,0.025504673,0.01,1,1,1,1,1,1,1,1,0.15457495,0.093764405,1,1,0.719138026,0.041665523,0.01148457,0,1,1,1,1,1,1,1,1,0,0.046206923,1,0.825693658,0.106225617,0.084353853,0.050882658,1,1,1,1,1,1,1,1
5194,1,1,0.137927049,0.086767972,1,1,0.760042025,0.077096556,0.03691541,0.010626796,1,1,1,1,1,1,0.365986428,0.225177911,1,1,0.671763312,0.119778538,0.041147372,0.019732191,1,1,1,1,1,1,1,1,0.15457495,0.093764405,1,1,0.759674722,0.052539583,0.011601495,0,1,1,1,1,1,1,1,1,0,0.046206923,1,0.860821526,0.093437638,0.074498159,0.060418734,1,1,1,1,1,1,1,1
5195,1,1,0.137927049,0.086767972,1,1,0.785768584,0.066822604,0.032652107,0.013046473,1,1,1,1,1,1,0.365986428,0.225177911,1,1,0.681719177,0.15690142,0.060801767,0.045898131,1,1,1,1,1,1,1,1,0.15457495,0.093764405,1,1,0.776909209,0.046721161,0.018663212,0.01,1,1,1,1,1,1,1,1,0,0.046206923,1,0.874663852,0.072762058,0.069821385,0.062364061,1,1,1,1,1,1,1,1
5196,1,1,0.137927049,0.086767972,1,1,0.760806532,0.057800003,0.031807326,0.018495464,1,1,1,1,1,1,0.365986428,0.225177911,1,1,0.676670489,0.185974319,0.07761895,0.067764829,1,1,1,1,1,1,1,1,0.15457495,0.093764405,1,1,0.763253966,0.040562491,0.031930294,0.01889157,1,1,1,1,1,1,1,1,0,0.046206923,1,0.874249269,0.059460642,0.066074724,0.071108292,1,1,1,1,1,1,1,1
5197,1,1,0.137927049,0.086767972,1,1,0.725062655,0.071441995,0.041730274,0.029559273,1,1,1,1,1,1,0.365986428,0.225177911,1,1,0.684744681,0.206411178,0.102614787,0.10834811,1,1,1,1,1,1,1,1,0.15457495,0.093764405,1,1,0.735499576,0.05604834,0.056563653,0.034409698,1,1,1,1,1,1,1,1,0,0.046206923,1,0.882194792,0.057369687,0.06620481,0.066335753,1,1,1,1,1,1,1,1
5198,1,1,0.137927049,0.086767972,1,1,0.683061207,0.151517148,0.090475675,0.054454338,1,1,1,1,1,1,0.365986428,0.225177911,1,1,0.661801634,0.253756962,0.143836154,0.185361332,1,1,1,1,1,1,1,1,0.15457495,0.093764405,1,1,0.682255311,0.109543192,0.080054582,0.049117158,1,1,1,1,1,1,1,1,0,0.046206923,1,0.865104675,0.062695327,0.070008981,0.070287379,1,1,1,1,1,1,1,1
5199,1,1,0.137927049,0.086767972,1,1,0.620063666,0.24083551,0.166906267,0.10755533,1,1,1,1,1,1,0.365986428,0.225177911,1,1,0.628010367,0.300139805,0.206486256,0.206685568,1,1,1,1,1,1,1,1,0.15457495,0.093764405,1,1,0.578753459,0.182064592,0.095529879,0.082192948,1,1,1,1,1,1,1,1,0,0.046206923,1,0.841363038,0.085294528,0.0803955,0.09623337,1,1,1,1,1,1,1,1
5200,1,1,0.137927049,0.086767972,1,1,0.524259524,0.264797641,0.179710476,0.136403152,1,1,1,1,1,1,0.365986428,0.225177911,1,1,0.543160465,0.32995898,0.207006348,0.210264115,1,1,1,1,1,1,1,1,0.15457495,0.093764405,1,1,0.474830941,0.229438156,0.106989335,0.124942367,1,1,1,1,1,1,1,1,0,0.046206923,1,0.770544023,0.161997187,0.122198638,0.115929723,1,1,1,1,1,1,1,1
5201,1,1,0.137927049,0.086767972,1,1,0.378602074,0.255903514,0.165853763,0.138336106,1,1,1,1,1,1,0.365986428,0.225177911,1,1,0.42174114,0.340422147,0.224126564,0.17297131,1,1,1,1,1,1,1,1,0.15457495,0.093764405,1,1,0.309320449,0.206960257,0.097805608,0.275612366,1,1,1,1,1,1,1,1,0,0.046206923,1,0.601294259,0.156470357,0.141694343,0.106360874,1,1,1,1,1,1,1,1
5202,1,1,0.137927049,0.086767972,1,1,0.155105342,0.253893941,0.178136009,0.14804587,1,1,1,1,1,1,0.365986428,0.225177911,1,1,0.205270807,0.312888913,0.185043529,0.137402567,1,1,1,1,1,1,1,1,0.15457495,0.093764405,1,1,0.085456432,0.22938722,0.107628836,0.300085789,1,1,1,1,1,1,1,1,0,0.046206923,1,0.189303577,0.17110285,0.169012516,0.133291497,1,1,1,1,1,1,1,1
5203,1,1,0.137927049,0.086767972,1,1,0.01,0.306262104,0.229995517,0.182261767,1,1,1,1,1,1,0.365986428,0.225177911,1,1,0.022296004,0.320415727,0.181478913,0.153508569,1,1,1,1,1,1,1,1,0.15457495,0.093764405,1,1,0,0.336791847,0.218132553,0.344080258,1,1,1,1,1,1,1,1,0,0.046206923,1,0,0.229923433,0.215468273,0.184416973,1,1,1,1,1,1,1,1
5204,1,1,0.137927049,0.086767972,1,1,0,0.304970551,0.23812252,0.204053842,1,1,1,1,1,1,0.365986428,0.225177911,1,1,0,0.34454188,0.201013818,0.153131811,1,1,1,1,1,1,1,1,0.15457495,0.093764405,1,1,0,0.46361949,0.278126552,0.24686518,1,1,1,1,1,1,1,1,0,0.046206923,1,0,0.207877373,0.255936239,0.227013528,1,1,1,1,1,1,1,1
5205,1,1,0.137927049,0.086767972,1,1,0,0.276226159,0.227226485,0.17383436,1,1,1,1,1,1,0.365986428,0.225177911,1,1,0,0.342206039,0.168175923,0.101468499,1,1,1,1,1,1,1,1,0.15457495,0.093764405,1,1,0,0.534188278,0.288293618,0.263816511,1,1,1,1,1,1,1,1,0,0.046206923,1,0,0.188221544,0.21152326,0.237401504,1,1,1,1,1,1,1,1
5206,1,1,0.137927049,0.086767972,1,1,0,0.278037914,0.222406607,0.138646589,1,1,1,1,1,1,0.365986428,0.225177911,1,1,0,0.337462143,0.154403531,0.084380342,1,1,1,1,1,1,1,1,0.15457495,0.093764405,1,1,0,0.541146215,0.308813525,0.245989363,1,1,1,1,1,1,1,1,0,0.046206923,1,0,0.162526969,0.178259401,0.243353411,1,1,1,1,1,1,1,1
5207,1,1,0.137927049,0.086767972,1,1,0,0.292022796,0.228167791,0.129523969,1,1,1,1,1,1,0.365986428,0.225177911,1,1,0,0.352047872,0.147656054,0.046693432,1,1,1,1,1,1,1,1,0.15457495,0.093764405,1,1,0,0.515228095,0.284774789,0.177095051,1,1,1,1,1,1,1,1,0,0.046206923,1,0,0.155515626,0.154685692,0.208847357,1,1,1,1,1,1,1,1
5208,1,1,0.137927049,0.086767972,1,1,0,0.330840272,0.244236125,0.128893953,1,1,1,1,1,1,0.365986428,0.225177911,1,1,0,0.384589385,0.138565128,0.030165185,1,1,1,1,1,1,1,1,0.15457495,0.093764405,1,1,0,0.476372305,0.224937013,0.098694154,1,1,1,1,1,1,1,1,0,0.046206923,1,0,0.167773033,0.152097707,0.198480631,1,1,1,1,1,1,1,1
5209,1,1,0.137927049,0.086767972,1,1,0,0.370116341,0.263755547,0.140342306,1,1,1,1,1,1,0.365986428,0.225177911,1,1,0,0.408540985,0.138543518,0.031528342,1,1,1,1,1,1,1,1,0.15457495,0.093764405,1,1,0,0.466904126,0.173553514,0.084503278,1,1,1,1,1,1,1,1,0,0.046206923,1,0,0.149326245,0.148086566,0.20451727,1,1,1,1,1,1,1,1
5210,1,1,0.137927049,0.086767972,1,1,0,0.404822138,0.276766979,0.147276284,1,1,1,1,1,1,0.365986428,0.225177911,1,1,0,0.439095573,0.145260709,0.030771263,1,1,1,1,1,1,1,1,0.15457495,0.093764405,1,1,0,0.45301911,0.147725839,0.067104833,1,1,1,1,1,1,1,1,0,0.046206923,1,0,0.147789456,0.162107566,0.213110733,1,1,1,1,1,1,1,1
5211,1,1,0.137927049,0.086767972,1,1,0,0.428399368,0.283131113,0.14091948,1,1,1,1,1,1,0.365986428,0.225177911,1,1,0,0.464392935,0.160743771,0.031155479,1,1,1,1,1,1,1,1,0.15457495,0.093764405,1,1,0,0.425307454,0.120363301,0.057443437,1,1,1,1,1,1,1,1,0,0.046206923,1,0,0.186959496,0.188143785,0.213337208,1,1,1,1,1,1,1,1
5212,1,1,0.137927049,0.086767972,1,1,0,0.433509177,0.280632831,0.134066261,1,1,1,1,1,1,0.365986428,0.225177911,1,1,0,0.478199358,0.182210784,0.031055231,1,1,1,1,1,1,1,1,0.15457495,0.093764405,1,1,0,0.384705402,0.099471624,0.055822429,1,1,1,1,1,1,1,1,0,0.046206923,1,0,0.20392625,0.202811133,0.206520374,1,1,1,1,1,1,1,1
5213,1,1,0.137927049,0.086767972,1,1,0,0.427838139,0.272164527,0.129980801,1,1,1,1,1,1,0.365986428,0.225177911,1,1,0,0.474269182,0.196787412,0.029387465,1,1,1,1,1,1,1,1,0.15457495,0.093764405,1,1,0,0.33894815,0.0934524,0.050401944,1,1,1,1,1,1,1,1,0,0.046206923,1,0,0.232834236,0.216382328,0.20011486,1,1,1,1,1,1,1,1
5214,1,1,0.137927049,0.086767972,1,1,0.058348793,0.413858806,0.263403954,0.127549739,1,1,1,1,1,1,0.365986428,0.225177911,1,1,0.060840153,0.463076618,0.209789977,0.027695732,1,1,1,1,1,1,1,1,0.15457495,0.093764405,1,1,0.125558453,0.2933423,0.086267767,0.047555227,1,1,1,1,1,1,1,1,0,0.046206923,1,0.144954792,0.246780383,0.216895446,0.200925213,1,1,1,1,1,1,1,1
5215,1,1,0.137927049,0.086767972,1,1,0.325632856,0.238398594,0.158250367,0.097586449,1,1,1,1,1,1,0.365986428,0.225177911,1,1,0.355646488,0.353474779,0.153111562,0.023681039,1,1,1,1,1,1,1,1,0.15457495,0.093764405,1,1,0.387022012,0.120227352,0.046172042,0.033170997,1,1,1,1,1,1,1,1,0,0.046206923,1,0.542953106,0.136899846,0.09995385,0.090780146,1,1,1,1,1,1,1,1
5216,1,1,0.137927049,0.086767972,1,1,0.562909709,0.076927724,0.0490011,0.035022676,1,1,1,1,1,1,0.365986428,0.225177911,1,1,0.609858575,0.105561309,0.036867659,0.013584009,1,1,1,1,1,1,1,1,0.15457495,0.093764405,1,1,0.567778658,0.057662016,0.017461238,0.016768216,1,1,1,1,1,1,1,1,0,0.046206923,1,0.737271548,0.05474379,0.041468328,0.040376239,1,1,1,1,1,1,1,1
5217,1,1,0.137927049,0.086767972,1,1,0.692214881,0.066477272,0.04416747,0.037822445,1,1,1,1,1,1,0.365986428,0.225177911,1,1,0.729788096,0.10081448,0.048576241,0.036696116,1,1,1,1,1,1,1,1,0.15457495,0.093764405,1,1,0.677026057,0.059470229,0.0233274,0.034297424,1,1,1,1,1,1,1,1,0,0.046206923,1,0.812181929,0.050948328,0.034213351,0.035607125,1,1,1,1,1,1,1,1
5218,1,1,0.137927049,0.086767972,1,1,0.740227018,0.065188376,0.041890696,0.036455157,1,1,1,1,1,1,0.365986428,0.225177911,1,1,0.737021198,0.137481789,0.072899829,0.06485457,1,1,1,1,1,1,1,1,0.15457495,0.093764405,1,1,0.727702816,0.062668264,0.029925303,0.059826152,1,1,1,1,1,1,1,1,0,0.046206923,1,0.844356422,0.042454819,0.027565006,0.039334056,1,1,1,1,1,1,1,1
5219,1,1,0.137927049,0.086767972,1,1,0.746983331,0.058398591,0.032277397,0.024734348,1,1,1,1,1,1,0.365986428,0.225177911,1,1,0.699131481,0.139440019,0.078906024,0.09262306,1,1,1,1,1,1,1,1,0.15457495,0.093764405,1,1,0.737226332,0.072889897,0.037514024,0.084042854,1,1,1,1,1,1,1,1,0,0.046206923,1,0.838790451,0.046965852,0.028091509,0.043507612,1,1,1,1,1,1,1,1
5220,1,1,0.137927049,0.086767972,1,1,0.724883842,0.049267359,0.027972447,0.025518534,1,1,1,1,1,1,0.365986428,0.225177911,1,1,0.69874589,0.136105741,0.087475626,0.109496665,1,1,1,1,1,1,1,1,0.15457495,0.093764405,1,1,0.719205662,0.076806304,0.050796513,0.133670524,1,1,1,1,1,1,1,1,0,0.046206923,1,0.833572259,0.064714184,0.048747387,0.078394347,1,1,1,1,1,1,1,1
5221,1,1,0.137927049,0.086767972,1,1,0.700846352,0.058241414,0.04145595,0.066713542,1,1,1,1,1,1,0.365986428,0.225177911,1,1,0.701841817,0.144199657,0.110837172,0.125812381,1,1,1,1,1,1,1,1,0.15457495,0.093764405,1,1,0.702330979,0.087926342,0.080877465,0.231531992,1,1,1,1,1,1,1,1,0,0.046206923,1,0.826190523,0.085872831,0.073712339,0.138782484,1,1,1,1,1,1,1,1
5222,1,1,0.137927049,0.086767972,1,1,0.672831615,0.088763228,0.066079114,0.0881574,1,1,1,1,1,1,0.365986428,0.225177911,1,1,0.691501738,0.160500056,0.130436591,0.153243962,1,1,1,1,1,1,1,1,0.15457495,0.093764405,1,1,0.64266035,0.095177882,0.115436279,0.223821377,1,1,1,1,1,1,1,1,0,0.046206923,1,0.785291365,0.084931423,0.122738409,0.212301808,1,1,1,1,1,1,1,1
5223,1,1,0.137927049,0.086767972,1,1,0.607794489,0.102907585,0.105927595,0.105364429,1,1,1,1,1,1,0.365986428,0.225177911,1,1,0.681594966,0.171047439,0.143578464,0.240904458,1,1,1,1,1,1,1,1,0.15457495,0.093764405,1,1,0.577334013,0.095890347,0.17410194,0.191315216,1,1,1,1,1,1,1,1,0,0.046206923,1,0.721730499,0.098767875,0.16455752,0.311195113,1,1,1,1,1,1,1,1
5224,1,1,0.137927049,0.086767972,1,1,0.518800722,0.152226381,0.144535542,0.128369788,1,1,1,1,1,1,0.365986428,0.225177911,1,1,0.650592566,0.170031206,0.144536515,0.173658266,1,1,1,1,1,1,1,1,0.15457495,0.093764405,1,1,0.484683194,0.109129612,0.278935022,0.196234407,1,1,1,1,1,1,1,1,0,0.046206923,1,0.639324415,0.187317958,0.219911736,0.216234009,1,1,1,1,1,1,1,1
5225,1,1,0.137927049,0.086767972,1,1,0.358694373,0.195309554,0.150499152,0.113452492,1,1,1,1,1,1,0.365986428,0.225177911,1,1,0.553002124,0.155426517,0.113717433,0.180966243,1,1,1,1,1,1,1,1,0.15457495,0.093764405,1,1,0.314878278,0.141609285,0.286799737,0.201920149,1,1,1,1,1,1,1,1,0,0.046206923,1,0.474416542,0.235928556,0.208658097,0.200757113,1,1,1,1,1,1,1,1
5226,1,1,0.137927049,0.086767972,1,1,0.136326281,0.246025194,0.158041545,0.115390529,1,1,1,1,1,1,0.365986428,0.225177911,1,1,0.304354324,0.145656978,0.094628235,0.102378963,1,1,1,1,1,1,1,1,0.15457495,0.093764405,1,1,0.085647242,0.161649546,0.207522242,0.19438842,1,1,1,1,1,1,1,1,0,0.046206923,1,0.133746846,0.214520014,0.186141218,0.1104275,1,1,1,1,1,1,1,1
5227,1,1,0.137927049,0.086767972,1,1,0.01,0.279690617,0.166816276,0.100612582,1,1,1,1,1,1,0.365986428,0.225177911,1,1,0.039616206,0.151749709,0.108859733,0.157542562,1,1,1,1,1,1,1,1,0.15457495,0.093764405,1,1,0,0.247195611,0.30727232,0.275779248,1,1,1,1,1,1,1,1,0,0.046206923,1,0,0.235078595,0.200711891,0.094167611,1,1,1,1,1,1,1,1
5228,1,1,0.137927049,0.086767972,1,1,0,0.224798246,0.153691791,0.077612581,1,1,1,1,1,1,0.365986428,0.225177911,1,1,0,0.186577047,0.118139023,0.141285726,1,1,1,1,1,1,1,1,0.15457495,0.093764405,1,1,0,0.333825594,0.377011136,0.242549717,1,1,1,1,1,1,1,1,0,0.046206923,1,0,0.224510262,0.19086363,0.073111815,1,1,1,1,1,1,1,1
5229,1,1,0.137927049,0.086767972,1,1,0,0.167038878,0.128152805,0.074283727,1,1,1,1,1,1,0.365986428,0.225177911,1,1,0,0.219522938,0.104084828,0.092950976,1,1,1,1,1,1,1,1,0.15457495,0.093764405,1,1,0,0.399655262,0.362496781,0.184038645,1,1,1,1,1,1,1,1,0,0.046206923,1,0,0.129361183,0.109931256,0.052508883,1,1,1,1,1,1,1,1
5230,1,1,0.137927049,0.086767972,1,1,0,0.152354055,0.115834573,0.058597683,1,1,1,1,1,1,0.365986428,0.225177911,1,1,0,0.256352168,0.095307646,0.044515268,1,1,1,1,1,1,1,1,0.15457495,0.093764405,1,1,0,0.447071545,0.279983122,0.11895597,1,1,1,1,1,1,1,1,0,0.046206923,1,0,0.093151831,0.06691355,0.036260119,1,1,1,1,1,1,1,1
5231,1,1,0.137927049,0.086767972,1,1,0,0.132770155,0.107388192,0.055973502,1,1,1,1,1,1,0.365986428,0.225177911,1,1,0,0.301566616,0.101650257,0.022397713,1,1,1,1,1,1,1,1,0.15457495,0.093764405,1,1,0,0.43177687,0.213819274,0.091310207,1,1,1,1,1,1,1,1,0,0.046206923,1,0,0.09726139,0.060229703,0.032477879,1,1,1,1,1,1,1,1
5232,1,1,0.137927049,0.086767972,1,1,0,0.130081947,0.106705385,0.052786367,1,1,1,1,1,1,0.365986428,0.225177911,1,1,0,0.343915055,0.10889393,0.015184567,1,1,1,1,1,1,1,1,0.15457495,0.093764405,1,1,0,0.384257645,0.177611273,0.097236851,1,1,1,1,1,1,1,1,0,0.046206923,1,0,0.108654175,0.052056709,0.03462034,1,1,1,1,1,1,1,1
5233,1,1,0.137927049,0.086767972,1,1,0,0.145022904,0.110108825,0.048597108,1,1,1,1,1,1,0.365986428,0.225177911,1,1,0,0.379020338,0.134519409,0.014854694,1,1,1,1,1,1,1,1,0.15457495,0.093764405,1,1,0,0.347271603,0.151533261,0.064182649,1,1,1,1,1,1,1,1,0,0.046206923,1,0,0.115606332,0.052390737,0.034302285,1,1,1,1,1,1,1,1
5234,1,1,0.137927049,0.086767972,1,1,0,0.164589841,0.11483449,0.054086115,1,1,1,1,1,1,0.365986428,0.225177911,1,1,0,0.404574792,0.158195298,0.017389856,1,1,1,1,1,1,1,1,0.15457495,0.093764405,1,1,0,0.308386938,0.1287765,0.045810554,1,1,1,1,1,1,1,1,0,0.046206923,1,0,0.123563792,0.047696483,0.035029748,1,1,1,1,1,1,1,1
