Time_Index,NGCC_bf,NGCC_gf,NGCT_bf,NGCT_gf,NGST,Coal,Nuclear,Biomass,SolarPV,Wind,Hydro,PHS,Li-ion,Retro_NGCC_CCS,Retro_NGCC_H2,Retro_Coal_TES,Retro_Coal_SMR
1104,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1105,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1106,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1107,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1108,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1109,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1110,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1111,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1112,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0709,0.0,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1113,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2937,0.0,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1114,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4255,0.0,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1115,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5184,0.0,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1116,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5122,0.0,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1117,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4839,0.071674332,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1118,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4576,0.0,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1119,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4155,0.05720973,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1120,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2268,0.033913467,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1121,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0106,0.013918933,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1122,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.011696965,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1123,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.008273281,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1124,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.007907723,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.006915781,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1126,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.006242153,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1127,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.006794127,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1128,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.005869902,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1129,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.005101557,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1130,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.004124256,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1131,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.003758535,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1132,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.002919416,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1133,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.003906269,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1134,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.00568264,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1135,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0051051,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1136,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.002662357,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1137,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1785,0.00428857,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1138,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4377,0.010186048,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1139,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5751,0.026565805,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1140,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5155,0.026355337,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1141,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4923,0.02025616,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1142,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4147,0.009744143,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1143,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3057,0.012697805,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1144,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1433,0.037019208,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1145,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0014,0.014123548,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1146,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.00427358,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1147,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.002273578,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1148,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.009553424,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1149,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.007988809,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1150,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.005721671,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1151,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.002001774,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1152,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.000688677,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1153,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001193504,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1154,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.002342054,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1155,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.002372414,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1156,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.00221322,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1157,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.004812762,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1158,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.007317646,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1159,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.005913043,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1160,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0727,0.007874532,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1161,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3305,0.010513831,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1162,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5087,0.013493519,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1163,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6255,0.051234551,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1164,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6438,0.035532594,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1165,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6342,0.015982417,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1166,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6073,0.016271932,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1167,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4905,0.010833261,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1168,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3167,0.015405776,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1169,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0647,0.00745156,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1170,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001268229,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1171,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.000340368,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1172,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.000472501,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1173,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.000913061,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1174,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.000460567,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1175,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.000405724,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1176,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.000461224,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1177,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.435138226,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1178,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.015852677,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1179,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.386897624,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1180,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.263366252,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1181,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.241234675,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1182,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.203435108,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1183,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.288360476,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1184,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.289500177,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1185,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0685,0.420407444,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1186,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2141,0.452120334,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1187,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3076,0.543153644,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1188,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3144,0.440276384,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1189,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3146,0.360354334,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1190,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3613,0.072960444,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1191,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1576,0.280478239,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1192,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0108,0.24821949,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1193,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.294804931,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1194,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.362079561,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1195,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.266082317,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1196,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.350195169,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1197,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.36317417,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1198,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.37815246,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1199,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.424313724,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1200,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.525316894,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1201,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.652175546,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1202,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.607576847,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1203,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.509022951,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1204,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.513932645,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1205,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.587290168,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1206,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.670699835,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1207,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.633506298,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1208,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.678018808,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1209,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0047,0.600679874,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1210,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0927,0.707873523,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1211,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4885,0.167826876,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1212,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2045,0.432274759,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1213,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2195,0.26243493,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1214,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2344,0.250340939,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1215,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1627,0.300726056,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1216,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0863,0.23537235,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1217,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.359010726,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1218,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.473020971,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1219,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.536124468,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1220,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.467102528,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1221,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.434245884,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1222,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.602748215,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1223,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.737487614,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1224,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.627746999,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1225,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.704994321,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1226,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.742482722,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1227,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.798445582,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1228,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.771998465,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1229,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.844092667,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1230,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.877855182,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1231,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.907921374,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1232,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.75530833,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1233,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0207,0.679733753,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1234,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0515,0.795437038,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1235,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1372,0.542975843,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1236,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.234,0.459600329,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1237,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3238,0.379464597,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1238,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3697,0.278531075,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1239,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2723,0.211159497,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1240,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1336,0.166851491,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1241,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.089108914,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1242,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.028005775,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1243,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.107364222,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1244,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.004984548,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1245,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.28209883,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1246,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.339636445,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1247,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.584960341,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1248,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.67977488,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1249,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.892891347,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1250,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.97081393,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1251,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.985804617,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1252,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.99586159,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1253,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.993462682,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1254,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.977853596,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1255,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.947636127,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1256,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.995143771,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1257,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.131,0.999810219,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1258,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3268,0.995991707,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1259,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4726,0.960734606,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1260,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4975,1.0,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1261,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.466,1.0,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1262,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4577,1.0,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1263,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3858,1.0,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1264,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2499,0.995491505,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1265,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0011,0.985206902,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1266,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.970989048,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1267,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.96781987,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1268,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5111323,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1269,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.896936178,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1270,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.814998865,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1271,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.872318089,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1272,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.462953538,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1273,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.527146637,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1274,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.757764935,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1275,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.567083001,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1276,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.548021317,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1277,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.472049862,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1278,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.432149023,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1279,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.243152782,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1280,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.279185683,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1281,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2102,0.002006878,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1282,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4132,0.0038099,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1283,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5376,0.019770127,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1284,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5974,0.004754419,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1285,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5731,0.013493313,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1286,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4995,0.003548235,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1287,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3932,0.004805032,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
