Time_Index,MA_flex_coal_supercritical,MA_old_large_coal_PPA,MA_old_large_coal_PPA_InState,MA_solar_pv,MA_solar_pv_PPA,CT_flex_coal_supercritical,CT_old_large_coal_PPA,CT_old_large_coal_PPA_InState,CT_onshore_wind,CT_solar_pv,ME_flex_coal_supercritical,ME_old_large_coal_PPA,ME_old_large_coal_PPA_InState,ME_onshore_wind,MA_battery,CT_battery,ME_battery
2450,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.602612317,0,0.8,0.8,0.8,0.368710816,1,1,1
2451,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.720491469,0,0.8,0.8,0.8,0.371057957,1,1,1
2452,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.723646641,0,0.8,0.8,0.8,0.368630171,1,1,1
2453,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.813915133,0,0.8,0.8,0.8,0.415903181,1,1,1
2454,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.716498435,0,0.8,0.8,0.8,0.425069541,1,1,1
2455,0.8,0.8,0.8,0.0702,0.0702,0.8,0.8,0.8,0.545466542,0.0963,0.8,0.8,0.8,0.466659576,1,1,1
2456,0.8,0.8,0.8,0.2614,0.2614,0.8,0.8,0.8,0.412251562,0.287,0.8,0.8,0.8,0.222585082,1,1,1
2457,0.8,0.8,0.8,0.4627,0.4627,0.8,0.8,0.8,0.044421218,0.4836,0.8,0.8,0.8,0.100538105,1,1,1
2458,0.8,0.8,0.8,0.6166,0.6166,0.8,0.8,0.8,0.140197337,0.625,0.8,0.8,0.8,0.098966636,1,1,1
2459,0.8,0.8,0.8,0.7112,0.7112,0.8,0.8,0.8,0.201716378,0.7167,0.8,0.8,0.8,0.36123094,1,1,1
2460,0.8,0.8,0.8,0.716,0.716,0.8,0.8,0.8,0.365351975,0.7262,0.8,0.8,0.8,0.503575087,1,1,1
2461,0.8,0.8,0.8,0.7297,0.7297,0.8,0.8,0.8,0.348426342,0.7395,0.8,0.8,0.8,0.465883225,1,1,1
2462,0.8,0.8,0.8,0.7274,0.7274,0.8,0.8,0.8,0.279339582,0.744,0.8,0.8,0.8,0.254765302,1,1,1
2463,0.8,0.8,0.8,0.6825,0.6825,0.8,0.8,0.8,0.335944027,0.7054,0.8,0.8,0.8,0.413403451,1,1,1
2464,0.8,0.8,0.8,0.5492,0.5492,0.8,0.8,0.8,0.282557875,0.5849,0.8,0.8,0.8,0.561895967,1,1,1
2465,0.8,0.8,0.8,0.3739,0.3739,0.8,0.8,0.8,0.315034628,0.4262,0.8,0.8,0.8,0.733503461,1,1,1
2466,0.8,0.8,0.8,0.1552,0.1552,0.8,0.8,0.8,0.501161098,0.2129,0.8,0.8,0.8,0.478834957,1,1,1
2467,0.8,0.8,0.8,0.0324,0.0324,0.8,0.8,0.8,0.575841904,0.0599,0.8,0.8,0.8,0.652499914,1,1,1
2468,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.597773373,0,0.8,0.8,0.8,0.784204125,1,1,1
2469,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.795206368,0,0.8,0.8,0.8,0.95306015,1,1,1
2470,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.925453305,0,0.8,0.8,0.8,0.953632832,1,1,1
2471,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.862208605,0,0.8,0.8,0.8,0.940352917,1,1,1
2472,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.884268165,0,0.8,0.8,0.8,0.914440751,1,1,1
2473,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.824621797,0,0.8,0.8,0.8,0.920703053,1,1,1
2474,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.864601195,0,0.8,0.8,0.8,0.906419039,1,1,1
2475,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.747781813,0,0.8,0.8,0.8,0.859229386,1,1,1
2476,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.897395968,0,0.8,0.8,0.8,0.86805892,1,1,1
2477,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.891821504,0,0.8,0.8,0.8,0.879754663,1,1,1
2478,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.875600398,0,0.8,0.8,0.8,0.93187511,1,1,1
2479,0.8,0.8,0.8,0.0727,0.0727,0.8,0.8,0.8,0.454108536,0.0994,0.8,0.8,0.8,0.951833069,1,1,1
2480,0.8,0.8,0.8,0.2557,0.2557,0.8,0.8,0.8,0.389777452,0.2751,0.8,0.8,0.8,0.487469882,1,1,1
2481,0.8,0.8,0.8,0.4497,0.4497,0.8,0.8,0.8,0.118936777,0.4564,0.8,0.8,0.8,0.325502813,1,1,1
2482,0.8,0.8,0.8,0.5925,0.5925,0.8,0.8,0.8,0.102687314,0.6063,0.8,0.8,0.8,0.461699486,1,1,1
2483,0.8,0.8,0.8,0.704,0.704,0.8,0.8,0.8,0.135198578,0.717,0.8,0.8,0.8,0.492941678,1,1,1
2484,0.8,0.8,0.8,0.7225,0.7225,0.8,0.8,0.8,0.255885392,0.7277,0.8,0.8,0.8,0.539525628,1,1,1
2485,0.8,0.8,0.8,0.701,0.701,0.8,0.8,0.8,0.090430029,0.6985,0.8,0.8,0.8,0.668607116,1,1,1
2486,0.8,0.8,0.8,0.6769,0.6769,0.8,0.8,0.8,0.178597078,0.6616,0.8,0.8,0.8,0.717204928,1,1,1
2487,0.8,0.8,0.8,0.5474,0.5474,0.8,0.8,0.8,0.431952953,0.5647,0.8,0.8,0.8,0.704027712,1,1,1
2488,0.8,0.8,0.8,0.3879,0.3879,0.8,0.8,0.8,0.515062034,0.4475,0.8,0.8,0.8,0.663956642,1,1,1
2489,0.8,0.8,0.8,0.2913,0.2913,0.8,0.8,0.8,0.815573871,0.3432,0.8,0.8,0.8,0.46064049,1,1,1
2490,0.8,0.8,0.8,0.1353,0.1353,0.8,0.8,0.8,0.634752035,0.192,0.8,0.8,0.8,0.408913672,1,1,1
2491,0.8,0.8,0.8,0.0179,0.0179,0.8,0.8,0.8,0.619311154,0.0412,0.8,0.8,0.8,0.547883451,1,1,1
2492,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.982150972,0,0.8,0.8,0.8,0.646616697,1,1,1
2493,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.757338047,0,0.8,0.8,0.8,0.704160929,1,1,1
2494,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.913762093,0,0.8,0.8,0.8,0.63160044,1,1,1
2495,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.932408333,0,0.8,0.8,0.8,0.575586855,1,1,1
2496,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.925074697,0,0.8,0.8,0.8,0.407315999,1,1,1
2497,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.990617156,0,0.8,0.8,0.8,0.4257285,1,1,1
2498,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.95990628,0,0.8,0.8,0.8,0.528362393,1,1,1
2499,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.661817312,0,0.8,0.8,0.8,0.592677593,1,1,1
2500,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.835044742,0,0.8,0.8,0.8,0.579968333,1,1,1
2501,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.827758014,0,0.8,0.8,0.8,0.527598023,1,1,1
2502,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.459986866,0,0.8,0.8,0.8,0.594735503,1,1,1
2503,0.8,0.8,0.8,0.0607,0.0607,0.8,0.8,0.8,0.043116283,0.0579,0.8,0.8,0.8,0.517486215,1,1,1
2504,0.8,0.8,0.8,0.2295,0.2295,0.8,0.8,0.8,0.119353324,0.2299,0.8,0.8,0.8,0.461103737,1,1,1
2505,0.8,0.8,0.8,0.3989,0.3989,0.8,0.8,0.8,0.186982363,0.4242,0.8,0.8,0.8,0.203917563,1,1,1
2506,0.8,0.8,0.8,0.5445,0.5445,0.8,0.8,0.8,0.162299648,0.5574,0.8,0.8,0.8,0.212582946,1,1,1
2507,0.8,0.8,0.8,0.6313,0.6313,0.8,0.8,0.8,0.047973432,0.6353,0.8,0.8,0.8,0.20386833,1,1,1
2508,0.8,0.8,0.8,0.5756,0.5756,0.8,0.8,0.8,0.171127975,0.617,0.8,0.8,0.8,0.425897062,1,1,1
2509,0.8,0.8,0.8,0.4796,0.4796,0.8,0.8,0.8,0.371867865,0.5755,0.8,0.8,0.8,0.599613667,1,1,1
2510,0.8,0.8,0.8,0.4497,0.4497,0.8,0.8,0.8,0.646259665,0.5562,0.8,0.8,0.8,0.531021476,1,1,1
2511,0.8,0.8,0.8,0.3945,0.3945,0.8,0.8,0.8,0.82888782,0.3893,0.8,0.8,0.8,0.538537502,1,1,1
2512,0.8,0.8,0.8,0.3274,0.3274,0.8,0.8,0.8,0.780436099,0.3372,0.8,0.8,0.8,0.527096093,1,1,1
2513,0.8,0.8,0.8,0.224,0.224,0.8,0.8,0.8,0.894966424,0.2202,0.8,0.8,0.8,0.477329493,1,1,1
2514,0.8,0.8,0.8,0.1102,0.1102,0.8,0.8,0.8,0.745465159,0.1251,0.8,0.8,0.8,0.594703794,1,1,1
2515,0.8,0.8,0.8,0.0001,0.0001,0.8,0.8,0.8,0.499277651,0.0017,0.8,0.8,0.8,0.585094213,1,1,1
2516,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.177560896,0,0.8,0.8,0.8,0.845246792,1,1,1
2517,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.125584617,0,0.8,0.8,0.8,0.666917801,1,1,1
2518,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.371880233,0,0.8,0.8,0.8,0.370350748,1,1,1
2519,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.248758137,0,0.8,0.8,0.8,0.344562531,1,1,1
2520,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.357238054,0,0.8,0.8,0.8,0.397281766,1,1,1
2521,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.670275927,0,0.8,0.8,0.8,0.463066339,1,1,1
2522,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.791637063,0,0.8,0.8,0.8,0.537189543,1,1,1
2523,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.850343347,0,0.8,0.8,0.8,0.577177286,1,1,1
2524,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.830768526,0,0.8,0.8,0.8,0.47861889,1,1,1
2525,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.83575666,0,0.8,0.8,0.8,0.53229326,1,1,1
2526,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.720085979,0,0.8,0.8,0.8,0.62505722,1,1,1
2527,0.8,0.8,0.8,0.0551,0.0551,0.8,0.8,0.8,0.254879028,0.0809,0.8,0.8,0.8,0.544284105,1,1,1
2528,0.8,0.8,0.8,0.2308,0.2308,0.8,0.8,0.8,0.188441843,0.2562,0.8,0.8,0.8,0.43602246,1,1,1
2529,0.8,0.8,0.8,0.4115,0.4115,0.8,0.8,0.8,0.006096345,0.4358,0.8,0.8,0.8,0.264100283,1,1,1
2530,0.8,0.8,0.8,0.5502,0.5502,0.8,0.8,0.8,0.002578969,0.5661,0.8,0.8,0.8,0.226219833,1,1,1
2531,0.8,0.8,0.8,0.6653,0.6653,0.8,0.8,0.8,0.028644908,0.6522,0.8,0.8,0.8,0.40397507,1,1,1
2532,0.8,0.8,0.8,0.6636,0.6636,0.8,0.8,0.8,0.275457084,0.6494,0.8,0.8,0.8,0.63357091,1,1,1
2533,0.8,0.8,0.8,0.6573,0.6573,0.8,0.8,0.8,0.502558708,0.6072,0.8,0.8,0.8,0.848846376,1,1,1
2534,0.8,0.8,0.8,0.6282,0.6282,0.8,0.8,0.8,0.360116273,0.5521,0.8,0.8,0.8,0.941271544,1,1,1
2535,0.8,0.8,0.8,0.5712,0.5712,0.8,0.8,0.8,0.600508273,0.5665,0.8,0.8,0.8,0.905256033,1,1,1
2536,0.8,0.8,0.8,0.4475,0.4475,0.8,0.8,0.8,0.835470736,0.5059,0.8,0.8,0.8,0.905872762,1,1,1
2537,0.8,0.8,0.8,0.3088,0.3088,0.8,0.8,0.8,0.994439244,0.3336,0.8,0.8,0.8,0.938071132,1,1,1
2538,0.8,0.8,0.8,0.1392,0.1392,0.8,0.8,0.8,0.899679601,0.1808,0.8,0.8,0.8,0.924881101,1,1,1
2539,0.8,0.8,0.8,0.0306,0.0306,0.8,0.8,0.8,0.816437781,0.0559,0.8,0.8,0.8,0.930782199,1,1,1
2540,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.434419274,0,0.8,0.8,0.8,0.981320381,1,1,1
2541,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.432913303,0,0.8,0.8,0.8,0.949090958,1,1,1
2542,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.796223938,0,0.8,0.8,0.8,0.904409111,1,1,1
2543,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.666432261,0,0.8,0.8,0.8,0.878076553,1,1,1
2544,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.816844404,0,0.8,0.8,0.8,0.886024654,1,1,1
2545,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.847556829,0,0.8,0.8,0.8,0.906855583,1,1,1
2546,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.893950105,0,0.8,0.8,0.8,0.889461875,1,1,1
2547,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.899584472,0,0.8,0.8,0.8,0.897235036,1,1,1
2548,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.877247691,0,0.8,0.8,0.8,0.907476962,1,1,1
2549,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.952719688,0,0.8,0.8,0.8,0.814849138,1,1,1
2550,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.960523844,0,0.8,0.8,0.8,0.747924209,1,1,1
2551,0.8,0.8,0.8,0.0631,0.0631,0.8,0.8,0.8,0.975111306,0.0853,0.8,0.8,0.8,0.718400896,1,1,1
2552,0.8,0.8,0.8,0.2384,0.2384,0.8,0.8,0.8,0.999808609,0.2625,0.8,0.8,0.8,0.722193003,1,1,1
2553,0.8,0.8,0.8,0.4278,0.4278,0.8,0.8,0.8,1,0.4547,0.8,0.8,0.8,0.517734885,1,1,1
2554,0.8,0.8,0.8,0.5697,0.5697,0.8,0.8,0.8,1,0.599,0.8,0.8,0.8,0.440654993,1,1,1
2555,0.8,0.8,0.8,0.6876,0.6876,0.8,0.8,0.8,0.996867299,0.7096,0.8,0.8,0.8,0.47235918,1,1,1
2556,0.8,0.8,0.8,0.6993,0.6993,0.8,0.8,0.8,0.957846105,0.7198,0.8,0.8,0.8,0.474067867,1,1,1
2557,0.8,0.8,0.8,0.6955,0.6955,0.8,0.8,0.8,0.907826662,0.6991,0.8,0.8,0.8,0.543230414,1,1,1
2558,0.8,0.8,0.8,0.6864,0.6864,0.8,0.8,0.8,0.918199122,0.6783,0.8,0.8,0.8,0.723340213,1,1,1
2559,0.8,0.8,0.8,0.6366,0.6366,0.8,0.8,0.8,0.951994717,0.6732,0.8,0.8,0.8,0.798046649,1,1,1
2560,0.8,0.8,0.8,0.5082,0.5082,0.8,0.8,0.8,0.716081262,0.5563,0.8,0.8,0.8,0.802406669,1,1,1
2561,0.8,0.8,0.8,0.3536,0.3536,0.8,0.8,0.8,0.918618083,0.4041,0.8,0.8,0.8,0.833866239,1,1,1
2562,0.8,0.8,0.8,0.1506,0.1506,0.8,0.8,0.8,0.844124913,0.2055,0.8,0.8,0.8,0.880895615,1,1,1
2563,0.8,0.8,0.8,0.0365,0.0365,0.8,0.8,0.8,0.91932255,0.0597,0.8,0.8,0.8,0.886661351,1,1,1
2564,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.71794802,0,0.8,0.8,0.8,0.924427032,1,1,1
2565,0.8,0.8,0.8,0,0,0.8,0.8,0.8,1,0,0.8,0.8,0.8,0.963136315,1,1,1
2566,0.8,0.8,0.8,0,0,0.8,0.8,0.8,1,0,0.8,0.8,0.8,0.999079168,1,1,1
2567,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.999719322,0,0.8,0.8,0.8,0.999988973,1,1,1
2568,0.8,0.8,0.8,0,0,0.8,0.8,0.8,1,0,0.8,0.8,0.8,0.993228734,1,1,1
2569,0.8,0.8,0.8,0,0,0.8,0.8,0.8,1,0,0.8,0.8,0.8,0.969367146,1,1,1
2570,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.999401927,0,0.8,0.8,0.8,0.876194239,1,1,1
2571,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.840446055,0,0.8,0.8,0.8,0.729236841,1,1,1
2572,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.740907311,0,0.8,0.8,0.8,0.660441995,1,1,1
2573,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.83974272,0,0.8,0.8,0.8,0.643812776,1,1,1
2574,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.582625568,0,0.8,0.8,0.8,0.791162372,1,1,1
2575,0.8,0.8,0.8,0.0781,0.0781,0.8,0.8,0.8,0.629124284,0.0913,0.8,0.8,0.8,0.687852025,1,1,1
2576,0.8,0.8,0.8,0.2608,0.2608,0.8,0.8,0.8,0.49090004,0.2631,0.8,0.8,0.8,0.517878771,1,1,1
2577,0.8,0.8,0.8,0.4544,0.4544,0.8,0.8,0.8,0.392080009,0.4507,0.8,0.8,0.8,0.554159999,1,1,1
2578,0.8,0.8,0.8,0.599,0.599,0.8,0.8,0.8,0.118508637,0.607,0.8,0.8,0.8,0.4323816,1,1,1
2579,0.8,0.8,0.8,0.7065,0.7065,0.8,0.8,0.8,0.092816167,0.6945,0.8,0.8,0.8,0.295100838,1,1,1
2580,0.8,0.8,0.8,0.7095,0.7095,0.8,0.8,0.8,0.010389035,0.7035,0.8,0.8,0.8,0.187555581,1,1,1
2581,0.8,0.8,0.8,0.6849,0.6849,0.8,0.8,0.8,0.004800459,0.6451,0.8,0.8,0.8,0.257159412,1,1,1
2582,0.8,0.8,0.8,0.697,0.697,0.8,0.8,0.8,0.021742992,0.6623,0.8,0.8,0.8,0.242588431,1,1,1
2583,0.8,0.8,0.8,0.4869,0.4869,0.8,0.8,0.8,0.033645563,0.4454,0.8,0.8,0.8,0.204955503,1,1,1
2584,0.8,0.8,0.8,0.3611,0.3611,0.8,0.8,0.8,0.091753595,0.3532,0.8,0.8,0.8,0.090663716,1,1,1
2585,0.8,0.8,0.8,0.252,0.252,0.8,0.8,0.8,0.073397309,0.2602,0.8,0.8,0.8,0.037262738,1,1,1
2586,0.8,0.8,0.8,0.1208,0.1208,0.8,0.8,0.8,0.177771747,0.1457,0.8,0.8,0.8,0.03664995,1,1,1
2587,0.8,0.8,0.8,0.0097,0.0097,0.8,0.8,0.8,0.125503883,0.0164,0.8,0.8,0.8,0.173653916,1,1,1
2588,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.225670695,0,0.8,0.8,0.8,0.273606956,1,1,1
2589,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.218891159,0,0.8,0.8,0.8,0.345028669,1,1,1
2590,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.241132259,0,0.8,0.8,0.8,0.281041026,1,1,1
2591,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.264220625,0,0.8,0.8,0.8,0.202513039,1,1,1
2592,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.19123134,0,0.8,0.8,0.8,0.33689782,1,1,1
2593,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.444902152,0,0.8,0.8,0.8,0.365752518,1,1,1
2594,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.460135907,0,0.8,0.8,0.8,0.379359096,1,1,1
2595,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.514190614,0,0.8,0.8,0.8,0.325106531,1,1,1
2596,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.344889462,0,0.8,0.8,0.8,0.333932668,1,1,1
2597,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.221222699,0,0.8,0.8,0.8,0.384271324,1,1,1
2598,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.323626906,0,0.8,0.8,0.8,0.459899426,1,1,1
2599,0.8,0.8,0.8,0.073,0.073,0.8,0.8,0.8,0.296585143,0.0756,0.8,0.8,0.8,0.427961826,1,1,1
2600,0.8,0.8,0.8,0.2431,0.2431,0.8,0.8,0.8,0.300489902,0.2584,0.8,0.8,0.8,0.319929838,1,1,1
2601,0.8,0.8,0.8,0.4253,0.4253,0.8,0.8,0.8,0.009009168,0.4477,0.8,0.8,0.8,0.080077723,1,1,1
2602,0.8,0.8,0.8,0.575,0.575,0.8,0.8,0.8,0.005413182,0.603,0.8,0.8,0.8,0.201652423,1,1,1
2603,0.8,0.8,0.8,0.6945,0.6945,0.8,0.8,0.8,0.032803237,0.7172,0.8,0.8,0.8,0.25765118,1,1,1
2604,0.8,0.8,0.8,0.7176,0.7176,0.8,0.8,0.8,0.059648238,0.7315,0.8,0.8,0.8,0.280694634,1,1,1
2605,0.8,0.8,0.8,0.7241,0.7241,0.8,0.8,0.8,0.048079468,0.7328,0.8,0.8,0.8,0.436991394,1,1,1
2606,0.8,0.8,0.8,0.7208,0.7208,0.8,0.8,0.8,0.097284406,0.7283,0.8,0.8,0.8,0.446297139,1,1,1
2607,0.8,0.8,0.8,0.663,0.663,0.8,0.8,0.8,0.132096112,0.681,0.8,0.8,0.8,0.542639732,1,1,1
2608,0.8,0.8,0.8,0.5295,0.5295,0.8,0.8,0.8,0.21807085,0.5637,0.8,0.8,0.8,0.615163684,1,1,1
2609,0.8,0.8,0.8,0.3579,0.3579,0.8,0.8,0.8,0.262657136,0.4093,0.8,0.8,0.8,0.729590952,1,1,1
2610,0.8,0.8,0.8,0.1521,0.1521,0.8,0.8,0.8,0.444852829,0.2091,0.8,0.8,0.8,0.729057014,1,1,1
2611,0.8,0.8,0.8,0.0416,0.0416,0.8,0.8,0.8,0.393538952,0.0674,0.8,0.8,0.8,0.717143059,1,1,1
2612,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.307857603,0,0.8,0.8,0.8,0.85931164,1,1,1
2613,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.898757994,0,0.8,0.8,0.8,0.721602619,1,1,1
2614,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.783025742,0,0.8,0.8,0.8,0.519651413,1,1,1
2615,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.695123971,0,0.8,0.8,0.8,0.470836759,1,1,1
2616,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.727230906,0,0.8,0.8,0.8,0.51728344,1,1,1
2617,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.906098187,0,0.8,0.8,0.8,0.602226555,1,1,1
2618,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.964462399,0,0.8,0.8,0.8,0.717101514,1,1,1
2619,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.972168505,0,0.8,0.8,0.8,0.703789055,1,1,1
2620,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.986720443,0,0.8,0.8,0.8,0.664553881,1,1,1
2621,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.910772681,0,0.8,0.8,0.8,0.582078278,1,1,1
2622,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.839319825,0,0.8,0.8,0.8,0.534162283,1,1,1
2623,0.8,0.8,0.8,0.0778,0.0778,0.8,0.8,0.8,0.381622046,0.1059,0.8,0.8,0.8,0.536282241,1,1,1
2624,0.8,0.8,0.8,0.2571,0.2571,0.8,0.8,0.8,0.143958166,0.2839,0.8,0.8,0.8,0.345888674,1,1,1
2625,0.8,0.8,0.8,0.4415,0.4415,0.8,0.8,0.8,0.000218557,0.463,0.8,0.8,0.8,0.067623883,1,1,1
2626,0.8,0.8,0.8,0.5769,0.5769,0.8,0.8,0.8,0.000510002,0.5831,0.8,0.8,0.8,0.021597832,1,1,1
2627,0.8,0.8,0.8,0.659,0.659,0.8,0.8,0.8,0.083214864,0.6466,0.8,0.8,0.8,0.020723,1,1,1
2628,0.8,0.8,0.8,0.648,0.648,0.8,0.8,0.8,0.379179806,0.6319,0.8,0.8,0.8,0.04386403,1,1,1
2629,0.8,0.8,0.8,0.6455,0.6455,0.8,0.8,0.8,0.844168305,0.685,0.8,0.8,0.8,0.124951094,1,1,1
2630,0.8,0.8,0.8,0.6584,0.6584,0.8,0.8,0.8,0.888040662,0.7031,0.8,0.8,0.8,0.163836449,1,1,1
2631,0.8,0.8,0.8,0.6393,0.6393,0.8,0.8,0.8,0.916626334,0.6401,0.8,0.8,0.8,0.313371807,1,1,1
2632,0.8,0.8,0.8,0.5194,0.5194,0.8,0.8,0.8,0.972031176,0.5318,0.8,0.8,0.8,0.445517898,1,1,1
2633,0.8,0.8,0.8,0.3527,0.3527,0.8,0.8,0.8,0.999287188,0.3754,0.8,0.8,0.8,0.545267344,1,1,1
2634,0.8,0.8,0.8,0.1498,0.1498,0.8,0.8,0.8,0.94767946,0.1825,0.8,0.8,0.8,0.638798833,1,1,1
2635,0.8,0.8,0.8,0.0324,0.0324,0.8,0.8,0.8,0.873701751,0.0398,0.8,0.8,0.8,0.721302986,1,1,1
2636,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.705336988,0,0.8,0.8,0.8,0.715687037,1,1,1
2637,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.639790893,0,0.8,0.8,0.8,0.814773202,1,1,1
2638,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.219112173,0,0.8,0.8,0.8,0.911356688,1,1,1
2639,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.361968666,0,0.8,0.8,0.8,0.957081795,1,1,1
2640,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.236685067,0,0.8,0.8,0.8,0.963609755,1,1,1
2641,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.259338766,0,0.8,0.8,0.8,0.959987164,1,1,1
2642,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.281132579,0,0.8,0.8,0.8,0.869126678,1,1,1
2643,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.204233021,0,0.8,0.8,0.8,0.886592984,1,1,1
2644,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.215455055,0,0.8,0.8,0.8,0.860317469,1,1,1
2645,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.175008059,0,0.8,0.8,0.8,0.862108827,1,1,1
2646,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.152520984,0,0.8,0.8,0.8,0.782500505,1,1,1
2647,0.8,0.8,0.8,0.0573,0.0573,0.8,0.8,0.8,0.071609408,0.0752,0.8,0.8,0.8,0.781155348,1,1,1
2648,0.8,0.8,0.8,0.1902,0.1902,0.8,0.8,0.8,0.033815674,0.2161,0.8,0.8,0.8,0.576450765,1,1,1
2649,0.8,0.8,0.8,0.3846,0.3846,0.8,0.8,0.8,0.197519287,0.3905,0.8,0.8,0.8,0.456777811,1,1,1
2650,0.8,0.8,0.8,0.508,0.508,0.8,0.8,0.8,0.077234678,0.5169,0.8,0.8,0.8,0.396456152,1,1,1
2651,0.8,0.8,0.8,0.61,0.61,0.8,0.8,0.8,0.108085491,0.627,0.8,0.8,0.8,0.339726448,1,1,1
2652,0.8,0.8,0.8,0.6501,0.6501,0.8,0.8,0.8,0.320897609,0.6556,0.8,0.8,0.8,0.255490839,1,1,1
2653,0.8,0.8,0.8,0.6423,0.6423,0.8,0.8,0.8,0.37067911,0.6445,0.8,0.8,0.8,0.380047709,1,1,1
