Time_Index,NG,west_north_central_naturalgas_ccs90,None,west_north_central_naturalgas_ccs100,west_north_central_uranium
2448,3.23,4.32,0,4.45,0.66
2449,3.23,4.32,0,4.45,0.66
2450,3.23,4.32,0,4.45,0.66
2451,3.23,4.32,0,4.45,0.66
2452,3.23,4.32,0,4.45,0.66
2453,3.23,4.32,0,4.45,0.66
2454,3.23,4.32,0,4.45,0.66
2455,3.23,4.32,0,4.45,0.66
2456,3.23,4.32,0,4.45,0.66
2457,3.23,4.32,0,4.45,0.66
2458,3.23,4.32,0,4.45,0.66
2459,3.23,4.32,0,4.45,0.66
2460,3.23,4.32,0,4.45,0.66
2461,3.23,4.32,0,4.45,0.66
2462,3.23,4.32,0,4.45,0.66
2463,3.23,4.32,0,4.45,0.66
2464,3.23,4.32,0,4.45,0.66
2465,3.23,4.32,0,4.45,0.66
2466,3.23,4.32,0,4.45,0.66
2467,3.23,4.32,0,4.45,0.66
2468,3.23,4.32,0,4.45,0.66
2469,3.23,4.32,0,4.45,0.66
2470,3.23,4.32,0,4.45,0.66
2471,3.23,4.32,0,4.45,0.66
2472,3.23,4.32,0,4.45,0.66
2473,3.23,4.32,0,4.45,0.66
2474,3.23,4.32,0,4.45,0.66
2475,3.23,4.32,0,4.45,0.66
2476,3.23,4.32,0,4.45,0.66
2477,3.23,4.32,0,4.45,0.66
2478,3.23,4.32,0,4.45,0.66
2479,3.23,4.32,0,4.45,0.66
2480,3.23,4.32,0,4.45,0.66
2481,3.23,4.32,0,4.45,0.66
2482,3.23,4.32,0,4.45,0.66
2483,3.23,4.32,0,4.45,0.66
2484,3.23,4.32,0,4.45,0.66
2485,3.23,4.32,0,4.45,0.66
2486,3.23,4.32,0,4.45,0.66
2487,3.23,4.32,0,4.45,0.66
2488,3.23,4.32,0,4.45,0.66
2489,3.23,4.32,0,4.45,0.66
2490,3.23,4.32,0,4.45,0.66
2491,3.23,4.32,0,4.45,0.66
2492,3.23,4.32,0,4.45,0.66
2493,3.23,4.32,0,4.45,0.66
2494,3.23,4.32,0,4.45,0.66
2495,3.23,4.32,0,4.45,0.66
2496,3.23,4.32,0,4.45,0.66
2497,3.23,4.32,0,4.45,0.66
2498,3.23,4.32,0,4.45,0.66
2499,3.23,4.32,0,4.45,0.66
2500,3.23,4.32,0,4.45,0.66
2501,3.23,4.32,0,4.45,0.66
2502,3.23,4.32,0,4.45,0.66
2503,3.23,4.32,0,4.45,0.66
2504,3.23,4.32,0,4.45,0.66
2505,3.23,4.32,0,4.45,0.66
2506,3.23,4.32,0,4.45,0.66
2507,3.23,4.32,0,4.45,0.66
2508,3.23,4.32,0,4.45,0.66
2509,3.23,4.32,0,4.45,0.66
2510,3.23,4.32,0,4.45,0.66
2511,3.23,4.32,0,4.45,0.66
2512,3.23,4.32,0,4.45,0.66
2513,3.23,4.32,0,4.45,0.66
2514,3.23,4.32,0,4.45,0.66
2515,3.23,4.32,0,4.45,0.66
2516,3.23,4.32,0,4.45,0.66
2517,3.23,4.32,0,4.45,0.66
2518,3.23,4.32,0,4.45,0.66
2519,3.23,4.32,0,4.45,0.66
2520,3.23,4.32,0,4.45,0.66
2521,3.23,4.32,0,4.45,0.66
2522,3.23,4.32,0,4.45,0.66
2523,3.23,4.32,0,4.45,0.66
2524,3.23,4.32,0,4.45,0.66
2525,3.23,4.32,0,4.45,0.66
2526,3.23,4.32,0,4.45,0.66
2527,3.23,4.32,0,4.45,0.66
2528,3.23,4.32,0,4.45,0.66
2529,3.23,4.32,0,4.45,0.66
2530,3.23,4.32,0,4.45,0.66
2531,3.23,4.32,0,4.45,0.66
2532,3.23,4.32,0,4.45,0.66
2533,3.23,4.32,0,4.45,0.66
2534,3.23,4.32,0,4.45,0.66
2535,3.23,4.32,0,4.45,0.66
2536,3.23,4.32,0,4.45,0.66
2537,3.23,4.32,0,4.45,0.66
2538,3.23,4.32,0,4.45,0.66
2539,3.23,4.32,0,4.45,0.66
2540,3.23,4.32,0,4.45,0.66
2541,3.23,4.32,0,4.45,0.66
2542,3.23,4.32,0,4.45,0.66
2543,3.23,4.32,0,4.45,0.66
2544,3.23,4.32,0,4.45,0.66
2545,3.23,4.32,0,4.45,0.66
2546,3.23,4.32,0,4.45,0.66
2547,3.23,4.32,0,4.45,0.66
2548,3.23,4.32,0,4.45,0.66
2549,3.23,4.32,0,4.45,0.66
2550,3.23,4.32,0,4.45,0.66
2551,3.23,4.32,0,4.45,0.66
2552,3.23,4.32,0,4.45,0.66
2553,3.23,4.32,0,4.45,0.66
2554,3.23,4.32,0,4.45,0.66
2555,3.23,4.32,0,4.45,0.66
2556,3.23,4.32,0,4.45,0.66
2557,3.23,4.32,0,4.45,0.66
2558,3.23,4.32,0,4.45,0.66
2559,3.23,4.32,0,4.45,0.66
2560,3.23,4.32,0,4.45,0.66
2561,3.23,4.32,0,4.45,0.66
2562,3.23,4.32,0,4.45,0.66
2563,3.23,4.32,0,4.45,0.66
2564,3.23,4.32,0,4.45,0.66
2565,3.23,4.32,0,4.45,0.66
2566,3.23,4.32,0,4.45,0.66
2567,3.23,4.32,0,4.45,0.66
2568,3.23,4.32,0,4.45,0.66
2569,3.23,4.32,0,4.45,0.66
2570,3.23,4.32,0,4.45,0.66
2571,3.23,4.32,0,4.45,0.66
2572,3.23,4.32,0,4.45,0.66
2573,3.23,4.32,0,4.45,0.66
2574,3.23,4.32,0,4.45,0.66
2575,3.23,4.32,0,4.45,0.66
2576,3.23,4.32,0,4.45,0.66
2577,3.23,4.32,0,4.45,0.66
2578,3.23,4.32,0,4.45,0.66
2579,3.23,4.32,0,4.45,0.66
2580,3.23,4.32,0,4.45,0.66
2581,3.23,4.32,0,4.45,0.66
2582,3.23,4.32,0,4.45,0.66
2583,3.23,4.32,0,4.45,0.66
2584,3.23,4.32,0,4.45,0.66
2585,3.23,4.32,0,4.45,0.66
2586,3.23,4.32,0,4.45,0.66
2587,3.23,4.32,0,4.45,0.66
2588,3.23,4.32,0,4.45,0.66
2589,3.23,4.32,0,4.45,0.66
2590,3.23,4.32,0,4.45,0.66
2591,3.23,4.32,0,4.45,0.66
2592,3.23,4.32,0,4.45,0.66
2593,3.23,4.32,0,4.45,0.66
2594,3.23,4.32,0,4.45,0.66
2595,3.23,4.32,0,4.45,0.66
2596,3.23,4.32,0,4.45,0.66
2597,3.23,4.32,0,4.45,0.66
2598,3.23,4.32,0,4.45,0.66
2599,3.23,4.32,0,4.45,0.66
2600,3.23,4.32,0,4.45,0.66
2601,3.23,4.32,0,4.45,0.66
2602,3.23,4.32,0,4.45,0.66
2603,3.23,4.32,0,4.45,0.66
2604,3.23,4.32,0,4.45,0.66
2605,3.23,4.32,0,4.45,0.66
2606,3.23,4.32,0,4.45,0.66
2607,3.23,4.32,0,4.45,0.66
2608,3.23,4.32,0,4.45,0.66
2609,3.23,4.32,0,4.45,0.66
2610,3.23,4.32,0,4.45,0.66
2611,3.23,4.32,0,4.45,0.66
2612,3.23,4.32,0,4.45,0.66
2613,3.23,4.32,0,4.45,0.66
2614,3.23,4.32,0,4.45,0.66
2615,3.23,4.32,0,4.45,0.66
2616,3.23,4.32,0,4.45,0.66
2617,3.23,4.32,0,4.45,0.66
2618,3.23,4.32,0,4.45,0.66
2619,3.23,4.32,0,4.45,0.66
2620,3.23,4.32,0,4.45,0.66
2621,3.23,4.32,0,4.45,0.66
2622,3.23,4.32,0,4.45,0.66
2623,3.23,4.32,0,4.45,0.66
2624,3.23,4.32,0,4.45,0.66
2625,3.23,4.32,0,4.45,0.66
2626,3.23,4.32,0,4.45,0.66
2627,3.23,4.32,0,4.45,0.66
2628,3.23,4.32,0,4.45,0.66
2629,3.23,4.32,0,4.45,0.66
2630,3.23,4.32,0,4.45,0.66
2631,3.23,4.32,0,4.45,0.66
2632,3.23,4.32,0,4.45,0.66
2633,3.23,4.32,0,4.45,0.66
2634,3.23,4.32,0,4.45,0.66
2635,3.23,4.32,0,4.45,0.66
2636,3.23,4.32,0,4.45,0.66
2637,3.23,4.32,0,4.45,0.66
2638,3.23,4.32,0,4.45,0.66
2639,3.23,4.32,0,4.45,0.66
2640,3.23,4.32,0,4.45,0.66
2641,3.23,4.32,0,4.45,0.66
2642,3.23,4.32,0,4.45,0.66
2643,3.23,4.32,0,4.45,0.66
2644,3.23,4.32,0,4.45,0.66
2645,3.23,4.32,0,4.45,0.66
2646,3.23,4.32,0,4.45,0.66
2647,3.23,4.32,0,4.45,0.66
2648,3.23,4.32,0,4.45,0.66
2649,3.23,4.32,0,4.45,0.66
2650,3.23,4.32,0,4.45,0.66
2651,3.23,4.32,0,4.45,0.66
2652,3.23,4.32,0,4.45,0.66
2653,3.23,4.32,0,4.45,0.66
2654,3.23,4.32,0,4.45,0.66
2655,3.23,4.32,0,4.45,0.66
2656,3.23,4.32,0,4.45,0.66
2657,3.23,4.32,0,4.45,0.66
2658,3.23,4.32,0,4.45,0.66
2659,3.23,4.32,0,4.45,0.66
2660,3.23,4.32,0,4.45,0.66
2661,3.23,4.32,0,4.45,0.66
2662,3.23,4.32,0,4.45,0.66
2663,3.23,4.32,0,4.45,0.66
2664,3.23,4.32,0,4.45,0.66
2665,3.23,4.32,0,4.45,0.66
2666,3.23,4.32,0,4.45,0.66
2667,3.23,4.32,0,4.45,0.66
2668,3.23,4.32,0,4.45,0.66
2669,3.23,4.32,0,4.45,0.66
2670,3.23,4.32,0,4.45,0.66
2671,3.23,4.32,0,4.45,0.66
2672,3.23,4.32,0,4.45,0.66
2673,3.23,4.32,0,4.45,0.66
2674,3.23,4.32,0,4.45,0.66
2675,3.23,4.32,0,4.45,0.66
2676,3.23,4.32,0,4.45,0.66
2677,3.23,4.32,0,4.45,0.66
2678,3.23,4.32,0,4.45,0.66
2679,3.23,4.32,0,4.45,0.66
2680,3.23,4.32,0,4.45,0.66
2681,3.23,4.32,0,4.45,0.66
2682,3.23,4.32,0,4.45,0.66
2683,3.23,4.32,0,4.45,0.66
2684,3.23,4.32,0,4.45,0.66
2685,3.23,4.32,0,4.45,0.66
2686,3.23,4.32,0,4.45,0.66
2687,3.23,4.32,0,4.45,0.66
2688,3.23,4.32,0,4.45,0.66
2689,3.23,4.32,0,4.45,0.66
2690,3.23,4.32,0,4.45,0.66
2691,3.23,4.32,0,4.45,0.66
2692,3.23,4.32,0,4.45,0.66
2693,3.23,4.32,0,4.45,0.66
2694,3.23,4.32,0,4.45,0.66
2695,3.23,4.32,0,4.45,0.66
2696,3.23,4.32,0,4.45,0.66
2697,3.23,4.32,0,4.45,0.66
2698,3.23,4.32,0,4.45,0.66
2699,3.23,4.32,0,4.45,0.66
2700,3.23,4.32,0,4.45,0.66
2701,3.23,4.32,0,4.45,0.66
2702,3.23,4.32,0,4.45,0.66
2703,3.23,4.32,0,4.45,0.66
2704,3.23,4.32,0,4.45,0.66
2705,3.23,4.32,0,4.45,0.66
2706,3.23,4.32,0,4.45,0.66
2707,3.23,4.32,0,4.45,0.66
2708,3.23,4.32,0,4.45,0.66
2709,3.23,4.32,0,4.45,0.66
2710,3.23,4.32,0,4.45,0.66
2711,3.23,4.32,0,4.45,0.66
2712,3.23,4.32,0,4.45,0.66
2713,3.23,4.32,0,4.45,0.66
2714,3.23,4.32,0,4.45,0.66
2715,3.23,4.32,0,4.45,0.66
2716,3.23,4.32,0,4.45,0.66
2717,3.23,4.32,0,4.45,0.66
2718,3.23,4.32,0,4.45,0.66
2719,3.23,4.32,0,4.45,0.66
2720,3.23,4.32,0,4.45,0.66
2721,3.23,4.32,0,4.45,0.66
2722,3.23,4.32,0,4.45,0.66
2723,3.23,4.32,0,4.45,0.66
2724,3.23,4.32,0,4.45,0.66
2725,3.23,4.32,0,4.45,0.66
2726,3.23,4.32,0,4.45,0.66
2727,3.23,4.32,0,4.45,0.66
2728,3.23,4.32,0,4.45,0.66
2729,3.23,4.32,0,4.45,0.66
2730,3.23,4.32,0,4.45,0.66
2731,3.23,4.32,0,4.45,0.66
2732,3.23,4.32,0,4.45,0.66
2733,3.23,4.32,0,4.45,0.66
2734,3.23,4.32,0,4.45,0.66
2735,3.23,4.32,0,4.45,0.66
2736,3.23,4.32,0,4.45,0.66
2737,3.23,4.32,0,4.45,0.66
2738,3.23,4.32,0,4.45,0.66
2739,3.23,4.32,0,4.45,0.66
2740,3.23,4.32,0,4.45,0.66
2741,3.23,4.32,0,4.45,0.66
2742,3.23,4.32,0,4.45,0.66
2743,3.23,4.32,0,4.45,0.66
2744,3.23,4.32,0,4.45,0.66
2745,3.23,4.32,0,4.45,0.66
2746,3.23,4.32,0,4.45,0.66
2747,3.23,4.32,0,4.45,0.66
2748,3.23,4.32,0,4.45,0.66
2749,3.23,4.32,0,4.45,0.66
2750,3.23,4.32,0,4.45,0.66
2751,3.23,4.32,0,4.45,0.66
2752,3.23,4.32,0,4.45,0.66
2753,3.23,4.32,0,4.45,0.66
2754,3.23,4.32,0,4.45,0.66
2755,3.23,4.32,0,4.45,0.66
2756,3.23,4.32,0,4.45,0.66
2757,3.23,4.32,0,4.45,0.66
2758,3.23,4.32,0,4.45,0.66
2759,3.23,4.32,0,4.45,0.66
2760,3.23,4.32,0,4.45,0.66
2761,3.23,4.32,0,4.45,0.66
2762,3.23,4.32,0,4.45,0.66
2763,3.23,4.32,0,4.45,0.66
2764,3.23,4.32,0,4.45,0.66
2765,3.23,4.32,0,4.45,0.66
2766,3.23,4.32,0,4.45,0.66
2767,3.23,4.32,0,4.45,0.66
2768,3.23,4.32,0,4.45,0.66
2769,3.23,4.32,0,4.45,0.66
2770,3.23,4.32,0,4.45,0.66
2771,3.23,4.32,0,4.45,0.66
2772,3.23,4.32,0,4.45,0.66
2773,3.23,4.32,0,4.45,0.66
2774,3.23,4.32,0,4.45,0.66
2775,3.23,4.32,0,4.45,0.66
2776,3.23,4.32,0,4.45,0.66
2777,3.23,4.32,0,4.45,0.66
2778,3.23,4.32,0,4.45,0.66
2779,3.23,4.32,0,4.45,0.66
2780,3.23,4.32,0,4.45,0.66
2781,3.23,4.32,0,4.45,0.66
2782,3.23,4.32,0,4.45,0.66
2783,3.23,4.32,0,4.45,0.66
2784,3.23,4.32,0,4.45,0.66
2785,3.23,4.32,0,4.45,0.66
2786,3.23,4.32,0,4.45,0.66
2787,3.23,4.32,0,4.45,0.66
2788,3.23,4.32,0,4.45,0.66
2789,3.23,4.32,0,4.45,0.66
2790,3.23,4.32,0,4.45,0.66
2791,3.23,4.32,0,4.45,0.66
2792,3.23,4.32,0,4.45,0.66
2793,3.23,4.32,0,4.45,0.66
2794,3.23,4.32,0,4.45,0.66
2795,3.23,4.32,0,4.45,0.66
2796,3.23,4.32,0,4.45,0.66
2797,3.23,4.32,0,4.45,0.66
2798,3.23,4.32,0,4.45,0.66
2799,3.23,4.32,0,4.45,0.66
2800,3.23,4.32,0,4.45,0.66
2801,3.23,4.32,0,4.45,0.66
2802,3.23,4.32,0,4.45,0.66
2803,3.23,4.32,0,4.45,0.66
2804,3.23,4.32,0,4.45,0.66
2805,3.23,4.32,0,4.45,0.66
2806,3.23,4.32,0,4.45,0.66
2807,3.23,4.32,0,4.45,0.66
2808,3.23,4.32,0,4.45,0.66
2809,3.23,4.32,0,4.45,0.66
2810,3.23,4.32,0,4.45,0.66
2811,3.23,4.32,0,4.45,0.66
2812,3.23,4.32,0,4.45,0.66
2813,3.23,4.32,0,4.45,0.66
2814,3.23,4.32,0,4.45,0.66
2815,3.23,4.32,0,4.45,0.66
2816,3.23,4.32,0,4.45,0.66
2817,3.23,4.32,0,4.45,0.66
2818,3.23,4.32,0,4.45,0.66
2819,3.23,4.32,0,4.45,0.66
2820,3.23,4.32,0,4.45,0.66
2821,3.23,4.32,0,4.45,0.66
2822,3.23,4.32,0,4.45,0.66
2823,3.23,4.32,0,4.45,0.66
2824,3.23,4.32,0,4.45,0.66
2825,3.23,4.32,0,4.45,0.66
2826,3.23,4.32,0,4.45,0.66
2827,3.23,4.32,0,4.45,0.66
2828,3.23,4.32,0,4.45,0.66
2829,3.23,4.32,0,4.45,0.66
2830,3.23,4.32,0,4.45,0.66
2831,3.23,4.32,0,4.45,0.66
2832,3.23,4.32,0,4.45,0.66
2833,3.23,4.32,0,4.45,0.66
2834,3.23,4.32,0,4.45,0.66
2835,3.23,4.32,0,4.45,0.66
2836,3.23,4.32,0,4.45,0.66
2837,3.23,4.32,0,4.45,0.66
2838,3.23,4.32,0,4.45,0.66
2839,3.23,4.32,0,4.45,0.66
2840,3.23,4.32,0,4.45,0.66
2841,3.23,4.32,0,4.45,0.66
2842,3.23,4.32,0,4.45,0.66
2843,3.23,4.32,0,4.45,0.66
2844,3.23,4.32,0,4.45,0.66
2845,3.23,4.32,0,4.45,0.66
2846,3.23,4.32,0,4.45,0.66
2847,3.23,4.32,0,4.45,0.66
2848,3.23,4.32,0,4.45,0.66
2849,3.23,4.32,0,4.45,0.66
2850,3.23,4.32,0,4.45,0.66
2851,3.23,4.32,0,4.45,0.66
2852,3.23,4.32,0,4.45,0.66
2853,3.23,4.32,0,4.45,0.66
2854,3.23,4.32,0,4.45,0.66
2855,3.23,4.32,0,4.45,0.66
2856,3.23,4.32,0,4.45,0.66
2857,3.23,4.32,0,4.45,0.66
2858,3.23,4.32,0,4.45,0.66
2859,3.23,4.32,0,4.45,0.66
2860,3.23,4.32,0,4.45,0.66
2861,3.23,4.32,0,4.45,0.66
2862,3.23,4.32,0,4.45,0.66
2863,3.23,4.32,0,4.45,0.66
2864,3.23,4.32,0,4.45,0.66
2865,3.23,4.32,0,4.45,0.66
2866,3.23,4.32,0,4.45,0.66
2867,3.23,4.32,0,4.45,0.66
2868,3.23,4.32,0,4.45,0.66
2869,3.23,4.32,0,4.45,0.66
2870,3.23,4.32,0,4.45,0.66
2871,3.23,4.32,0,4.45,0.66
2872,3.23,4.32,0,4.45,0.66
2873,3.23,4.32,0,4.45,0.66
2874,3.23,4.32,0,4.45,0.66
2875,3.23,4.32,0,4.45,0.66
2876,3.23,4.32,0,4.45,0.66
2877,3.23,4.32,0,4.45,0.66
2878,3.23,4.32,0,4.45,0.66
2879,3.23,4.32,0,4.45,0.66
2880,3.23,4.32,0,4.45,0.66
2881,3.23,4.32,0,4.45,0.66
2882,3.23,4.32,0,4.45,0.66
2883,3.23,4.32,0,4.45,0.66
2884,3.23,4.32,0,4.45,0.66
2885,3.23,4.32,0,4.45,0.66
2886,3.23,4.32,0,4.45,0.66
2887,3.23,4.32,0,4.45,0.66
2888,3.23,4.32,0,4.45,0.66
2889,3.23,4.32,0,4.45,0.66
2890,3.23,4.32,0,4.45,0.66
2891,3.23,4.32,0,4.45,0.66
2892,3.23,4.32,0,4.45,0.66
2893,3.23,4.32,0,4.45,0.66
2894,3.23,4.32,0,4.45,0.66
2895,3.23,4.32,0,4.45,0.66
2896,3.23,4.32,0,4.45,0.66
2897,3.23,4.32,0,4.45,0.66
2898,3.23,4.32,0,4.45,0.66
2899,3.23,4.32,0,4.45,0.66
2900,3.23,4.32,0,4.45,0.66
2901,3.23,4.32,0,4.45,0.66
2902,3.23,4.32,0,4.45,0.66
2903,3.23,4.32,0,4.45,0.66
2904,3.23,4.32,0,4.45,0.66
2905,3.23,4.32,0,4.45,0.66
2906,3.23,4.32,0,4.45,0.66
2907,3.23,4.32,0,4.45,0.66
2908,3.23,4.32,0,4.45,0.66
2909,3.23,4.32,0,4.45,0.66
2910,3.23,4.32,0,4.45,0.66
2911,3.23,4.32,0,4.45,0.66
2912,3.23,4.32,0,4.45,0.66
2913,3.23,4.32,0,4.45,0.66
2914,3.23,4.32,0,4.45,0.66
2915,3.23,4.32,0,4.45,0.66
2916,3.23,4.32,0,4.45,0.66
2917,3.23,4.32,0,4.45,0.66
2918,3.23,4.32,0,4.45,0.66
2919,3.23,4.32,0,4.45,0.66
2920,3.23,4.32,0,4.45,0.66
2921,3.23,4.32,0,4.45,0.66
2922,3.23,4.32,0,4.45,0.66
2923,3.23,4.32,0,4.45,0.66
2924,3.23,4.32,0,4.45,0.66
2925,3.23,4.32,0,4.45,0.66
2926,3.23,4.32,0,4.45,0.66
2927,3.23,4.32,0,4.45,0.66
2928,3.23,4.32,0,4.45,0.66
2929,3.23,4.32,0,4.45,0.66
2930,3.23,4.32,0,4.45,0.66
2931,3.23,4.32,0,4.45,0.66
2932,3.23,4.32,0,4.45,0.66
2933,3.23,4.32,0,4.45,0.66
2934,3.23,4.32,0,4.45,0.66
2935,3.23,4.32,0,4.45,0.66
2936,3.23,4.32,0,4.45,0.66
2937,3.23,4.32,0,4.45,0.66
2938,3.23,4.32,0,4.45,0.66
2939,3.23,4.32,0,4.45,0.66
2940,3.23,4.32,0,4.45,0.66
2941,3.23,4.32,0,4.45,0.66
2942,3.23,4.32,0,4.45,0.66
2943,3.23,4.32,0,4.45,0.66
2944,3.23,4.32,0,4.45,0.66
2945,3.23,4.32,0,4.45,0.66
2946,3.23,4.32,0,4.45,0.66
2947,3.23,4.32,0,4.45,0.66
2948,3.23,4.32,0,4.45,0.66
2949,3.23,4.32,0,4.45,0.66
2950,3.23,4.32,0,4.45,0.66
2951,3.23,4.32,0,4.45,0.66
2952,3.23,4.32,0,4.45,0.66
2953,3.23,4.32,0,4.45,0.66
2954,3.23,4.32,0,4.45,0.66
2955,3.23,4.32,0,4.45,0.66
2956,3.23,4.32,0,4.45,0.66
2957,3.23,4.32,0,4.45,0.66
2958,3.23,4.32,0,4.45,0.66
2959,3.23,4.32,0,4.45,0.66
2960,3.23,4.32,0,4.45,0.66
2961,3.23,4.32,0,4.45,0.66
2962,3.23,4.32,0,4.45,0.66
2963,3.23,4.32,0,4.45,0.66
2964,3.23,4.32,0,4.45,0.66
2965,3.23,4.32,0,4.45,0.66
2966,3.23,4.32,0,4.45,0.66
2967,3.23,4.32,0,4.45,0.66
2968,3.23,4.32,0,4.45,0.66
2969,3.23,4.32,0,4.45,0.66
2970,3.23,4.32,0,4.45,0.66
2971,3.23,4.32,0,4.45,0.66
2972,3.23,4.32,0,4.45,0.66
2973,3.23,4.32,0,4.45,0.66
2974,3.23,4.32,0,4.45,0.66
2975,3.23,4.32,0,4.45,0.66
2976,3.23,4.32,0,4.45,0.66
2977,3.23,4.32,0,4.45,0.66
2978,3.23,4.32,0,4.45,0.66
2979,3.23,4.32,0,4.45,0.66
2980,3.23,4.32,0,4.45,0.66
2981,3.23,4.32,0,4.45,0.66
2982,3.23,4.32,0,4.45,0.66
2983,3.23,4.32,0,4.45,0.66
2984,3.23,4.32,0,4.45,0.66
2985,3.23,4.32,0,4.45,0.66
2986,3.23,4.32,0,4.45,0.66
2987,3.23,4.32,0,4.45,0.66
2988,3.23,4.32,0,4.45,0.66
2989,3.23,4.32,0,4.45,0.66
2990,3.23,4.32,0,4.45,0.66
2991,3.23,4.32,0,4.45,0.66
2992,3.23,4.32,0,4.45,0.66
2993,3.23,4.32,0,4.45,0.66
2994,3.23,4.32,0,4.45,0.66
2995,3.23,4.32,0,4.45,0.66
2996,3.23,4.32,0,4.45,0.66
2997,3.23,4.32,0,4.45,0.66
2998,3.23,4.32,0,4.45,0.66
2999,3.23,4.32,0,4.45,0.66
3000,3.23,4.32,0,4.45,0.66
3001,3.23,4.32,0,4.45,0.66
3002,3.23,4.32,0,4.45,0.66
3003,3.23,4.32,0,4.45,0.66
3004,3.23,4.32,0,4.45,0.66
3005,3.23,4.32,0,4.45,0.66
3006,3.23,4.32,0,4.45,0.66
3007,3.23,4.32,0,4.45,0.66
3008,3.23,4.32,0,4.45,0.66
3009,3.23,4.32,0,4.45,0.66
3010,3.23,4.32,0,4.45,0.66
3011,3.23,4.32,0,4.45,0.66
3012,3.23,4.32,0,4.45,0.66
3013,3.23,4.32,0,4.45,0.66
3014,3.23,4.32,0,4.45,0.66
3015,3.23,4.32,0,4.45,0.66
3016,3.23,4.32,0,4.45,0.66
3017,3.23,4.32,0,4.45,0.66
3018,3.23,4.32,0,4.45,0.66
3019,3.23,4.32,0,4.45,0.66
3020,3.23,4.32,0,4.45,0.66
3021,3.23,4.32,0,4.45,0.66
3022,3.23,4.32,0,4.45,0.66
3023,3.23,4.32,0,4.45,0.66
3024,3.23,4.32,0,4.45,0.66
3025,3.23,4.32,0,4.45,0.66
3026,3.23,4.32,0,4.45,0.66
3027,3.23,4.32,0,4.45,0.66
3028,3.23,4.32,0,4.45,0.66
3029,3.23,4.32,0,4.45,0.66
3030,3.23,4.32,0,4.45,0.66
3031,3.23,4.32,0,4.45,0.66
3032,3.23,4.32,0,4.45,0.66
3033,3.23,4.32,0,4.45,0.66
3034,3.23,4.32,0,4.45,0.66
3035,3.23,4.32,0,4.45,0.66
3036,3.23,4.32,0,4.45,0.66
3037,3.23,4.32,0,4.45,0.66
3038,3.23,4.32,0,4.45,0.66
3039,3.23,4.32,0,4.45,0.66
3040,3.23,4.32,0,4.45,0.66
3041,3.23,4.32,0,4.45,0.66
3042,3.23,4.32,0,4.45,0.66
3043,3.23,4.32,0,4.45,0.66
3044,3.23,4.32,0,4.45,0.66
3045,3.23,4.32,0,4.45,0.66
3046,3.23,4.32,0,4.45,0.66
3047,3.23,4.32,0,4.45,0.66
3048,3.23,4.32,0,4.45,0.66
3049,3.23,4.32,0,4.45,0.66
3050,3.23,4.32,0,4.45,0.66
3051,3.23,4.32,0,4.45,0.66
3052,3.23,4.32,0,4.45,0.66
3053,3.23,4.32,0,4.45,0.66
3054,3.23,4.32,0,4.45,0.66
3055,3.23,4.32,0,4.45,0.66
3056,3.23,4.32,0,4.45,0.66
3057,3.23,4.32,0,4.45,0.66
3058,3.23,4.32,0,4.45,0.66
3059,3.23,4.32,0,4.45,0.66
3060,3.23,4.32,0,4.45,0.66
3061,3.23,4.32,0,4.45,0.66
3062,3.23,4.32,0,4.45,0.66
3063,3.23,4.32,0,4.45,0.66
3064,3.23,4.32,0,4.45,0.66
3065,3.23,4.32,0,4.45,0.66
3066,3.23,4.32,0,4.45,0.66
3067,3.23,4.32,0,4.45,0.66
3068,3.23,4.32,0,4.45,0.66
3069,3.23,4.32,0,4.45,0.66
3070,3.23,4.32,0,4.45,0.66
3071,3.23,4.32,0,4.45,0.66
3072,3.23,4.32,0,4.45,0.66
3073,3.23,4.32,0,4.45,0.66
3074,3.23,4.32,0,4.45,0.66
3075,3.23,4.32,0,4.45,0.66
3076,3.23,4.32,0,4.45,0.66
3077,3.23,4.32,0,4.45,0.66
3078,3.23,4.32,0,4.45,0.66
3079,3.23,4.32,0,4.45,0.66
3080,3.23,4.32,0,4.45,0.66
3081,3.23,4.32,0,4.45,0.66
3082,3.23,4.32,0,4.45,0.66
3083,3.23,4.32,0,4.45,0.66
3084,3.23,4.32,0,4.45,0.66
3085,3.23,4.32,0,4.45,0.66
3086,3.23,4.32,0,4.45,0.66
3087,3.23,4.32,0,4.45,0.66
3088,3.23,4.32,0,4.45,0.66
3089,3.23,4.32,0,4.45,0.66
3090,3.23,4.32,0,4.45,0.66
3091,3.23,4.32,0,4.45,0.66
3092,3.23,4.32,0,4.45,0.66
3093,3.23,4.32,0,4.45,0.66
3094,3.23,4.32,0,4.45,0.66
3095,3.23,4.32,0,4.45,0.66
3096,3.23,4.32,0,4.45,0.66
3097,3.23,4.32,0,4.45,0.66
3098,3.23,4.32,0,4.45,0.66
3099,3.23,4.32,0,4.45,0.66
3100,3.23,4.32,0,4.45,0.66
3101,3.23,4.32,0,4.45,0.66
3102,3.23,4.32,0,4.45,0.66
3103,3.23,4.32,0,4.45,0.66
3104,3.23,4.32,0,4.45,0.66
3105,3.23,4.32,0,4.45,0.66
3106,3.23,4.32,0,4.45,0.66
3107,3.23,4.32,0,4.45,0.66
3108,3.23,4.32,0,4.45,0.66
3109,3.23,4.32,0,4.45,0.66
3110,3.23,4.32,0,4.45,0.66
3111,3.23,4.32,0,4.45,0.66
