Time_Index,USA_Single_conventional_hydroelectric_1.0_old,USA_Single_nuclear_1.0_old,USA_Single_naturalgas_ccavgcf_mid_0.0_old,USA_Single_landbasedwind_ltrg1_low_40_1.0_old,USA_Single_landbasedwind_ltrg1_low_40_2.0_old,USA_Single_landbasedwind_ltrg1_low_40_4.0_old,USA_Single_utilitypv_losangeles_low_0_2_1.0_old,USA_Single_utilitypv_losangeles_low_0_2_2.0_old,USA_Single_utilitypv_losangeles_low_0_2_4.0_old,USA_Single_utilitypv_losangeles_low_0_2_5.0_old,USA_Single_utilitypv_losangeles_low_0_2_7.0_old,USA_Single_utilitypv_losangeles_low_0_2_11.0_old,USA_Single_utilitypv_losangeles_low_0_2_13.0_old,USA_Single_utilitypv_losangeles_low_0_2_15.0_old,USA_Single_naturalgas_ccccsavgcf_mid_0.0,USA_Single_naturalgas_ccavgcf_mid_0.0,USA_Single_naturalgas_ctavgcf_mid_0.0,USA_Single_battery_high_0.0,USA_Single_netl_ngcc_0.0,USA_Single_netl_ngcc_ccs_0.0,USA_Single_naturalgas_ccs100_mid_0.0,USA_Single_landbasedwind_ltrg1_low_40_1.0,USA_Single_landbasedwind_ltrg1_low_40_2.0,USA_Single_landbasedwind_ltrg1_low_40_3.0,USA_Single_landbasedwind_ltrg1_low_40_4.0,USA_Single_landbasedwind_ltrg1_low_40_5.0,USA_Single_landbasedwind_ltrg1_low_40_6.0,USA_Single_landbasedwind_ltrg1_low_40_7.0,USA_Single_landbasedwind_ltrg1_low_40_8.0,USA_Single_landbasedwind_ltrg1_low_40_9.0,USA_Single_landbasedwind_ltrg1_low_40_10.0,USA_Single_landbasedwind_ltrg1_low_40_11.0,USA_Single_landbasedwind_ltrg1_low_40_12.0,USA_Single_landbasedwind_ltrg1_low_40_13.0,USA_Single_landbasedwind_ltrg1_low_40_14.0,USA_Single_landbasedwind_ltrg1_low_40_15.0,USA_Single_utilitypv_losangeles_low_0_2_1.0,USA_Single_utilitypv_losangeles_low_0_2_2.0,USA_Single_utilitypv_losangeles_low_0_2_3.0,USA_Single_utilitypv_losangeles_low_0_2_4.0,USA_Single_utilitypv_losangeles_low_0_2_5.0,USA_Single_utilitypv_losangeles_low_0_2_6.0,USA_Single_utilitypv_losangeles_low_0_2_7.0,USA_Single_utilitypv_losangeles_low_0_2_8.0,USA_Single_utilitypv_losangeles_low_0_2_9.0,USA_Single_utilitypv_losangeles_low_0_2_10.0,USA_Single_utilitypv_losangeles_low_0_2_11.0,USA_Single_utilitypv_losangeles_low_0_2_12.0,USA_Single_utilitypv_losangeles_low_0_2_13.0,USA_Single_utilitypv_losangeles_low_0_2_14.0,USA_Single_utilitypv_losangeles_low_0_2_15.0,USA_Single_ev_load_shifting_1.0
30,0.371638612,1,1,0.102231607,0.247740567,0.731774211,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.102231607,0.247740567,0.020378793,0.731774211,0.017105827,0.07686235,0.31557554,0.729750276,0.058402319,0.111903369,0.232012987,0.031949971,0.749619126,0.52866888,0.277845979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066719217
31,0.371684437,1,1,0.243614346,0.247510895,0.808230996,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.243614346,0.247510895,0.033140752,0.808230996,0.045838576,0.047098111,0.243707135,0.662072957,0.066903174,0.258010387,0.212087736,0.045058236,0.778977871,0.695108652,0.223255426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131771496
32,0.37171646,1,1,0.219859272,0.306097627,0.804004908,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.219859272,0.306097627,0.061051592,0.804004908,0.028912816,0.051650822,0.199798614,0.621327817,0.077163875,0.228325114,0.227990717,0.045487151,0.770920515,0.774452507,0.192753762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183378828
33,0.371782236,1,1,0.294154346,0.352926314,0.781930089,0,0,0.000998817,0.022201071,0,0.002718896,0.028547939,0.209912509,1,1,1,1,1,1,1,0.294154346,0.352926314,0.044367298,0.781930089,0.031930346,0.021419095,0.278332204,0.435889482,0.048013989,0.284169316,0.271226436,0.049745802,0.670823693,0.766496897,0.272650599,0,0,0,0.000998817,0.022201071,0,0,0,0,0,0.002718896,0,0.028547939,0,0.209912509,0.205833822
34,0.371819105,1,1,0.228463665,0.139640495,0.803495646,0.457115948,0.387228489,0.519289136,0.497981429,0.376198828,0.515078425,0.494624466,0.577520728,1,1,1,1,1,1,1,0.228463665,0.139640495,0.007194455,0.803495646,0.03233514,0.001257015,0.326042116,0.232143417,0.017746324,0.205098242,0.134009898,0.035805434,0.470359445,0.764693499,0.329453886,0.457115948,0.387228489,0.31449914,0.519289136,0.497981429,0.080894202,0.376198828,0.281491429,0,0,0.515078425,0.453812152,0.494624466,0.314161062,0.577520728,0.233362449
35,0.371856899,1,1,0.223657697,0.051739916,0.773815513,0.70753324,0.664021134,0.752176285,0.729993463,0.655786633,0.746694505,0.729052424,0.794992805,1,1,1,1,1,1,1,0.223657697,0.051739916,0.003731971,0.773815513,0.075828269,0.013747894,0.209610447,0.122314498,0.005299624,0.169519991,0.058809105,0.046938296,0.429947615,0.739239514,0.19895184,0.70753324,0.664021134,0.608846188,0.752176285,0.729993463,0.50578475,0.655786633,0.590803623,0.107806616,0.452649295,0.746694505,0.703181744,0.729052424,0.611139953,0.794992805,0.269079361
36,0.371920517,1,1,0.144694492,0.042416915,0.725450158,0.873911858,0.82772702,0.891272306,0.881022692,0.820387602,0.88725394,0.878888965,0.936251163,1,1,1,1,1,1,1,0.144694492,0.042416915,0.008961199,0.725450158,0.044004463,0.07623753,0.130653843,0.084541738,0.00613094,0.105959773,0.035578221,0.035291091,0.381353348,0.658736348,0.106638074,0.873911858,0.82772702,0.770429015,0.891272306,0.881022692,0.734567642,0.820387602,0.767484665,0.302898437,0.685611784,0.88725394,0.868034959,0.878888965,0.780618429,0.936251163,0.306169171
37,0.371959576,1,1,0.029946759,0.025546219,0.665206909,0.971779764,0.917148352,0.964362621,0.961644471,0.911327839,0.961678565,0.959600866,0.997515082,1,1,1,1,1,1,1,0.029946759,0.025546219,0.103685766,0.665206909,0.044205092,0.162910581,0.155718729,0.061257862,0.086836569,0.015369363,0.028938498,0.059871003,0.292845428,0.584947705,0.128769442,0.971779764,0.917148352,0.87155664,0.964362621,0.961644471,0.87231046,0.911327839,0.872994423,0.529830694,0.828431785,0.961678565,0.962842405,0.959600866,0.878702998,0.997515082,0.332468552
38,0.371992763,1,1,0.000145149,0.017170707,0.646937251,0.999180317,0.949894071,0.978002369,0.988892436,0.945435226,0.975179791,0.986653745,0.999661744,1,1,1,1,1,1,1,0.000145149,0.017170707,0.15211454,0.646937251,0.052597117,0.157615989,0.177338377,0.053154223,0.166349724,0.002510774,0.02790387,0.06760034,0.219797119,0.553211749,0.14928253,0.999180317,0.949894071,0.915649354,0.978002369,0.988892436,0.947935581,0.945435226,0.929008543,0.798643947,0.913774252,0.975179791,0.994998038,0.986653745,0.922934532,0.999661744,0.369694408
39,0.372061463,1,1,0,0.016290404,0.60032773,0.993627548,0.93566525,0.944739997,0.962334514,0.933953643,0.94278729,0.960722864,0.965079367,1,1,1,1,1,1,1,0,0.016290404,0.187141761,0.60032773,0.106561899,0.231435582,0.160036087,0.028335946,0.199040726,0,0.022392133,0.121905066,0.148539618,0.516723812,0.149902463,0.993627548,0.93566525,0.920004368,0.944739997,0.962334514,0.963064015,0.933953643,0.933022022,0.8417629,0.924920082,0.94278729,0.983790696,0.960722864,0.92252326,0.965079367,0.458326902
40,0.372096648,1,1,0,0.001836709,0.598103642,0.927348733,0.870413125,0.850414634,0.873642623,0.868420243,0.849952102,0.873040974,0.865092039,1,1,1,1,1,1,1,0,0.001836709,0.187098056,0.598103642,0.128811061,0.333550811,0.231092006,0.050253246,0.177091181,0,0.009889109,0.137726814,0.082590945,0.517075777,0.201717168,0.927348733,0.870413125,0.923783481,0.850414634,0.873642623,0.951305509,0.868420243,0.923200905,0.746825755,0.841311216,0.849952102,0.917025208,0.873040974,0.916257024,0.865092039,0.594520721
41,0.372138452,1,1,0,0,0.61742866,0.784872711,0.737319112,0.671261847,0.706007302,0.735481143,0.672620773,0.706872702,0.684764504,1,1,1,1,1,1,1,0,0,0.190490514,0.61742866,0.211029589,0.532736301,0.186365366,0.057877012,0.179003179,0,0.002885185,0.207577229,0.059001725,0.543873191,0.14836368,0.784872711,0.737319112,0.803811193,0.671261847,0.706007302,0.803902388,0.735481143,0.791569591,0.616608441,0.496336222,0.672620773,0.776736379,0.706872702,0.79350841,0.684764504,0.745274293
42,0.372202561,1,1,0,0.002427998,0.610433102,0.546871603,0.504880667,0.369294196,0.423428684,0.504625618,0.371808171,0.427135527,0.378740788,1,1,1,1,1,1,1,0,0.002427998,0.114942223,0.610433102,0.180229068,0.457372963,0.117370367,0.164825439,0.126630336,0,0.004084939,0.178852007,0.046935726,0.507280827,0.089374393,0.546871603,0.504880667,0.626068234,0.369294196,0.423428684,0.605548501,0.504625618,0.613266826,0.31308943,0.314841062,0.371808171,0.542270362,0.427135527,0.616288662,0.378740788,0.743018315
43,0.372239529,1,1,0,0.034091458,0.584751129,0.134556144,0,0,0,0.004060528,0,0,0,1,1,1,1,1,1,1,0,0.034091458,0.096888483,0.584751129,0.154021561,0.400334299,0.095455877,0.191068321,0.123867542,0.00035872,0.013650259,0.148155957,0.068408534,0.566026151,0.066883966,0.134556144,0,0.322239727,0,0,0.307838231,0.004060528,0.306724995,0.065536693,0.037361339,0,0.134053439,0,0.310486794,0,0.593827104
44,0.372275932,1,1,0.003550421,0.105498984,0.682410657,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.003550421,0.105498984,0.297190428,0.682410657,0.263335079,0.529669285,0.060873084,0.35358572,0.268613666,0.006600817,0.056078959,0.233065873,0.093918309,0.692901134,0.03550297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.474066839
45,0.372343291,1,1,0.005952319,0.200191617,0.751364112,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.005952319,0.200191617,0.422340572,0.751364112,0.447253466,0.683274031,0.027429018,0.498644292,0.371754944,0.013730682,0.114887223,0.390614212,0.149122506,0.735202909,0.014766056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.351872661
46,0.372375572,1,1,0.025582599,0.22725673,0.781121671,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.025582599,0.22725673,0.474825799,0.781121671,0.535823107,0.776921034,0.014996834,0.585639238,0.394807518,0.031823035,0.149788946,0.4531928,0.220503032,0.75051856,0.009548629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229575722
47,0.372413004,1,1,0.062647656,0.317320496,0.787764251,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.062647656,0.317320496,0.672493219,0.787764251,0.754108489,0.786411166,0.004754629,0.684578776,0.554528594,0.051011719,0.239096716,0.604584396,0.297770768,0.750777245,0.003062856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162668691
48,0.372491513,1,1,0.092742257,0.335348904,0.785058916,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.092742257,0.335348904,0.762664914,0.785058916,0.800125539,0.745242953,0.045695182,0.792059422,0.70874989,0.074946545,0.332894325,0.724497437,0.378098041,0.768740237,0.050196618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106088966
49,0.372512036,1,1,0.145133287,0.44115901,0.790677488,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.145133287,0.44115901,0.847863197,0.790677488,0.836886048,0.73840189,0.146148413,0.887480021,0.810056984,0.137990832,0.443595171,0.786558628,0.442817301,0.792138696,0.157617807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064252587
50,0.372549206,1,1,0.310606122,0.739929318,0.792488217,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.310606122,0.739929318,0.901574671,0.792488217,0.872676373,0.802074075,0.269706786,0.955193639,0.86289227,0.275268346,0.59190321,0.838364005,0.557494879,0.804471135,0.277760178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038936604
51,0.372629936,1,1,0.526834607,0.725555062,0.795503855,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.526834607,0.725555062,0.8858127,0.795503855,0.881960094,0.786554098,0.401943237,0.978180051,0.853111863,0.429857731,0.649148285,0.833126903,0.702695191,0.806563616,0.403052628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025127248
52,0.372664101,1,1,0.607032061,0.791087985,0.797787011,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.607032061,0.791087985,0.862904549,0.797787011,0.867797494,0.710299194,0.526431978,0.985862017,0.82649368,0.505430281,0.664672494,0.816986442,0.865317762,0.812396884,0.500624835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017659751
53,0.372701698,1,1,0.668348134,0.827058911,0.797701359,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.668348134,0.827058911,0.808564126,0.797701359,0.879032373,0.677758753,0.616727471,0.976805091,0.773484886,0.57299006,0.687312961,0.846732855,0.907801509,0.813449025,0.556032598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026381271
54,0.372765018,1,1,0.693886638,0.870837808,0.798599362,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.693886638,0.870837808,0.851442099,0.798599362,0.894441843,0.760667205,0.707571864,0.899883747,0.804482102,0.62794888,0.719495773,0.88713479,0.878572881,0.814816117,0.634176075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065017238
55,0.372800932,1,1,0.764244199,0.884131193,0.806025803,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.764244199,0.884131193,0.840559483,0.806025803,0.8807621,0.769471407,0.679460406,0.904497862,0.792613029,0.685684979,0.683044553,0.846111059,0.894076347,0.818918586,0.626074493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130426604
56,0.372840294,1,1,0.712944567,0.946154296,0.80400157,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.712944567,0.946154296,0.853553414,0.80400157,0.857867479,0.779443264,0.886524558,0.951063633,0.81342423,0.62072897,0.771182656,0.801715791,0.823817253,0.814123869,0.836326718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184678443
57,0.372902971,1,1,0.851571798,0.959044099,0.804804862,0,0,0.02784426,0.040676527,0,0.040488638,0.0321992,0.206430197,1,1,1,1,1,1,1,0.851571798,0.959044099,0.845436156,0.804804862,0.883274257,0.769972384,0.910443068,0.838436723,0.780774117,0.759872437,0.763262868,0.848606944,0.837785006,0.813887775,0.857837677,0,0,0,0.02784426,0.040676527,0,0,0,0,0,0.040488638,0,0.0321992,0,0.206430197,0.208323017
58,0.372938588,1,1,0.910541415,0.958086252,0.802978218,0.440302372,0.391341597,0.506236732,0.500201762,0.353668779,0.503599346,0.48897177,0.553503633,1,1,1,1,1,1,1,0.910541415,0.958086252,0.861002922,0.802978218,0.875110984,0.752048612,0.946500897,0.773090959,0.804595232,0.844380021,0.803996325,0.864719629,0.801729679,0.81365335,0.900371194,0.440302372,0.391341597,0.292858362,0.506236732,0.500201762,0.015973622,0.353668779,0.248524547,0,0,0.503599346,0.434529781,0.48897177,0.300311834,0.553503633,0.235877747
59,0.37297145,1,1,0.902178466,0.933264911,0.792638958,0.714883745,0.665286779,0.739848793,0.732307255,0.647782326,0.734753609,0.727989316,0.773919046,1,1,1,1,1,1,1,0.902178466,0.933264911,0.550464571,0.792638958,0.662213981,0.537897229,0.921209991,0.702603459,0.603951633,0.803484559,0.76105392,0.600565434,0.771249652,0.803902626,0.887838602,0.714883745,0.665286779,0.583504558,0.739848793,0.732307255,0.480989754,0.647782326,0.544257402,0.27282697,0.320758998,0.734753609,0.705566287,0.727989316,0.589786172,0.773919046,0.272856654
60,0.373043195,1,1,0.854467392,0.905267477,0.765656352,0.880252361,0.831489146,0.881156385,0.876874149,0.82232815,0.87877667,0.87499845,0.907058954,1,1,1,1,1,1,1,0.854467392,0.905267477,0.576109231,0.765656352,0.632561862,0.459946126,0.800769329,0.724845827,0.526492953,0.766620755,0.640441477,0.611940384,0.632998168,0.798959732,0.721659124,0.880252361,0.831489146,0.750949085,0.881156385,0.876874149,0.720332146,0.82232815,0.738295794,0.638531566,0.678419352,0.87877667,0.869622588,0.87499845,0.757827997,0.907058954,0.311025948
61,0.373087946,1,1,0.843917489,0.92948246,0.65779686,0.97904706,0.906909585,0.953319132,0.953399658,0.90158695,0.952762902,0.952446043,0.976780891,1,1,1,1,1,1,1,0.843917489,0.92948246,0.575040281,0.65779686,0.677643538,0.610495031,0.734956563,0.713880658,0.46734035,0.79988718,0.642488837,0.662744522,0.494774431,0.729957461,0.650998235,0.97904706,0.906909585,0.848581016,0.953319132,0.953399658,0.858173609,0.90158695,0.784439087,0.813388824,0.716741502,0.952762902,0.968469203,0.952446043,0.854734898,0.976780891,0.337879753
62,0.373118909,1,1,0.833047152,0.90851146,0.651606202,0.999944568,0.903940678,0.970983922,0.975952089,0.877449989,0.970039964,0.97529161,0.986757278,1,1,1,1,1,1,1,0.833047152,0.90851146,0.348639727,0.651606202,0.618336499,0.681498826,0.701025724,0.648762286,0.273869514,0.784883857,0.626243174,0.549480259,0.436707556,0.690117419,0.619588375,0.999944568,0.903940678,0.897754312,0.970983922,0.975952089,0.926329017,0.877449989,0.732449949,0.883235574,0.877638698,0.970039964,0.996824503,0.97529161,0.897016764,0.986757278,0.376790582
63,0.373194373,1,1,0.812650323,0.921845675,0.756059229,0.996113658,0.794306457,0.932303667,0.947415411,0.815247059,0.933282256,0.947983563,0.947700441,1,1,1,1,1,1,1,0.812650323,0.921845675,0.239467889,0.756059229,0.627974987,0.691789627,0.789488077,0.587600589,0.201324031,0.757456183,0.679360151,0.530700982,0.34870109,0.694845915,0.734595954,0.996113658,0.794306457,0.899580061,0.932303667,0.947415411,0.948281527,0.815247059,0.604279757,0.919665873,0.925890982,0.933282256,0.9885692,0.947983563,0.904385209,0.947700441,0.468797477
64,0.373227247,1,1,0.834339082,0.922131181,0.753016353,0.929738343,0.793833494,0.838822722,0.862728477,0.795686722,0.838522553,0.863952219,0.84690547,1,1,1,1,1,1,1,0.834339082,0.922131181,0.291745216,0.753016353,0.701217592,0.664031863,0.708343267,0.544438243,0.229453325,0.798656583,0.641130328,0.63684094,0.235368729,0.662064433,0.70061934,0.929738343,0.793833494,0.810099483,0.838822722,0.862728477,0.911671281,0.795686722,0.64452374,0.893847525,0.872857332,0.838522553,0.922201633,0.863952219,0.741160274,0.84690547,0.609515118
65,0.373254257,1,1,0.845432401,0.793444753,0.671971977,0.781817555,0.725057483,0.649799585,0.701020658,0.71935153,0.639037609,0.700097322,0.672656,1,1,1,1,1,1,1,0.845432401,0.793444753,0.165514737,0.671971977,0.691891849,0.578606248,0.529389918,0.693681479,0.150917292,0.8080374,0.506411076,0.649826646,0.3057127,0.556448042,0.481135786,0.781817555,0.725057483,0.539628506,0.649799585,0.701020658,0.814193487,0.71935153,0.647898078,0.792251408,0.764614582,0.639037609,0.776254714,0.700097322,0.521016836,0.672656,0.760536729
66,0.37333001,1,1,0.824333787,0.724878311,0.592526317,0.54475069,0.473374486,0.327062607,0.428919047,0.462394297,0.320388764,0.425348014,0.389881104,1,1,1,1,1,1,1,0.824333787,0.724878311,0.163268298,0.592526317,0.527984142,0.446243405,0.480543554,0.877320766,0.140459955,0.779794335,0.489160836,0.464904457,0.324064434,0.463428617,0.384933263,0.54475069,0.473374486,0.357838303,0.327062607,0.428919047,0.638199329,0.462394297,0.588080287,0.619022489,0.558663547,0.320388764,0.543025136,0.425348014,0.380637288,0.389881104,0.760379613
67,0.373371907,1,1,0.867407978,0.79058969,0.536278963,0.112247646,0.004812187,0,0,0.009286402,0,0,0,1,1,1,1,1,1,1,0.867407978,0.79058969,0.215334028,0.536278963,0.575297773,0.693796217,0.53871429,0.87141192,0.240071192,0.806868732,0.571441948,0.483442724,0.441314727,0.443933249,0.507347882,0.112247646,0.004812187,0.159614265,0,0,0.34243837,0.009286402,0.304799914,0.337271243,0.209591538,0,0.125585139,0,0.200266466,0,0.604410568
68,0.373394563,1,1,0.548238516,0.794066668,0.567711353,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.548238516,0.794066668,0.269958258,0.567711353,0.625752091,0.736329794,0.753049731,0.870149016,0.292747438,0.480557889,0.643346667,0.519407749,0.640283346,0.428171247,0.734378338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.478176113
69,0.373465653,1,1,0.908244371,0.884721518,0.648145139,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.908244371,0.884721518,0.266176581,0.648145139,0.742627501,0.746127188,0.816282928,0.931856036,0.340447217,0.899601817,0.735080361,0.635886669,0.799353838,0.536613703,0.797220647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.355692382
70,0.373499281,1,1,0.918918967,0.843716621,0.651121438,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.918918967,0.843716621,0.297669709,0.651121438,0.734098911,0.689222515,0.785419226,0.941081226,0.312431723,0.921949625,0.720668316,0.704071522,0.887749314,0.52412641,0.703731358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232969197
71,0.373542761,1,1,0.924501657,0.790652156,0.688399792,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.924501657,0.790652156,0.299321711,0.688399792,0.662641406,0.670223534,0.733171463,0.913963199,0.357831568,0.927212954,0.697595775,0.706448197,0.929847717,0.60713619,0.628978252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164794856
72,0.373610787,1,1,0.926104605,0.703173876,0.707739472,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.926104605,0.703173876,0.214767531,0.707739472,0.538117886,0.532630801,0.719830811,0.870169997,0.447735995,0.925296664,0.657275021,0.618319631,0.921103597,0.602437079,0.655676126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109012854
73,0.373641345,1,1,0.928055286,0.37000519,0.624694467,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.928055286,0.37000519,0.432844162,0.624694467,0.44271791,0.35847187,0.821191728,0.853533924,0.65673089,0.927714825,0.515563548,0.560960114,0.886813402,0.53493917,0.716276765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066754173
74,0.373686491,1,1,0.906153202,0.309059501,0.585254431,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.906153202,0.309059501,0.868519902,0.585254431,0.56297946,0.479936004,0.703084052,0.755087972,0.839957774,0.887674809,0.444275677,0.633746743,0.842699051,0.475204438,0.711464345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040383994
75,0.373755373,1,1,0.862742305,0.300481677,0.609216452,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.862742305,0.300481677,0.884134889,0.609216452,0.810758948,0.778319836,0.676642001,0.676357269,0.880390584,0.799428582,0.475287259,0.781863332,0.844824553,0.516093016,0.748654366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026287525
76,0.373787056,1,1,0.725945354,0.549335122,0.69763869,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.725945354,0.549335122,0.845130563,0.69763869,0.819506764,0.761104465,0.812605381,0.638985753,0.866274953,0.602866054,0.609239459,0.817027152,0.815285087,0.573319077,0.853418827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018402997
77,0.37382196,1,1,0.514012098,0.729776144,0.757181168,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.514012098,0.729776144,0.739858031,0.757181168,0.815064311,0.629717648,0.914402127,0.495383978,0.795739114,0.481647909,0.796293139,0.800893664,0.731502414,0.651481271,0.916205287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027635373
78,0.373877756,1,1,0.567022324,0.928588808,0.803393722,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.567022324,0.928588808,0.693708718,0.803393722,0.773921013,0.494666547,0.922988415,0.507334888,0.761549592,0.522952914,0.903802156,0.793366432,0.652264953,0.762909055,0.924664021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066405734
79,0.373919353,1,1,0.603634417,0.868496299,0.802948833,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.603634417,0.868496299,0.554703116,0.802948833,0.676467836,0.43684715,0.930046976,0.460189968,0.676475108,0.614736438,0.890591204,0.708458781,0.597789645,0.789094985,0.927983999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133205815
80,0.373963508,1,1,0.575371623,0.836761355,0.803112626,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.575371623,0.836761355,0.505489111,0.803112626,0.702557743,0.539638877,0.861914039,0.567564189,0.646197796,0.52303201,0.856308162,0.735361934,0.547935247,0.77531755,0.852568984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189786621
81,0.374023578,1,1,0.629540741,0.784111679,0.792432547,0,0,0,0,0,0,0,0.004922547,1,1,1,1,1,1,1,0.629540741,0.784111679,0.61391902,0.792432547,0.70379132,0.520685732,0.760265768,0.5937078,0.718300104,0.544718325,0.760072231,0.702593684,0.514172018,0.745240033,0.72888273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004922547,0.213671557
82,0.374066501,1,1,0.539757609,0.755011857,0.785455227,0.445851624,0.391671687,0.498856723,0.374772042,0.386947393,0.49027878,0.359241009,0.299716979,1,1,1,1,1,1,1,0.539757609,0.755011857,0.667092562,0.785455227,0.649150133,0.412587583,0.713627219,0.687752366,0.694986463,0.462996334,0.690501094,0.646122575,0.472796321,0.744972467,0.676551104,0.445851624,0.391671687,0.320661098,0.498856723,0.374772042,0.02665415,0.386947393,0.276396871,0,0,0.49027878,0.444287807,0.359241009,0.315479875,0.299716979,0.24166239
83,0.374107683,1,1,0.518872023,0.553345323,0.724841297,0.698188186,0.645687819,0.740088463,0.483353466,0.643111169,0.7399562,0.540151954,0.6946069,1,1,1,1,1,1,1,0.518872023,0.553345323,0.324172467,0.724841297,0.468115181,0.090289801,0.282533079,0.380716681,0.32612896,0.445283175,0.41558814,0.492062449,0.11730478,0.608590543,0.227129877,0.698188186,0.645687819,0.595153332,0.740088463,0.483353466,0.442763537,0.643111169,0.568157554,0.364081115,0.493239492,0.7399562,0.695295393,0.540151954,0.599170506,0.6946069,0.278961027
84,0.374168382,1,1,0.848802567,0.620846748,0.730075181,0.853398442,0.794249535,0.879868627,0.744902372,0.787945271,0.878753781,0.73664391,0.854793787,1,1,1,1,1,1,1,0.848802567,0.620846748,0.379775256,0.730075181,0.540661275,0.101186037,0.217908144,0.576668739,0.347716004,0.809620023,0.42697072,0.599435866,0.224526912,0.635059953,0.175706685,0.853398442,0.794249535,0.75809294,0.879868627,0.744902372,0.660382986,0.787945271,0.738722026,0.667072177,0.718107283,0.878753781,0.847244143,0.73664391,0.761022568,0.854793787,0.317012249
85,0.374211933,1,1,0.866873264,0.432455659,0.758601069,0.946459174,0.876536787,0.951877952,0.940482557,0.868419349,0.950541973,0.9275769,0.840645075,1,1,1,1,1,1,1,0.866873264,0.432455659,0.277007163,0.758601069,0.401254088,0.032813109,0.169427291,0.744751334,0.215650976,0.82833159,0.271242619,0.453196526,0.35856849,0.646504283,0.118951015,0.946459174,0.876536787,0.848001897,0.951877952,0.940482557,0.785595059,0.868419349,0.830100477,0.820404589,0.831459045,0.950541973,0.939649343,0.9275769,0.848630607,0.840645075,0.344179911
