BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t1626,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,4150.065293423227,-47.85308026203154,-10142.793682316717,8477.748272899813,0.0,-0.0,0.0,0.0,0.0,0.0,-5546.7040550530255,-34.128417994360774,-2896.915799852428,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1396.6387616297984,-13.724662267670762,-1382.9140993621277
t1627,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,4388.178725363309,-49.832710364287536,-10378.927484154541,8817.488193026024,0.0,-0.0,0.0,0.0,0.0,0.0,-5817.01665152636,-35.79162936998459,-2964.6799121296776,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1428.8379261630505,-14.041080994302947,-1414.7968451687475
t1628,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,4132.990205559235,-47.715860040413226,-10125.855814674342,8453.560637886787,0.0,-0.0,0.0,0.0,0.0,0.0,-5527.616519405705,-34.010973943156976,-2891.9331445379244,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1394.62631384647,-13.704886097256253,-1380.921427749214
t1629,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,3726.0662066745863,-44.31164910647849,-9722.336026723628,7872.836550673034,0.0,-0.0,0.0,0.0,0.0,0.0,-5064.343982587865,-31.160495780828555,-2777.3320723043403,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1338.2777759132794,-13.15115332564994,-1325.1266225876295
t1630,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,3150.3639985372197,-39.51521503271666,-9151.430252660024,7051.192621242551,0.0,-0.0,0.0,0.0,0.0,0.0,-4410.1563109006975,-27.135332353232656,-2613.90097798862,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1259.7923123634782,-12.379882679484004,-1247.412429683994
t1631,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,2379.7373348895276,-33.08528560279663,-8387.233518442252,5951.280465711707,0.0,-0.0,0.0,0.0,0.0,0.0,-3533.876138628273,-21.743651870074466,-2395.66067521336,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1154.1388037387455,-11.341633732722164,-1142.7971700060234
t1632,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,1570.9504413556958,-26.35624219322425,-7585.175668317993,4797.961781397336,0.0,-0.0,0.0,0.0,0.0,0.0,-2615.4108409030523,-16.092409748092948,-2166.458530746191,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1044.4603995473565,-10.263832445131305,-1034.1965671022251
t1633,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,964.0894192630312,-21.287693982611717,-6983.38319443594,3931.932996339214,0.0,-0.0,0.0,0.0,0.0,0.0,-1925.0332358022658,-11.844572609682626,-1995.0551879272655,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,960.9438165392347,-9.443121372929093,-951.5006951663055
t1634,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,615.4729941308326,-18.40303778596273,-6637.651425500389,3435.943892686178,0.0,-0.0,0.0,0.0,0.0,0.0,-1530.1305116535175,-9.414768332567395,-1896.398612700093,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,914.657517522685,-8.988269453395333,-905.6692480692897
t1635,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,411.49355907281347,-16.68166928101758,-6435.393358947315,3142.5540180248217,0.0,-0.0,0.0,0.0,0.0,0.0,-1296.970583737239,-7.980154298632656,-1837.60327998895,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,885.4770246644255,-8.701514982384921,-876.7755096820406
t1636,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,322.07570790284115,-15.938536944658598,-6346.718640113702,3015.52372826849,0.0,-0.0,0.0,0.0,0.0,0.0,-1195.4780458672974,-7.3556789847607424,-1812.6900034164316,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,873.4023379644563,-8.582857959897856,-864.8194800045583
t1637,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,348.2057753145267,-16.163630315063877,-6372.6236141549825,3053.836480779614,0.0,-0.0,0.0,0.0,0.0,0.0,-1225.6330088456393,-7.541220014336998,-1820.6622519196374,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,877.4272335311126,-8.622410300726878,-868.8048232303858
t1638,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,562.2103457679237,-17.94668266104825,-6584.845132262395,3359.306236803189,0.0,-0.0,0.0,0.0,0.0,0.0,-1468.8180721572958,-9.03751788931096,-1881.450646756582,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,906.6077263893721,-8.909164771737291,-897.6985616176348
t1639,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,1057.533503437082,-22.07167870131222,-7076.043293891289,4065.0232383513235,0.0,-0.0,0.0,0.0,0.0,0.0,-2031.55823056795,-12.500012220688806,-2020.9649955626844,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,974.0247271308682,-9.571666480623415,-964.4530606502448
t1640,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,1641.2719987366734,-26.93363869383124,-7654.919829198363,4897.758378795048,0.0,-0.0,0.0,0.0,0.0,0.0,-2694.788413309007,-16.580813481834635,-2186.389152004206,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1053.5164145723336,-10.352825211996608,-1043.163589360337
t1641,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,2308.413263969012,-32.50172071808573,-8316.493012406447,5850.475186390355,0.0,-0.0,0.0,0.0,0.0,0.0,-3453.496052682781,-21.249079752228855,-2375.7300539553453,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1145.0827887137687,-11.252640965856868,-1133.8301477479117
t1642,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,2824.8377425062426,-36.80478936230955,-8828.614422299452,6586.439775207296,0.0,-0.0,0.0,0.0,0.0,0.0,-4040.3562036364997,-24.85998243194479,-2521.223589138852,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1215.518461130257,-11.944806930364757,-1203.5736541998922
t1643,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,3081.0449546957807,-38.943986916213596,-9082.682436935087,6953.401236831383,0.0,-0.0,0.0,0.0,0.0,0.0,-4331.781252034281,-26.653097003594898,-2594.966887793506,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1250.736297338501,-12.290889912618704,-1238.4454074258824
t1644,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,3149.361484997682,-39.50904664861274,-9150.43390750459,7050.183939318908,0.0,-0.0,0.0,0.0,0.0,0.0,-4409.15379736116,-27.129163969128733,-2613.90097798862,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1259.7923123634782,-12.379882679484004,-1247.412429683994
t1645,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,3078.021235231239,-38.90930291797599,-9079.693401468785,6947.3534354363455,0.0,-0.0,0.0,0.0,0.0,0.0,-4327.751308678076,-26.628301090564545,-2592.9738256677047,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1249.730073446837,-12.281001827411448,-1237.4490716194255
t1646,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,2927.3206273820565,-37.660468383871155,-8930.241628153706,6732.626441219188,0.0,-0.0,0.0,0.0,0.0,0.0,-4156.926222995611,-25.57722826060482,-2550.1229899629734,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1229.6055956135542,-12.083240123266336,-1217.5223554902882
t1647,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,2746.463719117111,-36.14568809701953,-8750.899500175612,6475.519804360933,0.0,-0.0,0.0,0.0,0.0,0.0,-3950.913717439062,-24.30965010393458,-2500.2964368179364,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1204.4499983219514,-11.836037993084947,-1192.6139603288666
t1648,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,2633.9395199999917,-35.21214638849285,-8639.308842767019,6314.231501362711,0.0,-0.0,0.0,0.0,0.0,0.0,-3823.2961599469813,-23.524429673516742,-2467.4109117422126,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1189.3566399469896,-11.68771671497611,-1177.6689232320136
t1649,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,2659.0670738721406,-35.431071374794215,-8664.217471652866,6351.535571950194,0.0,-0.0,0.0,0.0,0.0,0.0,-3852.448609385787,-23.70380231898908,-2475.3831602454184,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1193.3815355136467,-11.727269055805136,-1181.6542664578412
t1650,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,2845.9390633743137,-36.98286196626939,-8849.537670563564,6617.683893539002,0.0,-0.0,0.0,0.0,0.0,0.0,-4064.4761961795634,-25.008390780282866,-2528.199306579157,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1218.5371328052495,-11.974471185986525,-1206.5626616192628
t1651,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,3386.4724033982243,-41.48250836676479,-9385.57136418698,7387.918646458572,0.0,-0.0,0.0,0.0,0.0,0.0,-4678.463880294954,-28.786206960648606,-2680.668559202969,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1291.99147689673,-12.696301406116184,-1279.295175490614
t1652,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,3264.8932247334133,-40.46109350945117,-9265.013600379483,7213.501757025156,0.0,-0.0,0.0,0.0,0.0,0.0,-4539.7788954718535,-27.93288955185833,-2645.7899720014434,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1274.88567073844,-12.528203957592837,-1262.357466780847
t1653,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,2925.3156003029817,-37.64813161566331,-8928.248937842838,6730.609077371907,0.0,-0.0,0.0,0.0,0.0,0.0,-4154.921195916536,-25.56489149239698,-2550.1229899629734,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1229.6055956135542,-12.083240123266336,-1217.5223554902882
t1654,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,2436.0237027169765,-33.57632472594871,-8443.028847146548,6032.969391926832,0.0,-0.0,0.0,0.0,0.0,0.0,-3599.2185214806996,-22.145698226361244,-2411.6051722197712,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1163.1948187637227,-11.430626499587468,-1151.7641922641353
t1655,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,1793.993812510859,-28.21098884206976,-7806.36429282431,5116.527961420699,0.0,-0.0,0.0,0.0,0.0,0.0,-2868.6409288081395,-17.650513840720784,-2230.2365187718383,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1074.6471162972805,-10.560475001348976,-1064.0866412959313
t1656,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,1123.8450066599073,-22.624401665503513,-7141.802074149924,4159.788576991566,0.0,-0.0,0.0,0.0,0.0,0.0,-2106.9257488157523,-12.963742418014796,-2039.8990857577983,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,983.0807421558452,-9.660659247488715,-973.4200829083564
t1657,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,572.2678388551519,-18.040724193939116,-6594.8085838167335,3373.4435051620235,0.0,-0.0,0.0,0.0,0.0,0.0,-1480.8880130278524,-9.111783251787314,-1883.4437088823836,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,908.6201741727003,-8.928940942151801,-899.6912332305485
t1658,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,215.56659002294742,-15.042005540755452,-6241.106053637713,2862.280578937917,0.0,-0.0,0.0,0.0,0.0,0.0,-1073.8755696124417,-6.607468858966431,-1781.7975404665087,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,858.3089795894944,-8.434536681789023,-849.8744429077053
t1659,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,24.668367516698098,-13.449362566938776,-6051.800474105279,2591.068836156234,0.0,-0.0,0.0,0.0,0.0,0.0,-856.8155259229254,-5.271916100538398,-1728.98139413277,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,832.1471584062273,-8.177446466400378,-823.9697119398269
t1660,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,-77.79833851319273,-12.609862391302965,-5950.173268251025,2445.9108636426463,0.0,-0.0,0.0,0.0,0.0,0.0,-741.267909301401,-4.560961032596912,-1700.0819933086489,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,819.0662478145937,-8.048901358706054,-811.0173464558876
t1661,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,-70.76456489050209,-12.669219925956249,-5957.147684339062,2455.9933927322486,0.0,-0.0,0.0,0.0,0.0,0.0,-749.3079068157558,-4.61043048204294,-1702.0750554344502,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,820.0724717062578,-8.058789443913309,-812.0136822623444
t1662,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,74.92347526099286,-13.887212539541478,-6101.617731876971,2663.6839152053963,0.0,-0.0,0.0,0.0,0.0,0.0,-915.120424800533,-5.630661391483058,-1742.9328290133803,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,840.1969495395401,-8.25655114805842,-831.9403983914817
t1663,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,419.5460250809674,-16.76337404570061,-6443.364120190787,3155.6704535992744,0.0,-0.0,0.0,0.0,0.0,0.0,-1307.0354975287212,-8.042082892901174,-1840.592873177652,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,887.4894724477539,-8.721291152799436,-878.7681812949544
t1664,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,819.4200714969994,-20.092048599056227,-6839.9094920534635,3725.283318225115,0.0,-0.0,0.0,0.0,0.0,0.0,-1761.2456340946158,-10.83680084506499,-1953.2008832854347,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,941.8255625976163,-9.255247753991235,-932.570314843625
t1665,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,1447.3662356118095,-25.322490567702786,-7462.625214199627,4621.527528116636,0.0,-0.0,0.0,0.0,0.0,0.0,-2474.720829000876,-15.226755571094825,-2131.5799435446656,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1027.3545933890664,-10.09573499660796,-1017.2588583924585
t1666,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,1938.6793391228166,-29.42281307155107,-7949.837995206786,5323.209801970205,0.0,-0.0,0.0,0.0,0.0,0.0,-3033.4509332533794,-18.66457636605698,-2271.0942923507682,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1094.7715941305628,-10.758236705494088,-1084.0133574250685
t1667,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,2176.7927710628987,-31.40244317380706,-8185.971797044612,5661.95319103351,0.0,-0.0,0.0,0.0,0.0,0.0,-3303.7635297267134,-20.327787741680794,-2337.861873565117,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1126.9707586638144,-11.074655432126267,-1115.8961032316881
t1668,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,2303.384517425398,-32.454699951640286,-8311.511286629278,5842.410021148036,0.0,-0.0,0.0,0.0,0.0,0.0,-3447.4610822475024,-21.21194707099068,-2373.7369918295435,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1144.0765648221043,-11.24275288064961,-1132.8338119414548
t1669,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,2348.5946997801534,-32.82935031187174,-8356.346818623802,5906.927772519473,0.0,-0.0,0.0,0.0,0.0,0.0,-3498.7086079522423,-21.5272689199786,-2386.691895647253,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1150.1139081720892,-11.302081391893145,-1138.811826780196
t1670,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,2294.3457167236334,-32.38300564877917,-8302.544180230374,5829.313597148252,0.0,-0.0,0.0,0.0,0.0,0.0,-3437.416057654074,-21.150140853336815,-2370.7473986408413,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1143.0703409304404,-11.232864795442355,-1131.8374761349978
t1671,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,2252.1430749874885,-32.026860440859465,-8260.69768370215,5769.814953673537,0.0,-0.0,0.0,0.0,0.0,0.0,-3389.176072567944,-20.853324156660644,-2359.7855569489334,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1137.0329975804557,-11.173536284198821,-1125.8594612962568
t1672,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,2275.249422934635,-32.21726981302716,-8283.61362227713,5802.079904789627,0.0,-0.0,0.0,0.0,0.0,0.0,-3415.301092190083,-21.01406927320657,-2365.764743326338,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1140.0516692554481,-11.203200539820589,-1128.8484687156274
t1673,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,2480.215192686269,-33.92862785615043,-8486.868033985638,6095.44976787632,0.0,-0.0,0.0,0.0,0.0,0.0,-3648.4411309083125,-22.44856093052668,-2424.560076037481,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1168.2259382220434,-11.480066925623747,-1156.7458712964196
t1674,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,2879.10290440869,-37.26731287132795,-8882.417060692882,6665.082644076829,0.0,-0.0,0.0,0.0,0.0,0.0,-4102.67115667226,-25.243401259305145,-2537.1680861452637,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1223.56825226357,-12.023911612022804,-1211.5443406515471
t1675,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,3572.341879360862,-43.02813057413606,-9569.895217942247,7653.058286123742,0.0,-0.0,0.0,0.0,0.0,0.0,-4889.488953549195,-30.084627037838484,-2733.484705536708,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1317.1470741883334,-12.943503536297575,-1304.2035706520355
t1676,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,3404.566183647684,-41.64207581841288,-9403.505576984791,7414.143656893554,0.0,-0.0,0.0,0.0,0.0,0.0,-4699.576332219406,-28.916110156674932,-2685.651214517473,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1295.0101485717223,-12.725965661737948,-1282.2841829099843
t1677,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,3074.011181073091,-38.88462938156032,-9075.70802084705,6942.32217667888,0.0,-0.0,0.0,0.0,0.0,0.0,-4323.741254519928,-26.603627554148876,-2591.977294604804,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1249.730073446837,-12.281001827411448,-1237.4490716194255
t1678,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,2390.7973415162955,-33.18549551979143,-8398.193315152024,5967.422947057086,0.0,-0.0,0.0,0.0,0.0,0.0,-3546.9485930383694,-21.824085616654756,-2398.650268402062,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1156.1512515220738,-11.361409903136677,-1144.789841618937
t1679,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,1589.0280427592277,-26.499630798946505,-7603.109881115802,4823.158098334008,0.0,-0.0,0.0,0.0,0.0,0.0,-2635.5008900899124,-16.216022183400685,-2171.441186060695,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1046.4728473306848,-10.283608615545818,-1036.189238715139
t1680,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,867.6539733162937,-20.501382957525273,-6887.734059514289,3794.852339928687,0.0,-0.0,0.0,0.0,0.0,0.0,-1816.5231031555588,-11.176918607083246,-1967.152318166045,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,948.8691298392652,-9.324464350442025,-939.5446654888231
t1681,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,1548.8466069480887,-26.172001205160498,-7563.256074898448,4766.7055122048905,0.0,-0.0,0.0,0.0,0.0,0.0,-2590.2883348204527,-15.937833015650957,-2160.479344368787,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1041.4417278723643,-10.23416818950954,-1031.2075596828547
t1682,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,1283.6005940567834,-23.961109348395308,-7300.220953863908,4388.640688706819,0.0,-0.0,0.0,0.0,0.0,0.0,-2288.8182618292394,-14.08291222634697,-2085.739514651232,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1005.2176677724558,-9.878197122048338,-995.3394706504075
t1683,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,1179.4913189660474,-28.453456199950065,-7191.619331921617,4575.190595618911,0.0,-0.0,0.0,0.0,0.0,0.0,-2505.9213451762234,-15.418729804279671,-2053.850520638409,0.0,0.0,-333.00086626095157,0.0,0.0,0.0,0.0,1326.430026210176,-13.034726395670393,-980.3944335535546
t1684,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,1179.096503255967,-23.07691471270002,-7196.6010576987865,4238.411434286432,0.0,-0.0,0.0,0.0,0.0,0.0,-2169.220812653461,-13.347038868760515,-2055.84358276421,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,990.124309397494,-9.729875843939507,-980.3944335535546
t1685,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,1447.3662356118095,-25.322490567702786,-7462.625214199627,4620.530997053736,0.0,-0.0,0.0,0.0,0.0,0.0,-2474.720829000876,-15.226755571094825,-2130.583412481765,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1027.3545933890664,-10.09573499660796,-1017.2588583924585
t1686,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,2210.959125636812,-31.69306246296954,-8219.847532329362,5711.357154557878,0.0,-0.0,0.0,0.0,0.0,0.0,-3342.9610037589473,-20.568966604807,-2347.8271841941246,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1132.001878122135,-11.124095858162542,-1120.8777822639724
t1687,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,3557.2879974218686,-42.919425966651396,-9554.950040610738,7632.913239519204,0.0,-0.0,0.0,0.0,0.0,0.0,-4873.428847718537,-29.985810515561074,-2729.498581285105,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1316.140850296669,-12.933615451090317,-1303.2072348455786
t1688,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,4238.480631053663,-48.590044214286614,-10230.472055994896,8603.769880732505,0.0,-0.0,0.0,0.0,0.0,0.0,-5647.194079383431,-34.74672492412878,-2921.8290764249464,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1408.713448329768,-13.843319290157833,-1394.8701290396102
t1689,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,4296.755847114261,-49.0772412597207,-10288.260075010061,8687.444008359505,0.0,-0.0,0.0,0.0,0.0,0.0,-5713.519086577342,-35.15481728790483,-2938.7701044942587,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1416.763239463081,-13.922423971815876,-1402.840815491265
t1690,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,4314.833448517792,-49.22062986544296,-10306.19428780787,8712.640325296175,0.0,-0.0,0.0,0.0,0.0,0.0,-5733.609135764201,-35.27842972321257,-2943.752759808762,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1418.7756872464092,-13.942200142230389,-1404.8334871041789
t1691,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,4300.765901272411,-49.101914796136384,-10292.245455631795,8692.475267116972,0.0,-0.0,0.0,0.0,0.0,0.0,-5717.529140735492,-35.17949082432051,-2939.7666355571596,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1416.763239463081,-13.922423971815876,-1402.840815491265
t1692,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,4240.485658132739,-48.60238098249446,-10232.464746305764,8606.783775642689,0.0,-0.0,0.0,0.0,0.0,0.0,-5649.199106462506,-34.75906169233663,-2922.825607487847,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1408.713448329768,-13.843319290157833,-1394.8701290396102
t1693,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,4157.082888199991,-47.896258950759,-10149.768098404753,8487.798639554008,0.0,-0.0,0.0,0.0,0.0,0.0,-5553.72164982979,-34.17159668308824,-2899.90539304113,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1396.6387616297984,-13.724662267670762,-1382.9140993621277
t1694,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,4089.550456065977,-54.09336831884954,-10076.038556902648,8814.283928807316,0.0,-0.0,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-2877.9817096573142,0.0,0.0,-419.70765346761584,0.0,0.0,0.0,0.0,1810.4495439340235,-17.791149168849536,-1372.950741297559
t1695,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,3986.938915658656,-55.10172407664944,-9972.418660737527,8785.384527983193,0.0,-0.0,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-2849.0823088331927,0.0,0.0,-535.2595394075313,0.0,0.0,0.0,0.0,1913.0610843413444,-18.79950492664944,-1359.002040007163
t1696,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,4092.5104043469582,-54.064281133528375,-10079.02759236895,8816.276990933115,0.0,-0.0,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-2879.9747717831156,0.0,0.0,-415.78045656549733,0.0,0.0,0.0,0.0,1807.4895956530418,-17.762061983528373,-1373.947077104016
t1697,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,4915.376026459519,-45.978043614248335,-10909.97945200079,9052.45485284059,0.0,-0.0,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-3116.152633690589,0.0,512.5812099638656,-0.0,0.0,0.0,0.0,0.0,984.6239735404814,-9.675824464248334,-1487.5293590400986
t1698,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,5728.375154302145,-37.98876337937213,-11730.967860078294,9286.639652622262,0.0,-0.0,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-3350.337433472261,0.0,1429.180667894784,-0.0,0.0,0.0,0.0,0.0,171.62484569785528,-1.6865442293721278,-1599.1189693632673
t1699,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,5713.575412897242,-38.13419930597789,-11716.022682746785,9282.65352837066,0.0,-0.0,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-3346.351309220658,0.0,1412.5336908035733,-0.0,0.0,0.0,0.0,0.0,186.4245871027581,-1.83198015597789,-1597.1262977503536
t1700,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,5465.926406721881,-40.5678271445142,-11465.940048732886,9210.903291841805,0.0,-0.0,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-3274.6010726918053,0.0,1133.4428950472143,-0.0,0.0,0.0,0.0,0.0,434.07359327812003,-4.265607994514199,-1563.25088033082
t1701,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,5018.974216293834,-44.959992128008054,-11014.595693321346,9082.35078472761,0.0,-0.0,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-3146.048565577611,0.0,629.1100496023356,-0.0,0.0,0.0,0.0,0.0,881.025783706167,-8.65777297800805,-1501.4780603304946
