Time_Index,MA_natural_gas_combined_cycle,CT_natural_gas_combined_cycle,ME_natural_gas_combined_cycle,MA_solar_pv,CT_onshore_wind,CT_solar_pv,ME_onshore_wind,MA_battery,CT_battery,ME_battery
1760,1.0,1.0,1.0,0.0,0.35798493,0.0,0.416735142,1.0,1.0,1.0
1761,1.0,1.0,1.0,0.2494,0.286218286,0.2504,0.40310365,1.0,1.0,1.0
1762,1.0,1.0,1.0,0.4516,0.411839545,0.4528,0.468285799,1.0,1.0,1.0
1763,1.0,1.0,1.0,0.6247,0.250579447,0.6164,0.804417491,1.0,1.0,1.0
1764,1.0,1.0,1.0,0.6776,0.172787219,0.6767,0.752506495,1.0,1.0,1.0
1765,1.0,1.0,1.0,0.6841,0.032200903,0.6855,0.741857588,1.0,1.0,1.0
1766,1.0,1.0,1.0,0.3469,0.013480432,0.3527,0.645751715,1.0,1.0,1.0
1767,1.0,1.0,1.0,0.517,0.0,0.5361,0.550930977,1.0,1.0,1.0
1768,1.0,1.0,1.0,0.3333,0.0,0.3622,0.438679636,1.0,1.0,1.0
1769,1.0,1.0,1.0,0.0573,0.0,0.1022,0.424214482,1.0,1.0,1.0
1770,1.0,1.0,1.0,0.0,0.0,0.0,0.287715375,1.0,1.0,1.0
1771,1.0,1.0,1.0,0.0,0.0,0.0,0.265339911,1.0,1.0,1.0
1772,1.0,1.0,1.0,0.0,1.66e-5,0.0,0.121478304,1.0,1.0,1.0
1773,1.0,1.0,1.0,0.0,0.007335953,0.0,0.04245121,1.0,1.0,1.0
1774,1.0,1.0,1.0,0.0,0.083141394,0.0,0.035009436,1.0,1.0,1.0
1775,1.0,1.0,1.0,0.0,0.326634288,0.0,0.10085623,1.0,1.0,1.0
1776,1.0,1.0,1.0,0.0,0.730880857,0.0,0.250245273,1.0,1.0,1.0
1777,1.0,1.0,1.0,0.0,0.699592412,0.0,0.343538821,1.0,1.0,1.0
1778,1.0,1.0,1.0,0.0,0.48583588,0.0,0.480004132,1.0,1.0,1.0
1779,1.0,1.0,1.0,0.0,0.468639523,0.0,0.493091494,1.0,1.0,1.0
1780,1.0,1.0,1.0,0.0,0.413402289,0.0,0.516368747,1.0,1.0,1.0
1781,1.0,1.0,1.0,0.0,0.503893793,0.0,0.556184232,1.0,1.0,1.0
1782,1.0,1.0,1.0,0.0,0.574716628,0.0,0.581493616,1.0,1.0,1.0
1783,1.0,1.0,1.0,0.0,0.677719951,0.0,0.694624305,1.0,1.0,1.0
1784,1.0,1.0,1.0,0.0,0.701501548,0.0,0.910963953,1.0,1.0,1.0
1785,1.0,1.0,1.0,0.0738,0.511826217,0.1048,0.902822435,1.0,1.0,1.0
1786,1.0,1.0,1.0,0.1992,0.700982928,0.1945,0.887133121,1.0,1.0,1.0
1787,1.0,1.0,1.0,0.2704,0.300368935,0.3618,0.72706449,1.0,1.0,1.0
1788,1.0,1.0,1.0,0.3616,0.315275639,0.3608,0.61177659,1.0,1.0,1.0
1789,1.0,1.0,1.0,0.3916,0.448661685,0.2887,0.608541965,1.0,1.0,1.0
1790,1.0,1.0,1.0,0.3009,0.293922007,0.2133,0.598206937,1.0,1.0,1.0
1791,1.0,1.0,1.0,0.1969,0.192222998,0.2028,0.489775866,1.0,1.0,1.0
1792,1.0,1.0,1.0,0.0448,0.105884507,0.0511,0.610442102,1.0,1.0,1.0
1793,1.0,1.0,1.0,0.0,0.308761001,0.0,0.749927282,1.0,1.0,1.0
1794,1.0,1.0,1.0,0.0,0.641711295,0.0,0.731739044,1.0,1.0,1.0
1795,1.0,1.0,1.0,0.0,0.000328093,0.0,0.020332925,1.0,1.0,1.0
1796,1.0,1.0,1.0,0.0,0.001109042,0.0,0.01952357,1.0,1.0,1.0
1797,1.0,1.0,1.0,0.0,0.000465656,0.0,0.01288804,1.0,1.0,1.0
1798,1.0,1.0,1.0,0.0,0.0,0.0,0.006124048,1.0,1.0,1.0
1799,1.0,1.0,1.0,0.0,0.0,0.0,0.003177892,1.0,1.0,1.0
1800,1.0,1.0,1.0,0.0,0.0511139,0.0,0.174536049,1.0,1.0,1.0
1801,1.0,1.0,1.0,0.0,0.178217903,0.0,0.160452858,1.0,1.0,1.0
1802,1.0,1.0,1.0,0.0,0.163054347,0.0,0.19457984,1.0,1.0,1.0
1803,1.0,1.0,1.0,0.0,0.07816536,0.0,0.21664463,1.0,1.0,1.0
1804,1.0,1.0,1.0,0.0,0.034205906,0.0,0.140644953,1.0,1.0,1.0
1805,1.0,1.0,1.0,0.0,0.0,0.0,0.076794818,1.0,1.0,1.0
1806,1.0,1.0,1.0,0.0,0.040714934,0.0,0.038682725,1.0,1.0,1.0
1807,1.0,1.0,1.0,0.0,0.0,0.0,9.83e-5,1.0,1.0,1.0
1808,1.0,1.0,1.0,0.0,0.00011514,0.0,0.000646637,1.0,1.0,1.0
1809,1.0,1.0,1.0,0.1158,0.005348991,0.1552,0.00056692,1.0,1.0,1.0
1810,1.0,1.0,1.0,0.0838,0.006692105,0.1243,0.18899411,1.0,1.0,1.0
1811,1.0,1.0,1.0,0.1599,0.007338142,0.2932,0.22133249,1.0,1.0,1.0
1812,1.0,1.0,1.0,0.2742,0.00134162,0.3873,0.187157899,1.0,1.0,1.0
1813,1.0,1.0,1.0,0.4044,0.005068874,0.4331,0.140217423,1.0,1.0,1.0
1814,1.0,1.0,1.0,0.439,0.0,0.4312,0.124365717,1.0,1.0,1.0
1815,1.0,1.0,1.0,0.3592,0.004298079,0.377,0.204842478,1.0,1.0,1.0
1816,1.0,1.0,1.0,0.2206,0.040113807,0.2455,0.102951244,1.0,1.0,1.0
1817,1.0,1.0,1.0,0.0,0.039530288,0.0,0.237337798,1.0,1.0,1.0
1818,1.0,1.0,1.0,0.0,0.172492385,0.0,0.338589609,1.0,1.0,1.0
1819,1.0,1.0,1.0,0.0,0.177829206,0.0,0.282227397,1.0,1.0,1.0
1820,1.0,1.0,1.0,0.0,0.102210775,0.0,0.298579842,1.0,1.0,1.0
1821,1.0,1.0,1.0,0.0,0.20730938,0.0,0.322138816,1.0,1.0,1.0
1822,1.0,1.0,1.0,0.0,0.475461125,0.0,0.32340467,1.0,1.0,1.0
1823,1.0,1.0,1.0,0.0,0.141887054,0.0,0.409071445,1.0,1.0,1.0
1824,1.0,1.0,1.0,0.0,0.327527732,0.0,0.587408304,1.0,1.0,1.0
1825,1.0,1.0,1.0,0.0,0.504896998,0.0,0.722608566,1.0,1.0,1.0
1826,1.0,1.0,1.0,0.0,0.48300001,0.0,0.820361495,1.0,1.0,1.0
1827,1.0,1.0,1.0,0.0,0.796491086,0.0,0.942812204,1.0,1.0,1.0
1828,1.0,1.0,1.0,0.0,0.878681123,0.0,0.933210731,1.0,1.0,1.0
1829,1.0,1.0,1.0,0.0,0.92308408,0.0,0.90139538,1.0,1.0,1.0
1830,1.0,1.0,1.0,0.0,0.872821212,0.0,0.935574293,1.0,1.0,1.0
1831,1.0,1.0,1.0,0.0,0.784222662,0.0,0.91082412,1.0,1.0,1.0
1832,1.0,1.0,1.0,0.0,0.767829418,0.0,0.734408081,1.0,1.0,1.0
1833,1.0,1.0,1.0,0.1664,0.472474456,0.1072,0.867164195,1.0,1.0,1.0
1834,1.0,1.0,1.0,0.2594,0.476989865,0.1988,0.917687237,1.0,1.0,1.0
1835,1.0,1.0,1.0,0.3346,0.257362306,0.2289,0.7700423,1.0,1.0,1.0
1836,1.0,1.0,1.0,0.3242,0.011186305,0.2494,0.693951309,1.0,1.0,1.0
1837,1.0,1.0,1.0,0.3183,0.014955625,0.2739,0.474408954,1.0,1.0,1.0
1838,1.0,1.0,1.0,0.3444,0.002415868,0.356,0.615484893,1.0,1.0,1.0
1839,1.0,1.0,1.0,0.3399,0.0,0.3581,0.635465145,1.0,1.0,1.0
1840,1.0,1.0,1.0,0.2398,2.35e-5,0.1753,0.453846157,1.0,1.0,1.0
1841,1.0,1.0,1.0,0.0,0.097699091,0.0,0.441161394,1.0,1.0,1.0
1842,1.0,1.0,1.0,0.0,0.202829719,0.0,0.385667473,1.0,1.0,1.0
1843,1.0,1.0,1.0,0.0,0.005506005,0.0,0.019852202,1.0,1.0,1.0
1844,1.0,1.0,1.0,0.0,0.331511676,0.0,0.07018742,1.0,1.0,1.0
1845,1.0,1.0,1.0,0.0,0.362930596,0.0,0.06026832,1.0,1.0,1.0
1846,1.0,1.0,1.0,0.0,0.674642086,0.0,0.133385897,1.0,1.0,1.0
1847,1.0,1.0,1.0,0.0,0.816904426,0.0,0.148617983,1.0,1.0,1.0
1848,1.0,1.0,1.0,0.0,0.698124051,0.0,0.318086386,1.0,1.0,1.0
